"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.059084000E-2,-5.897566080E-1,-9.428914785E-1,7.111966610E-1
6.073125700E-2,-8.896282911E-1,-8.294408917E-1,6.829671264E-1
8.100146500E-2,-1.067527294E0,-8.315714002E-1,6.574008465E-1
1.012716210E-1,-1.177648902E0,-1.017459989E0,7.351650596E-1
1.215418300E-1,-1.237836361E0,-1.417865872E0,1.005209446E0
1.418120900E-1,-1.187236309E0,-1.872067690E0,1.109072566E0
1.620823510E-1,-1.107874155E0,-2.240648985E0,1.089365244E0
1.823526110E-1,-1.218128920E0,-2.803507566E0,9.860346317E-1
2.026229240E-1,-1.594699621E0,-3.900462866E0,8.731167316E-1
2.228931840E-1,-2.102697372E0,-4.527237415E0,8.347672224E-1
2.431634960E-1,-2.473275900E0,-4.445211887E0,9.428914785E-1
2.634338090E-1,-2.507896900E0,-3.496727943E0,1.122255206E0
2.837041740E-1,-2.350237846E0,-3.431879997E0,1.277783751E0
3.039744340E-1,-2.138916254E0,-3.406313658E0,1.365667939E0
3.242447990E-1,-1.818804502E0,-2.740657091E0,1.595764875E0
3.445151110E-1,-1.299621701E0,-2.012149811E0,1.989779353E0
3.647854240E-1,-6.829671264E-1,-2.363154173E0,2.079794168E0
3.850557360E-1,-1.057274193E-1,-3.038797617E0,1.725061297E0
4.053260490E-1,5.179844424E-2,-2.894587517E0,1.084038854E0
4.255963610E-1,-3.701791167E-2,-1.251817942E0,5.998765826E-1
4.458666740E-1,2.488722205E-1,2.046637833E-1,5.291697383E-1
4.661370380E-1,5.315665603E-1,4.426170290E-1,5.243760347E-1
4.864073510E-1,8.335688114E-1,-1.415469050E-1,5.998765826E-1
5.066776630E-1,1.087501049E0,-9.844367504E-1,7.783082724E-1
5.270776630E-1,7.675224543E-1,-1.910417199E0,9.189230204E-1
5.472182880E-1,3.793670237E-1,-1.237436891E0,9.721862078E-1
5.674886530E-1,4.123901725E-1,-4.450138807E-1,7.548724413E-1
5.877589650E-1,4.331628382E-1,-7.571361065E-1,4.982770681E-1
6.080292780E-1,6.695181727E-1,-1.592569113E0,9.721862078E-1
6.284292780E-1,9.214530587E-1,-2.362621546E0,2.054760456E0
6.485699030E-1,7.131940126E-1,-1.467400670E0,2.579269648E0
6.688402150E-1,2.579269707E-1,3.536675274E-1,2.350770473E0
6.891105280E-1,2.781669796E-1,8.404930234E-1,2.334791660E0
7.093808400E-1,5.279712677E-1,6.130592227E-1,2.639989614E0
7.297808400E-1,4.033354521E-1,2.099900991E-1,2.816157579E0
7.499215170E-1,-1.091895252E-2,-6.900244951E-1,2.920553446E0
7.701918300E-1,-2.639190555E-1,-1.260340095E0,2.847050190E0
7.904621420E-1,-2.069274634E-1,-1.662343860E0,2.234656811E0
8.107324550E-1,1.567269117E-1,-1.800295591E0,1.536642790E0
8.311324550E-1,4.470112622E-1,-1.684181809E0,1.240499496E0
8.512730800E-1,5.363602638E-1,-1.547295451E0,1.189366817E0
8.715433920E-1,4.331628382E-1,-8.294408917E-1,1.621863842E0
8.918137570E-1,2.659164369E-1,2.904174924E-1,2.176200390E0
9.120840690E-1,3.814975321E-1,1.212136865E0,2.038248777E0
9.324840690E-1,2.957438231E-1,4.591286182E-1,1.339036345E0
9.526246940E-1,3.852259517E-1,-1.089897871E0,7.330345511E-1
9.728950070E-1,5.215796828E-1,-2.220408916E0,2.857569754E-1
9.931653710E-1,3.724428117E-1,-2.596313715E0,4.301002026E-1
1.013435684E0,2.845585644E-1,-2.081924677E0,8.944219947E-1
1.033745319E0,3.601922691E-1,-1.559013367E0,1.209606886E0
1.053976361E0,4.683165252E-1,-1.950364590E0,8.784430027E-1
1.074246674E0,5.864276290E-1,-2.277400494E0,5.020055175E-1
1.094517038E0,6.119939685E-1,-2.242246866E0,6.142576337E-1
1.114787299E0,2.254364192E-1,-2.114947796E0,1.115464211E0
1.135057611E0,-3.842938542E-1,-1.735847116E0,1.416267991E0
1.155327976E0,-5.323655009E-1,-1.370461702E0,1.241564751E0
1.175598288E0,-1.515337527E-1,-1.864610791E0,7.735145688E-1
1.195868601E0,1.087900475E-1,-2.506299019E0,3.795001805E-1
1.216138965E0,-2.724411786E-1,-2.609097004E0,4.556665123E-1
1.236409278E0,-9.471525550E-1,-1.733183980E0,8.507461548E-1
1.256679590E0,-1.104678392E0,-1.062201023E0,1.116529465E0
1.276949903E0,-1.037167311E0,-1.136769414E0,1.137168884E0
1.297220267E0,-9.013462067E-1,-1.011068344E0,9.498156905E-1
1.317490632E0,-5.259739161E-1,-4.993423223E-1,1.048885226E0
