"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.167245300E-2,1.668160081E0,1.411381960E0,9.403226852E0
4.178901600E-2,1.490989089E0,1.310825467E0,9.532513618E0
6.191130800E-2,1.361702204E0,1.207874775E0,9.697713852E0
8.204172400E-2,1.287482023E0,1.193509579E0,9.678560257E0
1.021822450E-1,1.809417963E0,1.210268974E0,9.776722908E0
1.223343280E-1,1.859696150E0,1.394622445E0,9.834183693E0
1.424990160E-1,1.826177359E0,1.107318282E0,9.604340553E0
1.626767240E-1,1.493383288E0,9.995791912E-1,9.728838921E0
1.828673490E-1,1.486200690E0,1.076193690E0,9.803058624E0
2.030702660E-1,1.546055794E0,1.368286252E0,9.810241699E0
2.232844330E-1,1.526902080E0,1.619677424E0,9.592369080E0
2.435082870E-1,1.277905107E0,1.612494826E0,9.197325706E0
2.637400580E-1,1.062427044E0,1.672349930E0,8.684967041E0
2.839776620E-1,1.086369038E0,1.648407817E0,8.256404877E0
3.042189120E-1,1.378461599E0,1.593341231E0,8.153453827E0
3.244615160E-1,1.615487576E0,1.511938334E0,8.344989777E0
3.446846410E-1,1.699284673E0,1.365892053E0,8.514978409E0
3.648728700E-1,1.737591863E0,1.234210968E0,8.512583733E0
3.850556830E-1,1.886032343E0,1.286883354E0,8.522160530E0
4.052389120E-1,2.163759708E0,1.420958757E0,8.500613213E0
4.254226620E-1,2.388814688E0,1.373074651E0,8.428787231E0
4.456071410E-1,2.237980127E0,1.385045648E0,8.450334549E0
4.657924530E-1,1.972223639E0,1.571793437E0,8.687360764E0
4.859787030E-1,2.118269920E0,1.449689150E0,9.010578156E0
5.061658910E-1,2.202066898E0,1.674744129E0,9.637859344E0
5.263540160E-1,2.369661093E0,1.401805043E0,9.783905029E0
5.465430780E-1,2.202066898E0,1.543063045E0,9.561244011E0
5.667330780E-1,2.173336506E0,1.789665818E0,9.441534042E0
5.869238080E-1,2.724003077E0,1.423352957E0,9.367314339E0
6.071151620E-1,3.004124641E0,1.442506552E0,9.944316864E0
6.273070370E-1,3.131017208E0,8.655039072E-1,1.004487324E1
6.474992240E-1,2.774281263E0,6.931213737E-1,9.151836395E0
6.676916200E-1,2.424727678E0,8.319851160E-1,8.184578896E0
6.878948490E-1,2.750339270E0,7.697358727E-1,7.935581684E0
7.080734950E-1,3.329735994E0,1.089361757E-1,7.765593052E0
7.282524530E-1,3.269881010E0,8.020575345E-2,7.880515099E0
7.484321410E-1,3.286640406E0,-3.004723191E-1,8.026560783E0
7.686128700E-1,3.344101191E0,-5.398924947E-1,8.131906509E0
7.887948490E-1,3.334524393E0,-8.367735147E-1,8.136694908E0
8.089782870E-1,3.123834610E0,-1.100135684E0,8.005013466E0
8.291632870E-1,2.932298422E0,-1.452083349E0,7.621941090E0
8.493499530E-1,2.508524895E0,-2.024297476E0,6.855796337E0
8.695382870E-1,2.740762472E0,-2.017114878E0,6.719326973E0
8.897281830E-1,4.519654274E0,-2.299630642E0,6.862978935E0
9.099195370E-1,6.279392719E0,-3.092111588E0,6.898892403E0
9.301121410E-1,5.992088318E0,-3.479972124E0,7.250839710E0
9.503057870E-1,5.240308762E0,-3.295618534E0,7.945158482E0
9.705002660E-1,7.033565998E0,-2.325966835E0,8.024167061E0
9.906952660E-1,1.051473522E1,-2.151190281E0,6.214150429E0
1.010890474E0,1.273894882E1,-2.201468468E0,4.626794815E0
1.031080266E0,1.273416042E1,-1.538274646E0,5.019443989E0
1.051270162E0,1.220264721E1,-5.901707411E-1,6.115988255E0
1.071470891E0,1.295921516E1,-1.077390742E-2,6.953958988E0
1.091650787E0,1.402702904E1,-4.369418025E-1,6.501454830E0
1.111830995E0,1.549946308E1,1.999158412E-1,3.365050554E0
1.132011828E0,1.560959625E1,5.063736439E-1,1.643619418E0
1.152193495E0,1.373254204E1,6.619967818E-1,1.839944005E0
1.172376308E0,1.144368553E1,-5.422866940E-1,3.168725967E0
1.192560370E0,9.071031570E0,-1.725022316E0,5.222950935E0
1.212745787E0,8.192359924E0,-2.723404408E0,7.025784969E0
1.232932662E0,8.173206329E0,-2.687491417E0,7.626729488E0
1.253120995E0,8.501212120E0,-3.003525972E0,5.641936302E0
1.273310683E0,8.247426033E0,-2.993949175E0,2.807201385E0
1.293501620E0,8.142081261E0,-3.451241732E0,4.369418025E-1
1.313693703E0,7.907449722E0,-2.850297213E0,1.807622313E-1
1.333886724E0,8.845976830E0,-2.948459387E0,2.292448044E0
