"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.178901600E-2,1.384842768E-2,1.581916511E-1,3.182475269E-1
6.191130800E-2,-1.491369121E-2,2.013348341E-1,3.693801761E-1
8.204172400E-2,-3.249054030E-2,1.518000662E-1,3.997401893E-1
1.021822450E-1,-1.278316416E-2,9.534109384E-2,3.576622605E-1
1.223343280E-1,1.059937328E-1,1.187768951E-1,2.665822208E-1
1.424990160E-1,1.097221524E-1,2.354232669E-1,2.239716798E-1
1.626767240E-1,8.575372398E-2,4.138549268E-1,2.703106403E-1
1.828673490E-1,1.113200486E-1,5.241097212E-1,3.395527899E-1
2.030702660E-1,1.731053442E-1,5.123918056E-1,3.656517565E-1
2.232844330E-1,2.423474789E-1,4.319643974E-1,3.198454082E-1
2.435082870E-1,2.775011659E-1,4.085285962E-1,2.985401452E-1
2.637400580E-1,2.370211631E-1,3.920170069E-1,3.129211962E-1
2.839776620E-1,1.107874215E-1,3.227748871E-1,3.518033028E-1
3.042189120E-1,-4.474107176E-2,2.316948473E-1,3.693801761E-1
3.244615160E-1,-1.315600574E-1,8.255793154E-2,3.411506712E-1
3.446846410E-1,-9.587372839E-2,-1.747032404E-1,3.161169887E-1
3.648728700E-1,3.195791040E-3,-5.049349666E-1,3.358243704E-1
3.850556830E-1,1.113200486E-1,-8.404930234E-1,3.720433414E-1
4.052389120E-1,1.688442826E-1,-1.050349951E0,3.736412227E-1
4.254226620E-1,1.406148076E-1,-9.997498989E-1,3.283675313E-1
4.456071410E-1,3.888212144E-2,-8.554067016E-1,2.655169666E-1
4.657924530E-1,-7.936213911E-2,-8.202530146E-1,2.394180000E-1
4.859787030E-1,-2.103895694E-1,-8.788425326E-1,2.314285189E-1
5.061658910E-1,-2.572611570E-1,-8.777772188E-1,2.000032514E-1
5.263540160E-1,-1.842906028E-1,-8.617982864E-1,1.494032294E-1
5.465430780E-1,-1.278316379E-1,-9.086698890E-1,8.122635633E-2
5.667330780E-1,-2.045306265E-1,-9.805752039E-1,8.495477587E-2
5.869238080E-1,-3.824296594E-1,-9.619330764E-1,9.294424951E-2
6.071151620E-1,-4.612591565E-1,-7.659245729E-1,5.352949724E-2
6.273070370E-1,-2.556632757E-1,-6.098634601E-1,2.157158963E-2
6.474992240E-1,-3.195791040E-3,-6.945518851E-1,-2.157158963E-2
6.676916200E-1,7.936213911E-2,-9.443562031E-1,5.193160102E-2
6.878948490E-1,2.130527282E-3,-1.214933157E0,1.536642760E-1
7.080734950E-1,-1.187768951E-1,-1.294827938E0,1.946769357E-1
7.282524530E-1,-2.572611570E-1,-9.763141274E-1,2.308958918E-1
7.484321410E-1,-4.410191476E-1,-5.496760607E-1,2.852243483E-1
7.686128700E-1,-6.311687231E-1,-2.109221965E-1,2.607232630E-1
7.887948490E-1,-7.185203433E-1,-2.897517085E-1,1.781653464E-1
8.089782870E-1,-6.593981981E-1,-8.197203875E-1,9.081372619E-2
8.291632870E-1,-5.539370775E-1,-1.586710215E0,8.335687965E-2
8.493499530E-1,-5.374255180E-1,-2.302034616E0,2.506032586E-1
8.695382870E-1,-6.189181805E-1,-2.943856001E0,6.309024096E-1
8.897281830E-1,-7.611308694E-1,-3.101515055E0,1.002679348E0
9.099195370E-1,-9.635309577E-1,-2.820285559E0,1.125717402E0
9.301121410E-1,-9.645962119E-1,-2.778740168E0,1.151283622E0
9.503057870E-1,-4.804339111E-1,-3.513772011E0,1.408544898E0
9.705002660E-1,2.556632757E-1,-4.343612671E0,1.774462938E0
9.906952660E-1,5.075981021E-1,-3.930822849E0,1.857020855E0
1.010890474E0,1.139832065E-1,-2.341982126E0,1.585911274E0
1.031080266E0,-2.679138184E-1,-1.132375240E0,1.199753165E0
1.051270162E0,-2.039979845E-1,-1.350754261E0,9.962878227E-1
1.071470891E0,9.853688627E-2,-1.896701932E0,9.398288727E-1
1.091650787E0,4.830970466E-1,-1.587242842E0,8.673909307E-1
1.111830995E0,6.956171393E-1,-2.455432713E-1,7.331677079E-1
1.132011828E0,3.504717350E-1,6.285055280E-1,2.026664019E-1
1.152193495E0,1.065263674E-1,5.326318145E-1,-2.660495937E-1
1.172376308E0,8.894951642E-2,-9.587372653E-3,-3.496727943E-1
1.192560370E0,4.404865205E-1,-6.380929351E-1,-3.861580789E-2
1.212745787E0,1.192030072E0,-1.380581737E0,4.982770681E-1
1.232932662E0,2.262087345E0,-2.132657766E0,8.668583035E-1
1.253120995E0,3.197388887E0,-2.640255928E0,1.022919416E0
1.273310683E0,3.413637400E0,-2.421344280E0,9.888309836E-1
1.293501620E0,3.036001444E0,-1.380581737E0,9.552751780E-1
1.313693703E0,2.343580008E0,-4.953475893E-1,9.904288650E-1
1.333886724E0,2.003228188E0,-3.227748871E-1,9.643298984E-1
1.354080474E0,2.082057714E0,1.773663908E-1,5.904223919E-1
1.374274641E0,1.880723000E0,8.436887860E-1,6.791055948E-2
1.394469016E0,1.466335416E0,1.380581737E0,-1.984053552E-1
1.414657974E0,1.007739425E0,1.374190092E0,-3.438138366E-1
1.434847037E0,2.583264410E-1,7.435539961E-1,-5.387570858E-1
1.455036203E0,-8.096003532E-2,2.966759205E-1,-7.321024537E-1
1.475225474E0,5.949497223E-1,-1.166463718E-1,-7.076013684E-1
1.495425578E0,1.384842753E0,-7.302381992E-1,-5.115928650E-1
1.515604849E0,1.635712266E0,-1.385375381E0,-1.286305785E-1
1.535784433E0,1.454617500E0,-1.773131371E0,1.206411049E-1
1.555964641E0,1.260206938E0,-1.921203017E0,5.366265774E-1
1.576145787E0,1.140897393E0,-1.932388186E0,1.112401605E0
1.596328078E0,1.031175256E0,-1.792306066E0,1.606683850E0
1.616511724E0,1.116928935E0,-2.088982105E0,2.060486317E0
1.636696933E0,1.529718637E0,-3.083405495E0,2.248505116E0
1.656883703E0,1.806154490E0,-3.148919344E0,1.347824812E0
1.677072037E0,1.097221494E0,-1.668735504E0,1.138500571E0
1.697261933E0,-1.225053146E-2,2.886864543E-1,1.359010100E0
1.717453183E0,-6.253097653E-1,1.355015397E0,8.828372359E-1
1.737645683E0,-4.245075583E-1,1.188301563E0,7.805719376E-1
1.757839224E0,1.155811027E-1,5.331644416E-1,5.398223400E-1
1.778033495E0,7.435539961E-1,-2.077264152E-2,3.368896246E-1
1.798228287E0,8.868319988E-1,2.556632832E-2,5.659213066E-1
1.818423287E0,5.976129174E-1,3.201117218E-1,8.412919641E-1
1.838617558E0,4.074633420E-1,4.308991432E-1,9.675257206E-1
1.858805891E0,3.414169848E-1,3.925496638E-1,1.019191027E0
1.878988808E0,1.012000442E-1,3.036001325E-1,1.042626739E0
1.899172141E0,-2.402169555E-1,2.908169627E-1,1.312671065E0
1.919355995E0,-4.202465117E-1,4.500738978E-1,1.952361941E0
1.939540578E0,-4.671181142E-1,5.805686712E-1,2.432263136E0
1.959725995E0,-6.838992834E-1,9.129309654E-1,2.597911596E0
1.979912349E0,-1.085503697E0,1.393364787E0,2.771549702E0
2.000099641E0,-1.422659636E0,1.969672441E0,2.913229704E0
2.020287870E0,-1.345427990E0,1.617602825E0,2.723080158E0
2.040477037E0,-9.379646182E-1,1.390169114E-1,2.496711731E0
2.060667037E0,-6.977477074E-1,-1.205878496E0,2.346509457E0
2.080857766E0,-8.101329803E-1,-1.761946082E0,2.260755777E0
2.101049120E0,-1.192562699E0,-1.902028203E0,2.537724257E0
2.121240995E0,-1.656484962E0,-1.955291390E0,3.061301470E0
2.141433183E0,-1.961150408E0,-2.268478870E0,3.646663666E0
2.161625474E0,-1.890310287E0,-2.540653706E0,3.997668028E0
2.181828599E0,-4.447475672E-1,-3.450388908E0,3.450655222E0
2.202007037E0,7.392929792E-1,-1.100417376E0,1.383511186E0
2.222185787E0,6.221139431E-1,2.664757013E0,-6.170539856E-1
2.242365266E0,6.700508595E-1,3.154245615E0,-4.290349185E-1
2.262545787E0,4.138549268E-1,2.134788275E0,3.038664460E-1
2.282727662E0,1.299621612E-1,5.981455445E-1,4.604602158E-1
2.302911099E0,1.597895473E-2,-5.145223141E-1,1.957421899E-1
2.323096203E0,2.103895694E-1,-1.157408953E0,-1.126516312E-1
2.343282974E0,4.202465117E-1,-1.128114223E0,-2.958769798E-1
2.363471412E0,4.996086359E-1,-8.815056682E-1,-3.496727943E-1
2.383661516E0,4.415517747E-1,-7.621961236E-1,-2.543317080E-1
2.403853078E0,3.494064808E-1,-7.366297841E-1,3.648528084E-2
2.424045891E0,4.223770201E-1,-8.341014385E-1,9.560741484E-2
2.444239745E0,6.103960872E-1,-8.665919900E-1,-1.355548054E-1
2.464434433E0,7.009434700E-1,-1.207476377E0,-7.757782340E-1
2.484629641E0,5.800360441E-1,-1.750760794E0,-1.714275479E0
2.504825058E0,2.162485123E-1,-1.132375240E0,-1.878326058E0
2.525019953E0,-4.234423041E-1,1.246358454E-1,-1.099618435E0
2.545208287E0,-9.970867634E-1,9.241161942E-1,-3.328948840E-2
2.565391203E0,-1.077514172E0,9.347688556E-1,2.367548496E-1
2.585574537E0,-7.004108429E-1,4.372907281E-1,-2.122537792E-1
2.605758391E0,-3.877559602E-1,-3.083938360E-1,-4.530033767E-1
2.625942974E0,-3.302317262E-1,-7.084003091E-1,-3.576622605E-1
2.646128391E0,-4.484759867E-1,-4.884233773E-1,-3.480748832E-1
2.666314745E0,-7.542066574E-1,-1.581916511E-1,-4.673844278E-1
2.686502037E0,-1.145158410E0,-3.408843651E-2,-6.335655451E-1
2.706690266E0,-1.415202737E0,-2.476737946E-1,-7.869635224E-1
2.726879433E0,-1.429583788E0,-5.555350184E-1,-7.651256323E-1
2.747069433E0,-1.145691037E0,-4.330296814E-1,-6.218476295E-1
2.767260162E0,-7.430213690E-1,2.439453751E-1,-4.301002026E-1
2.787451516E0,-4.490086138E-1,1.293762684E0,-2.346243113E-1
2.807643391E0,-6.263750196E-1,2.573144436E0,-1.004809976E0
2.827835578E0,-8.820382953E-1,2.325470448E0,-1.814942956E0
2.848027974E0,4.532696903E-1,-6.301034689E-1,-1.391500592E0
2.868231203E0,1.310274243E0,-1.937714577E0,-8.546077609E-1
2.888409641E0,6.993455887E-1,-9.108003974E-1,-1.120391011E0
2.908588391E0,1.230379492E-1,-3.744401634E-1,-1.622662783E0
2.928767870E0,2.876211703E-1,-6.460824013E-1,-1.767538667E0
2.948948391E0,2.881538272E-1,-2.177931547E0,-1.704155564E0
2.969130266E0,-2.434127480E-1,-1.348623753E0,-1.501755476E0
2.989313703E0,-6.130592227E-1,9.203878045E-1,-1.247690082E0
3.009498808E0,-7.898929715E-1,8.633961678E-1,-1.118793130E0
3.029685578E0,-1.061002612E0,2.024000883E-2,-1.174719453E0
3.049874016E0,-1.048219442E0,-2.066611499E-1,-1.304149032E0
3.070064120E0,-8.825709224E-1,-3.206443489E-1,-1.394696474E0
3.090255683E0,-9.337036014E-1,-5.896234512E-1,-1.305214286E0
3.110448599E0,-9.795098901E-1,-6.865624189E-1,-9.739173055E-1
3.130642558E0,-8.623309135E-1,-6.034718752E-1,-5.531381369E-1
3.150837349E0,-7.430213690E-1,-6.913561225E-1,-1.792306006E-1
3.171032662E0,-7.068024278E-1,-6.865624189E-1,1.462074369E-1
3.191228183E0,-6.695181727E-1,-5.331644416E-1,3.970770240E-1
3.211422662E0,-6.018739343E-1,-3.797664940E-1,5.914876461E-1
3.231610995E0,-6.482129097E-1,-3.318296373E-1,7.390266657E-1
3.251793912E0,-5.427518487E-1,2.386190593E-1,7.816371918E-1
3.271977245E0,-3.163833022E-1,1.117461562E0,5.850960612E-1
3.292161099E0,-3.675159514E-1,1.088699460E0,3.459443748E-1
3.312345683E0,-3.898864985E-1,5.954823494E-1,3.896201849E-1
3.332531099E0,-1.145158410E-1,1.731053442E-1,5.760413408E-1
3.352717453E0,1.145158410E-1,-1.219726875E-1,8.077361584E-1
3.372904745E0,1.454084814E-1,-2.284990549E-1,1.026115179E0
3.393092974E0,1.187768951E-1,-8.735162020E-2,1.087367892E0
3.413282141E0,-1.970737725E-1,6.593981981E-1,6.186518669E-1
3.433472141E0,2.151832581E-1,1.605884910E0,3.842938542E-1
3.453662870E0,7.446193099E-1,9.044088125E-1,9.430246353E-1
3.473854224E0,3.339601457E-1,-8.245140314E-1,1.224786878E0
3.494046099E0,1.864211410E-1,-5.880255103E-1,1.145957351E0
3.514238287E0,6.972150803E-1,5.885581374E-1,1.351020575E0
3.534430683E0,9.640635848E-1,5.544697046E-1,1.655686021E0
3.554633912E0,8.820382953E-1,1.864211448E-2,1.588041782E0
3.574812349E0,8.330361843E-1,-1.027979404E-1,1.088433146E0
3.594991099E0,8.159919381E-1,-6.817687303E-2,6.953508258E-1
3.615170578E0,6.817687154E-1,-1.059937328E-1,7.315698266E-1
3.635351099E0,5.400886536E-1,-4.261054564E-3,9.217193723E-1
3.655532974E0,5.102612972E-1,4.367581010E-1,8.322372437E-1
3.675716412E0,5.603286624E-1,6.913561225E-1,8.918919563E-1
3.695901516E0,5.187833905E-1,4.175833464E-1,1.148087859E0
3.716088287E0,7.749792933E-1,-5.592634082E-1,1.161936283E0
3.736276724E0,9.763141274E-1,-1.256478429E0,1.365401626E0
3.756466828E0,6.636592746E-1,-6.178529263E-1,1.177915215E0
3.776658391E0,6.673876643E-1,2.929474972E-2,5.648560524E-1
3.796851308E0,7.339666486E-1,9.363667369E-1,1.331579522E-3
3.817045266E0,5.177181363E-1,1.259141564E0,8.255792782E-3
3.837240058E0,1.326253265E-1,8.181225061E-1,2.639190555E-1
3.857435370E0,1.438105851E-1,1.976063997E-1,2.713759243E-1
3.877630891E0,3.526022732E-1,-1.709748209E-1,1.989379823E-1
3.897825578E0,3.163833022E-1,-4.308991432E-1,1.829590350E-1
3.918013912E0,2.482064217E-1,-4.511391521E-1,1.254348010E-1
3.938196828E0,3.062632978E-1,-1.656484902E-1,-1.358211134E-2
3.958380162E0,4.058654606E-1,1.507348120E-1,-2.053295672E-1
3.978564016E0,4.964128435E-1,4.996086359E-1,-2.479401082E-1
3.998748599E0,6.093307734E-1,6.332992315E-1,-2.316948399E-2
4.018934016E0,7.701855898E-1,4.751075804E-1,3.539338410E-1
4.039120370E0,9.523456693E-1,2.790990770E-1,6.149234176E-1
4.059307662E0,9.225183129E-1,1.161137372E-1,6.229129434E-1
4.079495891E0,5.731118321E-1,-1.288969070E-1,3.635212183E-1
4.099685058E0,1.864211448E-2,-3.845601678E-1,-5.619265884E-2
4.119875058E0,-3.824296594E-1,-5.411539078E-1,-4.178496599E-1
4.140065787E0,-3.648527861E-1,-3.882885873E-1,-5.195823312E-1
4.160257141E0,-4.351601899E-1,-4.197138846E-1,-4.269044101E-1
4.180449016E0,-1.052480459E0,-1.832253486E-1,-5.451486707E-1
4.200641203E0,-1.891375542E0,6.114613414E-1,-8.370308876E-1
4.220833599E0,-2.462356806E0,1.007739425E0,-9.819067717E-1
4.241036828E0,-2.405365229E0,1.086036325E0,-1.153414249E0
4.261215474E0,-1.983520865E0,1.172322631E0,-1.283376336E0
4.281394433E0,-1.226118445E0,1.331579566E0,-1.194959521E0
4.301574120E0,-2.545980215E-1,1.127581596E0,-9.275783300E-1
4.321754849E0,3.110569715E-1,-1.757685095E-2,-7.305045128E-1
4.341936828E0,-7.068024278E-1,-1.489238620E0,-8.860330582E-1
4.362120266E0,-1.106808901E0,-1.460476398E0,-9.169256687E-1
4.382305370E0,-8.921582699E-1,-8.463519812E-1,-1.132641554E0
4.402492141E0,-8.639287949E-1,-8.298403621E-1,-1.644500732E0
4.422680578E0,-1.081775188E0,-8.484824896E-1,-1.713210225E0
4.442870578E0,-1.218128920E0,-5.992107987E-1,-1.511875391E0
4.463062037E0,-1.005076289E0,-6.631265879E-1,-1.410675406E0
4.483254745E0,-7.515435219E-1,-8.548740745E-1,-1.419730067E0
4.503448495E0,-9.017456770E-1,-2.972085476E-1,-1.362738490E0
4.523643078E0,-6.961497664E-1,-8.319709301E-1,-1.025582552E0
4.543838183E0,-3.962780833E-1,-7.403582335E-1,-4.940160215E-1
4.564033495E0,-2.865559161E-1,-7.808382511E-1,-4.873581231E-2
4.584228703E0,-2.098569423E-1,-5.539370775E-1,3.619233072E-1
4.604417037E0,-3.888212144E-2,-1.320926845E-1,7.209171653E-1
4.624599953E0,2.684464455E-1,2.380864173E-1,1.145424724E0
4.644783287E0,3.190464675E-1,3.589938581E-1,1.698829174E0
4.664967141E0,-3.494064808E-1,5.677855015E-1,1.935850382E0
4.685151724E0,7.131940126E-1,1.274055362E0,1.177915215E0
4.705337141E0,1.158474207E0,2.185920954E0,1.073519468E0
4.725523495E0,3.169159293E-1,7.078676820E-1,1.441568017E0
4.745710787E0,1.001347780E0,1.032773137E0,1.374456406E0
4.765899016E0,1.151017308E0,1.366200566E0,1.494298577E0
4.786088183E0,9.342362285E-1,1.013065696E0,1.867140889E0
4.806278183E0,8.612656593E-1,2.503369451E-1,1.837313414E0
4.826468912E0,6.625939608E-1,-5.763076544E-1,1.479917526E0
4.846660266E0,7.265098095E-1,-5.022718310E-1,1.103879452E0
4.866852141E0,8.117309213E-1,4.207791388E-2,7.001445293E-1
4.887044328E0,7.185203433E-1,2.514022291E-1,6.495444775E-1
4.907236724E0,7.446193099E-1,1.347558498E-1,1.115064740E0
4.927439953E0,9.443562031E-1,-2.279664129E-1,1.702557564E0
4.947618599E0,1.075916290E0,-5.560676455E-1,1.959818840E0
4.967797558E0,1.136103630E0,-9.986846447E-1,1.878326058E0
4.987977245E0,8.261119723E-1,-1.119059443E0,1.819736600E0
5.008157974E0,4.612591565E-1,-7.771098018E-1,1.724928141E0
5.028339953E0,4.665854871E-1,-3.440801501E-1,1.306279540E0
5.048523391E0,5.225118399E-1,2.205095738E-1,9.749825597E-1
5.068708495E0,4.974781275E-1,3.478085697E-1,7.629950643E-1
