"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.169309400E-2,-1.968516707E0,3.621106625E0,8.898478508E0
6.196226000E-2,-1.867224455E0,3.563273430E0,8.943541527E0
8.223142700E-2,-1.776520014E0,3.520122528E0,8.979036331E0
1.025005940E-1,-1.693448305E0,3.486340761E0,9.008220673E0
1.227698640E-1,-1.620530963E0,3.463644028E0,9.030361176E0
1.430391350E-1,-1.538930893E0,3.455056429E0,9.047909737E0
1.633084060E-1,-1.428793550E0,3.457626104E0,9.064974785E0
1.835777290E-1,-1.282880664E0,3.465411901E0,9.083805084E0
2.038470520E-1,-1.116175652E0,3.475281239E0,9.102030754E0
2.241163750E-1,-9.412716031E-1,3.462092638E0,9.126791000E0
2.443856460E-1,-7.670930624E-1,3.407832861E0,9.163439751E0
2.646550210E-1,-6.015241742E-1,3.341521740E0,9.200152397E0
2.849243960E-1,-4.153034091E-1,3.298304796E0,9.226001740E0
3.051937710E-1,-1.545973271E-1,3.268271446E0,9.244722366E0
3.254630940E-1,2.550272048E-1,3.185115814E0,9.271482468E0
3.457324170E-1,8.639708161E-1,2.971138000E0,9.305712700E0
3.660017920E-1,1.615770817E0,2.643137932E0,9.304487228E0
3.862711140E-1,2.473086357E0,2.234943151E0,9.222757339E0
4.065404890E-1,3.258876801E0,1.850799322E0,9.062264442E0
4.268098120E-1,3.760471582E0,1.569958210E0,8.919892311E0
4.470791870E-1,4.007127285E0,1.337169886E0,8.850157738E0
4.673485620E-1,4.238595963E0,1.098946929E0,8.774793625E0
4.876178850E-1,4.513383865E0,8.728560209E-1,8.662440300E0
5.078872600E-1,4.757956505E0,6.997529864E-1,8.546495438E0
5.281565830E-1,4.979593754E0,6.040936112E-1,8.426691055E0
5.484259580E-1,5.236194611E0,5.012868047E-1,8.276555061E0
5.686952810E-1,5.584598064E0,3.122291863E-1,8.055131912E0
5.889646560E-1,5.930576801E0,3.662635759E-2,7.810076714E0
6.092339790E-1,6.186383724E0,-2.506577969E-1,7.605011940E0
