"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
6.603767900E-2,-4.423368931E0,2.483372688E0,8.392678261E0
8.622882500E-2,-4.349670410E0,2.457381964E0,8.438721657E0
1.064160120E-1,-4.233967781E0,2.415185213E0,8.509452820E0
1.266030960E-1,-4.046730518E0,2.349596024E0,8.618222237E0
1.468010120E-1,-3.790506601E0,2.262850523E0,8.756823540E0
1.669773660E-1,-3.488938570E0,2.188220501E0,8.899965286E0
1.871541370E-1,-3.160384893E0,2.153814316E0,9.030140877E0
2.073317410E-1,-2.793824911E0,2.158369303E0,9.149118423E0
2.275104910E-1,-2.403074980E0,2.180703640E0,9.254196167E0
2.476907000E-1,-2.045881987E0,2.200117350E0,9.335106850E0
2.678725750E-1,-1.793979883E0,2.201606750E0,9.386423111E0
2.880562210E-1,-1.569976330E0,2.175210238E0,9.432604790E0
3.082417410E-1,-1.338708401E0,2.125596285E0,9.479455948E0
3.284291370E-1,-1.058342218E0,2.072505474E0,9.526543617E0
3.486183040E-1,-7.121690512E-1,2.024713755E0,9.568893433E0
3.688090330E-1,-3.004516363E-1,1.978081465E0,9.600380898E0
3.890011160E-1,2.520348430E-1,1.925438881E0,9.612468719E0
4.091943460E-1,9.751459360E-1,1.836698294E0,9.583633423E0
4.293884080E-1,1.880676150E0,1.689251781E0,9.475223541E0
4.495829910E-1,2.802243948E0,1.514824390E0,9.274865150E0
4.697777830E-1,3.580231428E0,1.355985403E0,9.028490067E0
4.899717410E-1,4.305705547E0,1.184024692E0,8.730943680E0
5.101588250E-1,5.118887901E0,1.003839254E0,8.304197311E0
5.303404910E-1,6.044225216E0,8.513721824E-1,7.675473213E0
5.505225750E-1,7.006338596E0,6.734256148E-1,6.828478813E0
5.707052830E-1,7.836116314E0,3.260642588E-1,5.887218952E0
5.908887210E-1,8.430564880E0,-3.178667426E-1,4.999493122E0
6.110729910E-1,8.782725334E0,-1.151977181E0,4.207976341E0
6.312582000E-1,8.915341377E0,-2.059047699E0,3.528086185E0
6.514443460E-1,8.865378380E0,-2.912478447E0,3.015448570E0
6.716314290E-1,8.715872765E0,-3.607664824E0,2.681172609E0
6.918194500E-1,8.547527313E0,-4.137577057E0,2.447574854E0
7.120083040E-1,8.389370918E0,-4.524722099E0,2.305590630E0
7.321978870E-1,8.295392036E0,-4.783084393E0,2.116356611E0
7.523880960E-1,8.314260483E0,-4.965191841E0,1.546063304E0
7.725788250E-1,8.319178581E0,-5.055803299E0,1.183425307E0
7.927698660E-1,8.389817238E0,-4.989654064E0,9.405900240E-1
8.129610120E-1,8.538543701E0,-4.812851429E0,3.164194226E-1
8.331629910E-1,8.593560219E0,-4.706233501E0,-4.153038561E-1
8.533401790E-1,8.540405273E0,-4.732847691E0,-9.121538401E-1
8.735176790E-1,8.550590515E0,-4.674568653E0,-1.098271966E0
8.936959080E-1,8.707248688E0,-4.397749901E0,-1.006976843E0
9.138751790E-1,8.939682007E0,-3.942365170E0,-8.427478075E-1
9.340558040E-1,9.157822609E0,-3.433333874E0,-7.189466953E-1
9.542379910E-1,9.333538055E0,-2.955340385E0,-5.669458508E-1
9.744218460E-1,9.485589981E0,-2.479778290E0,-2.113145888E-1
9.946074710E-1,9.532413483E0,-2.297921181E0,1.517765224E-1
1.014794762E0,9.491015434E0,-2.433809280E0,4.093661010E-1
1.034983721E0,9.469240189E0,-2.506286144E0,4.715924859E-1
1.055174137E0,9.489133835E0,-2.423090458E0,5.053350329E-1
1.075365908E0,9.556753159E0,-2.133148909E0,5.371569991E-1
1.095558721E0,9.596403122E0,-1.917253494E0,6.352760196E-1
1.115752366E0,9.578602791E0,-1.968314409E0,7.392528057E-1
1.135946533E0,9.572140694E0,-1.927579045E0,9.104677439E-1
1.156140908E0,9.560799599E0,-1.900857091E0,1.071552515E0
1.176334346E0,9.524405479E0,-2.049218178E0,1.121069312E0
1.196521533E0,9.490564346E0,-2.238122463E0,1.044214725E0
1.216708616E0,9.479596138E0,-2.314389944E0,9.753209352E-1
1.236890283E0,9.462225914E0,-2.364053249E0,1.023684502E0
