"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.565403300E-2,-4.410717964E0,2.735375404E0,8.730456352E0
4.584580400E-2,-4.173692226E0,2.524685621E0,9.532513618E0
6.603767900E-2,-4.295796394E0,2.479195833E0,9.106346130E0
8.622882500E-2,-4.494514942E0,2.562992811E0,8.311470985E0
1.064160120E-1,-4.271854401E0,2.821566820E0,8.124723434E0
1.266030960E-1,-3.685275078E0,2.986766577E0,8.292317390E0
1.468010120E-1,-3.235165119E0,2.828749418E0,8.792705536E0
1.669773660E-1,-2.741959572E0,2.153584480E0,9.630676270E0
1.871541370E-1,-2.509721994E0,1.784877419E0,9.795876503E0
2.073317410E-1,-2.193687201E0,2.036268473E0,9.386467934E0
2.275104910E-1,-1.597531080E0,2.227804661E0,8.993818283E0
2.476907000E-1,-9.534908533E-1,2.462436438E0,8.842984200E0
2.678725750E-1,-8.505401611E-1,2.139219284E0,8.977059364E0
2.880562210E-1,-5.680243373E-1,1.916558504E0,9.106346130E0
3.082417410E-1,-5.321113467E-1,1.849520802E0,9.364919662E0
3.284291370E-1,-3.046621680E-1,1.775300503E0,9.487024307E0
3.486183040E-1,3.417722881E-1,1.569399238E0,9.046490669E0
3.688090330E-1,1.251568913E0,1.341950059E0,8.692149162E0
3.890011160E-1,1.304241419E0,1.169567585E0,8.050502777E0
4.091943460E-1,9.115923047E-1,8.080430627E-1,6.812700748E0
4.293884080E-1,1.526902080E0,1.496376097E-1,6.041768074E0
4.495829910E-1,2.874837637E0,-1.903390288E-1,7.246051311E0
4.697777830E-1,2.321777105E0,-8.798691034E-1,5.546168327E0
4.899717410E-1,1.792658567E0,-2.632424831E0,4.205415249E0
5.101588250E-1,1.797446966E0,-4.380191803E0,3.640383720E0
5.303404910E-1,2.158971310E0,-5.007472992E0,3.523067713E0
5.505225750E-1,2.070385933E0,-4.815936565E0,4.887762547E0
5.707052830E-1,2.082356930E0,-5.170278549E0,7.152677536E0
