"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.340621600E-2,-1.723063886E-1,-5.611276031E-1,2.996053994E-1
5.367710100E-2,-1.270326823E-1,-4.727107286E-1,2.830938101E-1
7.379069500E-2,-4.500738904E-2,-2.479401082E-1,7.749792933E-2
9.406142400E-2,-4.394212365E-2,-3.555317223E-2,-3.848264739E-2
1.143321540E-1,-4.873581231E-2,-7.550056279E-2,3.075948730E-2
1.346029870E-1,-3.009369783E-2,-4.322307110E-1,1.973400861E-1
1.548738720E-1,-7.270424068E-2,-6.053360701E-1,2.964096069E-1
1.751447580E-1,-1.744369268E-1,-5.866939425E-1,3.342264593E-1
1.954155910E-1,-2.905506492E-1,-6.601971388E-1,4.380896688E-1
2.156864760E-1,-3.821633458E-1,-7.894935012E-1,5.961481929E-1
2.359574140E-1,-4.508728385E-1,-9.886978269E-1,7.617966533E-1
2.562282470E-1,-4.428833723E-1,-9.556746483E-1,9.279778004E-1
2.764992890E-1,-3.912180662E-1,-1.016927361E0,1.105876803E0
2.968890290E-1,-3.416832983E-1,-1.223588467E0,1.373657465E0
3.170412680E-1,-3.304980397E-1,-1.442899585E0,1.765541315E0
3.373122060E-1,-2.964096069E-1,-1.735314488E0,2.235189438E0
3.575831950E-1,-2.079927325E-1,-2.098968744E0,2.671947479E0
3.778541850E-1,-1.014663652E-1,-2.384326458E0,3.039862871E0
3.982541850E-1,4.434159771E-2,-2.385391712E0,3.295392990E0
4.183961640E-1,1.668469161E-1,-2.044107676E0,3.451986790E0
4.386671540E-1,9.653951973E-2,-1.734249234E0,3.496727943E0
4.589381430E-1,-1.557948142E-1,-1.709748149E0,3.324155092E0
4.792091850E-1,-5.126581192E-1,-1.340634346E0,2.935999870E0
4.996091850E-1,-9.333041310E-1,-6.277065873E-1,2.458894730E0
5.197511640E-1,-6.158555150E-1,1.174319983E0,2.101099491E0
5.400222060E-1,-4.886896908E-1,9.170588255E-1,1.500956416E0
5.602931950E-1,-5.482112765E-1,1.149286270E0,6.755102873E-1
5.805641850E-1,-7.532745600E-1,1.159938931E0,-9.174583107E-2
6.009641850E-1,-9.237167239E-1,7.717835307E-1,-4.974781275E-1
6.211062160E-1,-1.038232565E0,9.820399284E-1,-8.074698448E-1
6.413772580E-1,-1.179779530E0,1.671664953E0,-1.205212593E0
6.616482470E-1,-1.212270021E0,2.437988997E0,-1.353816986E0
6.819192370E-1,-1.081375718E0,2.708965540E0,-1.252084255E0
7.023192370E-1,-7.159903049E-1,2.132258415E0,-1.129578948E0
7.224612680E-1,-6.524740160E-2,1.455416441E0,-1.051282048E0
