"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.679115800E-2,1.890842915E-1,2.743053809E-2,-1.561942846E-1
5.697032500E-2,1.539305896E-1,-3.968106955E-2,-2.083922029E-1
7.714980400E-2,9.161267430E-2,-7.163897902E-2,-2.169143111E-1
9.732990800E-2,2.876211889E-2,-1.009337306E-1,-2.099900991E-1
1.175109500E-1,-3.195791040E-3,-1.211737394E-1,-2.142511457E-1
1.376932420E-1,-1.065263618E-2,-1.568600684E-1,-2.286322117E-1
1.578768870E-1,2.024000883E-2,-2.143843025E-1,-2.153164148E-1
1.780620960E-1,3.515370190E-2,-3.097254038E-1,-1.561942846E-1
1.982488670E-1,5.752423778E-2,-3.842938542E-1,-1.125184745E-1
2.184372000E-1,9.001477808E-2,-3.789675534E-1,-1.221058443E-1
2.386270960E-1,7.776424289E-2,-3.853591084E-1,-1.588574350E-1
2.588183460E-1,6.125266105E-2,-3.768370152E-1,-1.545963883E-1
2.790108460E-1,3.462106735E-2,-3.368896246E-1,-1.370195299E-1
2.992043870E-1,-2.237053588E-2,-3.581948876E-1,-8.162582666E-2
3.193986580E-1,-8.042740822E-2,-4.439486265E-1,-4.966791719E-2
3.395934500E-1,-1.150484756E-1,-5.984118581E-1,-7.789740711E-2
3.597884500E-1,-1.150484756E-1,-7.347655892E-1,-1.492700726E-1
3.799824080E-1,-8.788424730E-2,-8.583361506E-1,-3.367564678E-1
4.001706370E-1,-1.326253265E-1,-1.069258332E0,-6.424871087E-1
4.203534500E-1,-3.510043621E-1,-1.486841679E0,-8.981503844E-1
4.405366790E-1,-6.743118763E-1,-2.001363993E0,-1.087234735E0
4.607204290E-1,-8.016108871E-1,-2.243178844E0,-1.240100026E0
4.809049080E-1,-5.294360518E-1,-2.271408319E0,-1.280047417E0
5.010902210E-1,-9.587372839E-2,-2.082324028E0,-1.298156857E0
5.212764710E-1,1.826927215E-1,-2.138250351E0,-1.346626401E0
5.414636580E-1,1.890842915E-1,-2.301235676E0,-1.323190570E0
5.616517830E-1,-5.166528746E-2,-2.261288404E0,-1.130377889E0
