"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.289214400E-2,-1.527217984E0,4.423679829E0,8.617948532E0
6.329214400E-2,-1.571398973E0,4.339958191E0,8.652505875E0
8.350443500E-2,-1.606231928E0,4.320039272E0,8.656075478E0
1.036924560E-1,-1.603503585E0,4.297176838E0,8.667954445E0
1.239590190E-1,-1.562557578E0,4.258339882E0,8.694558144E0
1.442256330E-1,-1.496026993E0,4.211340427E0,8.729084015E0
1.644922480E-1,-1.422954440E0,4.150562763E0,8.770314217E0
1.848922480E-1,-1.347759485E0,4.085979462E0,8.812417030E0
2.050254770E-1,-1.278064847E0,4.029598713E0,8.848687172E0
2.252921440E-1,-1.196541786E0,3.973061800E0,8.885575294E0
2.455587580E-1,-1.092859983E0,3.931917667E0,8.917178154E0
2.658254250E-1,-1.002650857E0,3.904145956E0,8.939950943E0
2.862254250E-1,-9.804884791E-1,3.857897758E0,8.962458611E0
3.063587060E-1,-1.051917076E0,3.755829811E0,8.997644424E0
3.266253210E-1,-1.201617718E0,3.558994055E0,9.058700562E0
3.468918830E-1,-1.404875040E0,3.282358646E0,9.133609772E0
3.671586020E-1,-1.486640453E0,2.986450911E0,9.221790314E0
3.875586020E-1,-1.471513987E0,2.714551687E0,9.307858467E0
4.076918830E-1,-1.407299519E0,2.502168655E0,9.377048492E0
4.279584460E-1,-1.347545385E0,2.361931324E0,9.422090530E0
4.482251640E-1,-1.313970804E0,2.278693199E0,9.447297096E0
4.684918310E-1,-1.321607351E0,2.195786238E0,9.465847015E0
4.887584460E-1,-1.328694940E0,2.072578907E0,9.492595673E0
5.090251120E-1,-1.324438572E0,1.884881139E0,9.532233238E0
5.292917270E-1,-1.330319881E0,1.643839955E0,9.575928688E0
5.495583940E-1,-1.331600785E0,1.366340041E0,9.619268417E0
5.698250080E-1,-1.234013557E0,1.112566829E0,9.664874077E0
5.900916750E-1,-1.077845812E0,9.259430766E-1,9.703157425E0
6.103582890E-1,-9.010308385E-1,8.253035545E-1,9.730231285E0
6.306249560E-1,-7.836931348E-1,7.970216870E-1,9.742738724E0
6.508915710E-1,-7.211615443E-1,7.952100039E-1,9.747715950E0
6.711581850E-1,-6.360811591E-1,8.164256811E-1,9.751884460E0
6.914248520E-1,-5.074892640E-1,8.492166400E-1,9.756623268E0
7.116914660E-1,-4.149035513E-1,8.608700037E-1,9.759976387E0
7.319581330E-1,-3.426264822E-1,8.304193616E-1,9.765418053E0
7.522247480E-1,-3.460192084E-1,7.847867608E-1,9.769072533E0
7.724914140E-1,-3.458466828E-1,7.756704092E-1,9.769805908E0
7.927580290E-1,-3.026925325E-1,8.166674376E-1,9.767898560E0
8.130246440E-1,-2.546263635E-1,8.540140986E-1,9.766075134E0
8.332913100E-1,-2.698080540E-1,8.396896720E-1,9.766908646E0
8.535579250E-1,-4.612514675E-1,8.269740343E-1,9.760827065E0
8.738245390E-1,-5.198252797E-1,8.744427562E-1,9.753744125E0
8.940912060E-1,-5.098104477E-1,8.932082653E-1,9.752572060E0
9.143578210E-1,-5.336211324E-1,8.833382130E-1,9.752197266E0
9.346244870E-1,-6.578521729E-1,8.684173226E-1,9.745945930E0
9.548911020E-1,-7.868722677E-1,8.495462537E-1,9.738043785E0
9.751577160E-1,-8.333898187E-1,7.871374488E-1,9.739418030E0
9.955577160E-1,-8.854980469E-1,6.687746048E-1,9.743665695E0
1.015690998E0,-1.016506791E0,5.400321484E-1,9.738862991E0
1.035957664E0,-1.076828003E0,4.525627494E-1,9.736838341E0
1.056224279E0,-1.189307928E0,4.426138103E-1,9.724197388E0
1.076490894E0,-1.314714193E0,4.560606778E-1,9.707416534E0
1.096757560E0,-1.435125351E0,4.819397628E-1,9.689093590E0
1.117024175E0,-1.626848817E0,4.235062897E-1,9.661490440E0
1.137290789E0,-1.903313756E0,2.257002294E-1,9.617527008E0
1.157557456E0,-2.070556879E0,-4.604920372E-2,9.585460663E0
1.177824071E0,-2.174237967E0,-3.519271314E-1,9.556108475E0
1.198090685E0,-2.189578295E0,-5.996008515E-1,9.540262222E0
1.218357352E0,-2.153876305E0,-8.094432354E-1,9.532890320E0
1.238623966E0,-2.008254290E0,-1.049109578E0,9.541313171E0
1.258303966E0,-1.843539238E0,-1.325905681E0,9.540110588E0
1.278703966E0,-1.774714470E0,-1.657364607E0,9.501258850E0
1.299103966E0,-1.840876818E0,-2.002841234E0,9.421792984E0
1.319503966E0,-1.991767406E0,-2.280722857E0,9.327462196E0
1.339903966E0,-2.049967527E0,-2.495054007E0,9.259737015E0
1.360227560E0,-2.010692120E0,-2.591226101E0,9.241918564E0
1.380492716E0,-2.028630733E0,-2.603999853E0,9.234404564E0
1.400758914E0,-2.163836002E0,-2.534898758E0,9.222932816E0
1.421025164E0,-2.460901737E0,-2.376341820E0,9.190611839E0
1.441291466E0,-2.896216154E0,-2.168393850E0,9.114844322E0
1.461557821E0,-3.371033430E0,-1.968693972E0,8.996151924E0
1.481824227E0,-3.822322845E0,-1.828564048E0,8.844014168E0
1.502090685E0,-4.216902256E0,-1.771914244E0,8.674586296E0
1.522357144E0,-4.541646004E0,-1.788245440E0,8.505645752E0
