"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.289214400E-2,-8.988161683E-1,1.039963663E-1,1.314269006E-1
6.329214400E-2,-4.611259997E-1,2.211753577E-1,-6.338318437E-2
8.350443500E-2,-1.207742617E-1,1.982721984E-1,2.383527346E-2
1.036924560E-1,-1.809616536E-1,5.233107507E-2,1.761679798E-1
1.239590190E-1,-2.763027549E-1,-1.442100704E-1,2.081258893E-1
1.442256330E-1,-3.008038104E-1,-3.624559641E-1,5.046686530E-2
1.644922480E-1,-3.300985694E-1,-5.265065432E-1,-2.237053663E-1
1.848922480E-1,-2.938795984E-1,-6.703171730E-1,-5.219792128E-1
2.050254770E-1,-2.059953511E-1,-7.490134835E-1,-7.689871788E-1
2.252921440E-1,-1.916143000E-1,-8.134619594E-1,-7.961513996E-1
2.455587580E-1,-1.495363861E-1,-8.235819340E-1,-5.665870905E-1
2.658254250E-1,-1.047953144E-1,-6.904240251E-1,-4.777707458E-1
2.862254250E-1,-1.756353378E-1,-4.791023135E-1,-8.685893416E-1
3.063587060E-1,-4.115912318E-1,-2.532664239E-1,-1.553420663E0
3.266253210E-1,-8.082687855E-1,-9.094688296E-2,-2.253565311E0
3.468918830E-1,-1.085104227E0,2.463422157E-2,-2.866491318E0
3.671586020E-1,-1.079777837E0,-6.277065873E-1,-3.123752356E0
3.875586020E-1,-9.488835931E-1,-9.833714962E-1,-2.934668064E0
4.076918830E-1,-7.209171653E-1,-1.056342006E0,-2.539588451E0
4.279584460E-1,-4.259723127E-1,-8.443545699E-1,-2.074734211E0
4.482251640E-1,-1.580584943E-1,-6.245108247E-1,-1.911748767E0
4.684918310E-1,-1.468732208E-1,-4.258391261E-1,-2.058755159E0
4.887584460E-1,-3.380880356E-1,-4.407528341E-1,-2.191247225E0
5.090251120E-1,-6.964160800E-1,-4.556665123E-1,-2.091778278E0
5.292917270E-1,-9.984183311E-1,-2.969422340E-1,-1.824397087E0
5.495583940E-1,-1.168727398E0,-2.500706315E-1,-1.724794984E0
5.698250080E-1,-1.066462040E0,-7.447524667E-1,-1.702424407E0
5.900916750E-1,-7.736477256E-1,-9.732515216E-1,-1.456481695E0
6.103582890E-1,-3.791007102E-1,-9.993504286E-1,-1.194959521E0
6.306249560E-1,-3.768370301E-2,-6.628602743E-1,-1.136902571E0
6.508915710E-1,8.149266988E-2,-4.029359818E-1,-1.117195249E0
6.711581850E-1,1.832253486E-1,-5.249086618E-1,-9.479514956E-1
6.914248520E-1,2.354232669E-1,-7.229145169E-1,-8.233156204E-1
7.116914660E-1,1.049284711E-1,-5.334307551E-1,-6.496776342E-1
7.319581330E-1,-1.340900660E-1,-3.949464858E-1,-4.340949357E-1
7.522247480E-1,-2.118543088E-1,-2.170474641E-2,-4.836297035E-1
7.724914140E-1,-2.703106403E-2,-3.981423005E-2,-4.644549489E-1
7.927580290E-1,2.290316820E-1,-2.596580088E-1,-4.953475893E-1
8.130246440E-1,2.087916732E-1,-2.830938101E-1,-4.468781054E-1
8.332913100E-1,-5.845634267E-2,5.339634046E-2,-3.206443489E-1
8.535579250E-1,-5.526055023E-2,9.500820041E-1,-3.685812056E-1
8.738245390E-1,2.370211631E-1,2.547311783E-1,-3.557980657E-1
8.940912060E-1,1.038632020E-1,-7.230477035E-2,-3.323622644E-1
9.143578210E-1,-3.928159550E-2,1.050616279E-1,-2.950780392E-1
9.346244870E-1,-6.111950055E-2,6.045371294E-1,-2.801643312E-1
9.548911020E-1,-6.751108170E-2,6.221139431E-1,-3.020022511E-1
9.751577160E-1,-2.736395895E-1,1.998700947E-1,-3.664506972E-1
9.955577160E-1,-5.723128915E-1,2.382195890E-1,-2.796317041E-1
1.015690998E0,-6.671213508E-1,6.743118763E-1,-5.326318205E-4
1.035957664E0,-4.680502117E-1,3.047985733E-1,2.809632942E-2
1.056224279E0,-8.242477477E-2,5.640571117E-1,-7.989477366E-3
1.076490894E0,5.339634046E-2,6.338318586E-1,-7.616634667E-2
1.096757560E0,1.336905807E-1,6.077328920E-1,-1.043958366E-1
1.117024175E0,-2.869553864E-1,9.751157165E-1,-1.001347825E-1
1.137290789E0,-9.520793557E-1,1.427852750E0,-2.146506310E-1
1.157557456E0,-1.210272670E0,8.564719558E-1,-8.270440698E-1
1.177824071E0,-1.330647469E0,5.299686790E-1,-1.104412079E0
1.198090685E0,-1.099485278E0,8.695214242E-2,-7.929556370E-1
1.218357352E0,-9.898962379E-1,-1.611211300E-1,-3.408843577E-1
1.238623966E0,-1.159672618E0,-7.064029574E-1,-2.657832801E-1
1.258303966E0,-1.348224282E0,-7.974829674E-1,-4.527370334E-1
1.278703966E0,-1.514937997E0,-2.000032514E-1,-8.238482475E-1
1.299103966E0,-1.529319167E0,5.448823571E-1,-1.141163707E0
1.319503966E0,-1.180445313E0,1.017193675E0,-1.222656369E0
1.339903966E0,-9.643298984E-1,4.319643974E-1,-6.805703044E-1
1.360227560E0,-4.249070287E-1,-1.525990218E-1,-3.153180480E-1
1.380492716E0,1.930790395E-2,1.055942550E-1,-3.020022511E-1
1.400758914E0,4.213117659E-1,6.535392404E-1,-1.012000442E-1
1.421025164E0,8.675240874E-1,1.485776424E0,6.697845459E-2
1.441291466E0,1.125317931E0,2.259557247E0,1.324921697E-1
1.461557821E0,1.134772062E0,2.553969622E0,2.530001104E-3
1.481824227E0,9.111998677E-1,2.505633354E0,-2.455432713E-1
1.502090685E0,5.134570599E-1,2.255828857E0,-3.430148959E-1
1.522357144E0,1.752358675E-1,1.945437670E0,-4.527370334E-1
1.542623706E0,-8.082687855E-2,1.791507125E0,-6.571345329E-1
1.562890216E0,-1.873532385E-1,1.899098754E0,-9.420925379E-1
1.583156779E0,-1.484711170E-1,2.070472956E0,-1.206144810E0
1.603423341E0,-1.703090221E-1,1.950231433E0,-1.173654199E0
1.623689904E0,-2.656501234E-1,1.841041923E0,-1.108140469E0
1.643956519E0,-3.370227814E-1,1.886848211E0,-1.288702726E0
1.664223133E0,-3.892207146E-1,2.092843533E0,-1.526256442E0
1.684623133E0,-3.982754350E-1,2.156226873E0,-1.545431256E0
1.704756310E0,-3.844270110E-1,2.111485720E0,-1.303616405E0
1.725022925E0,-3.391533196E-1,2.111485720E0,-1.076715231E0
1.745289539E0,-1.820269227E-1,2.157824755E0,-9.239830375E-1
1.765556102E0,8.435556293E-1,2.665289640E0,-4.623244107E-1
1.785956102E0,2.290849447E0,2.509361744E0,6.258423906E-3
1.806089331E0,1.689641237E0,1.882587194E0,-1.565937549E-1
1.826355894E0,7.865640521E-1,1.612010241E0,-4.074633420E-1
