"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.260755700E-2,-2.973417044E-1,-3.142527640E-1,-1.464737463E-3
6.290469200E-2,-2.701774836E-1,-4.101265073E-1,1.103879437E-1
8.301703600E-2,-1.023984700E-1,-3.952127993E-1,1.428784877E-1
1.032863590E-1,1.328916401E-1,-7.350318879E-2,1.344895363E-2
1.235557340E-1,3.608580530E-1,2.459427416E-1,-1.058605760E-1
1.438250570E-1,5.998765826E-1,5.717802644E-1,-6.644582003E-2
1.640945880E-1,8.928241134E-1,7.262434959E-1,-3.768370301E-2
1.843640670E-1,1.127048969E0,3.956122994E-1,-7.856319658E-3
2.047640670E-1,1.260206938E0,6.484792382E-2,-2.490053698E-2
2.249032860E-1,1.336905837E0,-1.145158410E-1,-7.390266657E-2
2.451728690E-1,1.358211160E0,1.447426975E-1,-5.419528857E-2
2.654424520E-1,1.210672140E0,6.761760712E-1,6.085318699E-2
2.857120360E-1,1.106808901E0,9.030772448E-1,8.428898454E-2
3.059816190E-1,1.084971070E0,6.245108247E-1,1.238369010E-2
3.262512540E-1,1.061002612E0,5.250418186E-1,-1.239700541E-1
3.465208900E-1,1.124385715E0,8.125298619E-1,-2.388853729E-1
3.667905250E-1,1.347558498E0,9.488835931E-1,-2.713759243E-1
3.870602130E-1,1.403484821E0,9.313067198E-1,-2.697780132E-1
4.073298480E-1,1.270326853E0,1.217729449E0,-2.868222296E-1
4.275995360E-1,1.241564751E0,1.356213808E0,-2.900180221E-1
4.478691190E-1,1.315600634E0,1.008005738E0,-2.798980176E-1
4.681388070E-1,1.264467955E0,7.001445293E-1,-2.058621943E-1
4.884084420E-1,9.775125384E-1,6.921550632E-1,-1.159805804E-1
5.088084420E-1,6.579334736E-1,6.069339514E-1,-1.559279710E-1
5.289477130E-1,3.555317521E-1,2.587259114E-1,-8.455529809E-2
5.492174520E-1,5.885581672E-2,2.502037883E-1,8.482161909E-2
5.694870880E-1,-1.790974438E-1,3.237069845E-1,2.440785319E-1
5.897567750E-1,-3.143859208E-1,1.777658761E-1,3.181143403E-1
6.101567750E-1,-4.289017618E-1,-9.587372653E-3,3.611243665E-1
6.302960460E-1,-5.173186660E-1,-2.183790505E-2,4.346275628E-1
6.505657340E-1,-5.135902166E-1,1.170458421E-1,4.921517968E-1
6.708353170E-1,-4.773712754E-1,1.058605760E-1,5.534044504E-1
