"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.272422300E-2,-8.716826439E-1,4.494557381E0,8.672341347E0
7.300927500E-2,-7.827472091E-1,4.464848042E0,8.696138382E0
9.312766100E-2,-7.284886241E-1,4.473842621E0,8.696230888E0
1.134018270E-1,-7.602967620E-1,4.522842407E0,8.668115616E0
1.336750570E-1,-8.411847949E-1,4.609162807E0,8.615010262E0
1.539475040E-1,-9.774417281E-1,4.742765903E0,8.527670860E0
1.742195360E-1,-1.084578633E0,4.920829296E0,8.413056374E0
1.944890150E-1,-1.126591802E0,5.127414703E0,8.283164024E0
2.148909940E-1,-1.123658061E0,5.348172188E0,8.142779350E0
2.350317750E-1,-1.126744866E0,5.572788715E0,7.990297794E0
2.553026090E-1,-1.192582369E0,5.785183430E0,7.828141212E0
2.755732340E-1,-1.318038225E0,5.970600128E0,7.667144299E0
2.958435980E-1,-1.435781717E0,6.143058300E0,7.508112431E0
3.161138590E-1,-1.520187855E0,6.305878162E0,7.354950905E0
3.363840150E-1,-1.639303565E0,6.460176945E0,7.193689823E0
3.566540670E-1,-1.805248260E0,6.629858494E0,6.996887684E0
3.769240150E-1,-1.968205333E0,6.818084717E0,6.768329144E0
3.971939630E-1,-2.145681620E0,6.988808632E0,6.536283016E0
4.174638070E-1,-2.359722137E0,7.136312962E0,6.298820019E0
4.377337020E-1,-2.549300909E0,7.278326988E0,6.057838440E0
4.580033900E-1,-2.679570198E0,7.418754578E0,5.826865673E0
4.782731820E-1,-2.774716139E0,7.538469791E0,5.625195503E0
4.985428170E-1,-2.868661404E0,7.619063377E0,5.467269421E0
5.189429210E-1,-2.932754040E0,7.662948132E0,5.371085167E0
5.390822960E-1,-2.951911211E0,7.681617737E0,5.333793640E0
5.593520880E-1,-2.955989122E0,7.680971146E0,5.332466602E0
5.796217230E-1,-2.937136650E0,7.667291641E0,5.362485409E0
5.998914110E-1,-2.892925739E0,7.644121170E0,5.419297218E0
6.202914630E-1,-2.824388504E0,7.612131596E0,5.499878407E0
6.404307860E-1,-2.760895014E0,7.579051495E0,5.577259541E0
6.607004730E-1,-2.693323612E0,7.550034523E0,5.649191856E0
6.809700570E-1,-2.622491598E0,7.526507854E0,5.713545322E0
7.012397440E-1,-2.554533243E0,7.509297371E0,5.766731739E0
7.216397960E-1,-2.482559681E0,7.506353855E0,5.801890850E0
7.417790670E-1,-2.389007092E0,7.523946285E0,5.818355560E0
7.620487540E-1,-2.289628983E0,7.554579258E0,5.818619251E0
7.823183900E-1,-2.205575466E0,7.581882477E0,5.815572739E0
8.025880250E-1,-2.138710022E0,7.593368053E0,5.825553417E0
8.229880250E-1,-2.091748238E0,7.588490963E0,5.848912716E0
8.431273480E-1,-2.071648359E0,7.573396683E0,5.875570774E0
8.633969840E-1,-2.056607485E0,7.558222771E0,5.900341034E0
8.836665670E-1,-2.028061152E0,7.547026634E0,5.924503326E0
9.039362540E-1,-2.000789165E0,7.536024094E0,5.947737694E0
9.243362540E-1,-2.000006437E0,7.522162914E0,5.965519428E0
9.444756290E-1,-2.014840603E0,7.514317989E0,5.970413685E0
9.647452650E-1,-2.032879829E0,7.521127224E0,5.955705643E0
9.850149520E-1,-2.053071499E0,7.540158272E0,5.924634933E0
1.005284588E0,-2.079621553E0,7.559379578E0,5.890784740E0
1.025554223E0,-2.111457348E0,7.576150894E0,5.857821941E0
1.045823859E0,-2.132469416E0,7.595011234E0,5.825698376E0
1.066093494E0,-2.143689632E0,7.621311665E0,5.787105083E0
1.086363182E0,-2.128263474E0,7.647883415E0,5.757669449E0
1.106632817E0,-2.116433382E0,7.671167850E0,5.730992317E0
1.126902452E0,-2.111626863E0,7.685070038E0,5.714116573E0
1.147172140E0,-2.087374687E0,7.696436882E0,5.707724094E0
1.167441775E0,-2.043974876E0,7.712921143E0,5.701175690E0
1.187711411E0,-1.997366548E0,7.730943203E0,5.693280220E0
1.207981046E0,-1.957118273E0,7.745278358E0,5.687771320E0
1.228250682E0,-1.914610505E0,7.758289337E0,5.684504986E0
1.248520317E0,-1.870673895E0,7.775102139E0,5.676155090E0
1.268790004E0,-1.850926280E0,7.793227673E0,5.657743454E0
1.289059588E0,-1.861470699E0,7.804017544E0,5.639380932E0
1.309329275E0,-1.874591470E0,7.803526402E0,5.635714531E0
1.329598911E0,-1.877941489E0,7.800458431E0,5.638844013E0
1.349868546E0,-1.885930538E0,7.798816204E0,5.638450146E0
1.370138182E0,-1.892354727E0,7.800261974E0,5.634296894E0
1.390407817E0,-1.898671389E0,7.803606033E0,5.627536774E0
1.410677452E0,-1.903235674E0,7.807140350E0,5.621087551E0
1.430947088E0,-1.895058393E0,7.816486359E0,5.610853195E0
1.451347088E0,-1.883806825E0,7.834937572E0,5.588865757E0
1.471486359E0,-1.872483492E0,7.860168457E0,5.557152271E0
1.491755994E0,-1.840264082E0,7.890731335E0,5.524507523E0
1.512025629E0,-1.797030330E0,7.926366329E0,5.487603188E0
1.532295265E0,-1.742570996E0,7.960504055E0,5.455657959E0
1.552564900E0,-1.663847804E0,7.993413925E0,5.432065487E0
1.572834536E0,-1.537944913E0,8.033423424E0,5.410105705E0
1.593104171E0,-1.351583123E0,8.087762833E0,5.378820896E0
1.613373807E0,-1.140015006E0,8.143949509E0,5.342924595E0
1.633643442E0,-8.665962219E-1,8.202966690E0,5.303842545E0
1.653913025E0,-5.762060285E-1,8.266747475E0,5.243973255E0
1.674182557E0,-2.680554092E-1,8.323518753E0,5.178567886E0
1.694452296E0,5.867110193E-2,8.363059044E0,5.121150017E0
1.714721932E0,3.876574039E-1,8.389260292E0,5.063636303E0
1.734991567E0,7.458850145E-1,8.408406258E0,4.991267681E0
1.755261202E0,1.181427121E0,8.402865410E0,4.915938854E0
1.775530786E0,1.635665536E0,8.362341881E0,4.854504108E0
1.795800369E0,2.063665152E0,8.287170410E0,4.820216179E0
1.816070004E0,2.431827545E0,8.169587135E0,4.849170685E0
1.836339640E0,2.742666245E0,8.019561768E0,4.933030605E0
1.856609275E0,3.008615971E0,7.872753143E0,5.013819695E0
1.876878859E0,3.253856182E0,7.739335537E0,5.068087101E0
1.897148494E0,3.519018888E0,7.622570038E0,5.067871571E0
1.917418129E0,3.820792675E0,7.530807018E0,4.985866547E0
1.937687713E0,4.127977848E0,7.459953785E0,4.845540047E0
1.957957348E0,4.388997078E0,7.388762951E0,4.723691463E0
1.978226879E0,4.589971542E0,7.303505421E0,4.664906979E0
1.998496515E0,4.776993752E0,7.220296383E0,4.606303215E0
2.018896515E0,4.981238842E0,7.129834175E0,4.530244350E0
2.039035786E0,5.176733971E0,7.034246922E0,4.459951878E0
2.059305421E0,5.379157066E0,6.942806721E0,4.362625122E0
2.079575004E0,5.593849659E0,6.862669945E0,4.216989994E0
2.099844640E0,5.786485195E0,6.770982265E0,4.103751183E0
2.120244640E0,5.906704903E0,6.683544636E0,4.075717449E0
2.140383859E0,6.008246422E0,6.616111755E0,4.037129402E0
2.160653442E0,6.122719765E0,6.555809975E0,3.962831259E0
2.180923077E0,6.253691673E0,6.463723660E0,3.909219742E0
2.201192661E0,6.385051250E0,6.334544182E0,3.908331156E0
2.221592661E0,6.531886578E0,6.181338310E0,3.910999060E0
2.241731879E0,6.651530266E0,6.014891148E0,3.968452692E0
2.262001463E0,6.724508286E0,5.833364964E0,4.113783836E0
2.282271098E0,6.804647923E0,5.627617359E0,4.265802383E0
2.302540682E0,6.917964935E0,5.407209873E0,4.367404938E0
2.322940682E0,7.038761139E0,5.209987640E0,4.413871288E0
2.343079848E0,7.161425114E0,5.030432701E0,4.424829006E0
2.363349484E0,7.265070915E0,4.863392353E0,4.442583084E0
2.383619067E0,7.368003368E0,4.679275513E0,4.470715046E0
2.403888650E0,7.442496777E0,4.485745907E0,4.545075893E0
2.424277036E0,7.548161983E0,4.281252861E0,4.567986965E0
2.444427817E0,7.648817539E0,4.057713509E0,4.604448795E0
2.464697452E0,7.703809738E0,3.826445341E0,4.709568024E0
2.484967036E0,7.756039143E0,3.664690495E0,4.752293110E0
2.505236619E0,7.842052460E0,3.567615032E0,4.684519768E0
2.525636619E0,7.927325726E0,3.479445219E0,4.606663704E0
2.545775786E0,7.984873295E0,3.400706530E0,4.565893173E0
2.566045317E0,8.054991722E0,3.365898371E0,4.467463970E0
2.586314952E0,8.154717445E0,3.410146713E0,4.247571945E0
2.606584536E0,8.266226768E0,3.532123804E0,3.919691801E0
2.626854119E0,8.349150658E0,3.717614651E0,3.555478096E0
2.647123702E0,8.365226746E0,3.994626760E0,3.199425459E0
2.667393286E0,8.338206291E0,4.373108864E0,2.742373943E0
2.687662869E0,8.230089188E0,4.850980759E0,2.214497328E0
2.707932452E0,8.006918907E0,5.376669884E0,1.775117040E0
2.728202036E0,7.670752525E0,5.953080654E0,1.375052810E0
2.748471619E0,7.237373829E0,6.557000160E0,8.924947977E-1
2.768741202E0,6.724444389E0,7.128455162E0,3.706249893E-1
2.789010786E0,6.202129364E0,7.596243382E0,-3.267192468E-2
2.809280369E0,5.731388092E0,7.953996181E0,-2.356182039E-1
2.829549952E0,5.285100460E0,8.254877090E0,-3.084106147E-1
2.849819536E0,4.813333988E0,8.538623810E0,-3.067740500E-1
2.870089067E0,4.272955418E0,8.820548058E0,-3.319134116E-1
2.890358650E0,3.742301941E0,9.057607651E0,-3.540010452E-1
