"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
8.590058000E-3,-2.081159830E0,-9.133879542E-1,9.065644264E0
2.878099500E-2,-2.193687201E0,-8.583213091E-1,9.391256332E0
4.896641200E-2,-2.164956808E0,-8.966285586E-1,9.561244011E0
6.914932900E-2,-2.131438017E0,-9.157821536E-1,9.566033363E0
8.933271400E-2,-2.073977232E0,-9.038111567E-1,9.388861656E0
1.095167250E-1,-2.109890223E0,-8.463503122E-1,9.367314339E0
1.297015160E-1,-2.179322004E0,-8.056488633E-1,9.463082314E0
1.498871930E-1,-2.176927805E0,-8.583213091E-1,9.482235909E0
1.700738080E-1,-2.160168409E0,-8.966285586E-1,9.415198326E0
1.902613600E-1,-2.172139406E0,-8.559271097E-1,9.398438454E0
2.104498500E-1,-2.176927805E0,-8.391677141E-1,9.439140320E0
2.306392250E-1,-2.150591612E0,-8.774749041E-1,9.455899239E0
2.508293810E-1,-2.141014814E0,-8.966285586E-1,9.431957245E0
2.710202140E-1,-2.145803213E0,-8.631097078E-1,9.408015251E0
2.912116200E-1,-2.152985811E0,-8.535329103E-1,9.405621529E0
3.114034430E-1,-2.157774210E0,-8.726865053E-1,9.453505516E0
3.315955270E-1,-2.152985811E0,-9.014169574E-1,9.503783226E0
3.517931310E-1,-2.145803213E0,-8.966285586E-1,9.467870712E0
3.719839640E-1,-2.117072821E0,-8.774749041E-1,9.412803650E0
3.921627660E-1,-2.119467020E0,-8.774749041E-1,9.408015251E0
4.123420890E-1,-2.145803213E0,-8.726865053E-1,9.436745644E0
4.325222970E-1,-2.174533606E0,-8.343793154E-1,9.453505516E0
4.527036520E-1,-2.200869799E0,-8.463503122E-1,9.448717117E0
4.728863600E-1,-2.176927805E0,-8.774749041E-1,9.431957245E0
4.930705790E-1,-2.164956808E0,-8.750807047E-1,9.443928719E0
5.132564120E-1,-2.145803213E0,-8.607155085E-1,9.431957245E0
5.334439120E-1,-2.124255419E0,-8.271966577E-1,9.412803650E0
5.536330270E-1,-2.160168409E0,-8.391677141E-1,9.446322441E0
5.738236520E-1,-2.184110403E0,-8.583213091E-1,9.489418030E0
5.940156310E-1,-2.191293001E0,-8.559271097E-1,9.467870712E0
6.142087560E-1,-2.196081400E0,-8.559271097E-1,9.400833130E0
6.344027660E-1,-2.179322004E0,-8.343793154E-1,9.369708061E0
6.545973500E-1,-2.133832216E0,-8.152256608E-1,9.427168846E0
6.747922450E-1,-2.162562609E0,-8.343793154E-1,9.503783226E0
6.949865160E-1,-2.172139406E0,-8.439561129E-1,9.515754700E0
7.151773500E-1,-2.167351007E0,-8.487445116E-1,9.470264435E0
7.353627660E-1,-2.205658197E0,-8.631097078E-1,9.419986725E0
7.555456830E-1,-2.210446835E0,-8.655039072E-1,9.412803650E0
7.757290680E-1,-2.198475599E0,-8.583213091E-1,9.443928719E0
7.959130790E-1,-2.193687201E0,-8.631097078E-1,9.465476036E0
8.160978700E-1,-2.167351007E0,-8.750807047E-1,9.424775124E0
8.362835470E-1,-2.164956808E0,-8.415619135E-1,9.405621529E0
8.564701620E-1,-2.217629433E0,-8.271966577E-1,9.465476036E0
8.766577140E-1,-2.217629433E0,-8.678981066E-1,9.487024307E0
8.968462040E-1,-2.191293001E0,-9.085995555E-1,9.431957245E0
9.170355790E-1,-2.167351007E0,-9.062053561E-1,9.396044731E0
9.372257350E-1,-2.131438017E0,-8.319851160E-1,9.458293915E0
9.574165680E-1,-2.109890223E0,-7.936778665E-1,9.477447510E0
9.776079750E-1,-2.059612036E0,-8.128314614E-1,9.422380447E0
9.977997970E-1,-2.040458441E0,-8.200140595E-1,9.427168846E0
1.017991881E0,-2.160168409E0,-7.769184709E-1,9.515754700E0
1.038189485E0,-2.265513420E0,-7.577648163E-1,9.470264435E0
1.058380214E0,-2.248754025E0,-8.128314614E-1,9.381679535E0
1.078558808E0,-2.246359825E0,-8.678981066E-1,9.384073257E0
1.098737922E0,-2.205658197E0,-8.966285586E-1,9.400833130E0
1.118917922E0,-2.141014814E0,-8.367735147E-1,9.388861656E0
1.139099068E0,-2.133832216E0,-7.888894677E-1,9.496601105E0
1.159281568E0,-2.203263998E0,-8.176198602E-1,9.589975357E0
1.179465631E0,-2.275090218E0,-8.559271097E-1,9.494206429E0
1.199651360E0,-2.279878616E0,-8.583213091E-1,9.336189270E0
1.219838756E0,-2.267907619E0,-8.487445116E-1,9.352949142E0
1.240058079E0,-2.239177227E0,-8.894459605E-1,9.465476036E0
1.260256516E0,-2.176927805E0,-8.798691034E-1,9.482235909E0
1.280444641E0,-2.162562609E0,-8.535329103E-1,9.434351921E0
1.300632662E0,-2.172139406E0,-8.224082589E-1,9.403226852E0
1.320815266E0,-2.179322004E0,-7.912836671E-1,9.424775124E0
1.340998287E0,-2.203263998E0,-7.984662652E-1,9.482235909E0
1.361181933E0,-2.203263998E0,-8.152256608E-1,9.489418030E0
1.381366308E0,-2.172139406E0,-8.511387110E-1,9.443928719E0
1.401551516E0,-2.167351007E0,-8.870517015E-1,9.393650055E0
1.421737662E0,-2.152985811E0,-8.942343593E-1,9.408015251E0
1.441924745E0,-2.155380011E0,-8.631097078E-1,9.436745644E0
1.462112766E0,-2.193687201E0,-8.032546639E-1,9.424775124E0
1.482301725E0,-2.217629433E0,-7.601590157E-1,9.408015251E0
1.502491516E0,-2.217629433E0,-7.817068696E-1,9.448717117E0
1.522682037E0,-2.198475599E0,-8.056488633E-1,9.484629631E0
1.542873183E0,-2.176927805E0,-8.128314614E-1,9.458293915E0
1.563064850E0,-2.188898802E0,-8.487445116E-1,9.422380447E0
1.583256829E0,-2.191293001E0,-8.774749041E-1,9.427168846E0
1.603449016E0,-2.205658197E0,-8.846575022E-1,9.429563522E0
1.623652037E0,-2.236783028E0,-8.678981066E-1,9.429563522E0
1.643830475E0,-2.236783028E0,-8.295909166E-1,9.439140320E0
1.664009225E0,-2.217629433E0,-8.128314614E-1,9.424775124E0
1.684188704E0,-2.203263998E0,-8.319851160E-1,9.422380447E0
1.704369225E0,-2.191293001E0,-8.655039072E-1,9.451110840E0
1.724550995E0,-2.169745207E0,-8.415619135E-1,9.443928719E0
1.744734225E0,-2.138620615E0,-8.415619135E-1,9.429563522E0
1.764919120E0,-2.148197412E0,-8.559271097E-1,9.446322441E0
1.785105683E0,-2.193687201E0,-8.271966577E-1,9.479841232E0
1.805293912E0,-2.234388828E0,-8.152256608E-1,9.472659111E0
1.825483704E0,-2.239177227E0,-8.511387110E-1,9.436745644E0
1.845674954E0,-2.222417831E0,-8.559271097E-1,9.410409927E0
1.865867454E0,-2.188898802E0,-8.152256608E-1,9.405621529E0
1.886060995E0,-2.164956808E0,-8.128314614E-1,9.429563522E0
1.906255370E0,-2.164956808E0,-8.870517015E-1,9.470264435E0
1.926450266E0,-2.150591612E0,-9.181763530E-1,9.455899239E0
1.946645370E0,-2.174533606E0,-8.631097078E-1,9.439140320E0
1.966840162E0,-2.193687201E0,-8.319851160E-1,9.441534042E0
1.987028287E0,-2.198475599E0,-8.271966577E-1,9.436745644E0
2.007216308E0,-2.198475599E0,-8.224082589E-1,9.391256332E0
2.027398912E0,-2.172139406E0,-8.152256608E-1,9.400833130E0
2.047581933E0,-2.176927805E0,-8.295909166E-1,9.494206429E0
2.067765579E0,-2.181716204E0,-8.559271097E-1,9.525331497E0
2.087949954E0,-2.176927805E0,-8.631097078E-1,9.458293915E0
2.108135162E0,-2.186504602E0,-8.343793154E-1,9.388861656E0
2.128321308E0,-2.208052635E0,-8.152256608E-1,9.400833130E0
2.148508391E0,-2.217629433E0,-8.295909166E-1,9.453505516E0
2.168696412E0,-2.217629433E0,-8.415619135E-1,9.475052834E0
2.188885370E0,-2.203263998E0,-8.463503122E-1,9.470264435E0
2.209075162E0,-2.174533606E0,-8.391677141E-1,9.429563522E0
2.229265683E0,-2.179322004E0,-8.295909166E-1,9.417592049E0
2.249450995E0,-2.186504602E0,-8.391677141E-1,9.446322441E0
2.269637245E0,-2.181716204E0,-8.607155085E-1,9.463082314E0
2.289824537E0,-2.179322004E0,-8.607155085E-1,9.453505516E0
2.310012870E0,-2.167351007E0,-8.391677141E-1,9.431957245E0
2.330202141E0,-2.169745207E0,-8.080430627E-1,9.422380447E0
2.350392245E0,-2.181716204E0,-8.295909166E-1,9.467870712E0
2.370583079E0,-2.220023632E0,-8.631097078E-1,9.489418030E0
2.390774537E0,-2.193687201E0,-8.295909166E-1,9.446322441E0
2.410966412E0,-2.193687201E0,-8.080430627E-1,9.403226852E0
2.431158600E0,-2.191293001E0,-8.224082589E-1,9.412803650E0
2.451350891E0,-2.181716204E0,-8.343793154E-1,9.429563522E0
2.471542558E0,-2.174533606E0,-8.391677141E-1,9.443928719E0
2.491730683E0,-2.181716204E0,-8.439561129E-1,9.465476036E0
2.511929641E0,-2.186504602E0,-8.511387110E-1,9.451110840E0
2.532106933E0,-2.179322004E0,-8.607155085E-1,9.424775124E0
2.552284641E0,-2.181716204E0,-8.702923059E-1,9.439140320E0
2.572463079E0,-2.193687201E0,-8.655039072E-1,9.455899239E0
2.592642662E0,-2.208052635E0,-8.224082589E-1,9.443928719E0
2.612823704E0,-2.210446835E0,-7.960720658E-1,9.415198326E0
2.633006412E0,-2.210446835E0,-8.271966577E-1,9.434351921E0
2.653190891E0,-2.198475599E0,-8.487445116E-1,9.463082314E0
2.673377245E0,-2.169745207E0,-8.367735147E-1,9.465476036E0
2.693565475E0,-2.157774210E0,-8.463503122E-1,9.448717117E0
2.713755475E0,-2.169745207E0,-8.607155085E-1,9.443928719E0
2.733947141E0,-2.200869799E0,-8.559271097E-1,9.439140320E0
2.754165475E0,-2.205658197E0,-8.391677141E-1,9.429563522E0
2.774364016E0,-2.224812031E0,-8.248024583E-1,9.448717117E0
2.794549329E0,-2.222417831E0,-8.176198602E-1,9.458293915E0
2.814732141E0,-2.200869799E0,-8.415619135E-1,9.439140320E0
2.834915475E0,-2.174533606E0,-8.655039072E-1,9.429563522E0
