"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.887505800E-2,-2.188337088E0,-8.707154989E-1,9.519633293E0
5.905776600E-2,-2.183725119E0,-8.739276528E-1,9.520398140E0
7.924089100E-2,-2.177045822E0,-8.742344975E-1,9.521899223E0
9.942453700E-2,-2.177632332E0,-8.728635311E-1,9.521890640E0
1.196089120E-1,-2.177876472E0,-8.723106980E-1,9.521886826E0
1.397941200E-1,-2.174450636E0,-8.735474944E-1,9.522555351E0
1.599802660E-1,-2.173115492E0,-8.750912547E-1,9.522718430E0
1.801673500E-1,-2.175174713E0,-8.746223450E-1,9.522292137E0
2.003553700E-1,-2.176216841E0,-8.732917905E-1,9.522175789E0
2.205443290E-1,-2.174194098E0,-8.737127185E-1,9.522598267E0
2.407341200E-1,-2.170986176E0,-8.754094243E-1,9.523175240E0
2.609246410E-1,-2.170116901E0,-8.755653501E-1,9.523358345E0
2.811157870E-1,-2.170626640E0,-8.744750023E-1,9.523343086E0
3.013074540E-1,-2.171300650E0,-8.742166162E-1,9.523213387E0
3.214994330E-1,-2.171660185E0,-8.746275306E-1,9.523092270E0
3.416916200E-1,-2.172187805E0,-8.747134209E-1,9.522965431E0
3.618946410E-1,-2.172559738E0,-8.744841814E-1,9.522900581E0
3.820732870E-1,-2.171367884E0,-8.743982911E-1,9.523180962E0
4.022522450E-1,-2.170385361E0,-8.741896749E-1,9.523424149E0
4.224319330E-1,-2.171200991E0,-8.724219799E-1,9.523400307E0
4.426126620E-1,-2.173289299E0,-8.693676591E-1,9.523202896E0
4.627946410E-1,-2.174876213E0,-8.679692745E-1,9.522968292E0
4.829780790E-1,-2.176892996E0,-8.671006560E-1,9.522587776E0
5.031630790E-1,-2.178634644E0,-8.658759594E-1,9.522299767E0
5.233497450E-1,-2.179030657E0,-8.634065986E-1,9.522433281E0
5.435380790E-1,-2.180226803E0,-8.611809015E-1,9.522361755E0
5.637279750E-1,-2.181247473E0,-8.610376120E-1,9.522140503E0
5.839193290E-1,-2.181570053E0,-8.608633280E-1,9.522082329E0
6.041119330E-1,-2.183758020E0,-8.594533205E-1,9.521708488E0
6.243055790E-1,-2.187083483E0,-8.579846025E-1,9.521078110E0
6.444999540E-1,-2.189107656E0,-8.563169837E-1,9.520762444E0
6.646947450E-1,-2.190341949E0,-8.550615311E-1,9.520590782E0
6.848897450E-1,-2.191640139E0,-8.549018502E-1,9.520306587E0
7.050832870E-1,-2.191792011E0,-8.546833396E-1,9.520292282E0
7.252714120E-1,-2.192684889E0,-8.545477986E-1,9.520098686E0
7.454541200E-1,-2.194533825E0,-8.549610376E-1,9.519634247E0
7.656372450E-1,-2.196563959E0,-8.548415899E-1,9.519177437E0
7.858208910E-1,-2.197741747E0,-8.548006415E-1,9.518910408E0
8.060052660E-1,-2.196680069E0,-8.554822206E-1,9.519093513E0
