"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.887505800E-2,-1.597895473E-2,2.370211668E-2,7.989477599E-4
5.905776600E-2,-1.118526794E-2,-1.571263932E-2,-2.663159103E-4
7.924089100E-2,6.391582079E-3,-2.316948399E-2,2.396843163E-3
9.942453700E-2,1.171789970E-2,1.358211134E-2,-1.331579522E-3
1.196089120E-1,-3.195791040E-3,2.929474926E-3,-1.038632076E-2
1.397941200E-1,-1.118526794E-2,-2.050632425E-2,-1.518000662E-2
1.599802660E-1,-1.597895520E-3,-6.657897960E-3,-1.358211134E-2
1.801673500E-1,8.522109129E-3,8.788425475E-3,-1.358211134E-2
2.003553700E-1,5.858949851E-3,1.864211401E-3,-1.304947957E-2
2.205443290E-1,-2.663159044E-3,-1.091895252E-2,-8.788425475E-3
2.407341200E-1,-3.195791040E-3,-1.411474310E-2,-3.994738683E-3
2.609246410E-1,2.130527282E-3,-4.527370445E-3,1.864211401E-3
2.811157870E-1,2.663159044E-3,1.864211401E-3,1.864211401E-3
3.013074540E-1,1.065263641E-3,1.864211401E-3,-2.663159103E-4
3.214994330E-1,1.597895520E-3,3.462106921E-3,-1.864211401E-3
3.416916200E-1,4.793686327E-3,5.060002208E-3,2.663159103E-4
3.618946410E-1,3.728422802E-3,5.060002208E-3,5.592633970E-3
3.820732870E-1,1.597895520E-3,-1.331579522E-3,6.657897960E-3
4.022522450E-1,1.597895520E-3,-2.929474926E-3,6.125265732E-3
4.224319330E-1,6.924213842E-3,2.929474926E-3,2.396843163E-3
4.426126620E-1,1.065263618E-2,5.060002208E-3,-1.864211401E-3
4.627946410E-1,9.054740891E-3,2.396843163E-3,-3.994738683E-3
4.829780790E-1,8.522109129E-3,8.788425475E-3,-3.462106921E-3
5.031630790E-1,8.522109129E-3,9.321057238E-3,1.864211401E-3
5.233497450E-1,8.522109129E-3,5.060002208E-3,9.853689000E-3
5.435380790E-1,4.261054564E-3,8.788425475E-3,1.251684781E-2
5.637279750E-1,-2.663159044E-3,2.929474926E-3,1.251684781E-2
