"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.253802100E-2,-5.828323960E-1,6.604634225E-2,3.725759685E-1
6.280489600E-2,-5.600623488E-1,8.202529699E-2,4.338286221E-1
8.307177100E-2,-5.440834165E-1,8.948214352E-2,4.956139028E-1
1.033386460E-1,-5.785713196E-1,2.876211889E-2,6.064013243E-1
1.236055210E-1,-6.984134912E-1,-3.621896356E-2,8.028092980E-1
1.438723960E-1,-8.582029939E-1,-7.350318879E-2,9.519461989E-1
1.641393230E-1,-9.924262166E-1,-3.743070066E-1,9.572725296E-1
1.844061980E-1,-1.227716327E0,-7.262434959E-1,9.018788338E-1
2.046731250E-1,-1.440236449E0,-7.022750378E-1,7.980156541E-1
2.249400000E-1,-1.874730825E0,-9.989509583E-1,6.739124060E-1
2.452069270E-1,-2.535593748E0,-1.709881306E0,5.382244587E-1
2.654738540E-1,-3.227349281E0,-2.112417698E0,6.367613673E-1
2.857407290E-1,-3.656517506E0,-2.002162933E0,1.054211497E0
3.060076560E-1,-3.600058556E0,-1.546895981E0,1.272990108E0
3.262745830E-1,-3.002578735E0,-1.566070676E0,1.376853228E0
3.465414580E-1,-2.111752033E0,-1.656085491E0,1.457813263E0
3.668083850E-1,-1.215998411E0,-2.047436714E0,1.312404752E0
3.870752600E-1,-8.161250949E-1,-5.799028873E-1,9.705883265E-1
4.073421870E-1,-2.037316710E-1,-6.788392663E-1,7.367629409E-1
4.276091150E-1,3.474090993E-1,-9.270457029E-1,6.191844940E-1
4.478759900E-1,3.143859208E-1,-1.134772062E0,4.663191736E-1
4.681429170E-1,2.623211779E-2,-1.348224282E0,5.254412889E-1
4.884097920E-1,-2.479401082E-1,-9.792435765E-1,5.552686453E-1
5.086767190E-1,-3.629885912E-1,-8.705866933E-1,4.338286221E-1
5.289435940E-1,-1.659148186E-1,-1.519731760E0,2.207758874E-1
5.492105210E-1,2.462090552E-1,-2.437722683E0,8.402267098E-2
5.694773960E-1,6.237118840E-1,-3.377018929E0,3.150517344E-1
5.897443230E-1,9.267793894E-1,-4.145473480E0,7.037398219E-1
6.100111980E-1,7.153245211E-1,-3.304181576E0,8.374303579E-1
6.302780730E-1,-1.067926809E-1,-1.261937976E0,4.183822870E-1
6.505450000E-1,-1.065396786E0,-8.628635854E-2,2.287653685E-1
6.708118750E-1,-1.936516166E0,2.897517085E-1,3.113232851E-1
6.910788020E-1,-2.659164429E0,9.016125202E-1,3.944138587E-1
7.113456770E-1,-3.329481602E0,1.504818082E0,5.632581711E-1
7.316125520E-1,-3.502586842E0,1.412805915E0,1.989379823E-1
7.518794270E-1,-3.176216602E0,1.688575983E0,-3.889544010E-1
7.721463540E-1,-2.628804445E0,1.653954983E0,-8.985498548E-1
7.924132290E-1,-1.711212873E0,1.666205525E0,-1.159938931E0
8.126801040E-1,-3.432812095E-1,2.862230301E0,-1.240898967E0
8.329470310E-1,9.773793817E-1,2.917623997E0,-1.249421120E0
8.532139060E-1,1.504019141E0,-1.506948590E0,-1.365002155E0
8.734807810E-1,2.403367996E0,-4.680502117E-1,-1.521995425E0
8.937476560E-1,2.712161303E0,4.675175846E-1,-1.564073324E0
9.140145830E-1,8.554067016E-1,-9.653951526E-1,-6.135918498E-1
9.342814580E-1,3.861580743E-3,1.048485756E0,4.807002246E-1
9.545483330E-1,-7.900261283E-1,1.701359153E0,1.152215838E0
9.748152080E-1,-1.421594381E0,1.485776424E0,1.188967347E0
9.950821350E-1,-2.094707727E0,2.335057974E0,5.728455186E-1
1.015349010E0,-2.942391396E0,3.959718227E0,1.914811432E-1
1.035615885E0,-2.921086073E0,3.504451036E0,-1.295626909E-1
1.055882760E0,-1.331046939E0,2.596979618E0,1.051947847E-2
1.076149635E0,-6.174534559E-1,1.940510869E0,4.940160215E-1
1.096416510E0,-6.749776602E-1,1.815875053E0,5.808349848E-1
1.116683385E0,-1.266065836E0,2.856371403E0,3.438138366E-1
1.136950260E0,-1.728257060E0,4.648810387E0,2.271674722E-1
1.157217135E0,-1.453019619E0,5.048151016E0,2.175800949E-1
1.177484062E0,-1.306545854E0,3.762644291E0,1.154479459E-1
1.197750937E0,-1.327318549E0,2.601773262E0,-1.924132407E-1
1.218017812E0,-1.154213190E0,2.436257839E0,-4.852275848E-1
1.238417812E0,-1.384842753E0,2.422409534E0,-7.153245211E-1
1.258709479E0,-1.479118586E0,2.372874737E0,-8.623309135E-1
1.278976458E0,-1.194693208E0,2.143843174E0,-7.147918940E-1
1.299085990E0,-1.247423768E0,1.124119401E0,-3.841606975E-1
1.319352708E0,-1.415735364E0,-4.297007322E-1,4.071970284E-1
1.339752708E0,-1.865143418E0,-8.418245912E-1,1.366733193E0
1.359886354E0,-1.951962471E0,-2.010685205E0,1.406147957E0
1.380153177E0,-1.328916430E0,-2.916958094E0,1.376320601E0
1.400420000E0,-5.307676196E-1,-3.413770437E0,1.566470146E0
1.420686771E0,-2.591253817E-1,-3.552787304E0,1.324655294E0
1.441086771E0,-5.057339072E-1,-4.409126282E0,1.119192600E0
1.461220469E0,-4.748412669E-1,-4.202997684E0,1.952495098E0
1.481487292E0,-2.367548496E-1,-2.675276518E0,3.628288031E0
1.501754115E0,8.482161909E-2,-6.560692191E-1,4.354664803E0
1.522060312E0,3.942807019E-1,-8.948214352E-2,3.977028608E0
1.542445990E0,4.161186218E-1,-1.090563655E0,2.441850662E0
1.562554635E0,-1.392832249E-1,-5.511407852E-1,1.350754261E0
1.582821510E0,-8.123967052E-1,1.063932061E0,1.032373667E0
1.603088385E0,-9.881651998E-1,1.939978242E0,1.792306006E-1
1.623355260E0,-7.969503403E-1,3.269027710E0,-8.729835749E-1
1.643622083E0,-6.510092616E-1,4.346275806E0,-1.420928597E0
1.663888958E0,-8.209187984E-1,4.874513149E0,-1.578454375E0
1.684155833E0,-1.196291089E0,4.952810287E0,-1.393764257E0
1.704422708E0,-1.891242385E0,4.588623047E0,-6.290381551E-1
1.724689583E0,-2.621880054E0,4.278098583E0,3.486075401E-1
