"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.239958300E-2,-4.780859470E0,8.425128937E0,6.272784710E0
4.253802100E-2,-4.668396950E0,8.218747139E0,6.667600155E0
6.280489600E-2,-4.565505505E0,8.108677864E0,6.440282345E0
8.307177100E-2,-4.632504463E0,7.821538925E0,6.123831272E0
1.033386460E-1,-4.864608288E0,7.486543655E0,5.822335720E0
1.236055210E-1,-4.687539577E0,7.287939548E0,5.855835438E0
1.438723960E-1,-4.230510235E0,7.000202656E0,6.363711834E0
1.641393230E-1,-4.130012035E0,6.952346325E0,6.629314899E0
1.844061980E-1,-3.428316593E0,6.219544411E0,5.920441628E0
2.046731250E-1,-2.980858803E0,5.970690727E0,5.939583778E0
2.249400000E-1,-2.157129526E0,5.779264927E0,5.554339409E0
2.452069270E-1,-1.512862086E0,5.695516109E0,4.835894585E0
2.654738540E-1,-6.819544435E-1,4.972285271E0,4.622933388E0
2.857407290E-1,-8.955138922E-1,3.902095556E0,5.690730572E0
3.060076560E-1,-5.886343718E-1,3.519243956E0,7.184450150E0
3.262745830E-1,1.076770201E-1,3.677170277E0,7.455437183E0
3.465414580E-1,7.040880919E-1,3.646063566E0,7.661220074E0
3.668083850E-1,1.403390527E0,3.229712248E0,7.742575645E0
3.870752600E-1,2.861217737E0,9.260223508E-1,8.444271088E0
4.073421870E-1,1.429711580E0,1.847857237E0,8.968298912E0
4.276091150E-1,1.831705689E0,2.391626120E0,7.955537319E0
4.478759900E-1,2.674577475E0,2.535195589E0,7.388438225E0
4.681429170E-1,3.457628727E0,3.073580742E0,7.905287743E0
4.884097920E-1,3.457628727E0,2.228914261E0,8.401200294E0
5.086767190E-1,3.126821041E0,1.685145378E0,8.475378036E0
5.289435940E-1,3.610769272E0,1.869392633E0,8.745766640E0
5.492105210E-1,3.744767427E0,1.687538147E0,9.018548965E0
5.694773960E-1,3.720839262E0,1.383649707E0,9.404391289E0
5.897443230E-1,4.767100811E0,1.307079315E0,8.228319168E0
6.100111980E-1,6.354140759E0,5.575276613E-1,6.416353703E0
6.302780730E-1,6.490531445E0,1.213759303E0,5.784050465E0
6.505450000E-1,5.815755367E0,2.853441000E0,6.260820389E0
6.708118750E-1,5.698507309E0,1.553540111E0,6.263213158E0
6.910788020E-1,5.586044312E0,-3.044866920E-1,5.796014786E0
7.113456770E-1,6.955337048E0,-1.092323542E0,7.462615490E0
7.316125520E-1,6.375676155E0,-2.008774519E0,9.209974289E0
7.518794270E-1,5.605186939E0,-2.027917147E0,1.103210926E1
