"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.851276300E-2,2.162485123E-1,-1.278316416E-2,-1.104012609E0
5.870161700E-2,2.178464085E-1,1.677790284E-1,-1.207875848E0
7.890130500E-2,1.848232448E-1,1.896169335E-1,-1.251019001E0
9.907932600E-2,1.533979625E-1,-1.757684946E-1,-1.208408475E0
1.192577630E-1,1.384842768E-2,-4.942823350E-1,-1.048086286E0
1.394370340E-1,-2.237053663E-1,-5.970802903E-1,-8.030756116E-1
1.596174510E-1,-3.595264852E-1,-5.464802384E-1,-5.319660306E-1
1.797993260E-1,-1.848232448E-1,-5.518065691E-1,-1.921469271E-1
1.999828670E-1,-1.608548164E-1,-8.516782522E-1,2.303632535E-2
2.201681800E-1,-5.976129174E-1,-8.996151686E-1,-2.118543088E-1
2.403553670E-1,-7.888277173E-1,-1.105211020E0,-5.399554968E-1
2.605444300E-1,-4.415517747E-1,-1.335840583E0,-7.221155763E-1
2.807352630E-1,3.834949061E-2,-1.343830109E0,-7.002776861E-1
3.009277630E-1,1.800295562E-1,-1.326253176E0,-5.287702680E-1
3.211217210E-1,6.977476925E-2,-1.421594381E0,-4.552670419E-1
3.413168260E-1,-6.285055727E-2,-1.734781861E0,-4.792354703E-1
3.615127630E-1,5.326318205E-4,-2.178464174E0,-4.787028432E-1
3.817092210E-1,1.400821656E-1,-2.497510672E0,-1.841574460E-1
4.019058880E-1,1.438105851E-1,-2.559295893E0,2.291648388E-1
4.221013050E-1,5.219791830E-2,-2.292979956E0,5.359607935E-1
4.422904710E-1,3.089264594E-2,-2.195508480E0,6.659229398E-1
4.624790130E-1,7.669898123E-2,-2.196573734E0,6.105292439E-1
4.826621380E-1,1.533979625E-1,-1.831188202E0,6.179860830E-1
5.028456800E-1,2.572611570E-1,-1.254347920E0,7.021418810E-1
5.230298460E-1,5.518065691E-1,-9.954888821E-1,6.941524148E-1
5.432147420E-1,1.074318409E0,-1.187236309E0,6.526071429E-1
5.634005760E-1,1.443964839E0,-1.609613419E0,6.962829232E-1
5.835873460E-1,1.553686976E0,-1.810948133E0,8.310387731E-1
6.037751590E-1,1.490836501E0,-1.822133422E0,1.063798904E0
6.239640130E-1,1.631451249E0,-2.004826069E0,1.299222112E0
6.441539090E-1,1.620798588E0,-2.426670551E0,1.426521182E0
6.643447420E-1,1.813611388E0,-2.837862253E0,1.407879114E0
6.845364090E-1,1.884451389E0,-3.617102623E0,8.331693411E-1
7.047287010E-1,1.518000722E0,-4.460791588E0,-2.901511788E-1
7.249215130E-1,1.414670110E0,-3.528153181E0,-8.739156723E-1
7.451146380E-1,1.048219442E0,-1.668202877E0,-3.924165070E-1
7.653078670E-1,-2.039979845E-1,-2.934801280E-1,3.964112401E-1
7.855009920E-1,-9.587372541E-1,-1.859417677E0,-1.111868918E-1
8.056898460E-1,-6.604634225E-2,-2.456497908E0,-4.302333593E-1
8.258895340E-1,1.000815153E0,-1.584047079E0,-3.013364673E-1
8.460675550E-1,5.986781716E-1,-9.337036014E-1,-7.210503221E-1
8.662459920E-1,-2.199769467E-1,-1.636777639E0,-1.756486535E0
8.864252630E-1,-5.581981540E-1,-8.586025238E-1,-1.906688809E0
9.066056800E-1,-7.584677339E-1,6.018739566E-2,-8.222503662E-1
9.267875550E-1,-1.073253155E0,1.027446747E0,-3.343596160E-1
9.469710960E-1,-1.427985907E0,9.342362285E-1,-3.455449045E-1
9.671564090E-1,-1.642636538E0,5.693834424E-1,-3.775027990E-1
9.873435960E-1,-1.766739726E0,2.167811543E-1,-4.328965247E-1
