"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.638110300E-2,-5.205822468E0,-3.913572431E-1,8.301606178E0
7.649709200E-2,-5.242710590E0,-3.760342002E-1,8.279068947E0
9.677021700E-2,-5.269315243E0,-3.606711030E-1,8.262846947E0
1.170433940E-1,-5.264352798E0,-3.743990362E-1,8.265398026E0
1.374433940E-1,-5.234914303E0,-3.990644813E-1,8.282921791E0
1.575899570E-1,-5.225815773E0,-4.210389853E-1,8.287579536E0
1.778631860E-1,-5.235605240E0,-4.458306432E-1,8.280098915E0
1.981364150E-1,-5.255571365E0,-4.802663028E-1,8.265511513E0
2.184096970E-1,-5.288499355E0,-5.341206193E-1,8.241169930E0
2.386829780E-1,-5.331054211E0,-5.993120670E-1,8.209206581E0
2.589562590E-1,-5.368164062E0,-6.760153770E-1,8.179009438E0
2.792295920E-1,-5.400088310E0,-8.026086092E-1,8.146487236E0
2.995028220E-1,-5.455914021E0,-9.784276485E-1,8.089875221E0
3.197761550E-1,-5.580101013E0,-1.201588869E0,7.974274158E0
3.400494360E-1,-5.760407925E0,-1.459134817E0,7.801218033E0
3.603227690E-1,-5.958684444E0,-1.735660315E0,7.592887878E0
3.805960510E-1,-6.121120930E0,-2.041897297E0,7.384640694E0
4.008693840E-1,-6.211314678E0,-2.386593819E0,7.203757763E0
4.211415720E-1,-6.343590736E0,-2.774633169E0,6.944829941E0
4.415480300E-1,-6.390564442E0,-3.191259861E0,6.719146252E0
4.618363630E-1,-6.268328667E0,-3.535316944E0,6.661829948E0
4.819544360E-1,-6.105746269E0,-3.809295416E0,6.661795616E0
5.022293840E-1,-6.014075279E0,-3.996159792E0,6.635660648E0
5.225026130E-1,-6.019817829E0,-4.114785671E0,6.557493687E0
5.429040190E-1,-6.076072693E0,-4.204332829E0,6.447891712E0
5.630515720E-1,-6.180095673E0,-4.287377357E0,6.292470932E0
5.833256860E-1,-6.278214931E0,-4.401594162E0,6.113948822E0
6.035996440E-1,-6.305729389E0,-4.549139023E0,5.976077080E0
6.238729260E-1,-6.302914143E0,-4.650963306E0,5.900186539E0
6.442734990E-1,-6.310362339E0,-4.695162773E0,5.857061863E0
6.644204780E-1,-6.344315529E0,-4.749587536E0,5.775938034E0
6.846941240E-1,-6.377766609E0,-4.866867065E0,5.639866352E0
7.049677170E-1,-6.401470661E0,-4.998393059E0,5.496147633E0
7.252409470E-1,-6.388655186E0,-5.105619907E0,5.411849499E0
7.456412070E-1,-6.356159210E0,-5.185604572E0,5.373931408E0
7.657879260E-1,-6.320906639E0,-5.272003651E0,5.331276417E0
7.860613630E-1,-6.317588806E0,-5.385939121E0,5.220164776E0
8.063347490E-1,-6.316031933E0,-5.497969627E0,5.103964806E0
8.266079780E-1,-6.317919254E0,-5.561522484E0,5.032270908E0
8.470080820E-1,-6.326807976E0,-5.581331730E0,4.999063492E0
8.671546970E-1,-6.324860096E0,-5.607350826E0,4.972337723E0
8.874280300E-1,-6.341651440E0,-5.647926331E0,4.904567242E0
9.077013630E-1,-6.356871605E0,-5.693942547E0,4.831105709E0
9.279746440E-1,-6.351630211E0,-5.752902031E0,4.767735004E0
9.483746970E-1,-6.344326496E0,-5.825368404E0,4.688816071E0
9.685213630E-1,-6.338342190E0,-5.880730629E0,4.627398968E0
9.887944880E-1,-6.331463337E0,-5.897107601E0,4.615959644E0
1.009067822E0,-6.315523148E0,-5.902714252E0,4.630605698E0
1.029341103E0,-6.300727367E0,-5.910723686E0,4.640533924E0
1.049614384E0,-6.290322304E0,-5.915252686E0,4.648874760E0
1.069887613E0,-6.302693844E0,-5.908048630E0,4.641272545E0
1.090160947E0,-6.342695236E0,-5.887402058E0,4.612927914E0
1.110434228E0,-6.402009010E0,-5.865908146E0,4.558046818E0
1.130707509E0,-6.447340488E0,-5.866243362E0,4.493260860E0
1.150980738E0,-6.467757225E0,-5.862938881E0,4.468158722E0
1.171254019E0,-6.463541508E0,-5.864649296E0,4.472012520E0
1.191527301E0,-6.432709694E0,-5.906507015E0,4.461368561E0
1.211800530E0,-6.408135891E0,-5.973071575E0,4.407787323E0
1.232073811E0,-6.387970448E0,-6.059497833E0,4.318183422E0
1.252347092E0,-6.372457504E0,-6.151452065E0,4.209728718E0
1.272620374E0,-6.382921219E0,-6.219748020E0,4.091875076E0
1.292893655E0,-6.417853832E0,-6.276071072E0,3.948731422E0
1.313166884E0,-6.454382420E0,-6.343806267E0,3.777229071E0
1.333440165E0,-6.460370064E0,-6.404752731E0,3.662394524E0
1.353713447E0,-6.444381714E0,-6.484680653E0,3.548134804E0
1.373986728E0,-6.427427769E0,-6.582289696E0,3.395883560E0
1.394259957E0,-6.422143459E0,-6.664062023E0,3.242952585E0
1.414533238E0,-6.446114063E0,-6.703789234E0,3.110822201E0
1.434806519E0,-6.484953403E0,-6.722769260E0,2.986657381E0
1.455079801E0,-6.510501385E0,-6.728928089E0,2.916379452E0
1.475479801E0,-6.525267124E0,-6.708143234E0,2.931225777E0
1.495626363E0,-6.550589561E0,-6.671804905E0,2.957563639E0
1.515899644E0,-6.583822727E0,-6.635697365E0,2.964993238E0
1.536172978E0,-6.621848106E0,-6.612391472E0,2.932201385E0
1.556446207E0,-6.646518230E0,-6.613737583E0,2.872743607E0
1.576719488E0,-6.667854786E0,-6.620138645E0,2.807822466E0
1.596992822E0,-6.697482109E0,-6.612299442E0,2.755290985E0
1.617266103E0,-6.737576962E0,-6.593196869E0,2.702814102E0
1.637539332E0,-6.766061306E0,-6.585724831E0,2.649345398E0
1.657812561E0,-6.774418354E0,-6.616181850E0,2.550253153E0
1.678212561E0,-6.764103889E0,-6.671314716E0,2.431222200E0
1.698359176E0,-6.756246090E0,-6.709429264E0,2.346718788E0
1.718632457E0,-6.758700848E0,-6.724057198E0,2.297260046E0
1.738905790E0,-6.756947517E0,-6.736151218E0,2.266786337E0
1.759179072E0,-6.756689548E0,-6.739006519E0,2.259054422E0
1.779452353E0,-6.759842396E0,-6.743364334E0,2.236502886E0
1.799725634E0,-6.769671440E0,-6.753194809E0,2.176303148E0
1.820125634E0,-6.786153793E0,-6.764800072E0,2.087100267E0
1.840436519E0,-6.804556370E0,-6.780351639E0,1.973631740E0
1.860692874E0,-6.833086967E0,-6.782555580E0,1.864470482E0
1.880810947E0,-6.894450188E0,-6.740166664E0,1.790832877E0
1.901085842E0,-6.991460800E0,-6.648629665E0,1.756584167E0
1.921358967E0,-7.062807560E0,-6.582207680E0,1.720952272E0
1.941760322E0,-7.089087009E0,-6.565474987E0,1.676235795E0
1.961906832E0,-7.092218876E0,-6.570588112E0,1.642621040E0
1.982185478E0,-7.108944893E0,-6.544897556E0,1.672603130E0
2.002458759E0,-7.127294064E0,-6.503067017E0,1.755619168E0
2.022732040E0,-7.139489174E0,-6.464885235E0,1.844815850E0
2.043005269E0,-7.148524284E0,-6.433752060E0,1.917240620E0
2.063278551E0,-7.162491322E0,-6.402856350E0,1.967877507E0
2.083551832E0,-7.197628021E0,-6.358456612E0,1.983573437E0
2.103825061E0,-7.220035076E0,-6.318547249E0,2.029149055E0
2.124098394E0,-7.212777615E0,-6.309191704E0,2.083346844E0
2.144371676E0,-7.200643063E0,-6.329347610E0,2.064097881E0
2.164644957E0,-7.194232941E0,-6.373190403E0,1.948291063E0
2.184918238E0,-7.189048290E0,-6.414523125E0,1.828080893E0
2.205191519E0,-7.211210728E0,-6.403621197E0,1.778330326E0
2.225464853E0,-7.261536121E0,-6.340529442E0,1.799488902E0
2.245738134E0,-7.303266525E0,-6.275794029E0,1.856635571E0
2.266011467E0,-7.309727669E0,-6.250951290E0,1.914126158E0
2.286284749E0,-7.312006474E0,-6.232075691E0,1.966259122E0
2.306558030E0,-7.318975449E0,-6.202310562E0,2.033304691E0
2.326831363E0,-7.309910774E0,-6.189940929E0,2.102432966E0
2.347104644E0,-7.274426460E0,-6.213346958E0,2.155789614E0
2.367377978E0,-7.225601196E0,-6.253205299E0,2.204198122E0
2.387651259E0,-7.180332661E0,-6.281111717E0,2.271747112E0
2.407924592E0,-7.143164635E0,-6.294283867E0,2.351081848E0
2.428197926E0,-7.105995655E0,-6.302736282E0,2.439410448E0
2.448471207E0,-7.055337429E0,-6.317999363E0,2.544697285E0
2.468744436E0,-6.980395794E0,-6.348194122E0,2.672991991E0
2.489017822E0,-6.881699562E0,-6.387104511E0,2.831516743E0
2.509291155E0,-6.781284809E0,-6.407319069E0,3.021727324E0
