"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.610771700E-2,-1.010668874E-1,-3.538006842E-1,6.258423906E-3
5.638110300E-2,-2.862896025E-2,2.956106514E-2,-4.913528636E-2
7.649709200E-2,1.342232227E-1,2.314285189E-1,-6.671213359E-2
9.677021700E-2,1.304948032E-1,1.563274413E-1,-6.724476814E-2
1.170433940E-1,-4.460791498E-2,-2.636527456E-2,-5.925529078E-2
1.374433940E-1,-1.143826842E-1,-1.737711281E-1,-5.605949834E-2
1.575899570E-1,-9.147951752E-2,-5.299686641E-2,-6.564687192E-2
1.778631860E-1,-6.271740049E-2,6.791055948E-2,-1.327584833E-1
1.981364150E-1,-7.550056279E-2,1.238368973E-1,-2.094574571E-1
2.184096970E-1,-1.431448013E-1,2.031990439E-1,-2.728406489E-1
2.386829780E-1,-1.495363861E-1,2.649843395E-1,-3.703122735E-1
2.589562590E-1,-1.761679798E-1,2.458095849E-1,-4.271707237E-1
2.792295920E-1,-4.281028211E-1,2.367548496E-1,-5.118591785E-1
2.995028220E-1,-5.968139768E-1,4.113249183E-1,-6.908234954E-1
3.197761550E-1,-7.198519111E-1,8.832367063E-1,-9.314398766E-1
3.400494360E-1,-8.103992939E-1,1.308143735E0,-1.124785304E0
3.603227690E-1,-8.396940827E-1,1.538640141E0,-1.205745339E0
3.805960510E-1,-8.684561849E-1,1.464071751E0,-1.427320123E0
4.008693840E-1,-1.014796734E0,1.056208849E0,-1.535311222E0
4.211415720E-1,-1.405748487E0,1.435442805E0,-1.466202259E0
4.415480300E-1,-1.521862268E0,1.047154188E0,-1.584846020E0
4.618363630E-1,-1.285906315E0,-2.382195890E-1,-1.366067410E0
4.819544360E-1,-1.218262076E0,-7.174550891E-1,-9.863009453E-1
5.022293840E-1,-9.084035754E-1,-3.490070105E-1,-5.683181286E-1
5.225026130E-1,-5.057339072E-1,3.107906580E-1,-4.458128214E-1
5.429040190E-1,-2.470080107E-1,7.016092539E-1,-4.404865205E-1
5.630515720E-1,-1.207742617E-1,1.141430020E0,-5.235770941E-1
5.833256860E-1,-3.231743574E-1,1.160072088E0,-5.779055357E-1
6.035996440E-1,-7.363634706E-1,5.854955316E-1,-4.932170510E-1
6.238729260E-1,-6.900244951E-1,8.815056831E-2,-1.860216707E-1
