"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.983001300E-2,2.428730875E-1,-8.969028473E0,3.958274841E0
4.997282500E-2,1.095167249E-1,-8.970860481E0,3.960058928E0
7.024438800E-2,2.728550695E-3,-8.957066536E0,3.992661238E0
9.051542900E-2,-7.242039591E-2,-8.958988190E0,3.987691879E0
1.107837110E-1,-1.719385535E-1,-8.991942406E0,3.909703016E0
1.311858980E-1,-3.472944796E-1,-9.043499947E0,3.776887655E0
1.514669400E-1,-5.554049015E-1,-9.094905853E0,3.625550032E0
1.715826690E-1,-7.010625601E-1,-9.144039154E0,3.473535299E0
1.918544920E-1,-7.533007860E-1,-9.198239326E0,3.315917492E0
2.121256380E-1,-7.883240581E-1,-9.261431694E0,3.126472712E0
2.323963150E-1,-8.625094295E-1,-9.323959351E0,2.913805246E0
2.526663670E-1,-9.682696462E-1,-9.359465599E0,2.762832642E0
2.729363150E-1,-1.042059064E0,-9.369102478E0,2.702665329E0
2.932058980E-1,-1.063503981E0,-9.370494843E0,2.689456940E0
3.134752210E-1,-1.087644815E0,-9.377542496E0,2.655015945E0
3.337443880E-1,-1.120834708E0,-9.377882957E0,2.639965534E0
3.540134500E-1,-1.102638006E0,-9.356595039E0,2.721894741E0
3.742823570E-1,-9.987749457E-1,-9.321043968E0,2.879407406E0
3.945511590E-1,-8.617995977E-1,-9.301823616E0,2.983917952E0
4.148198570E-1,-7.977115512E-1,-9.318434715E0,2.949712753E0
4.350886070E-1,-8.602436781E-1,-9.327747345E0,2.902325392E0
4.553573040E-1,-9.811959863E-1,-9.319770813E0,2.889551878E0
4.756258980E-1,-1.035706639E0,-9.311901093E0,2.895892620E0
4.958944920E-1,-1.075193286E0,-9.306108475E0,2.900117159E0
5.161630340E-1,-1.150015116E0,-9.315630913E0,2.840227604E0
5.364315230E-1,-1.204355836E0,-9.341901779E0,2.729245901E0
5.568316270E-1,-1.242483735E0,-9.367246628E0,2.623223066E0
5.769686070E-1,-1.315227747E0,-9.377331734E0,2.550727367E0
