"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.971720000E-2,-5.414202213E-1,1.072454214E0,6.205160543E-2
3.985569000E-2,-2.314285189E-1,1.414403796E0,1.332911104E-1
6.012386700E-2,1.008005738E-1,1.028778315E0,2.307627350E-1
8.039214800E-2,1.205079481E-1,6.347639561E-1,2.046637833E-1
1.006604290E-1,-1.707084924E-1,7.423555851E-1,1.035968885E-1
1.210604290E-1,-5.307676196E-1,1.591637015E0,7.749792933E-2
1.413554290E-1,-6.749776602E-1,2.483129501E0,6.737792492E-2
1.614666270E-1,-7.064029574E-1,2.552371740E0,1.944106072E-2
1.817348040E-1,-6.968155503E-1,2.009220362E0,-2.415485233E-1
2.020030340E-1,-7.745798230E-1,1.722664475E0,-4.310323000E-1
2.222713670E-1,-9.370325208E-1,2.039580345E0,-3.922833502E-1
2.425395960E-1,-8.566051126E-1,2.163017750E0,-1.595232338E-1
2.628080340E-1,-4.157191217E-1,1.767405510E0,-1.864211401E-3
2.830764190E-1,-7.110634446E-2,8.952209353E-1,-4.500738904E-2
3.033448040E-1,-1.051947847E-2,6.129260659E-1,-9.773793817E-2
3.236131900E-1,-8.175898343E-2,1.078313112E0,-1.206411049E-1
3.438816270E-1,1.860216707E-1,8.685893416E-1,-1.856221855E-1
3.641500650E-1,5.858950019E-1,-2.826943398E-1,-2.623211741E-1
3.844185020E-1,6.380929351E-1,-1.348224282E0,-3.118559420E-1
4.046868880E-1,1.125184745E-1,-1.216664195E0,-1.776327193E-1
4.249553770E-1,-3.299654126E-1,-7.720498443E-1,1.918806136E-1
4.452238670E-1,-5.512739345E-2,7.849661708E-1,3.767038584E-1
4.654923040E-1,-1.624527015E-2,4.127896726E-1,3.495396376E-1
4.857607940E-1,7.576687634E-2,2.343579940E-2,1.679121852E-1
5.060292320E-1,-1.009337306E-1,1.597895520E-3,3.335606754E-1
5.262977210E-1,-4.551338851E-1,2.045306265E-1,3.127880394E-1
5.466977210E-1,-5.716471076E-1,3.552654386E-1,9.187898785E-2
5.668346480E-1,-4.359591305E-1,4.181159735E-1,1.583248079E-1
5.871030860E-1,-2.330264151E-1,5.846965909E-1,3.245059252E-1
6.073716270E-1,-7.909582555E-2,8.222503662E-1,4.219775498E-1
6.276400130E-1,-2.370211668E-2,1.066595197E0,5.572660565E-1
6.479085020E-1,-9.560741484E-2,7.013429403E-1,7.829687595E-1
6.681769920E-1,-2.316948399E-2,8.334356546E-1,1.256877899E0
6.885769920E-1,6.511423737E-2,1.135304689E0,1.963547230E0
7.087138670E-1,-1.632516533E-1,1.056475163E0,2.515220642E0
7.289823570E-1,-2.207758874E-1,1.229047894E0,2.551439524E0
7.492508460E-1,-1.222390011E-1,7.700524330E-1,2.407096386E0
7.695192840E-1,-3.842938542E-1,3.797664940E-1,2.056757689E0
7.897877730E-1,-7.388935089E-1,1.518000662E-1,1.770201802E0
8.100562110E-1,-8.757798672E-1,9.054741263E-2,1.574859142E0
8.303247000E-1,-1.017992616E0,-5.912213027E-2,1.460875869E0
8.505931380E-1,-1.161669970E0,-1.388837546E-1,1.140897393E0
8.708615750E-1,-1.215465784E0,-2.363553643E-1,9.118656516E-1
8.911300650E-1,-1.284175277E0,-2.411490530E-1,9.006804228E-1
9.113985020E-1,-1.365667939E0,-3.492733240E-1,8.058719635E-1
9.316669400E-1,-1.109472036E0,-5.543365479E-1,5.599291921E-1
9.519354290E-1,-1.164865732E0,-4.920186400E-1,3.926828206E-1
9.722038670E-1,-1.396560669E0,-6.282392144E-1,5.066660047E-1
9.924723040E-1,-1.295360565E0,-6.113281846E-1,5.269060135E-1
1.012740794E0,-1.348623753E0,-4.062649310E-1,5.066660047E-1
1.033009232E0,-1.205345869E0,-4.723112583E-1,6.966823936E-1
1.053277669E0,-7.378282547E-1,-1.543300748E-1,1.878326058E0
1.073546107E0,-8.992156982E-1,6.608629227E-1,3.075416088E0
1.093814596E0,-6.600639820E-1,7.977492809E-1,2.972085476E0
1.114083034E0,-6.414218545E-1,7.615303397E-1,2.103629351E0
1.134351471E0,-9.604683518E-1,5.580649972E-1,1.460343242E0
1.154619909E0,-1.292164803E0,7.679219246E-1,1.252616882E0
1.174888346E0,-1.446095347E0,9.788441062E-1,1.461941242E0
1.195156836E0,-1.064864159E0,6.954839826E-1,1.492301226E0
1.215425273E0,-9.594030380E-1,4.978775978E-1,1.224920034E0
1.235693711E0,-1.106276274E0,7.162566185E-1,1.036501527E0
1.255962148E0,-7.969503403E-1,7.636608481E-1,8.127961755E-1
1.276230586E0,-7.852324843E-1,7.775092721E-1,6.297039986E-1
1.296499023E0,-7.309040427E-1,5.921534300E-1,9.278446436E-1
1.316767461E0,-5.775060654E-1,6.571345329E-1,1.132907867E0
1.337035846E0,-3.789675534E-1,5.858949944E-2,8.399603963E-1
1.357304336E0,1.119858399E-1,-2.549974918E-1,3.420827985E-1
1.377572825E0,2.323606312E-1,-4.243744016E-1,4.763059914E-1
1.397841211E0,-4.713791609E-2,-1.250353158E-1,7.669898272E-1
1.418109648E0,-5.885581672E-2,-1.383511126E-1,6.934866309E-1
1.438378138E0,-1.997369342E-2,-3.093259335E-1,4.336954653E-1
1.458646575E0,-1.571263932E-2,-2.219743133E-1,-1.643169224E-1
1.478915013E0,2.488722205E-1,-2.922817171E-1,-4.922849536E-1
1.499183450E0,8.362319469E-1,-7.741803527E-1,-4.411523044E-1
1.519451836E0,1.288303256E0,-5.767071247E-1,-5.764408112E-1
1.539720273E0,1.018924713E0,-4.968123436E-1,-4.629902244E-1
1.559988711E0,8.021435142E-1,-4.142543972E-1,-6.504766345E-1
1.580257148E0,6.412886977E-1,-4.920186400E-1,-7.021418810E-1
1.600657148E0,6.428865790E-1,-4.520712495E-1,-6.430197358E-1
1.620794023E0,6.737792492E-1,-4.893554747E-1,-5.466133952E-1
1.641062461E0,5.576655269E-1,-6.250434518E-1,-5.828323960E-1
1.661330898E0,6.663224101E-1,-8.045403361E-1,-7.266429663E-1
1.681599336E0,8.676572442E-1,-6.585992575E-1,-8.922914863E-1
1.701867773E0,1.311206341E0,-6.623276472E-1,-8.704535365E-1
1.722136211E0,1.790974498E0,-7.731150985E-1,-6.803039908E-1
1.742544179E0,2.125999928E0,-6.921550632E-1,-4.720449448E-1
1.762817721E0,2.208424568E0,-7.837677002E-1,-6.749776602E-1
1.782896211E0,1.725993395E0,-9.984183311E-1,-8.917587996E-1
1.803203711E0,1.216397882E0,-1.038365722E0,-1.201617360E0
1.823478711E0,1.044491053E0,-5.905555487E-1,-1.684581280E0
1.843747044E0,1.024250984E0,-5.633913279E-1,-2.059953451E0
1.864015429E0,1.067260981E0,-6.479465961E-1,-2.330530643E0
1.884283815E0,9.060067534E-1,-6.097303033E-1,-2.254896879E0
1.904552148E0,7.893603444E-1,2.402169555E-1,-1.790575027E0
1.924820586E0,2.920154035E-1,1.157675266E0,-1.159006834E0
1.945089023E0,-2.583264373E-2,1.398424864E0,-4.109254479E-1
1.965357409E0,-1.398158520E-1,1.141163707E0,7.856319100E-2
1.985625898E0,-3.166496158E-1,1.083106756E0,1.679121852E-1
2.005894336E0,-1.829590350E-1,1.652357101E0,-1.997369342E-2
2.026162773E0,-2.740390599E-1,1.788710833E0,-3.808317333E-2
2.046431211E0,-4.125233591E-1,1.819603443E0,-2.255695760E-1
2.066699648E0,-2.261022031E-1,2.427735806E0,-1.047154188E0
2.086968086E0,1.892174482E-1,1.929858208E0,-1.758084536E0
2.107236575E0,1.331579551E-4,1.014397264E0,-1.822000265E0
