"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.013709200E-2,-1.490552902E0,2.911088943E0,9.245225906E0
6.043683100E-2,-1.485821724E0,2.895485401E0,9.250885010E0
8.055016500E-2,-1.519406796E0,2.860879660E0,9.256195068E0
1.009501650E-1,-1.553233027E0,2.808379173E0,9.266653061E0
1.210913620E-1,-1.569883585E0,2.751556158E0,9.280882835E0
1.413619350E-1,-1.570352435E0,2.697133303E0,9.296765327E0
1.616325080E-1,-1.585542083E0,2.641533852E0,9.310141563E0
1.819030810E-1,-1.633504033E0,2.554004669E0,9.326259613E0
2.023030810E-1,-1.727963090E0,2.428251982E0,9.342810631E0
2.224443830E-1,-1.879162312E0,2.282376766E0,9.350396156E0
2.427150080E-1,-1.998845696E0,2.092855930E0,9.369896889E0
2.629856330E-1,-1.981579423E0,1.875966549E0,9.419366837E0
2.832563100E-1,-1.862668514E0,1.696721554E0,9.477446556E0
3.036563100E-1,-1.703305125E0,1.567408800E0,9.529552460E0
3.237976650E-1,-1.546808481E0,1.427282810E0,9.578133583E0
3.440683420E-1,-1.353188157E0,1.312852025E0,9.623703957E0
3.643390710E-1,-1.078406930E0,1.269512296E0,9.664149284E0
3.847390710E-1,-7.726773024E-1,1.292431593E0,9.690354347E0
4.050383420E-1,-4.730570316E-1,1.340308905E0,9.703101158E0
4.253107900E-1,-1.616624594E-1,1.349834085E0,9.711961746E0
4.454180290E-1,4.970660806E-2,1.301323056E0,9.719798088E0
4.656894350E-1,2.624216378E-1,1.210534573E0,9.728110313E0
4.859600600E-1,4.054933786E-1,1.092929840E0,9.737117767E0
5.063606850E-1,5.324194431E-1,9.684897661E-1,9.744174957E0
5.265025600E-1,6.564077139E-1,8.767442107E-1,9.745298386E0
5.467736540E-1,7.751018405E-1,8.712169528E-1,9.737072945E0
5.670446960E-1,8.750662208E-1,9.282083511E-1,9.723327637E0
5.873156330E-1,9.923943877E-1,9.772898555E-1,9.707236290E0
6.075864670E-1,1.116388083E0,9.898462296E-1,9.692484856E0
6.278573520E-1,1.202681780E0,9.951032400E-1,9.681617737E0
6.481281850E-1,1.276457191E0,1.061664343E0,9.665087700E0
6.683989150E-1,1.403657913E0,1.161431193E0,9.635932922E0
6.886697480E-1,1.599433303E0,1.259118319E0,9.593061447E0
7.089404770E-1,1.742294669E0,1.336628199E0,9.557626724E0
7.292112060E-1,1.589641333E0,1.188691974E0,9.603668213E0
7.494819870E-1,1.443972826E0,1.059697866E0,9.641699791E0
7.697527170E-1,1.357542992E0,9.363763928E-1,9.666987419E0
7.900233940E-1,1.287856817E0,8.149284720E-1,9.687501907E0
8.104234460E-1,1.212563753E0,7.588098049E-1,9.701766014E0
8.305648520E-1,1.123079062E0,7.610483766E-1,9.712357521E0
8.508355290E-1,1.006705761E0,7.605124712E-1,9.725151062E0
8.711062580E-1,8.655056953E-1,7.602432966E-1,9.738754272E0
8.913769870E-1,6.765191555E-1,7.558579445E-1,9.754045486E0
9.117829250E-1,5.591368079E-1,7.062134147E-1,9.765193939E0
9.320336540E-1,5.561184287E-1,6.100241542E-1,9.771846771E0
9.522223520E-1,6.736778021E-1,5.615810752E-1,9.767353058E0
9.724550080E-1,8.624519110E-1,5.797193646E-1,9.751435280E0
9.927255810E-1,1.113528013E0,6.163543463E-1,9.723711014E0
1.013126623E0,1.396634459E0,6.577801704E-1,9.684375763E0
