"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
6.043683100E-2,-4.713791609E-2,-9.867004305E-2,-2.615222335E-1
8.055016500E-2,-1.446095407E-1,9.773793817E-2,-2.737727463E-1
1.009501650E-1,-2.490053773E-1,1.174453199E-1,-1.858884990E-1
1.210913620E-1,-2.724411786E-1,2.543316968E-2,-2.045306265E-1
1.413619350E-1,-2.474074811E-1,-7.310371846E-2,-2.599243224E-1
1.616325080E-1,-2.261022031E-1,-3.475422785E-2,-3.982754350E-1
1.819030810E-1,-3.390201628E-1,4.980107397E-2,-7.386271954E-1
2.023030810E-1,-4.444812536E-1,1.786979735E-1,-1.220525861E0
2.224443830E-1,-4.396875799E-1,3.757717609E-1,-1.766340256E0
2.427150080E-1,-5.419528484E-1,1.035968885E-1,-2.267946243E0
2.629856330E-1,-6.275734305E-1,-6.253097653E-1,-2.488322735E0
2.832563100E-1,-4.130559862E-1,-1.117328405E0,-2.624676466E0
3.036563100E-1,-1.643169224E-1,-1.281911612E0,-2.689657450E0
3.237976650E-1,-2.644517124E-1,-1.255280018E0,-2.773280621E0
3.440683420E-1,-1.659148186E-1,-1.402286410E0,-2.804173470E0
3.643390710E-1,1.210405827E-1,-1.772865057E0,-2.683265924E0
3.847390710E-1,3.538006842E-1,-1.897500873E0,-2.542651176E0
4.050383420E-1,4.054659605E-1,-1.852759838E0,-2.448508501E0
4.253107900E-1,1.268995255E-1,-1.902827144E0,-2.346243143E0
4.454180290E-1,-2.383527458E-1,-1.373524308E0,-1.987249374E0
4.656894350E-1,-4.924181104E-1,-1.305347443E0,-1.542634964E0
4.859600600E-1,-6.350302696E-1,-8.926909566E-1,-1.352085829E0
5.063606850E-1,-6.781734824E-1,-7.739140391E-1,-1.164066792E0
5.265025600E-1,-5.350286365E-1,-7.318361402E-1,-1.016527772E0
5.467736540E-1,-9.667267650E-2,-6.860297918E-1,-9.366330504E-1
5.670446960E-1,2.392848432E-1,-5.811012983E-1,-8.318377733E-1
5.873156330E-1,2.126532495E-1,-6.673876643E-1,-7.050713897E-1
6.075864670E-1,2.037316747E-2,-6.892255545E-1,-6.262418628E-1
6.278573520E-1,-3.289001435E-2,-4.965460002E-1,-6.107955575E-1
6.481281850E-1,3.021354079E-1,-4.358259737E-1,-4.211786091E-1
6.683989150E-1,4.688491523E-1,-7.046719193E-1,-3.716438413E-1
6.886697480E-1,4.480765164E-1,-1.060869455E0,-3.780354261E-1
