"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.247783100E-2,-1.576590240E-1,4.775044322E-1,-3.515370190E-2
5.257621700E-2,-8.096003532E-2,4.034686089E-2,-2.743053734E-1
7.284720600E-2,-5.699160323E-2,-1.455416381E-1,-3.355580568E-1
9.311824800E-2,-3.689807057E-1,8.388951421E-3,-2.295643091E-1
1.135182480E-1,-9.819067717E-1,2.607232630E-1,-3.153180480E-1
1.336602790E-1,-1.979259849E0,1.537974328E-1,-7.503450513E-1
1.539312690E-1,-3.087933064E0,-4.143875539E-1,-9.692567587E-1
1.742023110E-1,-1.907354593E0,1.690040708E0,1.704421826E-2
1.944733000E-1,1.885516644E-1,1.211737376E-2,9.403614998E-1
2.148733000E-1,1.139565825E0,-1.129046321E0,1.452620149E0
2.350153830E-1,1.418531656E0,3.853591084E-1,1.778990269E0
2.552863730E-1,8.243808746E-1,-9.014793485E-2,1.565005422E0
2.755574150E-1,9.520793557E-1,-1.029310971E-1,1.664474487E0
2.958284040E-1,6.768419147E-1,-4.175833464E-1,1.549026489E0
3.160990810E-1,-4.909533858E-1,-2.206427306E-1,1.039963603E0
3.363703310E-1,-1.463805437E0,8.171903491E-1,8.775109053E-1
3.566413730E-1,-1.563940167E0,2.007356167E0,1.166064262E0
3.769123630E-1,-1.474990726E0,7.410240173E-1,1.688975453E0
3.971834040E-1,-8.540751338E-1,1.009470463E0,2.450505733E0
4.174543940E-1,-5.729786754E-1,3.992075622E-1,3.067160368E0
4.377253830E-1,-6.763092279E-1,-1.775528193E0,3.203514099E0
4.579964250E-1,-6.539387107E-1,-3.480083227E0,2.820551872E0
4.782674150E-1,3.300985694E-1,1.451954365E0,1.901495576E0
4.985384040E-1,5.379581451E-2,1.150085211E0,1.324255824E0
5.188094460E-1,-4.472775757E-1,-1.145557880E0,7.438203096E-1
5.390804360E-1,-9.693899006E-2,3.411506712E-1,-6.498108059E-2
5.593514250E-1,5.665870905E-1,5.201149583E-1,-1.038632020E-1
5.796224150E-1,7.689871788E-1,-7.233139873E-1,1.607216448E-1
5.998934040E-1,5.878923535E-1,-3.771033287E-1,2.747048736E-1
6.201643940E-1,6.231792271E-2,-1.759016514E-1,3.466101587E-1
6.404353830E-1,-3.988080621E-1,2.958769798E-1,6.229129434E-1
6.607063730E-1,-8.354330063E-1,7.177213579E-2,5.633913279E-1
6.809773630E-1,-1.183774233E0,2.530001104E-3,-1.102547869E-1
7.012483520E-1,-1.824929833E0,-3.671164811E-1,-1.117195249E0
7.215193420E-1,-2.766356468E0,2.010685205E-2,-2.578470707E0
