"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.028798100E-2,-5.805686861E-2,-4.376901984E-1,-4.358259737E-1
6.055699200E-2,4.846949503E-2,-2.225069404E-1,-5.870934129E-1
8.066871000E-2,9.946899116E-2,-2.145174593E-1,-6.068007946E-1
1.009375650E-1,7.976161689E-2,-3.897533417E-1,-5.881586671E-1
1.212063670E-1,-4.793686327E-3,-7.523424625E-1,-6.494113207E-1
1.414752210E-1,-5.060002208E-2,-8.040077090E-1,-8.442214131E-1
1.617441790E-1,6.271740049E-2,-6.570013762E-1,-1.075916290E0
1.820130850E-1,1.069258377E-1,-7.454182506E-1,-1.345294833E0
2.024130850E-1,3.408843651E-2,-9.302414656E-1,-1.668602347E0
2.225510020E-1,1.761679798E-1,-2.299637944E-1,-1.946503043E0
2.428199600E-1,3.087933064E-1,1.161137372E-1,-1.979526162E0
2.630889190E-1,1.378184855E-1,-2.203764170E-1,-1.787778735E0
2.833578770E-1,2.024000883E-2,-3.615238369E-1,-1.663276076E0
3.036268350E-1,1.118526794E-2,-2.012016773E-1,-1.736779213E0
3.238958460E-1,1.261005849E-1,9.001477808E-2,-2.007223129E0
3.441648560E-1,1.000016257E-1,4.008054361E-2,-2.494447947E0
3.644338670E-1,2.496711612E-1,5.539371073E-2,-3.123353004E0
3.847028770E-1,1.092161536E0,-9.089362025E-1,-3.692603350E0
4.049718880E-1,2.043175697E0,-1.985385120E-1,-3.625491619E0
4.252408460E-1,2.508030176E0,1.285506845E0,-3.082340240E0
4.455098560E-1,2.902044535E0,1.051814675E0,-2.452370167E0
4.657788670E-1,2.024533510E0,-1.090563685E-1,-2.689923763E0
4.860478770E-1,5.591302514E-1,-8.173235059E-1,-3.164898396E0
5.064478770E-1,-2.551306486E-1,-3.791007102E-1,-3.218161345E0
5.265858460E-1,2.565953732E-1,8.202529699E-2,-2.856504440E0
5.468548560E-1,4.430165291E-1,4.910865426E-1,-2.320277452E0
5.671238670E-1,-6.853640079E-1,9.427583218E-2,-1.850629210E0
5.873928770E-1,-1.478852272E0,-2.230395675E-1,-1.702158093E0
6.077928770E-1,-1.720533967E0,1.001347825E-1,-1.306945324E0
6.279308460E-1,-1.666738153E0,-2.752375007E-1,-8.719182611E-1
6.481998560E-1,-1.486841679E0,-5.712476373E-1,-4.075964987E-1
6.684688670E-1,-8.835030198E-1,-3.407512009E-1,-8.602003753E-2
6.887378770E-1,-2.210422009E-1,9.181240797E-1,-2.350237966E-1
7.091378770E-1,2.134522051E-1,1.612542868E0,-4.741754830E-1
7.292758980E-1,5.060002208E-2,1.650892377E0,-4.981439114E-1
7.495449080E-1,-1.384842768E-2,7.839008570E-1,-4.139880836E-1
7.698139190E-1,8.881635964E-2,4.261054695E-1,-4.581965208E-1
7.900829290E-1,-2.194443047E-1,2.039979845E-1,-6.169208288E-1
8.104829290E-1,-9.330378175E-1,-3.045322299E-1,-6.536723971E-1
8.306209500E-1,-1.369662762E0,-1.129312634E0,-6.286386847E-1
8.508899080E-1,-1.011867285E0,-1.723063946E0,-8.303729892E-1
8.711589710E-1,-2.918822467E-1,-1.470729589E0,-1.196291089E0
8.914279810E-1,-9.587372653E-3,-6.458160877E-1,-1.402286410E0
9.116969400E-1,-2.711096108E-1,-9.488835931E-1,-8.580698371E-1
9.319659500E-1,-8.733830452E-1,-1.229447365E0,-1.412805915E-1
9.522350130E-1,-1.442633271E0,-1.247024298E0,-2.526006401E-1
9.725040230E-1,-1.623594999E0,-1.113866329E0,-8.570045829E-1
9.927730330E-1,-1.504418612E0,-1.081908345E0,-1.433179021E0
1.013173033E0,-1.341433287E0,-1.152215838E0,-1.772332430E0
1.033311054E0,-1.245026827E0,-7.550055981E-1,-1.880456686E0
1.053580065E0,-9.383640885E-1,-8.402267098E-2,-1.974732518E0
1.073849075E0,-4.580633640E-1,3.067959249E-1,-2.164881945E0
1.094118138E0,-2.183790505E-2,4.005391300E-1,-2.483795404E0
1.114387148E0,2.123869359E-1,6.752439737E-1,-2.889527559E0
1.134656158E0,2.470080107E-1,1.133706808E0,-3.210704565E0
1.154925221E0,1.836248189E-1,1.398424864E0,-3.309774160E0
1.175194231E0,2.725743353E-1,1.740773916E0,-3.249054193E0
1.195463242E0,4.760396779E-1,1.975664616E0,-3.198454142E0
1.215732304E0,5.554018021E-1,2.041178226E0,-3.119624615E0
1.236001315E0,4.414186180E-1,1.797765493E0,-2.762894392E0
1.256270377E0,2.017343044E-1,1.692304492E0,-2.190448284E0
1.276539440E0,-1.954758763E-1,1.979393005E0,-1.850629210E0
1.296808450E0,-4.591286182E-1,2.382994652E0,-1.661678076E0
1.317077513E0,-3.483411968E-1,2.347308397E0,-1.292564273E0
1.337346575E0,-2.274337858E-1,2.196573734E0,-9.523456693E-1
1.357615638E0,-2.588590682E-1,2.156226873E0,-8.010782599E-1
1.377884700E0,-3.755054474E-1,2.148237228E0,-5.402218103E-1
1.398153763E0,-4.463454783E-1,2.094974041E0,4.234423116E-2
1.418422825E0,-4.271707237E-1,1.951163530E0,5.993439555E-1
1.438691888E0,-3.126548827E-1,1.771134019E0,7.479482293E-1
1.458960950E0,-1.145158410E-1,1.709881306E0,6.073334217E-1
1.479230013E0,6.910897791E-2,1.727990746E0,4.262386262E-1
1.499499127E0,1.282311082E-1,1.574193358E0,5.812344551E-1
1.519768190E0,1.127847880E-1,1.375521660E0,1.058872104E0
