"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.028798100E-2,-1.196411327E-1,7.057630539E0,6.827919483E0
6.055699200E-2,-1.028913707E-1,7.362117290E0,6.844669342E0
8.066871000E-2,-2.632104978E-2,7.673183918E0,6.684350014E0
1.009375650E-1,-2.823530734E-1,7.874181271E0,6.650850773E0
1.212063670E-1,-4.378865361E-1,7.816753387E0,6.540780544E0
1.414752210E-1,-5.862415433E-1,7.443472862E0,6.930810928E0
1.617441790E-1,-6.723831892E-1,7.292725086E0,6.985845566E0
1.820130850E-1,-7.130611539E-1,7.536793232E0,6.631708145E0
2.024130850E-1,-3.948157430E-1,7.076773167E0,6.863811970E0
2.225510020E-1,-1.555334777E-1,6.557530403E0,7.383652687E0
2.428199600E-1,-4.139583111E-1,7.138986588E0,6.983452797E0
2.630889190E-1,-4.833501875E-1,7.302296638E0,6.830312252E0
2.833578770E-1,-8.452646136E-1,7.184450150E0,6.880561352E0
3.036268350E-1,-1.901097536E0,7.062416077E0,7.160521984E0
3.238958460E-1,-2.561516523E0,6.607779503E0,6.916453838E0
3.441648560E-1,-2.990430117E0,6.648457527E0,6.562315941E0
3.644338670E-1,-3.792025566E0,7.208378315E0,7.694719315E0
3.847028770E-1,-2.114058733E0,6.636493683E0,4.161118507E0
4.049718880E-1,4.839483798E-1,4.876572609E0,2.207378864E0
4.252408460E-1,-2.403590441E0,5.475376606E0,6.555137634E0
4.455098560E-1,-3.196212769E0,6.906882763E0,6.267998695E0
4.657788670E-1,-4.795216560E0,6.667600155E0,3.720241070E0
4.860478770E-1,-5.303092957E0,5.504090309E0,1.800000787E0
5.064478770E-1,-5.255236626E0,5.621338367E0,4.292723656E0
5.265858460E-1,-5.140381336E0,7.177271366E0,7.115057945E0
5.468548560E-1,-6.732206345E0,7.112665176E0,4.431507587E0
5.671238670E-1,-6.909275532E0,5.343770981E0,6.368497372E0
5.873928770E-1,-7.773682594E0,5.194818020E0,7.287939548E0
6.077928770E-1,-7.113263607E0,5.180460930E0,7.098308563E0
6.279308460E-1,-7.331010342E0,5.563910961E0,5.084748268E0
6.481998560E-1,-6.789634228E0,5.029713154E0,6.732206345E0
6.684688670E-1,-7.405188084E0,2.616551638E0,6.526423931E0
6.887378770E-1,-7.359724045E0,1.175474167E0,6.985845566E0
7.091378770E-1,-8.010572433E0,2.760120869E0,5.391627789E0
7.292758980E-1,-7.694719315E0,4.225724697E0,4.417150497E0
7.495449080E-1,-7.723433495E0,3.684348583E0,4.646861553E0
7.698139190E-1,-8.243273735E0,2.764906645E0,5.334199905E0
7.900829290E-1,-9.236893654E0,2.736192703E0,4.926821709E0
8.104829290E-1,-9.349356651E0,2.243271112E0,4.881358147E0
8.306209500E-1,-7.086942673E0,1.309472203E0,6.703492641E0
8.508899080E-1,-6.775277138E0,-9.870393574E-2,7.572685242E0
8.711589710E-1,-6.148357868E0,-9.242277741E-1,7.457829952E0
8.914279810E-1,-8.764909744E0,-2.150549412E0,6.380461693E0
9.116969400E-1,-9.581459999E0,-6.729813814E-1,4.706682205E0
9.319659500E-1,-8.118846893E0,-1.082752228E0,4.689932346E0
9.522350130E-1,-6.153143406E0,-1.853241086E0,5.312664509E0
9.725040230E-1,-5.953940868E0,-2.205584288E0,6.116652966E0
9.927730330E-1,-6.741777897E0,-2.423331022E0,6.327819347E0
1.013173033E0,-7.646862984E0,-2.830111027E0,6.016154289E0
1.033311054E0,-8.410771370E0,-3.579662561E0,6.078367710E0
1.053580065E0,-8.238488197E0,-3.873979807E0,6.753741741E0
1.073849075E0,-7.673183918E0,-3.859622955E0,7.491329670E0
1.094118138E0,-7.548757076E0,-3.605983734E0,6.894918442E0
1.114387148E0,-8.267202377E0,-3.701696634E0,5.690730572E0
1.134656158E0,-8.807980537E0,-3.414557934E0,5.288736343E0
1.154925221E0,-9.375677109E0,-3.156133175E0,5.432305813E0
1.175194231E0,-9.725028992E0,-3.352344513E0,5.197809219E0
