"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.379772500E-2,-4.620809257E-1,3.318363667E0,7.333439827E0
3.372540000E-2,-6.512228847E-1,3.579331636E0,7.206547260E0
5.362255700E-2,-1.127668977E0,3.701435804E0,7.769184589E0
7.355023100E-2,-1.393425345E0,3.517082214E0,8.137891769E0
9.344738900E-2,-1.654393315E0,3.574543238E0,8.339004517E0
1.133140290E-1,-2.401384354E0,3.785232782E0,8.597578049E0
1.332111860E-1,-2.535459518E0,3.713406801E0,9.030928612E0
1.531083440E-1,-2.317587137E0,3.476380825E0,9.157821655E0
1.730055010E-1,-2.027888775E0,3.308786631E0,8.832210541E0
1.929026580E-1,-2.097320795E0,3.043030262E0,8.257601738E0
2.127692990E-1,-1.692700624E0,3.088520288E0,8.188169479E0
2.326664570E-1,-2.281674147E0,2.908955097E0,8.336610794E0
2.525636130E-1,-6.919242740E-1,6.703764945E-2,9.368511200E0
2.724607710E-1,-3.878606856E-1,3.351882398E-1,9.567230225E0
2.923274120E-1,-1.312022567E0,2.130839527E-1,1.175074196E1
3.122245690E-1,-8.858546019E-1,-7.206547260E-1,1.231577396E1
3.321217270E-1,-1.288080573E0,-7.805097699E-1,1.010113716E1
3.520188840E-1,-3.821146011E0,1.010353088E0,9.701305389E0
3.719160410E-1,-5.269638062E0,7.972691655E-1,8.209717751E0
3.917826810E-1,-4.043806553E0,9.624691010E-1,8.118738174E0
4.117103550E-1,-4.151545525E0,9.552865028E-1,4.675876141E0
4.316075130E-1,-3.270479441E0,8.714894056E-1,4.896142483E0
4.514741540E-1,-1.266532660E0,-1.321599364E0,4.807557106E0
4.714018280E-1,-3.687070608E0,-1.922544003E0,-1.436521053E0
4.912684690E-1,-2.341529369E0,-3.574543238E0,-2.006340981E0
5.111656250E-1,-4.738125324E0,-4.319139957E0,-2.099714994E0
5.310627830E-1,-6.509834290E0,-4.333505154E0,-1.276109457E0
5.509294240E-1,-5.190629482E0,-6.258443356E0,-1.029506698E-1
5.707350290E-1,-4.766855717E0,-8.755595207E0,1.584961534E0
5.906321870E-1,-7.603984833E0,-6.519411087E0,2.803610086E0
6.105293440E-1,-9.224859238E0,-6.081272125E0,4.302380562E0
6.304875360E-1,-1.177229023E1,-6.550535679E0,8.394071579E0
6.503846930E-1,-1.388876438E1,-4.896142483E0,1.077869606E1
6.702513330E-1,-1.506431675E1,-6.110002518E0,1.391510010E1
6.901484910E-1,-1.489911747E1,-6.555324078E0,1.435084534E1
7.100456480E-1,-1.381215000E1,-6.184223175E0,1.340992355E1
7.299122880E-1,-1.140358257E1,-5.451597214E0,1.188002872E1
7.498094460E-1,-1.074278259E1,-5.331887245E0,1.211466026E1
7.697066030E-1,-1.035013390E1,-6.605602264E0,1.349850941E1
7.896037610E-1,-1.018732834E1,-8.178592682E0,1.248576164E1
8.094704010E-1,-1.142034245E1,-6.330269337E0,8.990227699E0
8.293675590E-1,-1.115219116E1,-6.464344501E0,8.966285706E0
8.492647160E-1,-1.181777954E1,-5.396530628E0,9.703699112E0
