"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.372540000E-2,-7.915024161E-1,4.347210407E0,8.754751205E0
5.362255700E-2,-9.301393032E-1,4.301603794E0,8.763642311E0
7.355023100E-2,-1.102895260E0,4.171094894E0,8.806587219E0
9.344738900E-2,-1.294595122E0,4.065925121E0,8.829647064E0
1.133140290E-1,-1.632503629E0,4.001554966E0,8.803004265E0
1.332111860E-1,-1.881952167E0,3.888528824E0,8.803861618E0
1.531083440E-1,-1.992109418E0,3.744382620E0,8.842029572E0
1.730055010E-1,-2.011690617E0,3.639605761E0,8.881258965E0
1.929026580E-1,-2.080969810E0,3.550569534E0,8.901314735E0
2.127692990E-1,-2.023700953E0,3.510795832E0,8.930248260E0
2.326664570E-1,-2.140461445E0,3.408645868E0,8.942591667E0
2.525636130E-1,-1.773873568E0,2.521560907E0,9.309430122E0
2.724607710E-1,-1.395054698E0,1.920113564E0,9.515112877E0
2.923274120E-1,-1.299902201E0,1.357864499E0,9.624804497E0
3.122245690E-1,-1.114004374E0,7.443871498E-1,9.714693069E0
3.321217270E-1,-1.431655288E0,7.818382382E-1,9.670029640E0
3.520188840E-1,-1.839734316E0,8.803898096E-1,9.592219353E0
3.719160410E-1,-2.406722546E0,1.004805803E0,9.453488350E0
3.917826810E-1,-2.714185238E0,1.323894262E0,9.330106735E0
4.117103550E-1,-2.946053982E0,1.709775329E0,9.196076393E0
4.316075130E-1,-3.210014582E0,2.046130896E0,9.037673950E0
4.514741540E-1,-3.738261938E0,2.263119221E0,8.779184341E0
4.714018280E-1,-4.120533943E0,2.403750658E0,8.568172455E0
4.912684690E-1,-4.330432415E0,2.363351583E0,8.475394249E0
5.111656250E-1,-4.272284985E0,2.091788292E0,8.575686455E0
5.310627830E-1,-3.896414995E0,1.598735213E0,8.856205940E0
5.509294240E-1,-3.350492477E0,9.638503790E-1,9.166001320E0
5.707350290E-1,-2.770416021E0,1.213070527E-1,9.406405449E0
5.906321870E-1,-2.432550192E0,-7.582014203E-1,9.469858170E0
6.105293440E-1,-2.276328802E0,-1.705139995E0,9.385159492E0
6.304875360E-1,-2.215368748E0,-2.749581099E0,9.148898125E0
6.503846930E-1,-2.115813255E0,-3.816823959E0,8.782116890E0
6.702513330E-1,-1.909832358E0,-4.809430599E0,8.330204964E0
6.901484910E-1,-1.717068434E0,-5.622289181E0,7.849326611E0
7.100456480E-1,-1.626446605E0,-6.228804111E0,7.397775173E0
7.299122880E-1,-1.665640712E0,-6.671073437E0,6.992339611E0
7.498094460E-1,-1.766518950E0,-7.037587166E0,6.597132683E0
7.697066030E-1,-1.876742244E0,-7.383759975E0,6.174812794E0
7.896037610E-1,-1.950483084E0,-7.649055958E0,5.818758965E0
8.094704010E-1,-2.037510157E0,-7.815135956E0,5.562604904E0
8.293675590E-1,-2.163272381E0,-7.927622318E0,5.351957321E0
8.492647160E-1,-2.345084667E0,-8.021206856E0,5.131394863E0
8.691313560E-1,-2.570663691E0,-8.066394806E0,4.949278831E0
8.890285140E-1,-2.866953611E0,-8.050454140E0,4.810524464E0
9.089256710E-1,-3.170232534E0,-7.999670982E0,4.703753471E0
9.288228290E-1,-3.475588322E0,-7.944726944E0,4.579519749E0
9.486894690E-1,-3.772051334E0,-7.881999016E0,4.451529026E0
9.685866260E-1,-4.049030781E0,-7.855011463E0,4.251414299E0
9.884837840E-1,-4.352862835E0,-7.835212231E0,3.978999376E0
1.008380941E0,-4.675560951E0,-7.738045692E0,3.798971415E0
1.028247581E0,-4.877041817E0,-7.660105705E0,3.702381611E0
1.048144738E0,-5.001178265E0,-7.606952667E0,3.645940542E0
1.068041896E0,-5.121882915E0,-7.533917904E0,3.629982471E0
1.087939053E0,-5.229175568E0,-7.434079647E0,3.682469368E0
1.107805693E0,-5.322145939E0,-7.323499203E0,3.769814968E0
1.127702851E0,-5.472180843E0,-7.181084156E0,3.828536034E0
1.147600008E0,-5.596653461E0,-7.040547371E0,3.908777475E0
1.167497166E0,-5.719306469E0,-6.859916687E0,4.049873352E0
1.187394323E0,-5.916175365E0,-6.593059063E0,4.207233429E0
1.207260964E0,-6.191138268E0,-6.244920254E0,4.340642452E0
1.227158121E0,-6.560971737E0,-5.838045120E0,4.363632679E0
1.247055278E0,-6.957069874E0,-5.451749802E0,4.248294830E0
1.266952435E0,-7.236784935E0,-5.193915367E0,4.101536751E0
1.286819076E0,-7.329447746E0,-5.129585266E0,4.017081261E0
1.306716234E0,-7.325701237E0,-5.204465866E0,3.926581621E0
1.326613391E0,-7.216942787E0,-5.460598946E0,3.777300596E0
1.346480031E0,-7.043047428E0,-5.817630768E0,3.566657066E0
1.366377189E0,-6.870007515E0,-6.183486938E0,3.276870489E0
1.386274346E0,-6.752250671E0,-6.334743023E0,3.232420206E0
1.406171504E0,-6.626074791E0,-6.484170437E0,3.197041750E0
1.426038144E0,-6.503872871E0,-6.715700626E0,2.961316347E0
1.445935301E0,-6.290211201E0,-7.033380985E0,2.671175241E0
1.465832458E0,-5.995501995E0,-7.320978165E0,2.574422836E0
1.485729616E0,-5.670891285E0,-7.575316906E0,2.574094772E0
1.505596256E0,-5.361021519E0,-7.770648003E0,2.654598236E0
1.525493413E0,-5.009636402E0,-7.936317444E0,2.844083548E0
1.545390571E0,-4.532930851E0,-8.127109528E0,3.094028234E0
1.565287728E0,-3.965662241E0,-8.294328690E0,3.412922144E0
1.585154368E0,-3.352127552E0,-8.424414635E0,3.736694813E0
