"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.769950200E-2,-2.780338228E-1,2.227998972E0,-7.231808305E-1
5.788418900E-2,-2.636527419E-1,2.143310547E0,-7.370292544E-1
7.806929300E-2,-2.290316820E-1,1.391766906E0,-7.029408216E-1
9.825491800E-2,-3.163833022E-1,1.336905837E0,-7.205176950E-1
1.184411680E-1,-5.246423483E-1,2.006423950E0,-1.112002134E0
1.386280430E-1,-5.976129174E-1,2.227998972E0,-1.624393940E0
1.588156480E-1,-5.874928832E-1,1.025316238E0,-1.636111736E0
1.790039810E-1,-3.318296373E-1,-1.027979404E-1,-1.879524589E0
1.991930430E-1,2.657832801E-1,1.645832360E-1,-1.757019162E0
2.193827310E-1,5.571328998E-1,5.129244328E-1,-1.761280298E0
2.395729390E-1,6.418213248E-1,7.611308694E-1,-2.169808865E0
2.597635640E-1,8.404930234E-1,5.688507557E-1,-2.742920637E0
2.799545020E-1,1.344362736E0,-2.087916732E-1,-3.090729237E0
3.001456480E-1,1.995771408E0,-8.596677780E-1,-3.272356749E0
3.203368980E-1,2.550241232E0,-1.168061614E0,-3.393264055E0
3.405389810E-1,2.784066439E0,-1.042893052E0,-3.376219988E0
3.607176270E-1,2.010152578E0,-8.490151167E-1,-2.989529133E0
3.808965850E-1,5.486107469E-1,1.731053442E-1,-2.508030176E0
4.010762730E-1,-3.344927728E-1,2.418148518E-1,-2.222539425E0
4.212570020E-1,-1.095090985E0,-4.058654606E-1,-1.924798250E0
4.414389810E-1,-1.873798728E0,-9.635309577E-1,-1.790575027E0
4.616224180E-1,-2.531599045E0,-7.749792933E-1,-1.820402384E0
4.818075230E-1,-2.741988659E0,-1.081242561E0,-2.195907831E0
5.019942930E-1,-2.598710537E0,-1.334242702E0,-2.828141928E0
5.221827310E-1,-2.378733635E0,-5.571328998E-1,-3.062499762E0
5.423728350E-1,-2.492717028E0,1.339036345E0,-2.663025856E0
5.625643980E-1,-2.471411705E0,1.939845085E0,-2.330663681E0
5.827573140E-1,-2.144375801E0,1.567002773E0,-1.426787496E0
6.029512730E-1,-2.007489443E0,8.101329803E-1,-3.183806837E-1
6.231460640E-1,-1.776327133E0,1.565937519E0,-3.599259555E-1
6.433413770E-1,-9.992172718E-1,1.320926905E0,-1.215865254E0
6.635368980E-1,-5.981455445E-1,1.842906028E-1,-1.916808724E0
6.837316890E-1,-7.664572001E-1,-2.119874656E-1,-2.061684608E0
7.039201270E-1,-1.127581596E0,2.450106293E-2,-1.894970894E0
7.241084600E-1,-1.530251265E0,2.024000883E-1,-1.884850860E0
7.442913770E-1,-1.714009166E0,3.882885873E-1,-2.059021473E0
7.644747100E-1,-1.554219604E0,3.542001545E-1,-2.161286831E0
7.846585640E-1,-1.340101719E0,1.390169114E-1,-2.027063608E0
8.048431480E-1,-1.312937379E0,-1.454084814E-1,-1.775661349E0
8.250285640E-1,-1.519065976E0,-4.010717571E-1,-1.530650735E0
8.452149180E-1,-1.759815574E0,-4.388886094E-1,-1.294694781E0
8.654022100E-1,-1.785381913E0,-3.552654386E-1,-1.026780963E0
8.855905430E-1,-1.717205048E0,-6.540718675E-1,-6.954839826E-1
9.057798140E-1,-1.688442826E0,-8.218508959E-1,-4.456796646E-1
9.259699180E-1,-1.747032404E0,-8.394277692E-1,-2.075932473E-1
9.461607520E-1,-1.710280776E0,-6.615287066E-1,-4.460791498E-2
9.663522100E-1,-1.507880688E0,-5.075981021E-1,5.978792161E-2
9.865441890E-1,-1.246358514E0,-3.776359558E-1,1.407479644E-1
1.006736481E0,-1.038632035E0,-3.105243444E-1,2.227732539E-1
1.026928981E0,-8.309056163E-1,-1.667137593E-1,2.099900991E-1
1.047132314E0,-7.020087242E-1,-9.214530140E-2,2.552638054E-1
1.067310960E0,-6.247771382E-1,4.527370632E-2,2.818953991E-1
1.087489918E0,-6.098634601E-1,5.166528746E-2,3.452785909E-1
1.107669606E0,-6.593981981E-1,6.444845349E-2,3.921501637E-1
1.127850335E0,-6.285055280E-1,1.038632020E-1,4.123901725E-1
1.148032314E0,-6.221139431E-1,-1.075916290E-1,4.459459782E-1
1.168215752E0,-6.615287066E-1,-2.300969511E-1,3.713775277E-1
1.188400856E0,-5.320991874E-1,-1.805621833E-1,3.181143403E-1
1.208587627E0,-3.179811835E-1,-4.154528305E-2,2.866890728E-1
1.228776064E0,-1.518000662E-1,2.024000883E-2,2.424806356E-1
1.248966168E0,-8.202529699E-2,-7.243792713E-2,1.732385010E-1
1.269157731E0,3.941475600E-2,-1.549958587E-1,1.157142594E-1
1.289350648E0,2.162485123E-1,-1.874863952E-1,9.653951973E-2
1.309544606E0,4.298338890E-1,-1.800295562E-1,9.387636185E-2
1.329739398E0,6.620613337E-1,-1.933453530E-1,7.843003422E-2
1.349934710E0,8.857667446E-1,-3.020022511E-1,1.002679393E-1
1.370130231E0,1.105743647E0,-4.079959691E-1,1.002679393E-1
1.390325127E0,1.305480599E0,-4.761728346E-1,9.653951973E-2
1.410513460E0,1.497760653E0,-4.213117659E-1,1.583248079E-1
1.430696377E0,1.645299673E0,-1.853558719E-1,2.099900991E-1
1.450879710E0,1.657017589E0,1.523326933E-1,2.382195890E-1
1.471063668E0,1.389636397E0,9.294425249E-1,2.994722426E-1
1.491248356E0,8.596677780E-1,1.908419847E0,4.299670458E-1
1.511433877E0,4.681833684E-1,2.090047359E0,3.788343966E-1
1.531620335E0,5.203812718E-1,1.426920652E0,2.254364192E-1
1.551807731E0,7.446193099E-1,6.386255622E-1,1.391500682E-1
1.571996064E0,6.828339696E-1,3.536675274E-1,6.831002980E-2
1.592185335E0,4.942823350E-1,4.639223218E-1,3.475422785E-2
1.612375439E0,3.153180480E-1,6.775076985E-1,-1.298290044E-1
1.632566273E0,2.178464085E-1,1.010935187E0,-4.057323039E-1
1.652757731E0,2.812296152E-1,1.499358535E0,-5.815007687E-1
1.672949710E0,1.928127259E-1,1.870602965E0,-5.447492003E-1
1.693142002E0,-1.171789989E-1,1.839710355E0,-4.137217700E-1
1.713334398E0,-4.394212663E-1,1.332644820E0,-4.520712495E-1
1.733537627E0,-7.376950979E-1,8.511456251E-1,-6.587324142E-1
1.753716064E0,-1.020522594E0,8.143940568E-1,-8.424903750E-1
1.773894814E0,-1.178714275E0,1.429583788E0,-9.330378175E-1
1.794074293E0,-1.080177307E0,2.019739866E0,-9.825725555E-1
1.814254814E0,-7.020087242E-1,1.639973402E0,-1.147688389E0
1.834436689E0,-5.826992393E-1,1.136636257E0,-1.304282188E0
1.854620127E0,-7.494129539E-1,1.645832300E0,-1.347957969E0
1.874805231E0,-8.000130057E-1,2.506565332E0,-1.565804362E0
1.894992106E0,-5.267728567E-1,2.475140095E0,-2.045172930E0
1.915180752E0,-2.535327375E-1,1.659148097E0,-2.422808886E0
1.935371064E0,-1.012000442E-1,2.002695650E-1,-2.060086727E0
1.955562835E0,-5.805686861E-2,-3.467433155E-1,-5.223786831E-1
1.975755856E0,-3.222422600E-1,-3.115896285E-1,3.607248962E-1
1.995949918E0,-2.775011659E-1,-9.811078310E-1,5.061333776E-1
2.016144814E0,-1.059937328E-1,-1.727857590E0,5.519397259E-1
2.036340231E0,-1.491369158E-1,-2.284990549E0,6.973482370E-1
2.056535856E0,-1.992042959E-1,-2.602971792E0,6.755102873E-1
2.076730335E0,-1.182442605E-1,-2.661561251E0,4.070638716E-1
2.096918773E0,1.246358454E-1,-2.085253477E0,7.416898012E-2
2.117101793E0,4.234423041E-1,-1.086568952E0,-3.135869801E-1
2.137285231E0,5.709813237E-1,-1.251684725E-1,-7.194524407E-1
2.157469189E0,5.784381628E-1,4.591286182E-1,-8.893619776E-1
2.177653877E0,4.697812796E-1,6.396908164E-1,-8.329030275E-1
2.197839398E0,2.716422379E-1,4.293012619E-1,-7.045387626E-1
2.218025856E0,2.929474972E-2,-3.344927728E-1,-4.733765423E-1
2.238213252E0,-1.518000662E-1,-1.889777660E0,-1.974732429E-1
2.258401585E0,-9.321057051E-2,-3.488738537E0,-2.054627240E-1
2.278590856E0,3.302317113E-2,-4.344677925E0,-4.611259997E-1
2.298780960E0,1.384842694E-1,-3.992608070E0,-6.827008128E-1
2.318971793E0,8.522108942E-2,-2.939062357E0,-6.155892015E-1
2.339163252E0,7.190529257E-2,-2.017609358E0,-6.773745418E-1
2.359355231E0,4.181159735E-1,-1.592036486E0,-8.089345694E-1
2.379547523E0,8.554067016E-1,-1.397625923E0,-7.162566185E-1
2.399739918E0,1.089764714E0,-1.303350091E0,-4.126565158E-1
2.419943148E0,1.148886800E0,-1.390701652E0,-5.898897350E-2
2.440121585E0,1.181377411E0,-1.612809181E0,2.041311413E-1
2.460300335E0,1.214400530E0,-1.662343860E0,3.841606975E-1
2.480479814E0,1.295360565E0,-1.523326993E0,6.057355404E-1
2.500660335E0,1.413604856E0,-1.502021790E0,8.155924678E-1
2.520842210E0,1.471129060E0,-1.683116555E0,9.647293687E-1
2.541025648E0,1.470063806E0,-1.765674472E0,1.093626261E0
2.561210752E0,1.378983736E0,-1.929192424E0,1.251285315E0
2.581397627E0,1.032773137E0,-2.070872545E0,1.427053809E0
2.601586273E0,6.114613414E-1,-1.914278746E0,1.659281254E0
2.621776585E0,3.643201590E-1,-1.751293421E0,1.869670868E0
2.641968356E0,3.195790946E-1,-1.824796677E0,1.878192902E0
2.662161481E0,4.111917615E-1,-2.082057714E0,1.792971849E0
2.682355648E0,5.486107469E-1,-2.190714598E0,1.675260186E0
2.702550648E0,7.621961236E-1,-2.058089256E0,1.579919100E0
2.722746168E0,8.751140833E-1,-1.839177728E0,1.407879114E0
2.742941898E0,1.004011035E0,-1.594699621E0,1.236904263E0
2.763136064E0,1.190432072E0,-1.532381773E0,9.769799113E-1
2.783324398E0,1.513739586E0,-1.447160602E0,6.142576337E-1
2.803507314E0,1.476988077E0,-1.427453279E0,4.587291479E-1
2.823690648E0,1.096688867E0,-9.203878045E-1,3.277017176E-1
2.843874606E0,1.004543662E0,-6.306360960E-1,3.085269928E-1
2.864059293E0,1.073785782E0,-7.765771747E-1,3.042659163E-1
2.884244814E0,1.236238480E0,-7.249119282E-1,8.855003864E-2
2.904431273E0,1.117994189E0,-6.530066133E-1,2.250369452E-2
2.924618668E0,5.443497300E-1,-2.647180259E-1,-1.772332340E-1
2.944807002E0,1.363537461E-1,-1.262337416E-1,-3.604585826E-1
2.964996273E0,-2.146506310E-1,-9.427583218E-2,-6.432861090E-1
2.985186377E0,-2.785664499E-1,5.001412630E-1,-8.691219687E-1
3.005377210E0,-4.415517747E-1,1.642636538E0,-9.697893858E-1
3.025568668E0,-7.307708859E-1,2.478868484E0,-1.065130472E0
3.045760648E0,-7.536740303E-1,2.383527279E0,-1.186570525E0
3.065952939E0,-5.811012983E-1,1.895636678E0,-1.161004186E0
3.086145439E0,-3.946801722E-1,1.601091266E0,-1.037966251E0
3.106348773E0,-1.299621612E-1,1.382179618E0,-9.394294024E-1
3.126527418E0,2.876211889E-2,1.051415205E0,-9.335704446E-1
3.146706377E0,9.906952083E-2,8.490151167E-1,-9.442230463E-1
3.166886064E0,1.113200486E-1,8.101329803E-1,-8.797746301E-1
3.187066793E0,1.363537461E-1,6.705834866E-1,-8.217177391E-1
3.207248773E0,1.693769246E-1,4.452801943E-1,-7.487471700E-1
3.227432210E0,1.427453309E-1,5.326318368E-2,-6.539387107E-1
3.247617314E0,2.785664499E-1,-4.703139067E-1,-5.623260736E-1
3.267804085E0,4.745749533E-1,-9.944236279E-1,-4.904207587E-1
3.287992523E0,6.588655710E-1,-1.492967010E0,-3.641870022E-1
3.308182627E0,8.149266839E-1,-1.821068168E0,-2.480732650E-1
3.328374189E0,8.591351509E-1,-1.784849286E0,-9.946899116E-2
3.348567106E0,7.717835307E-1,-1.366733193E0,7.896266878E-2
