"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.751512700E-2,5.352836609E0,-3.001131773E0,6.915651798E0
3.769950200E-2,4.206013680E0,-2.366668463E0,8.074444771E0
5.788418900E-2,3.988141537E0,-2.017114878E0,9.767146111E0
7.806929300E-2,4.577115059E0,-1.636436820E0,9.391256332E0
9.825491800E-2,4.433463097E0,-1.085770488E0,7.787140846E0
1.184411680E-1,3.964199543E0,-9.852139950E-1,6.815094948E0
1.386280430E-1,3.511695385E0,-2.469619036E0,7.159860134E0
1.588156480E-1,5.369596004E0,-5.589263916E0,8.644265175E0
1.790039810E-1,5.307346821E0,-5.905298710E0,9.209297180E0
1.991930430E-1,3.312976599E0,-4.784811974E0,8.831012726E0
2.193827310E-1,3.078344822E0,-4.918887615E0,7.957129478E0
2.395729390E-1,2.865260839E0,-4.847061157E0,8.191761017E0
2.597635640E-1,2.733579874E0,-4.274847031E0,9.168595314E0
2.799545020E-1,2.254739523E0,-3.307589531E0,9.309853554E0
3.001456480E-1,2.680907249E0,-2.328361034E0,8.313865662E0
3.203368980E-1,2.518101692E0,-1.389834046E0,7.595604897E0
3.405389810E-1,2.872443438E0,-5.303156972E-1,7.487865925E0
3.607176270E-1,3.399167776E0,2.189497471E0,7.353790283E0
3.808965850E-1,4.483741283E0,2.285265446E0,7.811082840E0
4.010762730E-1,3.787028551E0,2.270900249E0,7.449558735E0
4.212570020E-1,3.183689594E0,2.426523447E0,6.925228596E0
4.414389810E-1,3.538031578E0,1.025915384E0,6.190208435E0
4.616224180E-1,1.818994761E0,-1.209071875E-1,6.341042995E0
4.818075230E-1,2.712032080E0,-6.787561774E-1,6.242880821E0
5.019942930E-1,2.793434858E0,-1.131260276E0,6.697779179E0
5.221827310E-1,2.903568029E0,-1.114500880E0,8.237251282E0
5.423728350E-1,4.268262863E0,-1.136048675E0,6.910863400E0
5.625643980E-1,4.052784920E0,-1.085770488E0,6.913257599E0
5.827573140E-1,3.262698412E0,1.397016644E0,9.170989990E0
6.029512730E-1,2.788646460E0,2.764105797E0,1.050216579E1
6.231460640E-1,4.376002312E0,-1.315613866E0,8.582015991E0
6.433413770E-1,5.434239388E0,-2.438494444E0,1.150294209E1
6.635368980E-1,4.344877720E0,-2.867056608E0,9.477447510E0
6.837316890E-1,2.824559450E0,-2.079364061E0,7.894880295E0
7.039201270E-1,2.680907249E0,-1.753752708E0,7.574057102E0
7.241084600E-1,3.066373825E0,-2.313995838E0,8.273163795E0
7.442913770E-1,2.539649487E0,-2.740163803E0,9.410409927E0
7.644747100E-1,1.431134105E0,-2.675520420E0,9.810241699E0
7.846585640E-1,4.542997777E-1,-2.495955229E0,9.247604370E0
8.048431480E-1,2.771288455E-1,-2.689885616E0,8.486248016E0
8.250285640E-1,2.819172442E-1,-3.106476784E0,8.218097687E0
8.452149180E-1,2.531868219E-1,-2.711433411E0,9.080010414E0
8.654022100E-1,2.986766696E-1,-2.974795580E0,9.561244011E0
8.855905430E-1,6.937199235E-1,-3.245340347E0,9.628282547E0
9.057798140E-1,1.402403593E0,-3.159149170E0,9.726444244E0
9.259699180E-1,2.003348351E0,-3.173514366E0,1.004487324E1
9.461607520E-1,2.616263866E0,-3.223792553E0,1.048540592E1
9.663522100E-1,3.035249233E0,-3.345896959E0,1.059793377E1
9.865441890E-1,3.368043184E0,-3.178302765E0,1.032738876E1
1.006736481E0,3.686472178E0,-2.706645012E0,9.994594574E0
1.026928981E0,3.995324135E0,-2.412158251E0,9.719262123E0
1.047132314E0,3.925892353E0,-2.364274263E0,9.202114105E0
1.067310960E0,3.954622746E0,-2.237381458E0,8.893261909E0
1.087489918E0,3.937863350E0,-2.254140854E0,8.605957985E0
1.107669606E0,4.105457306E0,-2.613271236E0,8.639476776E0
1.127850335E0,4.359242916E0,-3.139995575E0,8.929175377E0
1.148032314E0,4.900332451E0,-4.466383457E0,8.780735016E0
1.168215752E0,5.096656799E0,-4.480748653E0,9.331400871E0
1.188400856E0,5.046378613E0,-4.875791550E0,9.755174637E0
1.208587627E0,4.917091846E0,-4.973954201E0,9.850942612E0
1.228776064E0,4.804564476E0,-4.643554211E0,9.692925453E0
1.248966168E0,4.754285812E0,-4.449624062E0,9.858125687E0
1.269157731E0,4.680065632E0,-4.396951199E0,1.024838066E1
1.289350648E0,4.682459831E0,-4.463989258E0,1.050934792E1
1.309544606E0,4.701613426E0,-4.557363033E0,1.064821243E1
1.329739398E0,4.644152641E0,-4.550180435E0,1.072243214E1
1.349934710E0,4.545990467E0,-4.538209438E0,1.062666416E1
