"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.698324600E-2,-2.637867689E0,2.509690523E0,9.105685234E0
4.727913100E-2,-2.614593983E0,2.458081722E0,9.126452446E0
6.737600600E-2,-2.625818014E0,2.405870199E0,9.137135506E0
8.765111000E-2,-2.653422832E0,2.355183601E0,9.142365456E0
1.079256410E-1,-2.702761412E0,2.301648855E0,9.141547203E0
1.281997040E-1,-2.731030941E0,2.232420683E0,9.150308609E0
1.484734540E-1,-2.735404968E0,2.148779631E0,9.169007301E0
1.687468390E-1,-2.717244387E0,2.064408064E0,9.193758965E0
1.890200160E-1,-2.627281666E0,1.985874414E0,9.237103462E0
2.092930370E-1,-2.441421032E0,1.944997907E0,9.296603203E0
2.295657980E-1,-2.113244534E0,1.969506264E0,9.371533394E0
2.498386100E-1,-1.794188738E0,1.904340744E0,9.451178551E0
2.701112660E-1,-1.578718901E0,1.800473332E0,9.509802818E0
2.903838190E-1,-1.422674894E0,1.728960395E0,9.547621727E0
3.106560060E-1,-1.419431090E0,1.578498960E0,9.574128151E0
3.310562660E-1,-1.498688102E0,1.379514337E0,9.592771530E0
3.512009540E-1,-1.649580002E0,1.161120415E0,9.596930504E0
3.714734540E-1,-1.867088437E0,9.130850434E-1,9.583873749E0
3.917457460E-1,-2.072757483E0,6.539672613E-1,9.562760353E0
4.120180890E-1,-2.197560787E0,3.932748437E-1,9.549160004E0
4.322904330E-1,-2.062287807E0,3.309888020E-2,9.587296486E0
4.525627250E-1,-2.002872705E0,-3.916414082E-1,9.591950417E0
4.728350160E-1,-2.194090843E0,-7.569326758E-1,9.528033257E0
4.931073080E-1,-2.367470741E0,-1.042339206E0,9.459332466E0
5.133796000E-1,-2.448020935E0,-1.290271640E0,9.408123016E0
5.336518390E-1,-2.440643072E0,-1.523045063E0,9.375178337E0
5.539241830E-1,-2.290635824E0,-1.713197231E0,9.380209923E0
5.741964230E-1,-2.149069309E0,-1.891068339E0,9.379539490E0
5.944686620E-1,-2.144618511E0,-2.107201576E0,9.334382057E0
6.147408500E-1,-2.233231544E0,-2.375915289E0,9.248681068E0
6.350130890E-1,-2.284013748E0,-2.705924273E0,9.145033836E0
6.552852770E-1,-2.298406124E0,-3.061085701E0,9.028702736E0
6.755575690E-1,-2.330701590E0,-3.403161764E0,8.897006035E0
6.958298080E-1,-2.372350454E0,-3.680818796E0,8.774617195E0
