"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.657736500E-2,-7.945535183E-1,-9.334372878E-1,6.684529036E-2
5.684830200E-2,-8.206524849E-1,-1.059537888E0,-2.370211668E-2
7.696189600E-2,-7.993472219E-1,-1.052080989E0,-1.657816470E-1
9.723262500E-2,-8.089345694E-1,-8.615319729E-1,-2.408827394E-1
1.175034060E-1,-9.404946566E-1,-8.215845823E-1,-2.696448565E-1
1.377742920E-1,-1.297757387E0,-1.306146383E0,-2.909501195E-1
1.581742920E-1,-1.718936086E0,-1.809882879E0,-2.946785688E-1
1.783160630E-1,-2.106558800E0,-2.211886883E0,-3.639206886E-1
1.985868960E-1,-2.316948414E0,-2.318945885E0,-6.483460665E-1
2.188577290E-1,-2.156626225E0,-2.223604679E0,-1.127048969E0
2.391286150E-1,-1.758883476E0,-1.827459812E0,-1.594033837E0
2.593995000E-1,-1.378717422E0,-1.423858047E0,-1.886848211E0
2.796704900E-1,-1.213601589E0,-1.182043195E0,-1.811214447E0
2.999414270E-1,-1.199220538E0,-1.619200706E0,-1.349555850E0
3.202122610E-1,-1.058073163E0,-5.099949837E-1,-4.688491523E-1
3.404831460E-1,-8.957535625E-1,2.519348562E-1,3.438138366E-1
3.607541360E-1,-8.866988420E-1,-2.530001104E-3,6.414218545E-1
3.810250730E-1,-8.856335878E-1,-1.319595277E-1,4.560659826E-1
4.012959580E-1,-8.669914603E-1,5.491434336E-1,2.937464416E-1
4.215669480E-1,-1.064997315E0,1.807885528E0,1.691105962E-1
4.418378860E-1,-1.410142779E0,2.949049234E0,-3.671164811E-1
4.622378860E-1,-1.438372254E0,4.645081997E0,-7.914909124E-1
4.823797080E-1,-9.388967156E-1,5.616336346E0,-7.190529704E-1
5.026506460E-1,1.000016257E-1,3.653055429E0,-2.371543199E-1
5.229215830E-1,9.137299061E-1,1.425589085E0,7.069355845E-1
5.431925210E-1,1.363137960E0,4.655202031E-1,9.885646701E-1
5.634634580E-1,1.639041305E0,8.893619776E-1,-8.016108721E-2
5.837343960E-1,1.354083300E0,7.668566704E-1,2.796317078E-2
6.040053330E-1,3.375554085E-1,9.735178351E-1,-2.744385600E-1
6.242762190E-1,-8.904272318E-1,1.056608319E0,-2.131858915E-1
6.445471560E-1,-1.494831204E0,1.649827123E0,-3.553985953E-1
6.648180940E-1,-9.873662591E-1,3.053445101E0,-9.757815003E-1
6.850890310E-1,2.539322078E-1,3.774495363E0,-1.612143397E0
7.053599170E-1,9.414267540E-1,3.466634274E0,-1.811214447E0
7.256308020E-1,6.340981722E-1,2.501239061E0,-1.382579088E0
7.459017400E-1,-1.470063776E-1,2.405365229E0,-8.266445994E-1
7.661726250E-1,-1.965411454E-1,2.254630566E0,-4.757733643E-1
7.865623650E-1,2.379532605E-1,1.541702747E0,-3.745733202E-1
8.068724690E-1,5.687175989E-1,3.174485564E-1,-3.580617309E-1
8.271434580E-1,4.121238589E-1,1.278316379E-1,4.287686199E-2
8.474144480E-1,5.277049541E-1,4.932170510E-1,3.997401893E-1
8.675279900E-1,7.118624449E-1,7.434208393E-1,1.696432382E-1
8.877987710E-1,6.522076726E-1,5.757750273E-1,-2.552638054E-1
9.081987710E-1,3.625891209E-1,1.193361640E0,-5.215796828E-1
9.283404900E-1,4.840291739E-1,2.345710516E0,-7.749792933E-1
9.487404900E-1,5.522060394E-1,2.779672384E0,-1.203215241E0
9.688822080E-1,2.556632832E-2,2.173803568E0,-1.248355865E0
9.891529900E-1,-7.029408216E-1,1.795102358E0,-1.118526816E0
1.009423875E0,-5.058670640E-1,1.701891780E0,-1.124385715E0
1.029694708E0,3.066627681E-1,1.117328405E0,-1.202682614E0
1.050094708E0,1.286971688E0,4.767054915E-1,-8.703203797E-1
1.070236479E0,2.051165104E0,-1.514937997E0,-9.773793817E-2
1.090507365E0,2.348240614E0,-2.875412941E0,1.355548024E0
1.110778250E0,2.218278408E0,-3.101248741E0,3.236803532E0
1.131049136E0,1.793371320E0,-2.305097342E0,4.775177479E0
1.151449136E0,6.511424184E-1,-2.269411087E0,5.070255280E0
1.171590906E0,-9.378314614E-1,-2.446244717E0,4.363053322E0
1.191861844E0,-2.945320845E0,-2.767821312E0,2.791656494E0
1.212132677E0,-4.679170609E0,-2.853574991E0,1.654221296E0
1.232403563E0,-5.534843445E0,-2.856238127E0,1.100417376E0
1.252803563E0,-5.223387241E0,-1.168727398E0,1.653821766E-1
1.272945386E0,-4.338286400E0,-2.858901322E-1,-7.227813601E-1
1.293216271E0,-4.218577385E0,3.366233110E-1,-9.789772630E-1
1.313487208E0,-4.365450382E0,9.852356911E-1,-6.446176767E-1
1.333758094E0,-4.189815044E0,1.401620626E0,-9.028109163E-2
1.354158094E0,-3.831353903E0,1.568866968E0,1.371526867E-1
1.374299917E0,-3.275419474E0,1.443165898E0,2.271674722E-1
1.394570802E0,-2.857969284E0,1.197622657E0,4.720449448E-1
1.414841740E0,-2.408028364E0,1.368064880E0,8.390282989E-1
1.435112625E0,-1.783917069E0,1.495896459E0,1.059937358E0
1.455383302E0,-1.257277369E0,1.641837597E0,1.463139653E0
1.475654344E0,-9.639304280E-1,1.790841341E0,2.186187267E0
1.496062313E0,-7.093324065E-1,1.659813881E0,2.250635862E0
1.516344761E0,-1.209074259E-1,1.436774373E0,1.564739108E0
1.536458354E0,6.660560966E-1,9.186567068E-1,1.027979374E0
1.556868198E0,8.311719298E-1,8.446208835E-1,1.052480459E0
1.577152000E0,3.769701719E-1,5.475454926E-1,6.078660488E-1
1.597265542E0,4.153196514E-1,4.671181142E-1,4.219775498E-1
1.617668615E0,5.436839461E-1,-2.223737910E-2,1.037566781E0
1.637810281E0,1.261005849E-1,8.255793154E-2,1.927994013E0
1.658212729E0,-7.743135095E-1,-1.031974182E-1,2.006823540E0
1.678356323E0,-1.654487610E0,-2.597911656E-1,1.069524646E0
1.698628771E0,-1.458612204E0,7.829687744E-2,1.024783611E0
1.718900802E0,-7.759113908E-1,5.134570599E-1,1.117994189E0
1.739171636E0,-3.978759646E-1,9.964209795E-1,9.173251390E-1
1.759572625E0,-3.877559602E-1,1.416001678E0,7.665903568E-1
1.779715229E0,-6.890923977E-1,1.589107037E0,4.534028471E-1
1.799986115E0,-1.164066792E0,1.633848071E0,3.914843872E-2
1.820386740E0,-1.690173984E0,1.590172291E0,7.483477145E-2
1.840528563E0,-1.833451867E0,1.092827320E0,3.656517565E-1
1.860929083E0,-1.495363832E0,8.137282729E-1,3.150517344E-1
1.881071375E0,-1.309475303E0,5.390233994E-1,-7.749792933E-2
1.901342677E0,-9.863009453E-1,4.452801943E-1,-4.607265070E-2
1.921613823E0,-5.612607598E-1,5.091960430E-1,3.701791167E-2
