"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.627705200E-2,-3.212962627E0,3.825525284E0,7.500900745E0
3.657736500E-2,-2.547159672E0,3.813561201E0,8.563912392E0
5.684830200E-2,-1.639681697E0,3.638885021E0,9.095118523E0
7.696189600E-2,-1.055832982E0,3.246462107E0,9.233902931E0
9.723262500E-2,-8.787640929E-1,2.841476917E0,8.647661209E0
1.175034060E-1,-8.380861282E-1,2.685943365E0,7.386045456E0
1.377742920E-1,-1.005583763E0,2.415554523E0,6.602993965E0
1.581742920E-1,-7.250252366E-1,1.878963947E0,6.665207386E0
1.783160630E-1,3.355933726E-1,1.220937729E0,7.162914753E0
1.985868960E-1,1.884347796E0,3.302095234E-1,9.068798065E0
2.188577290E-1,2.509472847E0,1.890329868E-1,9.500103951E0
2.391286150E-1,2.023131609E0,1.076770201E-1,9.602995872E0
2.593995000E-1,1.048654556E0,-9.152546525E-2,9.152546883E0
2.796704900E-1,8.859425783E-1,7.657032460E-2,1.020120144E1
2.999414270E-1,-4.642075896E-1,1.674975902E-1,1.027298546E1
3.202122610E-1,-4.594219327E-1,2.895315289E-1,1.054158020E1
3.404831460E-1,4.432703853E-1,3.589234129E-2,1.162373447E1
3.607541360E-1,1.153938770E0,-6.705885530E-1,1.202094269E1
3.810250730E-1,1.733600020E0,-1.501496196E0,1.160459137E1
4.012959580E-1,2.442473650E0,-2.540579557E0,1.026819992E1
4.215669480E-1,2.104487419E0,-3.495913982E0,9.059226990E0
4.418378860E-1,1.084546804E0,-4.415356159E0,9.610174179E0
4.622378860E-1,-6.747759581E-1,-3.960121393E0,1.097468090E1
4.823797080E-1,-3.074178934E0,-2.947359324E0,1.314138222E1
5.026506460E-1,-4.192225456E0,-2.042274237E0,1.143470097E1
5.229215830E-1,-5.080560684E0,-3.045464993E0,9.466604233E0
5.431925210E-1,-7.582256794E0,-6.112465382E0,6.681957245E0
5.634634580E-1,-6.289534092E0,-8.237292171E-1,6.658029079E0
5.837343960E-1,-5.408377171E0,-2.047059774E0,5.458626747E0
6.040053330E-1,-4.584648132E0,-1.403390527E0,5.915655613E0
6.242762190E-1,-3.929014683E0,-8.021938205E-1,7.319046497E0
6.445471560E-1,-3.789632797E0,-3.379862010E-1,8.913264275E0
6.648180940E-1,-5.118845940E0,-4.528416991E-1,1.035673428E1
6.850890310E-1,-5.865406513E0,-1.367498159E0,9.253045082E0
7.053599170E-1,-6.861418724E0,-1.984846354E0,7.421937466E0
7.256308020E-1,-7.689933777E0,-2.174477577E0,6.102295876E0
7.459017400E-1,-8.027321815E0,-1.994417667E0,6.650850773E0
7.661726250E-1,-7.699504852E0,-1.788634896E0,7.340581894E0
7.865623650E-1,-7.177869797E0,-1.506281853E0,7.268796921E0
8.068724690E-1,-8.159524918E0,-1.441675663E0,6.607779503E0
8.271434580E-1,-7.479365349E0,-2.729612350E0,6.765706062E0
8.474144480E-1,-7.051050186E0,-1.269392371E0,7.572685242E0
8.675279900E-1,-5.367699623E0,-1.604387641E0,7.112665176E0
8.877987710E-1,-5.939583778E0,-1.104287624E0,5.841478348E0
9.081987710E-1,-6.571887493E0,-1.649851203E0,6.303891182E0
9.283404900E-1,-5.154737949E0,-2.015953064E0,6.224329948E0
9.487404900E-1,-5.690730572E0,-2.181656122E0,5.029713154E0
9.688822080E-1,-7.347760201E0,-2.810968399E0,4.004986763E0
9.891529900E-1,-5.884549141E0,-3.488735437E0,3.945166349E0
1.009423875E0,-5.082953453E0,-4.139583111E0,7.491329670E0
1.029694708E0,-5.286343575E0,-3.211168051E0,7.711469173E0
1.050094708E0,-5.042275429E0,-3.969692707E0,7.331010342E0
1.070236479E0,-6.969096184E0,-3.474378586E0,5.973083496E0
1.090507365E0,-1.088136101E1,-3.491128206E0,4.776073933E0
1.110778250E0,-1.140359497E1,-3.127419233E0,1.950748682E0
1.131049136E0,-6.880561352E0,-4.195216179E0,4.235295951E-1
1.151449136E0,-3.263211966E0,-6.035895348E0,-2.111666054E-1
1.171590906E0,-8.189435601E-1,-8.020741463E0,1.206580877E0
1.191861844E0,-1.941775560E0,-5.236692429E0,1.462612867E0
1.212132677E0,-5.015954494E0,-3.515056372E0,4.036093712E0
1.232403563E0,-5.001597404E0,-5.490331650E0,4.792823792E0
1.252803563E0,-6.820741177E0,-7.051050186E0,7.560721397E0
1.272945386E0,-9.751350403E0,-7.305287361E0,9.176474571E0
1.293216271E0,-1.064207840E1,-5.636293888E0,7.436294556E0
1.313487208E0,-1.222732353E1,-4.257429600E0,9.468997002E0
1.333758094E0,-1.086939716E1,-2.456830740E0,1.127856922E1
1.354158094E0,-1.026161957E1,-3.170490026E0,1.233679581E1
1.374299917E0,-1.093400288E1,-2.813361168E0,1.210708427E1
1.394570802E0,-1.164766216E1,-2.356332064E0,1.189890862E1
1.414841740E0,-1.195633698E1,-2.222334146E0,1.175055408E1
1.435112625E0,-1.216690540E1,-2.306082726E0,1.120439243E1
1.455383302E0,-1.250249863E1,-1.314856052E0,1.040518951E1
1.475654344E0,-9.543174744E0,-5.413761139E-1,9.765707016E0
1.496062313E0,-4.845465660E0,1.435693540E-2,8.965906143E0
1.516344761E0,-4.249652863E0,-1.511067510E0,8.985049248E0
1.536458354E0,-6.655636311E0,-1.683350682E0,6.342176437E0
1.556868198E0,-6.222535133E0,-1.819741607E0,3.138785124E0
1.577152000E0,-6.399604321E0,-3.503092289E0,3.674777269E0
