"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
6.077308900E-2,-2.170474678E-1,-3.709780574E-1,1.478053331E-1
8.104308900E-2,-3.182475269E-1,-4.412854612E-1,1.824263930E-1
1.013130370E-1,-4.732433856E-1,-3.651190996E-1,1.872200817E-1
1.215830370E-1,-5.551354885E-1,-4.029359818E-1,1.376853287E-1
1.416956410E-1,-6.206492186E-1,-5.424855351E-1,5.725792050E-2
1.619654320E-1,-7.452850938E-1,-6.617950201E-1,1.424790081E-2
1.822352240E-1,-8.161250949E-1,-7.703187466E-1,-1.451421715E-2
2.025051200E-1,-9.088030457E-1,-9.386304021E-1,-7.097318769E-2
2.229051200E-1,-1.063798904E0,-1.050483108E0,-1.247690022E-1
2.430449120E-1,-1.099884748E0,-9.998830557E-1,-1.636511236E-1
2.633148070E-1,-1.067527294E0,-7.724493146E-1,-1.503353268E-1
2.835847550E-1,-9.237167239E-1,-6.388918757E-1,-5.925529078E-2
3.038546510E-1,-6.552702785E-1,-6.479465961E-1,1.464737463E-3
3.242546510E-1,-4.034686089E-1,-7.889608741E-1,-1.731053460E-3
3.443945990E-1,-4.849612713E-1,-1.055809379E0,-5.073318258E-2
3.646644950E-1,-8.656598926E-1,-1.174586296E0,-1.412805915E-1
3.849344950E-1,-1.328916430E0,-1.259274840E0,-2.318280041E-1
4.052044950E-1,-1.815076113E0,-1.568068027E0,-3.623228073E-1
4.254744430E-1,-2.342248440E0,-1.939711928E0,-3.213101327E-1
4.457443910E-1,-2.733067036E0,-2.099501371E0,-4.380896688E-2
4.660143910E-1,-2.790058613E0,-2.223604679E0,1.989379823E-1
4.862843910E-1,-2.409359932E0,-2.006823540E0,5.233107805E-1
5.065543390E-1,-2.009486675E0,-1.413604856E0,6.755102873E-1
5.269543390E-1,-1.945038199E0,-1.073918939E0,4.679170549E-1
5.470943390E-1,-1.851827741E0,-6.825676560E-1,4.327633679E-1
5.673643390E-1,-1.673395991E0,-5.078644156E-1,6.648576856E-1
5.876342350E-1,-1.541436434E0,-2.378201038E-1,1.308143735E0
6.079042350E-1,-1.382179618E0,-5.046686530E-2,2.218145132E0
6.281742350E-1,-1.180312157E0,-7.486140132E-1,3.036134481E0
6.484442350E-1,-9.583377838E-1,-1.980724573E0,3.652789116E0
6.687142350E-1,-7.165229321E-1,-2.505766392E0,3.949331760E0
6.889841820E-1,-2.037316710E-1,-2.712960243E0,3.928026438E0
7.092541820E-1,1.029044628E0,-3.755054235E0,3.585677385E0
7.295241820E-1,2.500839472E0,-4.248138428E0,2.787928104E0
7.497941820E-1,2.998717070E0,-4.679969311E0,1.196291089E0
7.700641300E-1,2.781935930E0,-3.985683918E0,-2.996053919E-2
7.903341300E-1,1.215332627E0,-2.076065779E0,8.548741043E-2
8.106041300E-1,-3.273022473E-1,-1.157542109E0,5.233107805E-1
8.308741300E-1,-1.469531178E0,-5.350286365E-1,8.752472401E-1
8.511440780E-1,-2.005225658E0,-5.691171288E-1,1.003611565E0
8.714140780E-1,-2.113349915E0,-3.896201849E-1,1.285240531E0
8.916840780E-1,-2.069674015E0,-2.049300969E-1,1.844903469E0
9.119540780E-1,-1.927994013E0,-2.948117256E-1,2.304964304E0
9.322240780E-1,-1.461009026E0,-3.107906580E-1,1.916276097E0
9.524940260E-1,-8.715187907E-1,-2.203764170E-1,1.004676819E0
9.727640260E-1,-5.318328738E-1,-1.729721874E-1,3.081275225E-1
9.930340260E-1,-3.107906580E-1,-9.258472323E-1,1.419463754E-1
1.013304026E0,1.877527125E-2,-1.884318233E0,3.145190775E-1
1.033573974E0,3.884217441E-1,-1.650626063E0,4.370244145E-1
1.053843974E0,6.466150284E-1,-4.807002246E-1,4.375570416E-1
1.074113974E0,8.522109389E-1,1.418132186E-1,6.941524148E-1
1.094383974E0,8.735162020E-1,6.298371404E-2,1.088832617E0
1.114653974E0,5.752423406E-1,-8.811061978E-1,6.808366179E-1
1.134923922E0,5.938844681E-1,-1.982855082E0,-5.363602638E-1
1.155193922E0,1.083772540E0,-2.907370806E0,-1.012000442E0
1.175463922E0,1.391101122E0,-3.353050470E0,-1.131709456E0
1.195733870E0,9.113330245E-1,-3.599525928E0,-1.099218965E0
1.216003870E0,3.079943359E-1,-4.150134087E0,-1.342631698E0
1.236273870E0,4.113249183E-1,-4.394611835E0,-1.600824952E0
1.256543818E0,5.709813237E-1,-4.290215969E0,-1.736646056E0
1.276813818E0,4.917523265E-1,-3.908452272E0,-1.839976668E0
1.297083818E0,4.166512489E-1,-3.455315828E0,-1.669001818E0
1.317483818E0,2.669816911E-1,-3.308841944E0,-1.251551628E0
1.337623766E0,-1.518000662E-2,-2.965294600E0,-5.518065691E-1
1.357893766E0,-4.103928208E-1,-2.442383289E0,-2.382195890E-1
1.378163714E0,-4.119907022E-1,-2.572345495E0,-4.555333555E-1
1.398433714E0,-2.239716798E-1,-3.008437634E0,-7.014760971E-1
1.418703714E0,-8.069372177E-2,-3.426553726E0,-7.893603444E-1
1.438973714E0,5.925529078E-2,-4.069706440E0,-7.547392845E-1
1.459243662E0,3.580617309E-1,-4.430298328E0,-6.801708341E-1
1.479513662E0,4.688491523E-1,-4.108588696E0,-5.896234512E-1
1.499783610E0,1.215732098E-1,-3.816839695E0,-6.354297400E-1
1.520053610E0,5.819002539E-2,-3.461574316E0,-6.423539519E-1
1.540402307E0,1.583248079E-1,-2.788594007E0,-5.789707899E-1
1.560593714E0,1.556616426E-1,-1.807219744E0,-4.629902244E-1
1.580863662E0,1.984053478E-2,-1.629853368E0,-3.873564899E-1
1.601133662E0,-6.258423906E-3,-1.658082843E0,-2.914827764E-1
1.621533662E0,5.446160212E-2,-1.515870214E0,-2.829606533E-1
1.641673557E0,6.937529147E-2,-1.736379743E0,-3.564638495E-1
1.661943557E0,4.913528636E-2,-1.880057216E0,-4.123901725E-1
1.682213557E0,2.996053919E-2,-1.835449219E0,-1.737711281E-1
1.702483505E0,9.068056941E-2,-1.065396786E0,7.323687430E-3
1.722883505E0,7.576687634E-2,-3.182475269E-1,7.430213690E-2
1.743023505E0,3.569964767E-1,-4.636560082E-1,3.938812315E-1
1.763293453E0,6.455497742E-1,-3.475422561E-1,8.182556629E-1
1.783563453E0,4.965460002E-1,1.482048035E-1,8.731167316E-1
1.803833453E0,2.515353858E-1,1.668469161E-1,4.189149141E-1
1.824233453E0,2.131858915E-1,-2.049300969E-1,4.370244145E-1
1.844373401E0,1.077247858E-1,-4.785696864E-1,7.095987201E-1
1.864643401E0,3.328948980E-3,-2.846917212E-1,9.396957159E-1
1.884913401E0,1.434111148E-1,-5.302349925E-1,1.051015735E0
1.905183401E0,-2.383527458E-1,-2.091911435E-1,1.234640598E0
1.925583401E0,-4.045338631E-1,4.042675495E-1,1.431714296E0
1.945723401E0,5.605949834E-2,4.958802164E-1,1.376853228E0
1.965993401E0,4.006722867E-1,3.360906839E-1,1.337971091E0
1.986263401E0,3.149185777E-1,2.611227632E-1,1.267663717E0
2.006533401E0,-9.507478029E-2,1.817606091E-1,1.160604715E0
2.026803401E0,-8.175898343E-2,7.052045465E-1,1.088299990E0
2.047073401E0,2.845585644E-1,8.404930234E-1,1.017992616E0
2.067343401E0,6.881603003E-1,6.679202914E-1,9.253146052E-1
2.087613401E0,9.651288390E-1,9.229177833E-1,1.059537888E0
2.107883401E0,9.241161942E-1,1.196157932E0,1.218128920E0
2.128153401E0,9.081372619E-1,9.074714780E-1,9.641967416E-1
2.148423401E0,9.816404581E-1,2.834932804E-1,6.643250585E-1
2.168693453E0,7.542066574E-1,-1.964079887E-1,4.530033767E-1
2.188963453E0,1.753690243E-1,-3.795001805E-1,6.691187024E-1
2.209233453E0,-5.620597005E-1,-1.011068344E0,1.432779551E0
2.229503453E0,-1.487107992E0,-2.384326458E0,2.571280003E0
2.249773453E0,-1.703756094E0,-4.695415974E0,3.305513144E0
2.270043505E0,-1.457280636E0,-7.138065338E0,4.064380169E0
2.290313505E0,-1.001480937E0,-7.224750996E0,4.077163219E0
2.310583505E0,-1.532914400E0,-5.452684879E0,3.415767908E0
2.330853505E0,-2.720283747E0,-6.746581078E0,2.641587496E0
2.351123557E0,-3.188467264E0,-5.919670105E0,1.942907691E0
2.371393557E0,-2.682600260E0,-5.621928692E0,1.269261599E0
2.391663557E0,-1.934918284E0,-5.235371113E0,8.795083165E-1
2.411933610E0,-1.188834190E0,-3.043058634E0,7.351650596E-1
2.432203610E0,-2.719085515E-1,-1.671132296E-1,7.037398219E-1
2.452473662E0,3.767038584E-1,1.398424864E0,5.849629045E-1
2.472743662E0,-9.986846894E-2,9.218525290E-1,2.500706315E-1
2.493013662E0,-2.055825710E0,-1.150085211E0,-8.002793044E-2
2.513283714E0,-2.493515968E0,-2.937597752E0,4.290349185E-1
2.533553714E0,-1.499891162E0,-2.052629948E0,9.061399102E-1
2.553823714E0,-4.524707198E-1,-8.672577739E-1,1.038765192E0
2.574093766E0,2.866890728E-1,6.564687192E-2,1.165931106E0
2.594363766E0,8.277098536E-1,4.484759867E-1,1.053146243E0
2.614633818E0,9.640635848E-1,-2.182458937E-1,6.515418887E-1
2.634903818E0,1.009337306E0,-1.435975432E0,3.187801540E-1
2.655173870E0,1.070456743E0,-2.364752054E0,-1.930790395E-2
2.675443818E0,1.088033676E0,-2.397642136E0,-2.520680130E-1
2.695713870E0,7.318361402E-1,-1.348623753E0,-3.298322558E-1
2.715983922E0,-6.791055668E-3,-4.721781015E-1,-1.657816470E-1
2.736253922E0,-3.784348965E-1,-4.380896688E-1,3.715106845E-2
2.756523974E0,-3.448790908E-1,-2.671148479E-1,8.335687965E-2
2.776793974E0,-3.326285779E-1,-3.502054140E-2,-1.620532274E-1
2.797064026E0,1.131842658E-2,-1.142628431E0,-1.620532274E-1
2.817334026E0,5.233107507E-2,-1.731053472E0,-2.350237966E-1
2.837604026E0,2.105227262E-1,-2.065945625E0,-3.889544010E-1
2.857874078E0,3.655185997E-1,-2.077131033E0,-7.856319547E-1
2.878144078E0,3.783017397E-1,-1.568068027E0,-1.024250984E0
2.898414130E0,4.331628382E-1,-8.592683077E-1,-1.033172607E0
2.918684130E0,6.578003168E-1,-2.713759243E-1,-1.117328405E0
2.938954182E0,6.705834866E-1,3.776359558E-1,-8.820382953E-1
2.959224182E0,3.623228073E-1,4.490086138E-1,-4.624575675E-1
2.979494182E0,1.636511236E-1,-6.005423889E-2,-5.448823571E-1
2.999764235E0,3.047985733E-1,-2.415485233E-1,-8.586025238E-1
3.020034235E0,5.034702420E-1,-1.532648057E-1,-7.440866828E-1
3.040304287E0,3.495396376E-1,-3.986749053E-1,-4.443480968E-1
3.060574287E0,2.430132627E-1,-6.889592409E-1,-3.298322558E-1
3.080844287E0,2.531332672E-1,-7.028076649E-1,-6.908234954E-1
3.101114339E0,2.233058959E-1,-3.512706757E-1,-1.679121852E0
3.121514339E0,4.789691567E-1,2.435459048E-1,-1.943307161E0
3.141654339E0,7.259771824E-1,3.206443489E-1,-1.708416581E0
3.161924339E0,5.384907722E-1,-3.251717389E-1,-1.363936901E0
3.182194391E0,4.688491523E-1,-3.704454303E-1,-1.270193696E0
3.202464391E0,4.107922912E-1,-7.884282470E-1,-1.152482152E0
3.222864391E0,3.127880394E-1,-9.588704109E-1,-1.239833713E0
3.243004443E0,2.089248300E-1,-4.998749495E-1,-1.284042120E0
3.263274443E0,3.049317189E-2,-1.655153334E-1,-1.359143257E0
3.283544443E0,-1.797632426E-1,4.966791719E-2,-1.142362118E0
3.303814443E0,-5.099949837E-1,4.111917615E-1,-8.713856339E-1
3.324214443E0,-8.086682558E-1,9.202546477E-1,-6.647245288E-1
3.344354495E0,-8.709861636E-1,1.641837597E0,-2.845585644E-1
3.364624495E0,-1.082440972E0,1.795235515E0,1.818937659E-1
3.384894495E0,-1.278849006E0,1.728656530E0,5.259739161E-1
3.405164495E0,-1.263402700E0,1.767006040E0,5.854955316E-1
3.425434495E0,-1.173920512E0,1.443698525E0,4.407528341E-1
3.445704495E0,-1.128646851E0,7.158571482E-1,1.179779470E-1
3.465974495E0,-9.881651998E-1,2.174469382E-1,-1.370195299E-1
3.486244495E0,-6.898913383E-1,3.712443709E-1,-6.404897571E-2
3.506514495E0,-2.596580088E-1,4.463454783E-1,9.294424951E-2
3.526745172E0,-8.602003753E-2,2.685796022E-1,1.957421899E-1
3.547054495E0,-1.744369268E-1,-2.436790615E-1,3.358243704E-1
3.567324495E0,-3.384875357E-1,-6.005423665E-1,7.159903049E-1
3.587594495E0,-4.556665123E-1,-6.692518592E-1,1.287903786E0
3.607864495E0,-5.865607858E-1,-9.787109494E-2,1.925863504E0
3.628134495E0,-6.313018799E-1,9.032104015E-1,2.363021135E0
3.648404495E0,-6.882934570E-1,1.543300748E0,2.198970556E0
3.668674495E0,-8.081356287E-1,1.588041782E0,1.545164943E0
3.688944495E0,-8.773777485E-1,1.245692611E0,9.167925119E-1
3.709214495E0,-8.672577739E-1,8.266445994E-1,4.274370372E-1
3.729484495E0,-6.920219064E-1,3.430148959E-1,-1.790974438E-1
3.749754495E0,-4.306328297E-1,1.062999964E0,-3.894870281E-1
3.770024443E0,1.663142890E-1,2.736129761E0,-2.163816839E-1
3.790373141E0,7.611308694E-1,3.398057938E0,-3.383543491E-1
3.810564547E0,1.468865395E0,3.506182194E0,-4.980107546E-1
3.830834547E0,1.877793431E0,4.731368542E0,-3.617901504E-1
3.851104443E0,1.925197721E0,5.345892429E0,-1.897500902E-1
3.871374443E0,1.344229579E0,4.408726692E0,3.075948730E-2
3.891644443E0,1.099218965E0,3.536542177E0,1.776327193E-1
3.911914391E0,1.156210542E0,3.716971159E0,2.234390527E-1
3.932184391E0,1.075783134E0,3.967840672E0,2.607232630E-1
3.952454391E0,8.218508959E-1,3.715905905E0,2.990727723E-1
3.972724287E0,4.379565120E-1,3.650924921E0,3.070622385E-1
3.992994287E0,-1.254348010E-1,2.948117018E0,3.970770240E-1
4.013264287E0,-2.346243113E-1,1.731319785E0,4.514054656E-1
4.033534287E0,-4.157191217E-1,1.577389121E0,4.822981060E-1
4.053804235E0,-9.444893599E-1,2.378866911E0,3.384875357E-1
4.074074235E0,-1.155811071E0,2.218544722E0,1.478053331E-1
4.094344235E0,-8.198535442E-1,2.744651794E0,-1.268995255E-1
4.114614182E0,-6.009418368E-1,1.986849904E0,1.744369231E-2
4.134884182E0,-3.411506712E-1,1.713742852E0,1.861548275E-1
4.155154130E0,-5.299686641E-2,1.011867285E0,8.175898343E-2
4.175424130E0,2.536658943E-1,4.740423262E-1,-9.813741595E-2
4.195694130E0,4.539354742E-1,3.741738573E-2,-2.051964104E-1
4.215964078E0,3.522028029E-1,9.174583107E-2,-1.215732098E-1
4.236234078E0,7.030739784E-1,1.705753356E-1,-3.910849094E-1
4.256504026E0,6.295707822E-1,4.372907281E-1,-3.165164590E-1
4.276773974E0,4.380896688E-2,6.231792569E-1,7.856319658E-3
4.297043974E0,-2.601906359E-1,7.648593187E-1,-7.257108390E-2
4.317313974E0,-2.271674722E-1,1.524658650E-1,1.464737463E-3
4.337583922E0,1.279647946E-1,-5.776392221E-1,1.962748319E-1
4.357853922E0,-5.524723530E-1,4.154528081E-1,4.210454524E-1
4.378123870E0,-8.672577739E-1,6.791055799E-1,3.997401893E-1
4.398393870E0,-2.423474751E-2,-1.932121962E-1,1.515337527E-1
4.418663818E0,1.379383206E0,-1.733716607E0,-7.510108948E-1
4.438933818E0,1.329315901E0,-2.295510054E0,5.387570858E-1
4.459203818E0,-3.009369783E-2,-4.546012580E-1,9.082704186E-1
4.479473766E0,-8.906935453E-1,1.447426915E0,4.018706977E-1
4.499743766E0,-1.011600971E0,1.543833375E0,6.776408553E-1
4.520013714E0,-9.727188349E-1,1.013465166E0,1.148354173E0
4.540283714E0,-2.537990510E-1,4.069307148E-1,5.568665862E-1
4.560553662E0,-2.442116886E-1,2.648511827E-1,2.825611830E-1
4.580823662E0,-4.242412448E-1,-3.965443969E-1,7.430213690E-2
4.601093610E0,-1.046222091E0,9.334372729E-2,1.946769357E-1
4.621493610E0,-9.013462067E-1,3.882885873E-1,4.993423223E-1
4.641633557E0,-6.211818457E-1,3.973433375E-1,8.827040792E-1
4.661903557E0,3.155843541E-2,3.893538713E-1,1.060603142E0
4.682173505E0,6.599308252E-1,9.760478139E-2,1.725061297E0
4.702443505E0,3.314301372E-1,4.585959911E-1,2.118143559E0
4.722843505E0,-5.435507894E-1,-2.814959288E-1,1.860349774E0
4.742983453E0,-1.228781581E0,5.459476262E-3,1.173920512E0
4.763253401E0,-8.544746041E-1,7.094655633E-1,3.374222517E-1
4.783523401E0,-2.516685426E-1,8.298403621E-1,1.323590130E-1
4.803793349E0,1.455416381E-1,4.138549268E-1,7.623292804E-1
4.824193349E0,5.379581451E-1,4.484759867E-1,1.448758602E0
4.844333297E0,5.997434258E-1,8.431561589E-1,1.502021790E0
4.864733297E0,-6.631266326E-2,1.830389261E0,1.059005260E0
4.884873245E0,-4.205128253E-1,5.086634159E-1,1.272457361E0
4.905143245E0,-9.173251390E-1,9.495493770E-1,7.138597965E-1
4.925543245E0,-1.156876326E0,5.949497223E-1,4.327633679E-1
4.945683193E0,-1.072853684E0,-9.840372950E-2,5.190497041E-1
4.965953141E0,-6.467481852E-1,-1.798963994E-1,5.179844499E-1
4.986223089E0,-9.028109163E-2,-4.727107286E-1,3.720433414E-1
5.006493089E0,2.296974659E-1,-5.382244587E-1,3.635212183E-1
5.026893089E0,2.382195890E-1,-5.089297295E-1,5.243760347E-1
5.047033037E0,3.170490861E-1,-4.673844278E-1,3.289001584E-1
5.067303037E0,-6.791055668E-3,-2.278332561E-1,3.502054140E-2
5.087572985E0,-4.556665123E-1,-2.022669315E-1,1.957421936E-2
5.107842985E0,-1.957421899E-1,-4.663191736E-1,1.696432382E-1
5.128112932E0,5.034702420E-1,-5.190497041E-1,4.098601937E-1
5.148382880E0,1.100816846E0,-3.773696423E-1,6.819018722E-1
5.168652880E0,1.612010241E0,1.012399912E0,1.187768936E0
5.188922828E0,1.064198375E0,-2.596580051E-2,1.337438464E0
5.209192828E0,7.632613778E-1,2.516685426E-2,7.729819417E-1
5.229462776E0,1.615206003E-1,2.627206445E-1,3.597927988E-1
5.249732776E0,-5.966808200E-1,-1.042626798E-1,5.728455186E-1
5.270002724E0,-1.186171055E0,-5.968139768E-1,9.375651479E-1
5.290272724E0,-1.359276414E0,-8.092008829E-1,7.660577297E-1
5.310542672E0,-9.503483176E-1,-5.408875942E-1,6.254429221E-1
5.330812620E0,-7.239798307E-1,-1.111868918E-1,5.313002467E-1
5.351212620E0,-3.118559420E-1,2.717753947E-1,5.897566080E-1
5.371352568E0,-2.458095849E-1,2.584595978E-1,6.297039986E-1
5.391622516E0,-2.932138145E-1,-7.017423958E-2,6.089313030E-1
5.411892516E0,-3.331612051E-1,2.996053919E-2,4.966791868E-1
5.432162464E0,-4.269044101E-1,1.167795286E-1,3.246390820E-1
5.452432412E0,-3.518033028E-1,2.435459048E-1,1.318263710E-1
5.472702360E0,-1.845569313E-1,2.318280041E-1,8.175898343E-2
5.492972360E0,-1.824263930E-1,1.977395564E-1,1.217063740E-1
5.513242307E0,-2.447443157E-1,2.818953991E-1,2.010685205E-2
5.533512255E0,-4.301002026E-1,4.980107546E-1,-3.479417264E-1
5.553782203E0,-1.595764875E0,2.525207520E0,-8.506129980E-1
5.574052203E0,-1.163267851E0,2.465020180E0,-1.043825269E0
5.594322151E0,5.837644935E-1,-1.308942735E-1,-1.023718357E0
5.614592099E0,1.884717703E0,-1.540903807E0,-1.759016514E-1
5.634862047E0,1.306412697E0,-1.706019759E0,-1.081642032E0
5.655131995E0,2.105227262E-1,-9.407609701E-1,-1.901229262E0
5.675401995E0,-1.616537571E-1,-3.427485824E-1,-2.425205946E0
5.695671891E0,3.809649050E-1,-1.022253633E0,-2.526405811E0
5.715941891E0,9.416930676E-1,-1.973267794E0,-1.823997617E0
5.736211839E0,7.227813601E-1,-1.861947656E0,-1.168461084E0
5.756481787E0,4.512723088E-1,-9.551420212E-1,-9.880320430E-1
5.776751735E0,1.886848211E-1,-5.440834165E-1,-5.864276290E-1
5.797021682E0,-1.845569313E-1,-3.768370152E-1,-9.920267761E-2
5.817421682E0,-3.347590864E-1,1.199753210E-1,6.418213248E-2
5.837561578E0,-6.866955757E-1,1.130511016E-1,2.202432603E-1
5.857831526E0,-6.254429221E-1,4.319643974E-1,4.354265034E-1
5.878101474E0,-3.294327855E-1,1.181776881E0,7.430213690E-2
5.898371422E0,-1.121189967E-1,4.660528302E-1,8.442214131E-2
5.918641370E0,1.460742801E-1,5.872265995E-2,3.595264861E-3
5.938911318E0,2.621880174E-1,-1.452753246E-1,-1.557948068E-2
5.959181266E0,2.856238186E-1,-2.043974549E-1,2.063948289E-2
5.979451214E0,1.620532274E-1,-7.816372067E-2,5.832318589E-2
5.999721162E0,-1.062600464E-1,2.483395934E-1,1.994706094E-1
6.019991057E0,-1.504684836E-1,3.989412189E-1,3.896201849E-1
6.040300328E0,6.671213359E-2,5.699160695E-1,5.408875942E-1
6.060531005E0,4.363586307E-1,4.623244107E-1,7.969503403E-1
6.080800953E0,6.301034689E-1,6.817687154E-1,1.095224142E0
6.101070901E0,6.119939685E-1,7.297055721E-1,1.381646991E0
6.121470901E0,6.854971647E-1,5.997434258E-1,1.487107992E0
6.141610745E0,6.285055280E-1,1.037433624E0,1.267663717E0
6.161880693E0,6.743118763E-1,-1.335574239E-1,1.357678533E0
6.182150641E0,7.808382511E-1,-3.232143164E0,1.888046622E0
6.202420485E0,4.704470634E-1,-3.696464777E0,2.086185694E0
6.222820485E0,7.579351068E-1,-2.055293083E0,2.171939373E0
6.242960380E0,6.631265879E-1,-9.785777926E-1,1.657949686E0
6.263230276E0,1.194426864E-1,-5.339633822E-1,7.692534924E-1
6.283500224E0,-1.531316489E-1,-5.792371184E-2,3.304980397E-1
6.303770172E0,-1.035968885E-1,-2.585927546E-1,2.170474678E-1
6.324170172E0,-4.181159660E-2,-7.060034871E-1,2.777675092E-1
6.344310016E0,-5.885581672E-2,-8.033419251E-1,2.905506492E-1
6.364579964E0,1.611211337E-2,-9.018788338E-1,1.701758653E-1
6.384849860E0,8.695214242E-2,-9.732515216E-1,9.347688407E-2
6.405119807E0,7.310371846E-2,-1.015329361E0,6.471476704E-2
6.425389703E0,5.992108025E-3,-8.906935453E-1,-1.131842658E-2
6.445659651E0,-1.464737463E-3,-4.764391780E-1,-7.736477256E-2
6.465929599E0,-3.062633052E-2,-9.787109494E-2,-1.098553166E-1
6.486199495E0,1.291632187E-2,3.032006621E-1,-1.274321675E-1
6.506469391E0,4.860265180E-2,5.981455445E-1,-1.263668984E-1
6.526700016E0,4.008054361E-2,6.130592227E-1,-1.087900475E-1
6.547009182E0,-6.950845569E-2,3.659180701E-1,6.151897460E-2
6.567279078E0,-3.222422674E-2,-3.289001435E-2,-9.387636185E-2
6.587549026E0,6.831002980E-2,-9.743167758E-1,-2.516685426E-2
6.607819026E0,7.789740711E-2,-1.848631859E0,-1.966743022E-1
6.628088922E0,-6.471476704E-2,-2.413621187E0,-5.118591785E-1
6.648358818E0,-3.001380265E-1,-2.610162258E0,-8.969519734E-1
6.668628714E0,-7.745798230E-1,-2.579802275E0,-1.829856634E0
6.688898662E0,-1.268196344E0,-1.381646991E0,-2.690323353E0
6.709168557E0,-1.327318549E0,5.392897129E-2,-2.879940271E0
6.729438453E0,-9.370325208E-1,1.260606408E0,-2.334658384E0
6.749708349E0,6.332992315E-1,1.949033022E0,-1.087501049E0
6.769978297E0,1.610944986E0,2.131193161E0,-1.029310971E-1
6.790248193E0,5.491434336E-1,2.593384266E0,2.372874767E-1
6.810518089E0,-6.185187101E-1,1.997502446E0,1.451421678E-1
6.830787985E0,-9.546093941E-1,1.414403796E0,2.154495716E-1
6.851057880E0,-9.178577662E-1,1.140231609E0,1.217063740E-1
6.871327776E0,-4.269044101E-1,1.450622797E0,-1.529984921E-1
6.891597620E0,-1.914811432E-1,1.916675568E0,-2.179795653E-1
6.911867620E0,-4.290349185E-1,2.547578096E0,-1.418132186E-1
6.932137516E0,-1.049417853E0,3.760647058E0,-5.499423668E-2
6.952407412E0,-1.558480740E0,4.317113876E0,-5.233107507E-2
6.972677307E0,-1.254347920E0,3.100316763E0,-1.940111369E-1
6.992947203E0,-1.111070037E0,2.644516945E0,-9.653951973E-2
7.013217099E0,-1.247956395E0,3.524824142E0,-3.635212034E-2
7.033486995E0,-1.222922683E0,3.775027990E0,-2.083922029E-1
7.053756891E0,-6.520745158E-1,2.000698328E0,-1.199753210E-1
7.074026787E0,-1.829590350E-1,4.282359779E-1,3.342264518E-2
7.094296682E0,-3.115896136E-2,-2.681801319E-1,1.398158520E-1
7.114566526E0,-3.755054250E-2,-2.788327634E-1,1.856221855E-1
7.134836422E0,5.819002539E-2,2.291648388E-1,1.307611167E-1
7.155106318E0,2.520680130E-1,-1.953427196E-1,1.685779691E-1
7.175376214E0,1.940111369E-1,-9.627319872E-2,1.627190262E-1
7.195646110E0,4.913528636E-2,-4.508728385E-1,2.809632942E-2
7.215915953E0,-1.944106072E-2,-4.668518007E-1,1.957421936E-2
7.236185849E0,1.412805915E-1,-4.988096952E-1,7.643266767E-2
7.256455745E0,2.925480306E-1,-5.430181623E-1,1.179779470E-1
7.276725641E0,3.367564678E-1,-5.872265697E-1,9.454214573E-2
7.296995485E0,3.330280483E-1,-6.165213585E-1,4.926844314E-2
7.317265380E0,4.699144363E-1,-9.599357247E-1,1.744369231E-2
7.337535224E0,5.986781716E-1,-1.183641076E0,-3.262370080E-2
7.357805120E0,6.040045023E-1,-1.105344176E0,-1.141163707E-1
