"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.560783100E-2,-3.315854073E0,-4.480560422E-1,8.111070633E0
3.597189400E-2,-3.725026608E0,-7.519445419E-1,8.221140862E0
5.622663300E-2,-3.614956856E0,-3.930211067E-1,8.446663857E0
7.634283100E-2,-3.325425386E0,-7.423732281E-1,8.874979019E0
9.661538300E-2,-2.995215654E0,-1.563709617E0,9.404391289E0
1.168874670E-1,-3.002394199E0,-1.901097536E0,8.941978455E0
1.371591330E-1,-3.346960783E0,-1.762313843E0,7.979465485E0
1.574305400E-1,-3.801596880E0,-1.788634896E0,7.792825222E0
1.777015810E-1,-3.672384501E0,-1.970489502E0,8.913264275E0
1.979724670E-1,-3.212962627E0,-2.198405743E0,9.567103386E0
2.182430920E-1,-2.439482689E0,-2.219941139E0,1.029452133E1
2.385137170E-1,-1.697109461E0,-1.982453585E0,1.076650524E1
2.587841330E-1,-2.233700037E0,-1.769492388E0,1.046261692E1
2.790546020E-1,-3.205784082E0,-1.568495274E0,9.119047165E0
2.993249150E-1,-4.017549038E0,-1.771885157E0,8.360522270E0
3.195951750E-1,-4.948955536E0,-2.808575630E0,8.618947029E0
3.398653830E-1,-5.647659779E0,-3.651447296E0,7.967501163E0
3.601355920E-1,-3.653241873E0,-3.460021496E0,7.998608112E0
3.804056960E-1,-1.637288928E0,-3.993621111E0,8.915657043E0
4.006757480E-1,-3.000001431E0,-4.470390797E0,8.855836868E0
4.210758520E-1,-5.322235584E0,-4.518247128E0,7.778468132E0
4.412160080E-1,-6.820741177E0,-5.161916733E0,7.004988194E0
4.614861650E-1,-7.390830994E0,-5.444868088E0,6.299105644E0
4.817561650E-1,-7.649255753E0,-5.617151260E0,5.755336761E0
5.020262170E-1,-8.681160927E0,-5.440082073E0,5.262415409E0
5.224262170E-1,-9.138788223E0,-4.740779877E0,4.840680122E0
5.425663210E-1,-9.196215630E0,-4.953741074E0,4.563112736E0
5.628364250E-1,-1.001456070E1,-5.185844898E0,4.369294167E0
5.831064770E-1,-9.753743172E0,-4.127619267E0,5.051248550E0
6.033765290E-1,-8.812766075E0,-3.095714331E0,5.776872158E0
6.237765290E-1,-8.549555779E0,-2.088335991E0,6.878168583E0
6.439166330E-1,-8.343772888E0,-1.767099500E0,7.390830994E0
6.641867380E-1,-8.056035995E0,-2.361117840E0,6.691528320E0
6.844567900E-1,-8.159524918E0,-2.892324448E0,4.819144726E0
7.047268420E-1,-6.959524632E0,-4.269393921E0,2.970689297E0
7.251268420E-1,-6.835097790E0,-4.578067780E0,2.908475876E0
