"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.590750600E-2,-1.531726360E0,-3.078113079E0,9.184193611E0
7.609115100E-2,-1.608775377E0,-3.216189146E0,9.123505592E0
9.627531800E-2,-1.737756014E0,-3.315822601E0,9.063989639E0
1.164602140E-1,-1.883569002E0,-3.392513752E0,9.006298065E0
1.366459430E-1,-2.001494408E0,-3.473572731E0,8.949788094E0
1.568326100E-1,-2.102504253E0,-3.567516088E0,8.889470100E0
1.770202140E-1,-2.287480354E0,-3.661286354E0,8.805271149E0
1.972087560E-1,-2.588710785E0,-3.759153128E0,8.679731369E0
2.173982350E-1,-2.994519711E0,-3.862246275E0,8.502135277E0
2.375885470E-1,-3.459210157E0,-3.944777489E0,8.285106659E0
2.577795890E-1,-3.875967503E0,-3.987424374E0,8.077606201E0
2.779712560E-1,-4.251079559E0,-3.980736971E0,7.890022278E0
2.981634430E-1,-4.635279655E0,-3.931511879E0,7.695958614E0
3.183559430E-1,-4.958064556E0,-3.860939741E0,7.528687477E0
3.385486510E-1,-5.152263165E0,-3.784153461E0,7.436717033E0
3.587521930E-1,-5.240421772E0,-3.719004393E0,7.407927036E0
3.789315680E-1,-5.314751625E0,-3.668859720E0,7.379924297E0
3.991112560E-1,-5.463690758E0,-3.616765738E0,7.296401024E0
4.192915680E-1,-5.678008556E0,-3.578093290E0,7.150374413E0
4.394728180E-1,-5.869274616E0,-3.577209473E0,6.994682312E0
4.596553180E-1,-6.010942459E0,-3.605180502E0,6.858690739E0
4.798392760E-1,-6.055119038E0,-3.661823988E0,6.789474487E0
5.000247970E-1,-6.094559193E0,-3.808942318E0,6.672233582E0
5.202119850E-1,-6.137486458E0,-4.000165939E0,6.519227028E0
5.404008390E-1,-6.126017570E0,-4.142512321E0,6.440642357E0
5.605912560E-1,-6.056247234E0,-4.221778393E0,6.455140114E0
5.807831310E-1,-5.920574188E0,-4.295392513E0,6.531981945E0
6.009762560E-1,-5.811936855E0,-4.367701054E0,6.581409931E0
6.211704220E-1,-5.875898838E0,-4.405268669E0,6.499062538E0
6.413653180E-1,-5.976590633E0,-4.405848026E0,6.406188011E0
6.615606310E-1,-6.055439472E0,-4.411486149E0,6.327782154E0
6.817561510E-1,-6.162416935E0,-4.399927616E0,6.231824875E0
7.019502140E-1,-6.309357643E0,-4.436991215E0,6.056030750E0
7.221388600E-1,-6.460839748E0,-4.539705753E0,5.815411568E0
7.423220890E-1,-6.559732437E0,-4.681484222E0,5.587843895E0
7.625057350E-1,-6.625325203E0,-4.901972294E0,5.314708233E0
7.826899010E-1,-6.649903774E0,-5.168457985E0,5.023566246E0
8.028747970E-1,-6.647499561E0,-5.338866711E0,4.845372677E0
8.230605260E-1,-6.564041138E0,-5.382824898E0,4.910087109E0
8.432471930E-1,-6.423718929E0,-5.316576958E0,5.161417484E0
8.634347970E-1,-6.287304401E0,-5.206295967E0,5.434580803E0
8.836233390E-1,-6.274637222E0,-5.120010853E0,5.530354023E0
9.038128180E-1,-6.397205830E0,-5.073499203E0,5.431919575E0
9.240031310E-1,-6.436555862E0,-5.105130672E0,5.355258465E0
9.441941720E-1,-6.397304535E0,-5.186552048E0,5.323961735E0
9.643858390E-1,-6.111716747E0,-5.503468513E0,5.341267586E0
9.845780260E-1,-5.627177238E0,-6.010854244E0,5.326808929E0
1.004770526E0,-5.167950630E0,-6.506546974E0,5.208409309E0
1.024963235E0,-5.034008980E0,-6.742176056E0,5.037082195E0
1.045166776E0,-5.283586025E0,-6.698210716E0,4.836122990E0
1.065346256E0,-5.514606476E0,-6.583717346E0,4.734358788E0
1.085526047E0,-5.252380371E0,-6.737133503E0,4.816007137E0
1.105706464E0,-4.849099159E0,-6.987386703E0,4.881909847E0
1.125887818E0,-4.658070564E0,-7.147764206E0,4.835516453E0
1.146070422E0,-4.650796413E0,-7.242340088E0,4.699892521E0
1.166254485E0,-4.425419331E0,-7.471343040E0,4.556873322E0
1.186440110E0,-4.344540119E0,-7.571466446E0,4.468585491E0
1.206627297E0,-4.573331833E0,-7.439079762E0,4.462635517E0
1.226816047E0,-4.721987247E0,-7.255900860E0,4.607073307E0
1.247006360E0,-4.597246647E0,-7.182590961E0,4.842118740E0
1.267198026E0,-4.247895718E0,-7.345092297E0,4.916847706E0
1.287390943E0,-3.739332914E0,-7.676366329E0,4.822984695E0
1.307584901E0,-3.015594482E0,-8.172184944E0,4.504659653E0
1.327779589E0,-2.182782173E0,-8.659839630E0,4.051298141E0
1.347974797E0,-1.484763861E0,-9.009430885E0,3.577150583E0
1.368170214E0,-1.264929414E0,-9.171134949E0,3.234289408E0
1.388364901E0,-1.221722603E0,-9.273488045E0,2.946215630E0
1.408553651E0,-1.372814655E0,-9.339005470E0,2.658710957E0
1.428742297E0,-1.764947176E0,-9.366761208E0,2.306329012E0
1.448925526E0,-2.284293652E0,-9.368351936E0,1.785040617E0
1.469109172E0,-2.631420612E0,-9.385407448E0,1.077095628E0
1.489293339E0,-2.650299788E0,-9.431326866E0,4.431336820E-1
1.509478235E0,-2.390694380E0,-9.508755684E0,1.963303238E-1
1.529663964E0,-2.087750912E0,-9.578593254E0,2.494642437E-1
1.549850631E0,-1.895992041E0,-9.615056992E0,3.553780019E-1
1.570038235E0,-1.813169122E0,-9.632683754E0,3.069296777E-1
1.590226776E0,-1.840573311E0,-9.631977081E0,8.770557493E-2
1.610416256E0,-1.852869391E0,-9.627646446E0,-2.137378454E-1
1.630606568E0,-1.766954422E0,-9.631930351E0,-5.236166716E-1
1.650797714E0,-1.559534431E0,-9.655888557E0,-7.085549235E-1
1.670989485E0,-1.365381598E0,-9.683474541E0,-7.324221134E-1
1.691181776E0,-1.239540458E0,-9.705182076E0,-6.658595204E-1
1.711374381E0,-1.162031174E0,-9.721504211E0,-5.589555502E-1
1.731567193E0,-1.146404028E0,-9.730472565E0,-4.171981812E-1
1.751770839E0,-1.210753918E0,-9.727643013E0,-2.782403529E-1
1.771949693E0,-1.390747428E0,-9.705595016E0,-1.940312982E-1
1.792128860E0,-1.625646234E0,-9.669162750E0,-1.869904250E-1
1.812308756E0,-1.777403951E0,-9.641169548E0,-2.430175841E-1
1.832489693E0,-1.805467367E0,-9.632302284E0,-3.597718775E-1
1.852671881E0,-1.762580991E0,-9.632514000E0,-5.275958776E-1
1.872855526E0,-1.577951431E0,-9.651956558E0,-7.212579846E-1
1.893040839E0,-1.041645646E0,-9.709445953E0,-9.011260271E-1
1.913227818E0,-2.725944519E-1,-9.759664536E0,-9.192500710E-1
1.933416568E0,2.162974775E-1,-9.767379761E0,-8.496333957E-1
1.953606985E0,4.129553437E-1,-9.767004967E0,-7.781256437E-1
1.973798964E0,4.529737532E-1,-9.771938324E0,-6.887744665E-1
1.993992297E0,2.719196081E-1,-9.785793304E0,-5.785379410E-1
2.014186672E0,-4.103493318E-2,-9.799356461E0,-3.759217560E-1
2.034381881E0,-2.974894345E-1,-9.801498413E0,-1.118554547E-1
2.054577610E0,-4.069379270E-1,-9.797877312E0,7.993169874E-2
2.074773547E0,-4.045494795E-1,-9.797952652E0,8.278528601E-2
