"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.745229100E-2,2.904174924E-1,2.125200927E-1,-5.898897648E-1
5.756791600E-2,2.190448344E-1,1.640505940E-1,-7.016092539E-1
7.784057200E-2,1.604553312E-1,3.680485785E-1,-7.681882381E-1
9.811338500E-2,1.274321675E-1,7.045387626E-1,-7.479482293E-1
1.183863010E-1,-9.627319872E-2,8.648608923E-1,-5.946834087E-1
1.386590620E-1,-2.671148479E-1,8.147935271E-1,-3.262369931E-1
1.589319260E-1,-2.340916842E-1,4.687159956E-1,-4.460791498E-2
1.792047910E-1,-1.181111038E-1,5.592634156E-2,6.724476814E-2
1.994777080E-1,-4.127896391E-3,2.545980215E-1,1.274321675E-1
2.198777080E-1,-2.969422378E-2,5.916208029E-1,2.286322117E-1
2.400235930E-1,-1.191763729E-1,7.119956017E-1,4.182491302E-1
2.602964580E-1,-2.111885101E-1,9.197220206E-1,6.103960872E-1
2.805693740E-1,-2.878875136E-1,8.499472141E-1,7.233139873E-1
3.008422910E-1,-2.969422340E-1,6.459492445E-1,8.266445994E-1
3.211152600E-1,-3.507380486E-1,5.543365479E-1,9.400951862E-1
3.413881240E-1,-4.748412669E-1,7.599324584E-1,9.448888302E-1
3.616610930E-1,-5.350286365E-1,1.218927979E0,7.861645818E-1
3.819340100E-1,-5.824328661E-1,1.332911134E0,4.745749533E-1
4.022069260E-1,-7.516766787E-1,1.197090030E0,1.588574350E-1
4.224798950E-1,-8.438219428E-1,1.281778455E0,6.245107949E-2
4.427528120E-1,-7.506113648E-1,1.573660731E0,8.375635743E-2
4.630257280E-1,-7.379614115E-1,1.730121255E0,-3.448791057E-2
4.832986970E-1,-8.858999014E-1,1.510810137E0,-2.346243113E-1
5.035716140E-1,-1.000415683E0,1.328650117E0,-2.324937880E-1
5.238445830E-1,-9.796430469E-1,1.484178543E0,-5.725792143E-3
5.441174990E-1,-8.624640703E-1,1.599227071E0,2.137185186E-1
5.643904160E-1,-7.044056058E-1,1.315334320E0,3.255712092E-1
5.846633850E-1,-5.041360259E-1,7.934882641E-1,4.633896947E-1
6.049363010E-1,-1.580584943E-1,3.691138625E-1,5.768402815E-1
6.252092700E-1,5.286370963E-2,3.755054474E-1,5.358276367E-1
6.454821870E-1,-1.442100704E-1,6.363618970E-1,3.516701460E-1
6.658821870E-1,-2.559295893E-1,7.615303397E-1,3.261038363E-1
6.860280720E-1,-1.798963994E-1,4.506065249E-1,4.075964987E-1
7.063010410E-1,-1.713742912E-1,4.282359779E-1,5.033370852E-1
7.265739580E-1,-1.628521830E-1,1.715074480E-1,5.246423483E-1
7.468469260E-1,-6.804371625E-2,-2.081258893E-1,4.404865205E-1
7.671198430E-1,-1.740374416E-1,-6.325002760E-2,2.685796022E-1
7.873928120E-1,-4.066644013E-1,5.299686790E-1,6.990792602E-2
8.076657280E-1,-5.121254921E-1,8.504798412E-1,-8.029424399E-2
8.279386970E-1,-4.732433856E-1,6.097303033E-1,-2.862896025E-2
8.482116660E-1,-3.677822649E-1,3.616569936E-1,2.009353489E-1
8.684452600E-1,-3.491401672E-1,6.657897681E-2,5.081307292E-1
8.887574990E-1,-3.992075622E-1,-6.218476593E-2,6.434192657E-1
9.090304680E-1,-5.036033988E-1,8.628635854E-2,4.086617529E-1
9.293033850E-1,-6.942855716E-1,3.430148959E-1,2.174469382E-1
9.495763530E-1,-7.985482812E-1,3.478085697E-1,2.318280041E-1
9.699763530E-1,-8.044071794E-1,2.386190593E-1,2.712427676E-1
9.901222910E-1,-7.554050684E-1,3.643201590E-1,2.749711871E-1
1.010395208E0,-6.729803085E-1,-5.193160381E-3,3.133206666E-1
1.030668228E0,7.808382511E-1,-8.673909307E-1,3.580617309E-1
1.050941145E0,8.223835230E-1,1.048086286E0,2.376869470E-1
1.071341145E0,4.127896726E-1,3.994738758E-1,-1.079910994E-1
1.091487083E0,1.631184965E-1,2.098569423E-1,-7.709845901E-2
1.111760051E0,-4.567318037E-2,2.332927436E-1,2.035985142E-1
1.132033020E0,-7.550056279E-2,1.965411454E-1,3.037332892E-1
1.152305937E0,-4.660528619E-3,3.115896285E-1,1.865542978E-1
1.172705937E0,-8.242477477E-2,4.793686271E-1,-1.957421936E-2
1.192733541E0,-4.620581120E-2,7.311703563E-1,-6.085318327E-1
1.213125208E0,3.074617088E-1,1.052879930E0,-1.414137483E0
1.233397708E0,6.748445034E-1,1.487906933E0,-1.906688809E0
1.253670728E0,9.724525213E-1,1.594433308E0,-1.872067690E0
1.274070728E0,9.341030717E-1,1.314801693E0,-1.388571143E0
1.294216718E0,6.679202914E-1,6.161218882E-1,-9.141293764E-1
1.314489687E0,3.579285741E-1,3.222422600E-1,-5.733781457E-1
1.334762655E0,2.472743243E-1,3.462106735E-2,-3.821633458E-1
1.355035624E0,2.749711871E-1,2.077264152E-2,-3.001380265E-1
1.375308697E0,4.506065249E-1,5.028044581E-1,-3.954791129E-1
1.395581666E0,9.106672406E-1,7.231808305E-1,-4.466117918E-1
1.415854635E0,6.119939685E-1,5.012065172E-1,-3.097254038E-1
1.436127655E0,1.194426864E-1,5.091960430E-1,-2.239716798E-1
1.456400937E0,-4.407528415E-2,3.925496638E-1,3.688475490E-2
1.476807239E0,-1.367532164E-1,3.840275407E-1,2.834932804E-1
1.497094166E0,1.078579482E-2,9.351683259E-1,1.039963663E-1
1.517211874E0,-7.656582445E-2,1.029444098E0,-2.415485233E-1
1.537486405E0,7.843003422E-2,8.739156723E-1,-3.779022694E-1
1.557759322E0,3.095922470E-1,8.536756635E-1,-4.577970505E-1
1.578160676E0,4.873581231E-1,6.060018539E-1,-6.388918757E-1
1.598307655E0,4.846949577E-1,3.446127772E-1,-5.030707717E-1
1.618581458E0,5.992107987E-1,2.647180259E-1,-2.047969401E-1
1.638855103E0,8.282424808E-1,9.374319762E-2,-1.227716357E-1
1.659128072E0,1.089098930E0,-8.828372508E-2,-1.675127149E-1
1.679528593E0,8.213182688E-1,-1.292963773E-1,-1.233042628E-1
1.699675051E0,4.777707458E-1,-2.097237855E-1,2.889527567E-2
1.719948385E0,4.617917836E-1,-3.657849133E-1,6.617950648E-2
1.740221614E0,5.358276367E-1,-4.531365335E-1,1.198421582E-3
1.760494583E0,5.006738901E-1,-3.455449045E-1,-6.258423906E-3
1.780894791E0,4.415517747E-1,-2.299637944E-1,8.748477697E-2
1.801041041E0,3.520696461E-1,-2.530001104E-3,1.753690243E-1
1.821314218E0,4.026696682E-1,5.326318089E-3,1.833585054E-1
1.841587343E0,6.817687154E-1,-4.247738793E-2,2.904174924E-1
1.861860364E0,7.344992757E-1,-2.288985252E-1,3.021354079E-1
1.882260468E0,5.203812718E-1,-2.139848322E-1,2.765690684E-1
1.902406562E0,1.812279820E-1,-1.106542572E-1,2.952111959E-1
1.922679583E0,1.316932142E-1,-2.490053698E-2,2.936132848E-1
1.942952655E0,2.302301079E-1,-1.245026886E-1,3.154512048E-1
1.963225780E0,2.456764281E-1,8.415582776E-2,4.324970245E-1
1.983498853E0,3.744401634E-1,2.551306486E-1,6.737792492E-1
2.003771874E0,8.851009011E-1,-4.194475710E-2,1.194027424E0
2.024044947E0,1.398558021E0,-3.705785871E-1,1.765408158E0
2.044317968E0,1.408012271E0,-4.334291518E-1,1.868206143E0
2.064591041E0,8.415582776E-1,-3.263701499E-1,1.509744883E0
2.084864062E0,2.739059031E-1,-5.259739235E-2,1.237703204E0
2.105137187E0,1.194426864E-1,-9.361004084E-2,1.342631698E0
2.125410208E0,1.226384789E-1,-3.994738800E-4,1.453419089E0
2.145683228E0,1.375521719E-1,-1.997369342E-3,1.415069580E0
2.165956301E0,1.284974217E-1,-1.234374270E-1,1.290433764E0
2.186229322E0,4.221107066E-2,1.507348120E-1,1.183907390E0
2.206502395E0,2.410159074E-2,4.772381186E-1,1.095490456E0
2.226775416E0,-4.660528619E-3,2.024000883E-1,1.065663099E0
2.247048489E0,-2.575274706E-1,4.245075583E-1,9.358341098E-1
2.267321510E0,-6.239781976E-1,5.038697124E-1,6.364950538E-1
2.287594583E0,-8.677904010E-1,7.146587372E-1,2.675143182E-1
2.307867603E0,-7.953524590E-1,7.455514073E-1,4.860265180E-2
2.328140676E0,-2.676474750E-1,-3.595264861E-3,2.589922249E-1
2.348413697E0,1.460742801E-1,-3.087933064E-1,5.012065172E-1
2.368686770E0,8.695214242E-2,1.731053442E-1,3.612575233E-1
2.388959843E0,4.926844500E-3,2.498043180E-1,1.828258783E-1
2.409232864E0,-8.988162130E-2,6.155892015E-1,-1.408811212E-1
2.429505937E0,3.475422785E-2,8.749809265E-1,-5.467465520E-1
2.449779010E0,2.584595978E-1,8.286419511E-1,-7.761777043E-1
2.470052030E0,5.683181286E-1,2.588590682E-1,-6.415550113E-1
2.490325103E0,7.025413513E-1,-9.414267540E-2,-2.703106403E-1
2.510725103E0,7.307708859E-1,1.757684946E-1,-1.074584723E-1
2.530871197E0,1.046488404E0,1.805621833E-1,-4.428833723E-1
2.551144270E0,1.134905219E0,1.805621833E-1,-9.008135796E-1
2.571417343E0,9.159935713E-1,2.492716908E-1,-1.190032601E0
2.591690364E0,7.739140391E-1,4.053328037E-1,-1.425855398E0
2.611963437E0,9.143956900E-1,3.270359337E-1,-1.638375521E0
2.632236510E0,1.145557880E0,1.970737725E-1,-1.886448741E0
2.652509583E0,9.580714703E-1,4.314317703E-1,-2.343846321E0
2.672782603E0,5.683181286E-1,1.004943132E0,-2.905107021E0
2.693055676E0,4.133222997E-1,1.069924116E0,-3.243860960E0
2.713328749E0,3.589938581E-1,1.078978896E0,-3.290732622E0
2.733601822E0,6.077328920E-1,6.544713378E-1,-3.115496635E0
2.753874843E0,6.279729009E-1,6.315681934E-1,-3.015894413E0
2.774147916E0,3.483411968E-1,1.058738947E0,-3.114431381E0
2.794420989E0,1.977395564E-1,5.623260736E-1,-2.999382973E0
2.814820833E0,6.404897571E-2,3.387538493E-1,-2.879540682E0
2.835131458E0,1.721732318E-1,-2.145174593E-1,-2.779539108E0
2.855403280E0,2.691122293E-1,-8.530098796E-1,-2.396576881E0
2.875659739E0,-3.062632866E-3,-3.748396337E-1,-1.914678216E0
2.895777812E0,-3.576622605E-1,2.263685223E-3,-1.187369466E0
2.916052551E0,-1.080843091E0,2.416550636E0,-7.660577297E-1
2.936325520E0,-1.654887080E0,4.987963676E0,-4.146538675E-1
2.956605885E0,-9.338367581E-1,1.735980272E0,1.253016293E-1
2.976878905E0,-2.761695981E-1,-1.085104227E0,5.917539597E-1
2.997151822E0,-6.655234694E-1,-9.680583477E-1,1.244627357E0
3.017424895E0,-8.438219428E-1,8.522109129E-3,1.833585024E0
3.037697916E0,-6.617950201E-1,-5.419528857E-2,2.173270941E0
3.057970989E0,-5.861613154E-1,-7.874961495E-1,2.324005842E0
3.078243958E0,-8.523440957E-1,-7.448856235E-1,2.138117313E0
3.098517030E0,-1.080310464E0,-1.484711170E-1,1.747831345E0
3.118790051E0,-8.422240615E-1,1.336905807E-1,1.598694444E0
3.139063124E0,-3.715106845E-1,-2.757701278E-1,1.190298915E0
3.159336197E0,-1.691105962E-2,-2.512690723E-1,4.724444151E-1
3.179609166E0,3.085269928E-1,-1.000016257E-1,-3.528685868E-1
3.199882291E0,7.403582335E-1,-2.086585164E-1,-1.366733193E0
3.220155312E0,1.115730524E0,-5.259739235E-2,-2.375804186E0
3.240428333E0,1.435176492E0,-4.660528619E-3,-3.193793535E0
3.260701405E0,1.508147001E0,-1.090563685E-1,-4.007388592E0
3.280974478E0,1.202549458E0,-8.828372508E-2,-5.160802841E0
3.301247551E0,8.234487772E-1,-2.171806246E-1,-5.532446861E0
3.321520572E0,4.274370521E-2,-5.111933947E-1,-4.932969570E0
3.341793645E0,-5.344960093E-1,-1.736379743E0,-5.069722652E0
3.362066614E0,-1.224653721E0,-2.386590004E0,-5.819002628E0
3.382339739E0,-1.915210843E0,-1.244361043E0,-7.319026947E0
3.402739739E0,-1.667670250E0,2.263685167E-1,-6.725275517E0
3.422885833E0,-7.900261283E-1,1.319595337E0,-5.550556183E0
3.443158853E0,1.067793608E0,1.778058171E0,-3.747064829E0
3.463431926E0,2.523609638E0,4.523642063E0,-1.185771585E0
3.483831926E0,-1.137302041E0,7.349653244E0,1.657816470E-1
3.503978020E0,-2.654903412E0,6.306493759E0,-4.822981060E-1
3.524251093E0,-2.530267477E0,4.099267483E0,-6.037381887E-1
3.544524114E0,-1.530251265E0,1.125184774E0,-3.928159773E-1
3.564797187E0,2.621880174E-1,-7.448856235E-1,-4.194475710E-2
3.585070208E0,1.070989490E0,-1.786979795E0,1.471395344E-1
3.605343280E0,9.165261984E-1,-2.447842598E0,2.488722205E-1
3.625616301E0,6.913561225E-1,-2.372209072E0,2.664490640E-1
3.645889374E0,6.072002649E-1,-1.801360846E0,2.312953621E-1
3.666162395E0,5.507413149E-1,-1.037833095E0,2.286322117E-1
3.686435468E0,4.122570157E-1,-2.091911435E-1,3.442133069E-1
3.706708489E0,2.163816839E-1,5.527386665E-1,5.315665603E-1
3.726981510E0,-5.845634267E-2,1.126250029E0,6.487455368E-1
3.747254583E0,-3.890875578E-1,1.508147001E0,5.933518410E-1
3.767527603E0,-4.988096952E-1,1.794569731E0,3.878891170E-1
3.787800624E0,2.356895804E-2,2.156626225E0,1.870869249E-1
3.808073645E0,5.715139508E-1,2.157691479E0,1.396826953E-1
3.828346718E0,6.572676897E-1,1.713609695E0,1.824264042E-2
3.848619739E0,4.490086138E-1,9.042756557E-1,-9.201214463E-2
3.868892760E0,4.032022953E-1,-1.318263728E-2,-1.483379602E-1
3.889165780E0,3.818970025E-1,-7.166560888E-1,-2.751043439E-1
3.909438801E0,1.386174262E-1,-7.635276914E-1,-3.193127811E-1
3.929711822E0,-2.308958918E-1,-3.487406969E-1,-2.474074811E-1
3.949984843E0,-5.163865685E-1,3.430148959E-1,-9.147951752E-2
3.970257864E0,-4.657865167E-1,1.036900997E0,8.375635743E-2
3.990530885E0,-2.426137924E-1,1.248222709E0,1.950764060E-1
4.010803905E0,-1.010668874E-1,8.201198578E-1,2.057290375E-1
4.031076926E0,-5.526055023E-2,2.876211889E-2,1.226384789E-1
4.051349947E0,-3.235738352E-2,-6.266413331E-1,-6.325002760E-2
4.071622968E0,2.303632535E-2,-9.137299061E-1,-2.596580088E-1
4.091895989E0,-4.087949172E-2,-8.801741004E-1,-3.065296113E-1
4.112169010E0,-2.740390599E-1,-6.175866127E-1,-1.031974182E-1
4.132442030E0,-6.623276472E-1,-2.320943177E-1,1.173121557E-1
4.152715051E0,-9.423588514E-1,2.588590682E-1,2.094574571E-1
4.172988072E0,-8.406261802E-1,6.523408294E-1,1.503353268E-1
4.193261041E0,-4.119907022E-1,4.799012840E-1,4.061317816E-2
4.213534062E0,6.724476814E-2,-1.245026886E-1,-1.584579609E-2
4.233807083E0,2.605901062E-1,-3.508712053E-1,-2.165148407E-1
4.254080051E0,1.838911325E-1,-3.189133108E-1,-3.837612271E-1
4.274357030E0,-9.454214945E-3,-4.653870463E-1,-4.812328517E-1
4.294669426E0,-3.565970063E-1,-4.030691385E-1,-6.048034430E-1
4.315066353E0,-8.598009348E-1,6.604634225E-2,-6.882934570E-1
4.335321562E0,-1.087767363E0,5.585976243E-1,-5.190497041E-1
4.355437239E0,-1.037699938E0,1.032639980E0,-3.571296334E-1
4.375838958E0,-9.482178092E-1,1.533713341E0,-3.219759464E-1
4.395986145E0,-9.050745964E-1,1.677390814E0,-2.426137924E-1
4.416260103E0,-8.544746041E-1,1.345161676E0,-2.671148479E-1
4.436532968E0,-6.985466480E-1,7.689871788E-1,-3.464770019E-1
4.456810208E0,-4.061317742E-1,2.423474789E-1,-3.422159553E-1
4.477083228E0,-1.447426975E-1,-1.186437383E-1,-2.506032586E-1
4.497356145E0,-2.969422378E-2,-4.073301852E-1,-1.424790174E-1
4.517629166E0,-4.127896391E-3,-6.074665785E-1,-4.514054582E-2
4.537902083E0,1.291632187E-2,-6.506097913E-1,3.688475490E-2
4.558175051E0,5.499423668E-2,-6.181192398E-1,1.316932142E-1
4.578447968E0,1.210405827E-1,-5.170523524E-1,2.845585644E-1
4.598720937E0,2.312953621E-1,-2.810964286E-1,4.601939023E-1
4.618993905E0,5.028044581E-1,9.906952083E-2,6.396908164E-1
4.639266874E0,9.138630629E-1,7.439534664E-1,8.474172354E-1
4.659539791E0,1.082174659E0,1.935184598E0,8.495477438E-1
4.679812760E0,1.215332627E0,3.467166901E0,1.060336828E0
4.700085728E0,2.257426739E0,6.297971725E0,2.034254074E0
4.720358749E0,2.242513180E0,5.788908958E0,2.903376102E0
4.740631666E0,1.398558021E0,1.900030851E0,3.029609680E0
4.760904635E0,1.800561905E0,-1.539971709E0,2.542917490E0
4.781177603E0,2.022536278E0,-3.953726053E0,1.406547427E0
4.801450572E0,1.224920034E0,-4.314717293E0,6.332992315E-1
4.821723489E0,6.351634115E-2,-1.232110500E0,7.179877162E-1
4.841996510E0,-6.570013762E-1,3.272223473E0,1.186570525E0
4.862269478E0,-1.130910516E0,3.678621769E0,1.378317952E0
4.882542343E0,-8.667251468E-1,1.286039472E0,1.003345251E0
4.902815364E0,8.375635743E-2,-1.123453617E0,2.840259075E-1
4.923088333E0,7.877624631E-1,-2.111352444E0,-5.025381446E-1
4.943361249E0,9.197220206E-1,-2.078329325E0,-1.082440972E0
4.963634218E0,7.265098095E-1,-1.809350252E0,-1.424257517E0
4.984034218E0,3.298322558E-1,-1.543700218E0,-1.549958587E0
5.004180103E0,-3.534012139E-1,-1.221990585E0,-1.491369128E0
5.024453020E0,-1.425322771E0,-9.307740927E-1,-1.367798567E0
5.044725989E0,-2.283792019E0,-6.932203174E-1,-1.274055362E0
5.064998905E0,-2.216147900E0,-3.822965026E-1,-9.977525473E-1
5.085271874E0,-1.280047417E0,1.432779580E-1,-5.877591968E-1
5.105544791E0,-2.772348523E-1,6.528734565E-1,-3.475422561E-1
5.125817760E0,-3.779022694E-1,1.492168069E0,-3.470096290E-1
5.146090676E0,-1.864610791E0,2.348906279E0,-1.424790174E-1
5.166363593E0,-2.355697393E0,2.464487553E0,3.564638495E-1
5.186636562E0,-7.846998572E-1,1.857420325E0,3.442133069E-1
5.207036562E0,6.892255545E-1,-7.795066833E-1,-1.063932031E-1
5.227182395E0,9.602020383E-1,-3.236404181E0,-6.394245028E-1
5.247455312E0,5.390233994E-1,-3.961182833E0,-4.801675975E-1
5.267728280E0,3.111901283E-1,-2.900446653E0,2.872217000E-1
5.288001197E0,5.273054838E-1,-2.986733019E-1,9.772462249E-1
5.308274114E0,9.420925379E-1,3.702589989E0,1.434244394E0
5.328546978E0,1.110936761E0,5.430447578E0,1.119458914E0
5.348819947E0,8.250467181E-1,2.861697674E0,4.017375410E-1
5.369092864E0,4.692486227E-1,-9.169256687E-1,-2.053295672E-1
5.389365780E0,5.209138989E-1,-2.914294958E0,-7.378282547E-1
5.409638697E0,1.577921808E-1,-3.207775116E0,-1.196291089E0
5.429911666E0,-6.367613673E-1,-2.420678377E0,-1.211204767E0
5.450184530E0,-1.173521042E0,-6.314350367E-1,-8.949546218E-1
5.470457447E0,-1.032373667E0,1.367532253E0,-4.301002026E-1
5.490730364E0,-7.937545776E-1,2.532664299E0,-1.579253376E-1
5.511003280E0,-1.054211497E0,2.453302145E0,-8.349003643E-2
5.531276197E0,-1.433312178E0,1.363803744E0,4.913528636E-2
5.551549114E0,-1.082973599E0,6.661892533E-1,3.106575012E-1
5.571822030E0,-2.012016773E-1,7.588672042E-1,4.671181142E-1
5.592094843E0,2.845585644E-1,3.914843798E-1,4.910865426E-1
