"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.745229100E-2,-3.159030199E0,-1.783592105E0,9.110965729E0
5.756791600E-2,-3.168340683E0,-1.796113372E0,9.105271339E0
7.784057200E-2,-3.214748859E0,-1.826031923E0,9.083027840E0
9.811338500E-2,-3.328210115E0,-1.864389539E0,9.034237862E0
1.183863010E-1,-3.478591442E0,-1.936108828E0,8.962213516E0
1.386590620E-1,-3.628536463E0,-2.018788576E0,8.884177208E0
1.589319260E-1,-3.721801758E0,-2.074459314E0,8.832621574E0
1.792047910E-1,-3.743784189E0,-2.100013733E0,8.817279816E0
1.994777080E-1,-3.803962469E0,-2.100891113E0,8.791275024E0
2.198777080E-1,-3.930112839E0,-2.098459721E0,8.736193657E0
2.400235930E-1,-4.083192348E0,-2.094871759E0,8.666570663E0
2.602964580E-1,-4.278307438E0,-2.085952759E0,8.574105263E0
2.805693740E-1,-4.462138653E0,-2.075086355E0,8.482554436E0
3.008422910E-1,-4.613283157E0,-2.052492380E0,8.406858444E0
3.211152600E-1,-4.750933647E0,-2.025106668E0,8.336544037E0
3.413881240E-1,-4.917320251E0,-2.015431166E0,8.241868019E0
3.616610930E-1,-5.147169113E0,-2.025296450E0,8.097851753E0
3.819340100E-1,-5.378242016E0,-2.069442511E0,7.934878826E0
4.022069260E-1,-5.574443340E0,-2.168534040E0,7.771320343E0
4.224798950E-1,-5.777912140E0,-2.286544085E0,7.586687565E0
4.427528120E-1,-6.019259930E0,-2.385184765E0,7.365446091E0
4.630257280E-1,-6.269812584E0,-2.494055986E0,7.116145134E0
4.832986970E-1,-6.472269535E0,-2.644406796E0,6.876571178E0
5.035716140E-1,-6.643925190E0,-2.802768946E0,6.646287918E0
5.238445830E-1,-6.840178967E0,-2.925367355E0,6.389410019E0
5.441174990E-1,-7.053061485E0,-3.000102043E0,6.117524147E0
5.643904160E-1,-7.229123592E0,-3.031456947E0,5.892405033E0
5.846633850E-1,-7.343958378E0,-3.012706757E0,5.758494854E0
6.049363010E-1,-7.412304878E0,-2.938575745E0,5.709019184E0
6.252092700E-1,-7.479120255E0,-2.846618176E0,5.668326378E0
6.454821870E-1,-7.565565586E0,-2.801448345E0,5.575347900E0
6.658821870E-1,-7.662585258E0,-2.771242142E0,5.456684113E0
6.860280720E-1,-7.727572918E0,-2.723875523E0,5.388461113E0
7.063010410E-1,-7.794380188E0,-2.662745476E0,5.322387695E0
7.265739580E-1,-7.832641602E0,-2.597353220E0,5.298477650E0
7.468469260E-1,-7.826440811E0,-2.535521984E0,5.337446690E0
7.671198430E-1,-7.828752995E0,-2.514295578E0,5.344094276E0
7.873928120E-1,-7.885618687E0,-2.550123692E0,5.242544174E0
8.076657280E-1,-7.968054771E0,-2.618253946E0,5.081853390E0
8.279386970E-1,-8.028110504E0,-2.675237179E0,4.956100941E0
8.482116660E-1,-8.077542305E0,-2.682463646E0,4.871149063E0
8.684452600E-1,-8.115298271E0,-2.632706404E0,4.835409164E0
8.887574990E-1,-8.144588470E0,-2.566593409E0,4.821686268E0
9.090304680E-1,-8.175880432E0,-2.551130056E0,4.776723385E0
9.293033850E-1,-8.222933769E0,-2.580581188E0,4.679141521E0
9.495763530E-1,-8.268578529E0,-2.614419699E0,4.578841209E0
9.699763530E-1,-8.303634644E0,-2.642402887E0,4.498636246E0
9.901222910E-1,-8.349059105E0,-2.663531780E0,4.401044369E0
1.010395208E0,-8.350754738E0,-2.661770821E0,4.398893356E0
1.030668228E0,-8.283931732E0,-2.528262377E0,4.599430561E0
1.050941145E0,-8.392670631E0,-2.412153959E0,4.462619305E0
1.071341145E0,-8.426679611E0,-2.394817114E0,4.407529354E0
1.091487083E0,-8.445958138E0,-2.394107819E0,4.370859623E0
1.111760051E0,-8.478936195E0,-2.362295389E0,4.324071884E0
1.132033020E0,-8.508073807E0,-2.314849854E0,4.292379856E0
1.152305937E0,-8.541759491E0,-2.281703711E0,4.242943764E0
1.172705937E0,-8.577919006E0,-2.292491436E0,4.163434029E0
1.192733541E0,-8.599486351E0,-2.403775930E0,4.054759026E0
1.213125208E0,-8.602221489E0,-2.629368782E0,3.906227589E0
1.233397708E0,-8.604236603E0,-2.908469200E0,3.698421240E0
1.253670728E0,-8.606209755E0,-3.160220385E0,3.480883360E0
1.274070728E0,-8.610489845E0,-3.334916353E0,3.302752733E0
1.294216718E0,-8.590489388E0,-3.449687243E0,3.236284494E0
1.314489687E0,-8.571371078E0,-3.530645370E0,3.199457884E0
1.334762655E0,-8.542390823E0,-3.586364269E0,3.214954615E0
1.355035624E0,-8.515105247E0,-3.625974178E0,3.242788553E0
1.375308697E0,-8.508961678E0,-3.674986362E0,3.203504801E0
1.395581666E0,-8.522158623E0,-3.699656248E0,3.139386415E0
1.415854635E0,-8.534255028E0,-3.717782736E0,3.084634304E0
1.436127655E0,-8.550196648E0,-3.751134634E0,2.998919010E0
1.456400937E0,-8.579116821E0,-3.743960142E0,2.924363852E0
1.476807239E0,-8.623114586E0,-3.702863693E0,2.846241474E0
1.497094166E0,-8.681845665E0,-3.688452959E0,2.681651592E0
1.517211874E0,-8.717260361E0,-3.733083010E0,2.498771191E0
1.537486405E0,-8.731221199E0,-3.791805506E0,2.357624054E0
1.557759322E0,-8.733532906E0,-3.857496500E0,2.239530802E0
1.578160676E0,-8.710157394E0,-3.947962046E0,2.171898603E0
1.598307655E0,-8.686088562E0,-4.011415005E0,2.151931286E0
1.618581458E0,-8.680095673E0,-4.021108627E0,2.158010960E0
1.638855103E0,-8.671813011E0,-4.008002758E0,2.214944839E0
1.659128072E0,-8.654549599E0,-3.989489317E0,2.313681602E0
1.679528593E0,-8.640511513E0,-3.973855019E0,2.391740322E0
1.699675051E0,-8.632282257E0,-3.948620558E0,2.462212324E0
1.719948385E0,-8.615407944E0,-3.922016382E0,2.561818838E0
1.740221614E0,-8.588981628E0,-3.902212858E0,2.678155184E0
1.760494583E0,-8.568419456E0,-3.877886772E0,2.777510881E0
1.780894791E0,-8.562366486E0,-3.836130381E0,2.853133917E0
1.801041041E0,-8.574385643E0,-3.787320375E0,2.882101774E0
1.821314218E0,-8.586880684E0,-3.732061386E0,2.916776896E0
1.841587343E0,-8.605170250E0,-3.638214827E0,2.980739832E0
1.861860364E0,-8.613615990E0,-3.538590908E0,3.074795246E0
1.882260468E0,-8.622288704E0,-3.456300974E0,3.143326044E0
1.902406562E0,-8.636398315E0,-3.395566225E0,3.170668364E0
1.922679583E0,-8.652575493E0,-3.340986729E0,3.184510708E0
1.942952655E0,-8.664426804E0,-3.273577213E0,3.222078800E0
1.963225780E0,-8.698148727E0,-3.182335138E0,3.222626209E0
1.983498853E0,-8.755857468E0,-3.035743475E0,3.207742214E0
2.003771874E0,-8.820837021E0,-2.759594917E0,3.278392553E0
2.024044947E0,-8.884951591E0,-2.346960068E0,3.423417568E0
2.044317968E0,-8.936701775E0,-1.909961700E0,3.557779551E0
2.064591041E0,-8.971664429E0,-1.573184133E0,3.633830070E0
2.084864062E0,-9.007604599E0,-1.323776364E0,3.644320011E0
2.105137187E0,-9.034057617E0,-1.068979144E0,3.662441015E0
2.125410208E0,-9.060590744E0,-7.995957732E-1,3.665616274E0
2.145683228E0,-9.078744888E0,-5.382660627E-1,3.668384552E0
2.165956301E0,-9.081151009E0,-3.018376231E-1,3.689442158E0
2.186229322E0,-9.097050667E0,-9.155174345E-2,3.661374807E0
2.206502395E0,-9.132826805E0,1.071504056E-1,3.570767164E0
2.226775416E0,-9.144748688E0,2.996872365E-1,3.529041529E0
2.247048489E0,-9.170484543E0,4.464117289E-1,3.445769310E0
2.267321510E0,-9.201301575E0,5.176020861E-1,3.352392912E0
2.287594583E0,-9.246370316E0,5.084605813E-1,3.227460146E0
2.307867603E0,-9.291082382E0,4.692887962E-1,3.102573872E0
2.328140676E0,-9.284979820E0,5.081186891E-1,3.114696503E0
2.348413697E0,-9.257437706E0,6.164695024E-1,3.176508188E0
2.368686770E0,-9.261913300E0,6.990323067E-1,3.146219730E0
2.388959843E0,-9.274164200E0,7.412062287E-1,3.100141525E0
