"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.609386400E-2,-6.245267391E-1,2.317448616E0,9.722636223E0
5.638912400E-2,2.632104978E-2,2.044068813E0,1.093878841E1
7.665740500E-2,-1.089332461E0,2.233700037E0,1.034716320E1
9.690605100E-2,-2.161915302E0,2.403590441E0,9.006584167E0
1.169856340E-1,-1.855633974E0,2.133201361E0,8.461020470E0
1.372927700E-1,-1.216152072E0,2.429911375E0,8.846264839E0
1.576951140E-1,-7.441678643E-1,2.212164640E0,8.843872070E0
1.778313640E-1,-5.982056856E-1,2.216950178E0,9.571888924E0
1.982332910E-1,-6.125625968E-1,2.422732830E0,9.995418549E0
2.183709990E-1,-1.017547846E0,2.578266382E0,9.540781975E0
2.386403220E-1,-1.261615753E0,2.669193745E0,8.908478737E0
2.589094360E-1,-1.180259824E0,2.501696110E0,8.867800713E0
2.791775610E-1,-9.122636318E-1,2.389233351E0,9.921240807E0
2.995783430E-1,-1.254437327E0,2.547159672E0,9.973882675E0
3.197146450E-1,-1.354935765E0,2.781656265E0,9.073583603E0
3.399858430E-1,-1.046261668E0,2.779263496E0,8.621339798E0
3.602539680E-1,-7.106683254E-1,2.422732830E0,9.018548965E0
3.805221450E-1,-1.484148264E0,2.346162558E0,9.166903496E0
4.007902700E-1,-1.694716692E0,2.628515720E0,8.401200294E0
4.210584470E-1,-1.252044439E0,2.188236237E0,7.855038643E0
4.413266240E-1,-1.297508121E0,2.269592285E0,7.898109436E0
4.615948010E-1,-1.685145378E0,2.060818434E0,7.886145115E0
4.818629260E-1,-8.715856671E-1,1.800000787E0,6.150152206E0
5.021311030E-1,4.217349887E-1,2.033899277E-1,3.873381615E0
5.223992800E-1,-2.703889608E-1,7.034898400E-1,5.580660820E0
5.426674570E-1,-7.465606928E-1,-2.781656384E-1,1.041715336E1
5.629356340E-1,-2.839084148E0,-3.960121393E0,1.907677841E1
5.833356340E-1,-5.250451088E0,-5.092525005E0,1.290449238E1
6.036298530E-1,-6.007181168E0,-2.392224550E0,4.639683247E0
6.237406340E-1,-9.332606316E0,-1.704886079E0,5.252843857E0
6.440086550E-1,-8.851051331E0,-2.748754978E0,5.539982796E0
6.642767800E-1,-7.441080093E0,-2.743969440E0,5.024927616E0
6.845448010E-1,-7.584649563E0,-2.705684185E0,5.434698582E0
7.048129260E-1,-8.114061356E0,-3.409772158E0,6.061617851E0
7.250809990E-1,-8.561519623E0,-4.137190342E0,6.109474182E0
7.453491240E-1,-7.016952515E0,-2.607578516E0,6.035296917E0
7.656171970E-1,-4.517649174E0,-2.174477577E0,7.378866673E0
7.858852700E-1,-4.067798615E0,-2.557329178E0,8.925228119E0
