"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
7.277162200E-2,-1.837886691E0,1.585360289E0,9.501536369E0
9.292287200E-2,-1.720984459E0,1.525682449E0,9.533146858E0
1.131928200E-1,-1.575802565E0,1.436892986E0,9.571968079E0
1.334627680E-1,-1.402509332E0,1.379639030E0,9.607285500E0
1.537327160E-1,-1.245346665E0,1.364989758E0,9.631007195E0
1.740026640E-1,-1.091906309E0,1.351897359E0,9.651450157E0
1.942726640E-1,-9.279498458E-1,1.324401498E0,9.672396660E0
2.145427160E-1,-7.686713934E-1,1.287392259E0,9.691344261E0
2.348127160E-1,-5.961489677E-1,1.207960963E0,9.713692665E0
2.550827160E-1,-3.799102306E-1,1.041519761E0,9.743782997E0
2.753527680E-1,-1.756203026E-1,8.179485798E-1,9.770900726E0
2.956228200E-1,-4.979028553E-2,6.030635834E-1,9.787962914E0
3.158928200E-1,1.063386910E-2,4.343958497E-1,9.797019005E0
3.361628720E-1,9.883844107E-2,3.064145148E-1,9.801363945E0
3.564329240E-1,3.177415431E-1,2.163557857E-1,9.799113274E0
3.767029770E-1,6.179214716E-1,1.816405356E-1,9.785477638E0
3.969729770E-1,9.090557694E-1,2.086709440E-1,9.762195587E0
4.172429770E-1,1.130446315E0,2.838202119E-1,9.737140656E0
4.375130290E-1,1.325463533E0,4.003223181E-1,9.708411217E0
4.577830290E-1,1.543994546E0,5.556755662E-1,9.668386459E0
4.780530810E-1,1.788253069E0,7.245046496E-1,9.614968300E0
4.983231330E-1,2.035520554E0,8.623048067E-1,9.554238319E0
5.185931330E-1,2.277679682E0,9.265053868E-1,9.493374825E0
5.389931330E-1,2.463085175E0,8.914223313E-1,9.450343132E0
5.591332370E-1,2.514148474E0,7.876476049E-1,9.446113586E0
5.794032370E-1,2.469831705E0,6.793330908E-1,9.466194153E0
5.996732890E-1,2.415897846E0,5.890665650E-1,9.486138344E0
6.199433410E-1,2.393762589E0,5.128277540E-1,9.496172905E0
6.403433410E-1,2.382646799E0,4.498351514E-1,9.502159119E0
6.604833930E-1,2.426250219E0,5.728150606E-1,9.484492302E0
6.807533930E-1,2.546266794E0,9.921905398E-1,9.418198586E0
7.010234450E-1,2.546482801E0,1.326471448E0,9.376901627E0
7.212934450E-1,2.454897881E0,1.428473949E0,9.386338234E0
7.416934450E-1,2.387011528E0,1.365828991E0,9.413132668E0
7.618334970E-1,2.321371794E0,1.316015244E0,9.436615944E0
7.821034450E-1,2.104503393E0,1.451184988E0,9.467603683E0
8.023735490E-1,2.036333799E0,1.543010235E0,9.467991829E0
8.226435490E-1,2.051056385E0,1.565509915E0,9.461116791E0
8.430435490E-1,2.064703703E0,1.528305173E0,9.464230537E0
8.631836020E-1,2.010629416E0,1.400966287E0,9.495528221E0
8.834536020E-1,1.910132766E0,1.229256868E0,9.539953232E0
9.037236540E-1,1.767006636E0,1.022810340E0,9.591763496E0
9.239936540E-1,1.631663918E0,8.271954656E-1,9.634510994E0
9.442636540E-1,1.509805202E0,6.237003207E-1,9.669636726E0
