"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.160943000E-2,-2.433943272E0,3.450028181E0,8.851192474E0
6.188364900E-2,-2.371417522E0,3.357879639E0,8.903449059E0
8.215739900E-2,-2.319525719E0,3.308689117E0,8.935477257E0
1.024284410E-1,-2.282334566E0,3.278323174E0,8.956222534E0
1.228384410E-1,-2.252860546E0,3.244824409E0,8.975863457E0
1.431231280E-1,-2.213195801E0,3.209140778E0,8.998531342E0
1.632402640E-1,-2.157830238E0,3.184777260E0,9.020606041E0
1.835138570E-1,-2.098685265E0,3.173431396E0,9.038541794E0
2.037870860E-1,-2.048221588E0,3.153750658E0,9.056988716E0
2.240582320E-1,-2.015472651E0,3.112239122E0,9.078668594E0
2.444598470E-1,-1.977228880E0,3.062301874E0,9.104024887E0
2.646035970E-1,-1.931685209E0,3.025237799E0,9.126166344E0
2.848758360E-1,-1.878507257E0,2.999230623E0,9.145831108E0
3.051478680E-1,-1.835989833E0,2.958818436E0,9.167602539E0
3.254197430E-1,-1.805124164E0,2.898025751E0,9.193114281E0
3.456915140E-1,-1.772719026E0,2.835108519E0,9.219002724E0
3.659631800E-1,-1.724862456E0,2.786415339E0,9.242895126E0
3.862348470E-1,-1.637400150E0,2.743102789E0,9.271714211E0
4.065063050E-1,-1.498948097E0,2.671000242E0,9.316077232E0
4.267777640E-1,-1.345018744E0,2.528912544E0,9.379014969E0
4.470491700E-1,-1.164018393E0,2.291870356E0,9.463761330E0
4.673205760E-1,-8.996365070E-1,1.964040875E0,9.565751076E0
4.875919300E-1,-5.451242924E-1,1.591129184E0,9.661341667E0
5.078632840E-1,-8.878409117E-2,1.258997917E0,9.725092888E0
5.281346390E-1,7.169027328E-1,1.566016912E0,9.654223442E0
5.484059930E-1,6.406828761E-1,2.433140278E0,9.478383064E0
5.686772950E-1,1.133571506E0,2.992968798E0,9.269710541E0
5.889484930E-1,1.303337812E0,3.327420950E0,9.132358551E0
6.092197950E-1,1.517117023E0,3.441826582E0,9.056631088E0
6.294910450E-1,1.695476651E0,3.448105097E0,9.022543907E0
6.497623990E-1,1.849033117E0,3.370915890E0,9.021551132E0
6.700336490E-1,1.974540949E0,3.259856701E0,9.035757065E0
6.903048990E-1,2.172405243E0,3.116564274E0,9.040910721E0
7.105761490E-1,2.373252392E0,2.959629536E0,9.043154716E0
7.308473990E-1,2.581762314E0,2.843772411E0,9.023183823E0
7.511186490E-1,2.723943710E0,2.801389933E0,8.994594574E0
7.715187010E-1,2.802596092E0,2.811215401E0,8.967324257E0
7.916612010E-1,2.892464399E0,2.832210541E0,8.932111740E0
8.120612010E-1,3.019339561E0,2.846597910E0,8.885430336E0
8.322037010E-1,3.184407949E0,2.833942652E0,8.831686974E0
8.524749510E-1,3.446837902E0,2.746855736E0,8.760392189E0
8.727462010E-1,3.726313591E0,2.614310026E0,8.686217308E0
