"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.865672900E-2,-4.644549489E-1,-2.543317080E-1,9.307741374E-2
5.884891700E-2,-2.178464085E-1,-6.737792492E-2,-5.126581341E-2
7.905193800E-2,-1.145158410E-1,9.720530361E-2,-5.179844424E-2
9.923068800E-2,-1.949432492E-1,1.227716357E-1,6.111950055E-2
1.194097500E-1,-2.024000883E-1,2.689790726E-2,1.431448013E-1
1.395894380E-1,-7.297056168E-2,-6.524740160E-2,1.223721579E-1
1.597700630E-1,-2.130527282E-3,-6.311687082E-2,5.206476152E-2
1.799518330E-1,-2.024000883E-2,2.263685316E-2,3.661843762E-2
2.001349580E-1,-5.539371073E-2,5.299686641E-2,4.141212255E-2
2.203196460E-1,-8.042740822E-2,-3.275685757E-2,4.141212255E-2
2.405058960E-1,-7.350318879E-2,-1.707084924E-1,8.921583183E-3
2.606937080E-1,-4.527370632E-2,-1.984053552E-1,-2.090579830E-2
2.808829790E-1,-2.237053588E-2,-1.786979735E-1,-1.504684892E-2
3.010736040E-1,-6.977476925E-2,-1.840242893E-1,-1.078579482E-2
3.212654790E-1,-1.784316599E-1,-2.346243113E-1,1.464737463E-3
3.414583960E-1,-2.343579978E-1,-2.932138145E-1,-1.731053460E-3
3.616520420E-1,-2.066611499E-1,-3.624559641E-1,-4.966791719E-2
3.818462080E-1,-1.816274524E-1,-4.822981060E-1,-7.044056058E-2
4.020405830E-1,-2.242379934E-1,-6.271739602E-1,1.997369342E-3
4.222347500E-1,-2.833601236E-1,-6.889592409E-1,8.934898674E-2
4.424224580E-1,-2.812296152E-1,-8.146603703E-1,8.402267098E-2
4.626047500E-1,-2.695116997E-1,-1.145424724E0,9.893636405E-2
4.827874580E-1,-3.163833022E-1,-1.419730067E0,1.798963994E-1
5.029707920E-1,-3.366233110E-1,-1.449557543E0,3.269027770E-1
5.231548540E-1,-2.769685388E-1,-1.630119681E0,4.728438854E-1
5.433397500E-1,-2.412822098E-1,-1.912947178E0,4.946818054E-1
5.635255830E-1,-2.796317041E-1,-2.135054588E0,5.261070728E-1
5.837123540E-1,-4.032022953E-1,-2.157425165E0,6.310355663E-1
6.039000630E-1,-4.884233773E-1,-2.296442032E0,6.821681857E-1
6.240887080E-1,-4.729770422E-1,-2.210155725E0,6.198502779E-1
6.442781880E-1,-4.154528081E-1,-1.725460768E0,6.166545153E-1
6.644683960E-1,-4.058654606E-1,-1.368064880E0,8.717851043E-1
