"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.538390700E-2,-1.096110463E0,1.620626330E0,9.609500885E0
5.565432400E-2,-1.097446918E0,1.608540058E0,9.611377716E0
7.576734400E-2,-1.148672223E0,1.621358752E0,9.603235245E0
9.603760500E-2,-1.188505173E0,1.623087525E0,9.598094940E0
1.164376050E-1,-1.175815821E0,1.615187526E0,9.600990295E0
1.365782300E-1,-1.121740341E0,1.608752131E0,9.608537674E0
1.568484900E-1,-1.063863277E0,1.596829057E0,9.617106438E0
1.771188030E-1,-1.035124898E0,1.565950751E0,9.625315666E0
1.973891150E-1,-1.013704777E0,1.526787639E0,9.633883476E0
2.177891150E-1,-9.860910773E-1,1.493844032E0,9.641911507E0
2.379298960E-1,-9.510694146E-1,1.469305515E0,9.649196625E0
2.582002090E-1,-9.019595385E-1,1.441817045E0,9.658054352E0
2.784705740E-1,-8.338040113E-1,1.410687089E0,9.668770790E0
2.987409380E-1,-7.479392290E-1,1.381421328E0,9.680012703E0
3.190113550E-1,-6.416763067E-1,1.342247128E0,9.693142891E0
3.392817190E-1,-5.354828835E-1,1.273917317E0,9.708799362E0
3.595520840E-1,-4.374581575E-1,1.179535270E0,9.725621223E0
3.798224490E-1,-3.160850704E-1,1.070026755E0,9.742972374E0
4.000928650E-1,-1.409719735E-1,9.521213174E-1,9.759301186E0
4.203632820E-1,8.737031370E-2,8.308528662E-1,9.770998955E0
4.406335940E-1,3.327836394E-1,7.494038343E-1,9.772310257E0
4.609040110E-1,6.022557616E-1,9.080557823E-1,9.745926857E0
4.811743760E-1,5.958712101E-1,1.088611722E0,9.727807999E0
5.014447920E-1,6.847035289E-1,1.062507391E0,9.724847794E0
5.217151570E-1,7.383153439E-1,9.620295167E-1,9.731381416E0
5.419855740E-1,7.165313959E-1,9.460185766E-1,9.734579086E0
5.622559380E-1,7.100522518E-1,8.964025378E-1,9.739747047E0
5.825263030E-1,7.909556627E-1,7.737538218E-1,9.744028091E0
6.027967190E-1,9.947808385E-1,6.235724688E-1,9.736115456E0
6.230670840E-1,1.257185102E0,4.838742912E-1,9.713688850E0
6.433374490E-1,1.503213882E0,3.735364377E-1,9.683553696E0
6.636078650E-1,1.653822660E0,3.293074369E-1,9.660580635E0
6.838782300E-1,1.789529562E0,2.961398065E-1,9.637441635E0
7.041485940E-1,1.994848847E0,2.295669913E-1,9.598868370E0
7.244189590E-1,2.331246614E0,1.573480964E-1,9.524227142E0
7.446893760E-1,2.629638433E0,9.527017176E-2,9.447026253E0
7.649597400E-1,2.834808826E0,8.183874935E-2,9.387627602E0
7.852301050E-1,2.990508318E0,1.293751299E-1,9.338656425E0
8.055004690E-1,3.088411093E0,2.370008826E-1,9.304619789E0
8.257708340E-1,3.191676140E0,3.889392912E-1,9.264573097E0
8.460411990E-1,3.265503407E0,5.618968606E-1,9.229904175E0
8.663115630E-1,3.405059814E0,7.030776739E-1,9.169604301E0
8.865819280E-1,3.451734066E0,7.948452830E-1,9.144623756E0
9.068522920E-1,3.466201067E0,8.823758364E-1,9.131114006E0
9.271226570E-1,3.623093843E0,1.012555599E0,9.056395531E0
9.473930210E-1,3.858820438E0,1.160264015E0,8.940563202E0
9.676633860E-1,4.005995274E0,1.295877218E0,8.856810570E0
9.879337510E-1,4.059873581E0,1.422055125E0,8.812808037E0
1.008204115E0,3.992766380E0,1.532434702E0,8.824955940E0
1.028474428E0,3.951687574E0,1.672922611E0,8.817928314E0
1.048744740E0,3.887330532E0,1.845375657E0,8.812129974E0
1.069015157E0,3.767972946E0,1.996682644E0,8.830969810E0
1.089285521E0,3.628992796E0,2.074317217E0,8.871190071E0
1.109555834E0,3.467370987E0,2.072094917E0,8.936114311E0
1.129826199E0,3.229960442E0,2.067847490E0,9.025615692E0
1.150096563E0,3.116215467E0,2.055691481E0,9.068281174E0
1.170366876E0,3.188322306E0,1.947545290E0,9.067087173E0
1.190637240E0,3.324192762E0,1.659272432E0,9.075623512E0
1.210907605E0,3.326128483E0,1.289581656E0,9.134781837E0
1.231177917E0,3.224508286E0,9.674528837E-1,9.210699081E0
1.251448282E0,3.202664137E0,7.538990974E-1,9.238233566E0
1.271718594E0,3.443952560E0,6.660819650E-1,9.157834053E0
1.291988959E0,3.926669359E0,6.406316757E-1,8.963327408E0
1.312259271E0,4.471142292E0,6.265042424E-1,8.705559731E0
1.332529636E0,4.914623737E0,5.535769463E-1,8.468201637E0
1.352800001E0,5.127743244E0,4.164683819E-1,8.348843575E0
1.373070313E0,5.236590862E0,2.219788283E-1,8.288498878E0
1.393340626E0,5.377534389E0,1.936392486E-2,8.200740814E0
1.413610938E0,5.503335953E0,-1.723864675E-1,8.115045547E0
1.433881303E0,5.593166828E0,-3.780309260E-1,8.046363831E0
1.454151615E0,5.684830666E0,-5.869935155E-1,7.969223022E0
1.474421928E0,5.795045376E0,-7.669393420E-1,7.873984814E0
