"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
5.565432400E-2,-7.177213579E-2,5.539371073E-2,1.715074480E-1
7.576734400E-2,7.882951200E-2,2.583264410E-1,-1.383511126E-1
9.603760500E-2,3.209106624E-2,1.667137593E-1,-2.219743133E-1
1.164376050E-1,-3.182475269E-2,-8.349003643E-2,-3.182475269E-2
1.365782300E-1,-5.099949613E-2,-2.667153776E-1,1.608548164E-1
1.568484900E-1,-7.816372067E-2,-2.757701278E-1,1.470063776E-1
1.771188030E-1,-1.644500792E-1,-1.346226931E-1,6.671213359E-2
1.973891150E-1,-2.033322006E-1,-1.047953144E-1,1.344895363E-2
2.177891150E-1,-1.660479754E-1,-1.506016403E-1,-7.656582445E-2
2.379298960E-1,-1.149153188E-1,-2.038648278E-1,-1.399490088E-1
2.582002090E-1,-1.303616315E-1,-2.693785429E-1,-8.135951310E-2
2.784705740E-1,-1.623195410E-1,-3.508712053E-1,2.037316747E-2
2.987409380E-1,-1.553953290E-1,-4.424838722E-1,-3.661843762E-2
3.190113550E-1,-1.894837767E-1,-5.872265697E-1,-3.487406969E-1
3.392817190E-1,-3.215764761E-1,-6.447508335E-1,-7.496792674E-1
3.595520840E-1,-4.408859909E-1,-6.420876384E-1,-1.083506227E0
3.798224490E-1,-5.121254921E-1,-7.608645558E-1,-1.210805297E0
4.000928650E-1,-5.771065950E-1,-1.020256281E0,-1.209207416E0
4.203632820E-1,-6.133255363E-1,-1.274188519E0,-1.199620008E0
4.406335940E-1,-4.185154438E-1,-1.342365384E0,-1.265133739E0
4.609040110E-1,8.169240355E-1,-1.499491692E0,-1.646364927E0
4.811743760E-1,8.387619853E-1,-9.414267540E-2,-1.076582074E0
5.014447920E-1,-1.782985032E-1,-4.829638898E-1,-1.990711391E-1
5.217151570E-1,-5.813676119E-1,-2.294311523E-1,-8.295740932E-2
5.419855740E-1,-1.916143000E-1,7.936213911E-2,-6.857634783E-1
5.622559380E-1,-3.567301631E-1,-7.496792823E-2,-9.307740927E-1
