"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.162994900E-2,-1.865667462E0,3.113811731E0,9.110095978E0
6.190093900E-2,-1.775757194E0,3.121734381E0,9.125340462E0
8.217187600E-2,-1.680048227E0,3.124103308E0,9.142637253E0
1.024428660E-1,-1.599465370E0,3.095786333E0,9.166689873E0
1.227138550E-1,-1.531295180E0,3.037725925E0,9.197702408E0
1.429848450E-1,-1.462444544E0,2.966441631E0,9.232110977E0
1.632558350E-1,-1.371609926E0,2.885875225E0,9.271504402E0
1.835268240E-1,-1.226178527E0,2.798250437E0,9.318618774E0
2.037978140E-1,-1.003460169E0,2.696109533E0,9.375204086E0
2.240687510E-1,-7.813891172E-1,2.593088388E0,9.425270081E0
2.443397930E-1,-6.033442020E-1,2.500642300E0,9.463253021E0
2.646107830E-1,-4.224994779E-1,2.375922441E0,9.505096436E0
2.848817720E-1,-1.948597282E-1,2.167275667E0,9.562183380E0
3.051527620E-1,-2.493350022E-2,1.896227837E0,9.621542931E0
3.254238030E-1,-5.207870528E-2,1.618508577E0,9.672026634E0
3.456947930E-1,-1.005441621E-1,1.332270265E0,9.715211868E0
3.659657830E-1,2.002396435E-2,1.012144327E0,9.754258156E0
3.862368240E-1,1.762584597E-1,7.243065238E-1,9.778278351E0
4.065078140E-1,3.356778622E-1,5.130236149E-1,9.787467003E0
4.267788550E-1,4.780406952E-1,3.970842361E-1,9.786939621E0
4.471788550E-1,5.942916870E-1,3.779236376E-1,9.781328201E0
4.673208870E-1,6.653194427E-1,4.408969581E-1,9.774116516E0
4.875919280E-1,7.440515757E-1,5.334452987E-1,9.763821602E0
5.078629180E-1,8.490284085E-1,6.223179102E-1,9.749987602E0
5.281339080E-1,9.381545782E-1,7.025465369E-1,9.736358643E0
5.484050010E-1,9.932032228E-1,7.781122923E-1,9.725147247E0
5.686760430E-1,1.021759987E0,8.478125334E-1,9.716358185E0
5.889470850E-1,1.033161283E0,9.005271792E-1,9.710407257E0
6.092181260E-1,1.017016888E0,9.144934416E-1,9.710806847E0
6.294891680E-1,9.417955875E-1,8.893412948E-1,9.720724106E0
6.497602100E-1,8.360249996E-1,8.429403901E-1,9.734520912E0
