"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.734122000E-2,-1.922633052E0,5.539982796E0,6.995417118E0
4.764148100E-2,-2.346162558E0,5.578267574E0,7.217949390E0
6.775507500E-2,-1.889133453E0,5.784050465E0,7.469794273E0
8.802580400E-2,-1.608574986E0,5.705087185E0,7.050451756E0
1.082965850E-1,-1.642074585E0,5.441876888E0,6.717849731E0
1.285674180E-1,-1.783251047E0,5.489733219E0,6.880561352E0
1.488382520E-1,-1.630110383E0,5.697908878E0,7.309474945E0
1.691090330E-1,-1.347757339E0,5.231308460E0,7.632505894E0
1.893798660E-1,-1.443470240E0,4.819144726E0,7.802396297E0
2.097798660E-1,-1.663609982E0,4.646861553E0,7.867002487E0
2.299216370E-1,-1.756929994E0,4.615755081E0,8.077570915E0
2.501924700E-1,-1.278365493E0,4.551148891E0,8.525627136E0
2.704634080E-1,-8.356932998E-1,4.534399033E0,8.724231720E0
2.907342930E-1,-9.672985673E-1,4.694717884E0,8.886942863E0
3.111342930E-1,-7.585247755E-1,5.134997368E0,9.214759827E0
3.312760640E-1,-3.780659735E-1,4.838287354E0,8.843872070E0
3.515469500E-1,-7.806583643E-1,4.216153622E0,8.022536278E0
3.718178350E-1,-6.340979934E-1,5.209773064E0,8.611768723E0
3.920886680E-1,-2.392822644E-3,5.468197823E0,9.399605751E0
4.124886680E-1,2.829512656E-1,4.646861553E0,9.466604233E0
4.326304390E-1,-3.182454109E-1,3.564707518E0,8.638090134E0
4.529013250E-1,-1.189831018E0,3.949951887E0,7.943572998E0
4.731721580E-1,-5.838487148E-1,4.811966419E0,7.735397339E0
4.934430430E-1,7.423732281E-1,4.998606682E0,7.838288784E0
5.138430430E-1,1.384247899E0,4.067200184E0,8.563912392E0
5.339847620E-1,1.163509965E0,2.963510752E0,9.428318977E0
5.542556470E-1,1.266401410E0,2.513660192E0,9.911669731E0
5.745264810E-1,1.422533035E0,2.250449657E0,1.035912704E1
5.947973660E-1,1.273579836E0,2.109273195E0,9.976275444E0
6.150682000E-1,1.377069473E0,2.618944407E0,9.540781975E0
6.353390330E-1,1.312463164E0,2.331805706E0,1.040279675E1
6.556098660E-1,1.053440213E0,1.783251047E0,1.079521942E1
6.758807000E-1,1.800599098E0,1.761715651E0,1.052961636E1
6.961515330E-1,1.853241086E0,2.044068813E0,9.600603104E0
7.164224180E-1,1.496710539E0,2.118844509E0,9.095118523E0
7.366932000E-1,1.192223907E0,1.888535261E0,8.738588333E0
7.569640330E-1,1.237687469E0,2.135594130E0,8.807980537E0
7.772348660E-1,1.280758262E0,3.035295486E0,9.162117958E0
7.975057000E-1,1.108475089E0,3.815953970E0,9.023334503E0
8.177765330E-1,1.115653515E0,4.534399033E0,8.604590416E0
8.380473140E-1,1.240080357E0,5.087141037E0,8.693124771E0
8.583181470E-1,1.774278045E0,5.123033047E0,8.934800148E0
8.785889290E-1,2.665006161E0,4.800002098E0,8.401200294E0
8.988597620E-1,3.138785124E0,4.331008911E0,7.850253105E0
9.191305430E-1,3.479164124E0,3.691527128E0,7.634898663E0
9.394013250E-1,3.337389469E0,3.111865759E0,7.512865067E0
9.596721060E-1,1.812563181E0,2.965903759E0,8.568697929E0
9.799428870E-1,-1.247258782E0,1.869392633E0,1.285902882E1
1.000213668E0,-6.604190469E-1,1.402792215E0,1.146820068E1
1.020484450E0,2.249253243E-1,2.693121910E0,8.812766075E0
1.040755231E0,-7.178467698E-3,2.446661234E0,9.035298347E0
1.061026012E0,6.699903309E-2,2.391626120E0,9.447462082E0
1.081296793E0,-5.479564071E-1,6.013761520E0,9.286544800E0
1.101567575E0,-1.465005636E0,4.345366001E0,1.122832012E1
1.121838304E0,-7.465606928E-1,1.936391711E0,1.035912704E1
1.142109085E0,-1.048654556E0,2.922832966E0,9.985847473E0
1.162379814E0,-7.202396393E-1,2.262413740E0,9.646066666E0
1.182650595E0,-1.347757339E0,1.723430514E0,1.011027431E1
1.202921325E0,-1.163509965E0,1.546361685E0,1.062293625E1
1.223192106E0,-4.546363056E-1,1.158724308E0,1.083589745E1
1.243592106E0,1.244267747E-1,1.395613790E0,1.030887794E1
1.263733564E0,1.148554832E-1,1.254437327E0,9.940383911E0
1.284004293E0,8.644071817E-1,2.464607358E-1,1.032802105E1
1.304275022E0,9.242277741E-1,-9.391828626E-2,9.966704369E0
1.324545752E0,1.074975610E0,-9.870393574E-2,9.140582085E0
1.344816481E0,1.067797065E0,5.024927482E-2,8.695517540E0
1.365087210E0,1.079761267E0,-6.999006122E-2,8.022536278E0
1.385357939E0,6.035895348E-1,-6.777670383E-1,8.408378601E0
1.405628668E0,1.065404296E0,-1.511067510E0,8.678768158E0
1.425899345E0,1.800599098E0,-2.138585329E0,9.147761345E0
1.446170075E0,1.771885157E0,-2.519043922E0,8.906085968E0
1.466440752E0,1.360319614E0,-2.528615236E0,9.023334503E0
1.486711481E0,1.628315806E0,-2.861217737E0,8.638090134E0
1.506982158E0,1.965703845E0,-3.218346357E0,8.520841599E0
1.527252887E0,2.061416626E0,-3.139383316E0,8.437092781E0
1.547523564E0,2.377867460E0,-3.261417150E0,8.213961601E0
1.567794241E0,2.454437733E0,-3.524627686E0,8.221140862E0
1.588064918E0,2.042274237E0,-4.176073551E0,8.405985832E0
1.608335595E0,1.659422517E0,-4.652245522E0,8.225926399E0
1.628606272E0,1.685743570E0,-4.202394962E0,7.905287743E0
1.648876950E0,1.329213023E0,-4.975276470E0,7.395616531E0
1.669147627E0,1.551745534E0,-3.780659676E0,8.257032394E0
1.689418304E0,1.345962763E0,-3.792623997E0,9.669994354E0
1.709818304E0,1.932204247E0,-3.864408493E0,9.751350403E0
1.729959606E0,2.121237278E0,-4.747958183E0,8.712266922E0
1.750230283E0,2.204986095E0,-6.016752720E0,8.580661774E0
1.770500960E0,1.256830096E0,-6.385845661E0,8.516056061E0
1.790771585E0,-4.546362907E-2,-5.732006550E0,8.082356453E0
1.811171585E0,4.313062727E-1,-5.559723377E0,8.120641708E0
1.831312887E0,9.553344250E-1,-5.638686657E0,7.740182877E0
1.851583512E0,-1.004985496E-1,-4.200001717E0,7.115057945E0
1.871854189E0,-1.053440213E0,-1.295713425E0,7.098308563E0
1.892124814E0,-1.132403374E0,-4.482355118E0,7.788039684E0
1.912524814E0,-2.085345030E0,-8.617152214E0,9.052047729E0
1.932666064E0,-1.809572101E0,-8.365905762E0,7.515257835E0
1.952936689E0,-1.591825247E0,-8.574081421E0,5.422734261E0
1.973207314E0,-3.521636724E0,-9.327820778E0,3.837489367E0
1.993477939E0,-4.711467743E0,-9.296713829E0,3.674777269E0
2.013877939E0,-2.260020971E0,-8.607581139E0,4.256831646E0
2.034019189E0,-7.854440212E-1,-7.786244869E0,4.520041943E0
2.054289762E0,-2.181057930E0,-6.326025009E0,5.714658737E0
2.074560335E0,-4.316651821E0,-4.862813950E0,5.401198864E0
2.094831012E0,-5.676373482E0,-4.501497746E0,3.629313707E0
2.115231012E0,-5.817550182E0,-4.345963955E0,2.017747641E0
2.135372210E0,-6.177071571E0,-3.596412420E0,1.292722464E0
2.155642783E0,-6.713063717E0,-2.921038151E0,1.498505235E0
2.175913408E0,-6.911668301E0,-2.717648268E0,2.164308071E0
2.196183981E0,-6.533602238E0,-2.983251572E0,3.270390272E0
2.216454554E0,-6.287141323E0,-3.696911097E0,4.869394302E0
2.236725127E0,-6.622136593E0,-3.881158352E0,6.461817741E0
2.256995700E0,-6.997809887E0,-3.811766386E0,7.831110477E0
2.277266325E0,-7.115656376E0,-4.262215137E0,8.676374435E0
2.297536845E0,-7.137191772E0,-4.733601570E0,8.571090698E0
2.317807366E0,-5.896512985E0,-5.648257732E0,8.223533630E0
2.338077991E0,-4.905286312E0,-6.333203316E0,8.257032394E0
2.358348564E0,-4.970490932E0,-5.810969830E0,8.714659691E0
2.378619137E0,-5.870192051E0,-4.549354076E0,8.977870941E0
2.398889658E0,-7.163512707E0,-2.971287489E0,8.319844246E0
2.419160231E0,-8.331808090E0,-1.800599098E0,7.371688366E0
2.439430752E0,-1.023769188E1,-1.000798106E0,6.923632145E0
2.459701325E0,-1.130070305E1,-5.557330847E-1,6.995417118E0
2.479971897E0,-1.168116188E1,-7.064808607E-1,6.480959892E0
2.500242418E0,-1.128634644E1,-1.109073281E0,6.004190445E0
2.520512939E0,-1.015633583E1,-1.039083242E0,5.573482037E0
2.540783460E0,-9.212965012E0,-4.863412082E-1,5.446662426E0
2.561053981E0,-7.957930088E0,1.986042857E-1,5.740979671E0
2.581324554E0,-6.533602238E0,9.068797827E-1,7.847859859E0
2.601595075E0,-4.768895626E0,1.993819475E0,9.288937569E0
2.621865595E0,-4.086941242E0,2.537588358E0,9.128618240E0
2.642136064E0,-5.214558601E0,1.220937729E0,8.249854088E0
2.662406585E0,-6.253642082E0,-2.231307179E-1,8.484949112E0
2.682677106E0,-5.937191010E0,-5.988038778E-1,9.437891006E0
2.702947627E0,-6.174678802E0,-1.992024779E-1,9.792028427E0
2.723218147E0,-6.617351055E0,3.230310678E-1,8.218747139E0
2.743488616E0,-4.687539577E0,5.647061467E-1,5.805585861E0
2.763759137E0,-4.132404804E0,1.118046403E0,4.354937077E0
2.784029606E0,-6.093322754E0,1.244866014E0,4.161118507E0
2.804300127E0,-8.872586250E0,1.759322882E0,5.827121258E0
2.824570595E0,-9.878170013E0,1.331007600E0,5.807978630E0
2.844841064E0,-8.578269005E0,4.522434771E-1,4.737788677E0
2.865111533E0,-7.331010342E0,-4.265206456E-1,7.594220638E0
2.885382054E0,-7.086942673E0,-1.238285661E0,8.271389961E0
2.905652522E0,-5.700301647E0,-1.886740685E0,8.355736732E0
2.925922991E0,-4.733003139E0,-1.759921074E0,8.738588333E0
2.946193460E0,-4.926821709E0,-7.232306600E-1,8.327022552E0
2.966463929E0,-4.704289436E0,2.297109663E-1,8.065607071E0
2.986734397E0,-5.073382378E0,1.338186026E0,7.625327587E0
3.007004866E0,-4.783252239E0,1.800000787E0,7.217949390E0
3.027275335E0,-4.958526611E0,4.426721931E-1,7.234699249E0
3.047545804E0,-5.585446358E0,-4.887340367E-1,7.481758118E0
3.067816272E0,-5.085346222E0,-3.180061340E0,9.037691116E0
3.088086689E0,-5.762515068E0,-4.496711731E0,9.495318413E0
3.108357158E0,-7.067800045E0,-3.163311481E0,8.650053978E0
3.128627627E0,-5.767300606E0,-1.838884234E0,8.561519623E0
3.148898043E0,-4.615755081E0,-6.131607890E-1,8.681160927E0
3.169168512E0,-5.286343575E0,3.230310678E-1,8.650053978E0
3.189438929E0,-5.374877930E0,2.392822690E-2,8.987442017E0
3.209838929E0,-3.760919094E0,9.810572863E-2,8.403593063E0
3.229979814E0,-4.462614059E0,1.603191197E-1,7.847859859E0
3.250250283E0,-6.009573936E0,-1.106680483E-1,7.816753387E0
3.270520700E0,-5.391627789E0,-2.829512656E-1,8.587840080E0
3.290791116E0,-3.344567776E0,-6.729813814E-1,8.628518105E0
3.311191116E0,-4.204189301E0,-4.001995921E-1,8.673981667E0
3.331331950E0,-6.102894306E0,-5.916253924E-1,8.953942299E0
3.351602366E0,-6.835097790E0,-6.011967063E-1,9.689137459E0
3.371872783E0,-7.792825222E0,1.536790371E0,1.016530895E1
3.392143252E0,-1.680359721E0,3.972085714E-1,7.445865631E0
3.412543252E0,-3.986442566E0,8.087740541E-1,6.543173313E0
3.432684085E0,-5.279164791E0,-6.999006122E-2,7.278368473E0
3.452954502E0,-2.738585472E0,-1.716850281E0,7.424330235E0
3.473224918E0,-1.474576950E0,-2.799004316E0,7.021738052E0
3.493624918E0,-2.640479803E0,-4.098905087E0,7.043273449E0
3.513923616E0,-3.996013880E0,-5.889933109E0,8.640482903E0
3.534036689E0,-3.717848301E0,-5.540580750E0,1.076411247E1
3.554307002E0,-2.396411896E0,-4.994419098E0,9.476176262E0
3.574577314E0,-3.153141975E0,-3.464807272E0,7.926823139E0
3.594847679E0,-3.562314749E0,-2.849253654E0,8.292924881E0
3.615117939E0,-3.315854073E0,-2.829512656E-1,8.350951195E0
3.635388304E0,-2.815155745E0,6.269195080E-1,8.017750740E0
3.655658668E0,-2.738585472E0,6.005984545E-1,1.037587738E1
3.675929085E0,-2.126022816E0,-8.763712645E-1,1.069472122E1
3.696199450E0,-1.304686546E0,-3.177668571E0,8.915657043E0
3.716599450E0,-8.787640929E-1,-2.602792740E0,8.982656479E0
3.736740283E0,3.279961586E0,1.895713687E0,1.000738239E1
3.757010647E0,8.087740898E0,1.211366415E0,7.587042332E0
3.777281012E0,2.901297510E-1,1.388435364E0,1.095075321E1
3.797551429E0,1.096511006E0,1.558325768E0,9.741779327E0
3.817821845E0,1.836491346E0,4.838287354E0,8.793622971E0
3.838092210E0,1.168295622E0,4.436293125E0,9.559925079E0
3.858362575E0,1.932204247E0,2.695514679E0,9.104690552E0
3.878632991E0,1.822134495E0,2.126022816E0,9.334401131E0
3.898903408E0,1.367498159E0,2.681157827E0,9.411569595E0
3.919173825E0,5.820540786E-1,3.308675528E0,1.017488003E1
3.939444241E0,-5.264209956E-2,3.308675528E0,9.803992271E0
3.959714606E0,4.145565331E-1,2.987439156E0,8.934800148E0
3.979985022E0,8.907282352E-1,3.782454491E0,9.312865257E0
4.000255439E0,5.533402562E-1,5.221737385E0,9.291330338E0
4.020525804E0,-3.397808075E-1,4.510470867E0,8.788837433E0
4.040796272E0,2.392822644E-3,3.734597921E0,8.834300995E0
4.061066637E0,2.344966233E-1,4.259224415E0,9.181260109E0
4.081337002E0,-7.417750359E-2,5.465805054E0,9.044869423E0
4.101607418E0,3.092723191E-1,4.675575256E0,8.633303642E0
4.121877887E0,9.361918569E-1,4.177868366E0,8.858229637E0
4.142148252E0,1.275972724E0,4.788038254E0,8.635697365E0
4.162548252E0,1.698904037E-1,4.733003139E0,8.535198212E0
4.182689085E0,-1.292722464E0,3.037688255E0,8.685946465E0
4.202959502E0,-1.960918188E0,1.041476011E0,1.045543861E1
4.223229918E0,-1.465005636E0,2.384447813E0,9.803992271E0
4.243500231E0,-8.979067206E-1,1.933998942E0,9.298508644E0
4.263770700E0,-2.703889608E-1,7.465606928E-1,8.989834785E0
4.284041116E0,8.572286963E-1,1.699502230E0,9.332008362E0
