"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.764148100E-2,2.423474751E-2,-6.547376513E-1,-9.414267540E-2
6.775507500E-2,-8.868319541E-2,-5.886912942E-1,-6.484792382E-2
8.802580400E-2,-1.573926955E-1,-4.423507154E-1,-3.081275225E-1
1.082965850E-1,-3.139864504E-1,-4.386222959E-1,-4.801675975E-1
1.285674180E-1,-5.008070469E-1,-5.796365738E-1,-4.380896688E-1
1.488382520E-1,-6.712492704E-1,-6.131923795E-1,-3.805654347E-1
1.691090330E-1,-7.692534924E-1,-6.078660488E-1,-4.577970505E-1
1.893798660E-1,-7.916240692E-1,-7.245124578E-1,-5.728455186E-1
2.097798660E-1,-7.548724413E-1,-7.932219505E-1,-6.415550113E-1
2.299216370E-1,-7.085334659E-1,-8.539419770E-1,-6.410223842E-1
2.501924700E-1,-6.142576337E-1,-8.448871970E-1,-5.819002390E-1
2.704634080E-1,-4.853607416E-1,-8.374303579E-1,-5.270391703E-1
2.907342930E-1,-3.400854170E-1,-8.550072312E-1,-5.398223400E-1
3.111342930E-1,-1.893506050E-1,-9.370325208E-1,-7.502118945E-1
3.312760640E-1,-8.788425475E-3,-9.599357247E-1,-1.095224142E0
3.515469500E-1,1.677790284E-2,-1.293230057E0,-1.217729449E0
3.718178350E-1,-1.038632076E-2,-1.807086587E0,-1.236904263E0
3.920886680E-1,1.360874325E-1,-2.093109846E0,-1.585644960E0
4.124886680E-1,3.362238407E-1,-2.004693031E0,-2.229463577E0
4.326304390E-1,3.948133290E-1,-1.778324485E0,-2.739591837E0
4.529013250E-1,1.185105816E-1,-1.539305925E0,-2.626141310E0
4.731721580E-1,-3.745733202E-1,-1.452486992E0,-2.065945625E0
4.934430430E-1,-9.086698890E-1,-1.391234279E0,-1.595764875E0
5.138430430E-1,-1.341699600E0,-1.287371159E0,-1.488705993E0
5.339847620E-1,-1.600958109E0,-1.233042717E0,-1.473792195E0
5.542556470E-1,-1.654753923E0,-1.181910038E0,-1.434377551E0
5.745264810E-1,-1.507747531E0,-1.000948310E0,-1.438105941E0
5.947973660E-1,-1.309208989E0,-9.881651998E-1,-1.529718637E0
6.150682000E-1,-1.137701511E0,-1.202149987E0,-1.706552386E0
6.353390330E-1,-9.108003974E-1,-1.286305904E0,-1.968474030E0
6.556098660E-1,-5.844302773E-1,-1.004676819E0,-2.165015221E0
6.758807000E-1,-1.382179558E-1,-8.006787896E-1,-2.373274326E0
6.961515330E-1,2.312953621E-1,-7.916240692E-1,-2.585661173E0
7.164224180E-1,5.050681233E-1,-7.804387808E-1,-2.702840090E0
7.366932000E-1,7.010766268E-1,-9.183903933E-1,-2.702307463E0
7.569640330E-1,8.101329803E-1,-1.163800478E0,-2.500440121E0
7.772348660E-1,9.305077791E-1,-1.406147957E0,-1.952495098E0
7.975057000E-1,1.059404731E0,-1.305480599E0,-1.218794823E0
8.177765330E-1,1.165398479E0,-7.037398219E-1,-6.223802567E-1
8.380473140E-1,1.130244732E0,-2.809632719E-1,-1.569932252E-1
8.583181470E-1,8.080024719E-1,-4.332959950E-1,1.364869028E-1
