"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.747668900E-2,-1.836341023E0,5.534139156E0,7.884892941E0
5.776122000E-2,-1.741347790E0,5.526528358E0,7.911736965E0
7.787799100E-2,-1.678287745E0,5.504262447E0,7.940833569E0
9.815122000E-2,-1.660025239E0,5.456970215E0,7.977229118E0
1.184240330E-1,-1.630535603E0,5.377651691E0,8.036952972E0
1.386964810E-1,-1.574396610E0,5.271570683E0,8.118017197E0
1.589685640E-1,-1.517345428E0,5.141093254E0,8.212016106E0
1.792403870E-1,-1.461028337E0,4.994058132E0,8.312351227E0
1.995112200E-1,-1.392478824E0,4.845748901E0,8.411307335E0
2.199120540E-1,-1.316660285E0,4.701508999E0,8.504858017E0
2.400544500E-1,-1.228062034E0,4.571339130E0,8.588661194E0
2.603258040E-1,-1.131343842E0,4.461898804E0,8.659209251E0
2.805971580E-1,-1.029000521E0,4.378486156E0,8.714378357E0
3.008680430E-1,-9.254493117E-1,4.320398808E0,8.754890442E0
3.212684080E-1,-8.328436613E-1,4.289945602E0,8.779129982E0
3.414104390E-1,-7.486577630E-1,4.277332783E0,8.792856216E0
3.616815330E-1,-5.750451684E-1,4.261604786E0,8.813536644E0
3.819525750E-1,-3.350909650E-1,4.261451721E0,8.825991631E0
4.022234080E-1,-1.227193922E-1,4.298005104E0,8.813766479E0
4.226235640E-1,-9.749228135E-3,4.364984989E0,8.781639099E0
4.427654390E-1,3.678805754E-2,4.416114807E0,8.755967140E0
4.630364290E-1,7.810793817E-2,4.400990963E0,8.763307571E0
4.833073140E-1,1.756062955E-1,4.295639992E0,8.814024925E0
5.035782000E-1,2.916702628E-1,4.100607872E0,8.903388023E0
5.239782520E-1,4.059661329E-1,3.836185217E0,9.016056061E0
5.441200220E-1,5.211388469E-1,3.541845798E0,9.129847527E0
5.643909600E-1,6.334679127E-1,3.256059170E0,9.228606224E0
5.846617930E-1,7.204898000E-1,3.004710197E0,9.307147980E0
6.049327310E-1,8.380920887E-1,2.798117876E0,9.361544609E0
6.252035640E-1,9.725242257E-1,2.634071350E0,9.396076202E0
6.454743970E-1,1.100009799E0,2.526806355E0,9.411462784E0
6.657452310E-1,1.143673420E0,2.503792763E0,9.412406921E0
6.860160640E-1,1.172943592E0,2.570319653E0,9.390849113E0
7.062869500E-1,1.180832624E0,2.702316046E0,9.352727890E0
7.265578350E-1,1.185304403E0,2.880339622E0,9.298874855E0
7.468286160E-1,1.219465613E0,3.083138466E0,9.229167938E0
