"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.811099400E-2,-5.871135235E0,4.868920803E0,6.163908958E0
6.829818200E-2,-5.900485039E0,4.832244396E0,6.164745331E0
8.847484800E-2,-5.899894714E0,4.803143501E0,6.188007355E0
1.086520880E-1,-5.873503685E0,4.788835526E0,6.224099159E0
1.288302650E-1,-5.837907314E0,4.788312912E0,6.257898331E0
1.490097440E-1,-5.803093433E0,4.790997028E0,6.288150787E0
1.691907860E-1,-5.767555714E0,4.786854267E0,6.323900223E0
1.893735460E-1,-5.719040394E0,4.778351307E0,6.374192238E0
2.095581300E-1,-5.645804405E0,4.770911694E0,6.444663048E0
2.297445880E-1,-5.552313805E0,4.762398720E0,6.531596184E0
2.499328690E-1,-5.454510689E0,4.741334915E0,6.628607273E0
2.701228170E-1,-5.364884853E0,4.703496456E0,6.727965355E0
2.903142230E-1,-5.297320843E0,4.655463219E0,6.814356327E0
3.105068800E-1,-5.257672787E0,4.596829414E0,6.884506226E0
3.307005250E-1,-5.222956657E0,4.516733646E0,6.963492393E0
3.508948480E-1,-5.158070087E0,4.415083885E0,7.076137543E0
3.710895360E-1,-5.043340206E0,4.301139355E0,7.227399826E0
3.912839110E-1,-4.893557072E0,4.180797100E0,7.398947716E0
4.114744840E-1,-4.737148285E0,4.072859287E0,7.559207916E0
4.316589630E-1,-4.568714142E0,3.981848955E0,7.709870815E0
4.518409420E-1,-4.395932674E0,3.898790121E0,7.851470470E0
4.720233900E-1,-4.229580402E0,3.820190668E0,7.980424881E0
4.922064630E-1,-4.094333172E0,3.748385668E0,8.084332466E0
5.123903170E-1,-3.991357565E0,3.692951202E0,8.160977364E0
5.325750570E-1,-3.913325310E0,3.639168024E0,8.222695351E0
5.527607340E-1,-3.859392643E0,3.567212343E0,8.279521942E0
5.729473480E-1,-3.823508739E0,3.461654186E0,8.340750694E0
5.931349000E-1,-3.796774626E0,3.323968887E0,8.408692360E0
6.133233380E-1,-3.741403103E0,3.165278435E0,8.494310379E0
6.335125570E-1,-3.633894682E0,3.002790451E0,8.599328995E0
6.537024530E-1,-3.490200758E0,2.859358549E0,8.707063675E0
6.738929210E-1,-3.335273266E0,2.730318785E0,8.808615685E0
6.940838070E-1,-3.171538591E0,2.602786064E0,8.907145500E0
7.142749000E-1,-3.005079269E0,2.471638203E0,9.001716614E0
7.344714630E-1,-2.845492601E0,2.292399406E0,9.100464821E0
7.546610460E-1,-2.698179960E0,2.014062166E0,9.210524559E0
7.748383900E-1,-2.561690569E0,1.613996983E0,9.327547073E0
7.950162550E-1,-2.447622061E0,1.117020249E0,9.430365562E0
8.151950050E-1,-2.405576229E0,5.957059264E-1,9.488346100E0
8.353749530E-1,-2.503818989E0,1.746332347E-1,9.480020523E0
8.555563590E-1,-2.655384541E0,-1.070159972E-1,9.439697266E0
8.757393800E-1,-2.842171431E0,-3.684181273E-1,9.378523827E0
8.959241190E-1,-3.067355871E0,-7.394769788E-1,9.285197258E0
9.161106300E-1,-3.309884071E0,-1.223289847E0,9.149787903E0
9.362988590E-1,-3.587814093E0,-1.744130611E0,8.958570480E0
9.564886500E-1,-3.918286085E0,-2.232642651E0,8.708199501E0
