"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.801203600E-2,3.342264518E-2,8.096003532E-2,-3.125217259E-1
5.820995300E-2,-9.920267761E-2,1.395495385E-1,-2.097237855E-1
7.838641100E-2,-1.913479865E-1,5.006739125E-2,-8.721846342E-2
9.856328600E-2,-1.817606091E-1,-1.049284711E-1,2.263685223E-3
1.187408900E-1,-1.045289934E-1,-2.071937770E-1,5.819002539E-2
1.389196400E-1,-6.085318699E-2,-2.008021921E-1,9.440898895E-2
1.590998480E-1,-8.908267319E-2,-1.869537681E-1,9.973530471E-2
1.792817230E-1,-1.524658650E-1,-2.263685167E-1,1.082574204E-1
1.994653690E-1,-2.201101035E-1,-3.291664720E-1,1.759016514E-1
2.196508900E-1,-2.968090773E-1,-4.452801943E-1,2.739059031E-1
2.398382860E-1,-3.708449006E-1,-4.948149621E-1,3.186469972E-1
2.600274530E-1,-4.342280924E-1,-5.049349666E-1,2.611227632E-1
2.802181820E-1,-4.203796685E-1,-4.676507413E-1,1.471395344E-1
3.004102650E-1,-3.905522823E-1,-3.467433155E-1,3.741738573E-2
3.206034940E-1,-4.816323221E-1,-2.253032625E-1,5.459476262E-3
3.407975570E-1,-7.197187543E-1,-2.721748650E-1,8.695214242E-2
3.609921400E-1,-8.741819859E-1,-4.836297035E-1,1.785648167E-1
3.811869320E-1,-9.610009789E-1,-8.106656075E-1,2.249037921E-1
4.013808900E-1,-9.476851821E-1,-8.602004051E-1,2.733732760E-1
4.215680780E-1,-8.667251468E-1,-8.532761931E-1,3.623228073E-1
4.417498480E-1,-8.246471882E-1,-9.081372619E-1,4.454133511E-1
4.619320360E-1,-6.904240251E-1,-8.623309135E-1,3.596596420E-1
4.821147440E-1,-5.620597005E-1,-8.660593629E-1,1.609879732E-1
5.022981820E-1,-3.868238628E-1,-7.110635042E-1,3.954791278E-2
5.224824530E-1,-3.431480527E-1,-5.342296958E-1,8.748477697E-2
5.426676610E-1,-4.331628382E-1,-3.318296373E-1,2.121206224E-1
5.628538070E-1,-6.009418368E-1,-1.784316599E-1,2.265016884E-1
5.830408900E-1,-7.564703226E-1,-1.225053221E-1,1.226384789E-1
6.032289110E-1,-8.944219947E-1,-1.741705984E-1,7.736477256E-2
6.234177650E-1,-1.006807327E0,-4.181159735E-1,1.881521940E-1
6.436073480E-1,-1.024384141E0,-6.151897311E-1,3.846933246E-1
6.637975570E-1,-9.317061901E-1,-7.052045465E-1,4.832302332E-1
6.839882860E-1,-8.731167316E-1,-7.547392845E-1,4.502070546E-1
7.041793280E-1,-8.582029939E-1,-8.170571923E-1,4.512723088E-1
7.243704730E-1,-9.673925638E-1,-7.925561666E-1,5.066660047E-1
7.445724530E-1,-1.399889588E0,-7.350319028E-1,5.801692009E-1
7.647496400E-1,-1.984719276E0,-6.593981981E-1,6.398239732E-1
7.849271400E-1,-2.526938438E0,-6.087981462E-1,5.689839721E-1
8.051053690E-1,-2.781536579E0,-4.340949357E-1,4.555333555E-1
8.252846400E-1,-2.581266880E0,1.693769246E-1,4.731102288E-1
8.454652650E-1,-1.856887698E0,7.131940126E-1,5.796365738E-1
8.656474530E-1,-1.448891759E0,8.426235318E-1,7.617966533E-1
8.858313070E-1,-1.895237207E0,1.004543662E0,1.031841040E0
9.060169320E-1,-2.625475407E0,1.148886800E0,1.013731480E0
9.262043280E-1,-2.976479769E0,1.328916430E0,5.721797347E-1
9.463933900E-1,-2.917890310E0,1.630918622E0,1.924132407E-1
9.665839110E-1,-2.737328053E0,1.994706154E0,1.668469161E-1
9.867757860E-1,-2.512024879E0,2.516685247E0,3.814975321E-1
1.006968703E0,-2.440119505E0,3.253315210E0,6.792387366E-1
1.027162453E0,-2.771949053E0,3.606982708E0,1.081908345E0
1.047356723E0,-3.324288368E0,3.141995192E0,1.496828556E0
1.067551203E0,-3.960783482E0,2.192312479E0,1.609213829E0
1.087744015E0,-2.931205988E0,3.368896246E0,3.314301372E-1
1.107931203E0,3.002711833E-1,4.580633640E0,-1.296825290E0
1.128112973E0,3.679154217E-1,2.764359236E0,7.298387289E-1
1.148295161E0,-6.174534559E-1,1.105743647E0,1.899498224E0
1.168477869E0,-6.105292439E-1,1.239966869E0,1.286971688E0
1.188661307E0,-8.139945865E-1,1.249021649E0,2.467416972E-1
1.208845578E0,-1.297091603E0,1.265000582E0,-1.852227151E-1
1.229030786E0,-5.647228956E-1,1.079644680E0,1.455416381E-1
1.249216932E0,1.324921697E-1,9.459540844E-1,5.700492263E-1
1.269404015E0,1.426121742E-1,8.255793452E-1,1.004144192E0
1.289592036E0,9.201214463E-2,1.124918461E0,8.933567405E-1
1.309780890E0,1.948100924E-1,1.532381773E0,3.218427896E-1
1.329970473E0,1.846900880E-1,1.707617640E0,-2.193111479E-1
1.350160682E0,6.378266215E-2,1.425855398E0,-1.676458716E-1
1.370351411E0,-2.765690684E-1,7.542066574E-1,9.600688517E-2
1.390542453E0,-4.917523265E-1,5.933518410E-1,2.110553533E-1
1.410733598E0,-5.327649713E-1,5.534044504E-1,-9.414267540E-2
1.430935578E0,-2.627206445E-1,4.793686327E-3,-3.018690944E-1
1.451112765E0,1.782985032E-1,-8.074698448E-1,-6.534060836E-1
1.471290265E0,3.221091032E-1,-9.566067457E-1,-1.634513855E0
1.491468494E0,2.187785208E-1,3.211769760E-1,-2.673678637E0
1.511647765E0,4.270375669E-1,3.696464896E-1,-3.350121021E0
1.531828390E0,6.555365920E-1,7.616634965E-1,-3.537607431E0
1.552010578E0,5.271723270E-1,1.061002612E0,-3.761845350E0
1.572194432E0,6.432861090E-1,1.530783892E0,-3.891274929E0
1.592380057E0,7.311703563E-1,2.729737997E0,-4.109653950E0
1.612567453E0,8.403598666E-1,3.002978086E0,-4.252399445E0
1.632756515E0,1.335174799E0,1.987782001E0,-4.078761101E0
1.652947036E0,1.695233941E0,1.013065696E0,-3.650525331E0
1.673138911E0,1.051814675E0,1.065263674E-1,-3.658514738E0
1.693331828E0,-1.055809379E0,-4.479433596E-1,-3.499790430E0
1.713525578E0,-2.006024599E0,-4.660528302E-1,-3.146655560E0
1.733719848E0,-1.354615927E0,-8.969519734E-1,-2.716821671E0
1.753914328E0,-9.014793485E-2,-1.020522594E0,-1.839577198E0
1.774107140E0,8.632630110E-1,-9.528783560E-1,1.476721764E-1
1.794294328E0,5.261070728E-1,-2.844253778E-1,1.664075017E0
1.814476098E0,-2.840259075E-1,9.331709743E-1,1.120790482E0
1.834658286E0,5.952160433E-2,8.644614220E-1,1.668469161E-1
1.854840994E0,7.231808305E-1,2.972085476E-1,-2.230395675E-1
1.875024432E0,6.699176431E-1,-2.327601016E-1,3.901528195E-2
1.895208703E0,1.777658761E-1,-5.273054913E-2,3.809649050E-1
1.915393911E0,-2.744385600E-1,1.326253265E-1,3.761712313E-1
1.935580057E0,-3.974764943E-1,-1.826927215E-1,2.041311413E-1
1.955767140E0,-4.965460002E-1,-6.498108506E-1,1.061268896E-1
1.975955161E0,-2.467416972E-1,-4.905539155E-1,-6.484792382E-2
1.996144015E0,7.337003201E-2,-7.350318879E-2,-1.649827063E-1
2.016333598E0,1.426121742E-1,-7.456845604E-3,-1.921469271E-1
2.036523807E0,6.538055837E-2,-1.912148297E-1,-2.150501013E-1
2.056714536E0,-2.783001214E-2,-3.350254297E-1,-2.161153555E-1
2.076905578E0,-9.227846563E-2,-3.099917173E-1,-1.713742912E-1
2.097096828E0,-9.760478139E-2,-2.135853618E-1,-1.122521535E-1
2.117298911E0,-6.032055244E-2,-1.826927215E-1,-8.881635964E-2
2.137476203E0,-4.807002097E-2,-2.146506310E-1,-1.015995219E-1
2.157653807E0,-5.712476373E-2,-2.918822467E-1,-1.042626798E-1
2.177832140E0,-5.819002539E-2,-4.138549268E-1,-8.508793265E-2
2.198011515E0,-2.303632535E-2,-5.965476632E-1,-6.378266215E-2
2.218192244E0,2.809632942E-2,-6.929540038E-1,-1.318263728E-2
2.238374536E0,6.644582003E-2,-6.870950460E-1,7.416898012E-2
2.258558494E0,1.090563685E-1,-6.844319105E-1,2.185122073E-1
2.278744119E0,2.475406379E-1,-6.157223582E-1,3.889544010E-1
2.298931411E0,5.069323182E-1,-2.290316820E-1,5.567334294E-1
2.319120369E0,8.472840786E-1,2.775011659E-1,6.526071429E-1
2.339310786E0,1.089631557E0,6.364950538E-1,7.282408476E-1
2.359502557E0,1.124785304E0,7.542066574E-1,7.644598484E-1
2.379695369E0,1.072054744E0,4.516717792E-1,7.868303657E-1
2.399889015E0,1.032639980E0,6.018739566E-2,7.910913825E-1
2.420083182E0,1.003877878E0,2.727074921E-1,7.559376955E-1
2.440277557E0,1.083239913E0,7.685877085E-1,6.781734824E-1
2.460470994E0,1.110404134E0,9.512804151E-1,4.757733643E-1
2.480658182E0,8.121303916E-1,7.424887419E-1,1.338237375E-1
2.500839953E0,2.347574681E-1,2.950780392E-1,-4.034686089E-2
2.521022140E0,-1.125184745E-1,-7.243792713E-2,1.993374527E-1
2.541204848E0,-8.056056499E-2,-3.073285520E-1,5.801692009E-1
2.561388286E0,-6.671213359E-2,-3.387538493E-1,6.792387366E-1
2.581572557E0,-1.567269117E-1,-3.669833243E-1,4.459459782E-1
2.601757765E0,-2.057290375E-1,-3.664506972E-1,2.584595978E-1
2.621943911E0,-2.334259003E-1,-1.512674391E-1,1.700427085E-1
2.642130994E0,-3.234406710E-1,1.581916511E-1,7.057371549E-3
2.662319015E0,-4.177165031E-1,2.418148518E-1,-1.724395454E-1
2.682507869E0,-4.534028471E-1,1.182442605E-1,-2.054627240E-1
2.702697453E0,-4.123901725E-1,6.604634225E-2,-1.767006069E-1
2.722887661E0,-3.506048918E-1,1.986716688E-1,-2.299637944E-1
2.743078390E0,-2.968090773E-1,4.282359779E-1,-3.322291076E-1
2.763269432E0,-2.909501195E-1,4.511391521E-1,-4.073301852E-1
2.783460682E0,-2.675143182E-1,2.178464085E-1,-4.962796867E-1
2.803662765E0,-2.334259003E-1,-1.043958366E-1,-5.399554968E-1
2.823840473E0,-2.515353858E-1,-2.338253707E-1,-4.653870463E-1
2.844018494E0,-2.818953991E-1,-1.603221744E-1,-3.487406969E-1
2.864197244E0,-2.456764281E-1,4.793686420E-2,-2.960101366E-1
2.884377036E0,-1.226384789E-1,3.211769760E-1,-2.677806616E-1
2.904558078E0,1.010668874E-1,5.422192216E-1,-1.756353378E-1
2.924740578E0,3.167827725E-1,6.934866309E-1,-3.608580679E-2
2.944924640E0,3.652522564E-1,7.542066574E-1,2.356895804E-2
2.965110369E0,2.049300969E-1,7.265098095E-1,-1.531316526E-2
2.985297765E0,3.182475269E-2,5.049349666E-1,-9.254477918E-2
3.005486723E0,2.117211558E-2,2.577938139E-1,-1.436774284E-1
3.025677140E0,7.017423958E-2,8.628635854E-2,-5.366265774E-2
3.045868807E0,1.953427196E-1,-5.326318368E-2,4.540686309E-2
3.066061515E0,2.922817171E-1,1.944106072E-1,-5.725792143E-3
3.086254953E0,3.119890988E-1,5.262402296E-1,-3.817638457E-1
3.106448807E0,1.958753467E-1,2.604569495E-1,-8.520777822E-1
3.126642869E0,1.478053257E-2,-6.354297400E-1,-1.005475760E0
3.146835473E0,-1.615206003E-1,-1.447693229E0,-6.347639561E-1
3.167022661E0,-3.798996508E-1,-1.248489022E0,-4.727107286E-2
3.187204432E0,-3.910849094E-1,7.456845604E-3,2.930806577E-1
3.207386619E0,-1.183774248E-1,1.220792174E0,3.479417264E-1
3.227569328E0,1.649827063E-1,1.379516363E0,1.231711060E-1
3.247752765E0,9.574057162E-2,4.085285962E-1,-2.406164259E-1
3.267937036E0,-2.398174703E-1,-2.854906619E-1,-4.968123436E-1
3.288122244E0,-4.107922912E-1,3.142527863E-2,-5.016059875E-1
3.308308390E0,-1.984053478E-2,6.508761048E-1,-3.450122476E-1
3.328495473E0,4.829638898E-1,9.480846524E-1,-1.074584723E-1
3.348683494E0,4.781702161E-1,7.893603444E-1,9.653951973E-2
3.368872348E0,6.431528926E-2,4.074633420E-1,1.023984700E-1
3.389061932E0,-3.889544010E-1,1.214400530E-1,7.736477256E-2
3.409252140E0,-5.492765903E-1,-4.207791388E-2,2.126532495E-1
3.429442869E0,-1.822932363E-1,-1.853558719E-1,3.308975101E-1
3.449633911E0,3.561975360E-1,-1.928127259E-1,3.330280483E-1
3.469825161E0,5.910881758E-1,3.621896356E-2,3.197122514E-1
3.490027244E0,5.639239550E-1,2.679138184E-1,2.994722426E-1
3.510204953E0,5.346291661E-1,4.090612531E-1,1.876195520E-1
3.530382973E0,6.486123800E-1,6.258423924E-1,6.617950648E-2
3.550561723E0,9.197220206E-1,1.041295171E0,8.269108832E-2
3.570741515E0,1.036900997E0,1.124918461E0,2.526006401E-1
3.590922557E0,1.007606268E0,8.958867192E-1,2.802974880E-1
3.611105057E0,1.176983118E0,6.546044946E-1,4.647212476E-2
3.631289119E0,1.519465446E0,7.691203356E-1,-8.721846342E-2
3.651474848E0,1.629187584E0,1.437573314E0,3.848264739E-2
3.671662244E0,1.577522278E0,1.824263930E0,1.391500682E-1
3.691851203E0,1.587109685E0,1.825329304E0,8.748477697E-2
3.712041619E0,1.603621244E0,1.858352423E0,-4.993423447E-2
3.732233286E0,1.523193836E0,1.973400950E0,-2.091911435E-1
3.752425994E0,1.421993852E0,2.050632477E0,-4.089280665E-1
3.772619432E0,1.553553820E0,1.643701792E0,-5.149217844E-1
3.792813286E0,1.627589703E0,9.475520253E-1,-2.842922211E-1
3.813007348E0,1.347957969E0,7.941540480E-1,6.777740270E-2
3.833199953E0,1.010269403E0,2.769685388E-1,3.149185777E-1
3.853387140E0,8.707198501E-1,-6.471476555E-1,2.573943138E-1
3.873568911E0,7.657914162E-1,-8.500803709E-1,5.925529078E-2
3.893751098E0,8.227829933E-1,-3.440801501E-1,-3.395527974E-2
3.913933807E0,7.498124242E-1,9.747162461E-2,-7.323687430E-3
3.934117244E0,7.583345771E-1,3.728422895E-2,1.717737690E-2
3.954301515E0,8.691219687E-1,-2.647180259E-1,-6.791055668E-3
3.974486723E0,9.607346654E-1,-2.492716908E-1,-9.986846708E-3
3.994672869E0,9.202546477E-1,4.601939023E-1,1.492700726E-1
4.014859953E0,8.068040609E-1,7.760445476E-1,3.745733202E-1
4.035047973E0,6.028060913E-1,5.171855092E-1,7.159903049E-1
4.055236828E0,5.266396999E-1,-1.416800618E-1,9.982851744E-1
4.075426411E0,7.056040168E-1,-6.940192580E-1,9.870999455E-1
4.095616619E0,7.748461366E-1,-6.434192657E-1,8.459525108E-1
4.115807348E0,7.412903309E-1,-4.005391300E-1,6.936197877E-1
4.135998390E0,6.283723712E-1,-4.900212586E-2,7.351650596E-1
4.156189640E0,6.363618970E-1,9.374319762E-2,8.411588073E-1
