"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
6.015387400E-2,-4.902377129E0,1.675269127E0,8.326497078E0
8.020283200E-2,-4.831262112E0,1.712966919E0,8.360324860E0
1.002916870E-1,-4.774263859E0,1.752264738E0,8.384888649E0
1.204228320E-1,-4.735163212E0,1.777072310E0,8.401823044E0
1.405968950E-1,-4.732185841E0,1.798313141E0,8.398981094E0
1.608127280E-1,-4.731765270E0,1.834890127E0,8.391302109E0
1.810675200E-1,-4.700451851E0,1.880951881E0,8.398699760E0
2.013571030E-1,-4.632203579E0,1.926394463E0,8.426273346E0
2.216760620E-1,-4.545158863E0,1.975183487E0,8.462302208E0
2.420180410E-1,-4.476711750E0,2.021372318E0,8.487844467E0
2.623759570E-1,-4.446359634E0,2.037268639E0,8.499988556E0
2.827424160E-1,-4.465339184E0,2.032165766E0,8.491256714E0
3.031099160E-1,-4.519807339E0,2.009474277E0,8.467806816E0
3.233247070E-1,-4.601246357E0,1.963962078E0,8.434557915E0
3.435132490E-1,-4.720776558E0,1.882510424E0,8.386942863E0
3.636963740E-1,-4.879353046E0,1.759273648E0,8.322694778E0
3.838799160E-1,-5.076608658E0,1.622047424E0,8.232095718E0
4.040639780E-1,-5.302598000E0,1.508583665E0,8.110302925E0
4.242487700E-1,-5.549343586E0,1.435717106E0,7.957002640E0
4.444343950E-1,-5.802258968E0,1.408945680E0,7.779399395E0
4.646209570E-1,-6.042609215E0,1.416920304E0,7.592732430E0
4.848084570E-1,-6.276140213E0,1.469206452E0,7.390661716E0
5.049968950E-1,-6.502895355E0,1.530746698E0,7.179104805E0
5.251862700E-1,-6.727309227E0,1.556640983E0,6.963516235E0
5.453764780E-1,-6.981198788E0,1.551293612E0,6.710195541E0
5.655674160E-1,-7.227039814E0,1.510944366E0,6.454249859E0
5.857589780E-1,-7.436875343E0,1.427884102E0,6.230924606E0
6.059510620E-1,-7.642483711E0,1.316725850E0,6.002422333E0
6.261434570E-1,-7.863457680E0,1.156812072E0,5.744406223E0
6.463360620E-1,-8.096200943E0,9.364544749E-1,5.453894615E0
6.665394990E-1,-8.379524231E0,6.770438552E-1,5.049315453E0
6.867183530E-1,-8.691891670E0,3.939307928E-1,4.523960590E0
7.068975200E-1,-8.950221062E0,1.191226691E-1,4.006215096E0
7.270774160E-1,-9.145927429E0,-7.839090377E-2,3.537832975E0
7.472583530E-1,-9.287513733E0,-2.201329172E-1,3.140704155E0
7.674405410E-1,-9.401879311E0,-3.478039205E-1,2.766601562E0
7.876241870E-1,-9.507695198E0,-4.503654540E-1,2.360357523E0
8.078094990E-1,-9.587604523E0,-6.020554900E-1,1.971233964E0
8.279964780E-1,-9.623684883E0,-8.925826550E-1,1.660831094E0
8.481851240E-1,-9.647458076E0,-1.239320040E0,1.249411821E0
8.683753320E-1,-9.668960571E0,-1.540201783E0,5.562056899E-1
8.885669990E-1,-9.655232430E0,-1.711475849E0,-1.332210898E-1
9.087599160E-1,-9.624526978E0,-1.765449286E0,-6.496664882E-1
9.289538740E-1,-9.588384628E0,-1.770091057E0,-1.048825860E0
9.491486660E-1,-9.566408157E0,-1.743000150E0,-1.271292567E0
9.693439780E-1,-9.566083908E0,-1.713598251E0,-1.313016295E0
9.895394990E-1,-9.571627617E0,-1.740395665E0,-1.235053062E0
1.009734916E0,-9.579808235E0,-1.797658443E0,-1.079854488E0
1.029923457E0,-9.588568687E0,-1.847221017E0,-9.041617513E-1
1.050106582E0,-9.590484619E0,-1.883430123E0,-8.035463095E-1
1.070290124E0,-9.583833694E0,-1.910764098E0,-8.182373643E-1
1.090474187E0,-9.571386337E0,-1.921714544E0,-9.305757880E-1
1.110658978E0,-9.555191994E0,-1.901574016E0,-1.119238734E0
1.130844603E0,-9.534170151E0,-1.831703544E0,-1.383779168E0
1.151031166E0,-9.491677284E0,-1.667995572E0,-1.815556049E0
1.171218666E0,-9.432314873E0,-1.439230204E0,-2.265050650E0
1.191407103E0,-9.401052475E0,-1.162567854E0,-2.537525415E0
1.211596478E0,-9.452733040E0,-9.587309361E-1,-2.428383827E0
1.231786687E0,-9.502500534E0,-9.620197415E-1,-2.224271059E0
1.251977624E0,-9.522727966E0,-1.029694319E0,-2.104220867E0
1.272169187E0,-9.552283287E0,-1.063409925E0,-1.947676063E0
1.292361270E0,-9.617516518E0,-9.399650097E-1,-1.670399308E0
1.312553666E0,-9.699882507E0,-5.780167580E-1,-1.322336078E0
1.332746270E0,-9.748189926E0,-2.265186906E-1,-1.044931412E0
1.352949707E0,-9.761952400E0,-2.260492370E-2,-9.349660873E-1
1.373128562E0,-9.749116898E0,5.353321880E-2,-1.059355259E0
1.393307728E0,-9.737989426E0,1.453743130E-1,-1.149272084E0
1.413487624E0,-9.750055313E0,4.378991425E-1,-9.565829039E-1
1.433668562E0,-9.741853714E0,9.739837050E-1,-5.639430881E-1
1.453850749E0,-9.669868469E0,1.619928241E0,-1.996434331E-1
1.474034395E0,-9.510376930E0,2.392303467E0,1.371010090E-3
1.494219707E0,-9.213025093E0,3.360137463E0,6.641957909E-3
1.514406687E0,-8.788002968E0,4.337769985E0,-3.537503481E-1
1.534595332E0,-8.253508568E0,5.257436752E0,-6.398036480E-1
1.554785541E0,-7.680438042E0,6.086326599E0,-3.713261187E-1
1.574977207E0,-7.064248562E0,6.796579361E0,-2.707217932E-1
1.595170124E0,-6.474770069E0,7.361694336E0,-2.306381315E-1
1.615364082E0,-6.022013187E0,7.739713669E0,-5.073344707E-2
1.635558874E0,-5.718669891E0,7.966121197E0,9.009987116E-2
1.655754187E0,-5.394584656E0,8.188506126E0,1.312215328E-1
1.675949707E0,-4.889816761E0,8.494286537E0,3.273740709E-1
1.696145124E0,-4.146672726E0,8.860507011E0,6.833167672E-1
1.716333666E0,-3.159699917E0,9.219222069E0,1.092069149E0
1.736516791E0,-2.072427273E0,9.508472443E0,1.210114241E0
1.756700332E0,-1.096060753E0,9.710176468E0,8.255268335E-1
1.776884395E0,-5.438551903E-1,9.790094376E0,1.692981720E-1
1.797069187E0,-5.400531292E-1,9.778749466E0,-5.047754049E-1
1.817254812E0,-7.936005592E-1,9.712233543E0,-1.101412177E0
1.837441374E0,-9.540287852E-1,9.606534004E0,-1.724738836E0
1.857628874E0,-9.744418859E-1,9.486557961E0,-2.286057472E0
1.877817312E0,-9.742395282E-1,9.378229141E0,-2.696307421E0
1.898006687E0,-1.046220660E0,9.259852409E0,-3.054660320E0
1.918196895E0,-1.260234118E0,9.105834007E0,-3.415549517E0
1.938387832E0,-1.546398878E0,8.938463211E0,-3.725975752E0
1.958579395E0,-1.756297350E0,8.788585663E0,-3.980773449E0
1.978771478E0,-1.863662958E0,8.672035217E0,-4.182458878E0
1.998963874E0,-1.909593105E0,8.596825600E0,-4.314908981E0
2.019156478E0,-1.907649755E0,8.566916466E0,-4.374838352E0
2.039359916E0,-1.921933651E0,8.565498352E0,-4.371360779E0
2.059538666E0,-1.998543024E0,8.579901695E0,-4.308304310E0
2.079717728E0,-2.091518402E0,8.612661362E0,-4.197380543E0
2.099897520E0,-2.143072367E0,8.668002129E0,-4.055040359E0
2.120078353E0,-2.186785698E0,8.739057541E0,-3.875205755E0
2.140260437E0,-2.219245195E0,8.821212769E0,-3.664907694E0
2.160443978E0,-2.218199968E0,8.883886337E0,-3.510916710E0
2.180629187E0,-2.170274496E0,8.901277542E0,-3.496791840E0
2.200816062E0,-2.097865582E0,8.867118835E0,-3.625403643E0
2.221004603E0,-1.994917035E0,8.795038223E0,-3.852011442E0
2.241194812E0,-1.878125668E0,8.774355888E0,-3.956476450E0
2.261386478E0,-1.893665671E0,8.829203606E0,-3.824863434E0
2.281579499E0,-2.326052904E0,8.842243195E0,-3.546066761E0
2.301773562E0,-3.126881123E0,8.804330826E0,-2.979388237E0
2.321968457E0,-3.916538239E0,8.654902458E0,-2.433881760E0
2.342163874E0,-4.260599613E0,8.512773514E0,-2.355924606E0
2.362359499E0,-4.187371254E0,8.475832939E0,-2.607021332E0
2.382549707E0,-3.933424234E0,8.488333702E0,-2.940535307E0
2.402740020E0,-3.748512506E0,8.560713768E0,-2.972074986E0
2.422941166E0,-3.750010252E0,8.691037178E0,-2.563919544E0
2.443120645E0,-3.733351707E0,8.828456879E0,-2.071430683E0
2.463300437E0,-3.670755148E0,8.923888206E0,-1.749335051E0
2.483480853E0,-3.600453854E0,8.977546692E0,-1.615791202E0
2.503662207E0,-3.565865993E0,9.004402161E0,-1.541336060E0
2.523844812E0,-3.575655222E0,9.003719330E0,-1.522535086E0
2.544028770E0,-3.579301119E0,9.000316620E0,-1.534048319E0
2.564214291E0,-3.604771614E0,8.987194061E0,-1.551241875E0
2.584401374E0,-3.699515581E0,8.946372032E0,-1.564101577E0
2.604590020E0,-3.844761610E0,8.870066643E0,-1.646244645E0
2.624780124E0,-4.038043022E0,8.731294632E0,-1.905014396E0
2.644971582E0,-4.186533928E0,8.605821609E0,-2.140830278E0
2.665164291E0,-4.254465580E0,8.546943665E0,-2.240459919E0
2.685358041E0,-4.271314621E0,8.532502174E0,-2.263332844E0
2.705552520E0,-4.240365028E0,8.545434952E0,-2.272718191E0
2.725747520E0,-4.201377392E0,8.549150467E0,-2.330415010E0
2.745942728E0,-4.224437237E0,8.522103310E0,-2.387105227E0
2.766137103E0,-4.299563885E0,8.491829872E0,-2.360711575E0
2.786325645E0,-4.351540089E0,8.492547035E0,-2.260780334E0
2.806508770E0,-4.330103397E0,8.501264572E0,-2.269157887E0
2.826692312E0,-4.319353104E0,8.431719780E0,-2.533706665E0
2.846876374E0,-4.438274384E0,8.187447548E0,-3.072099924E0
2.867061166E0,-4.610548496E0,7.798941135E0,-3.753633022E0
2.887246791E0,-4.823351860E0,7.346355915E0,-4.351634979E0
2.907433353E0,-5.117809772E0,7.047415257E0,-4.506923676E0
2.927620853E0,-5.456682205E0,6.884582043E0,-4.358616829E0
2.947809291E0,-5.799104691E0,6.703341484E0,-4.195949078E0
