"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.593387500E-2,-1.524826288E0,3.416352510E0,8.664410591E0
3.614460400E-2,-1.443470240E0,3.294318676E0,8.240283012E0
5.641799000E-2,-1.567897081E0,3.244069338E0,8.379665375E0
7.669080200E-2,-1.541576028E0,3.181855917E0,8.556734085E0
9.696314600E-2,-1.292722464E0,3.054438114E0,8.134998322E0
1.172352810E-1,-1.031904817E0,3.073580742E0,7.563114166E0
1.375071040E-1,-1.173081279E0,2.834298372E0,7.481758118E0
1.577787190E-1,-1.268794179E0,2.585444927E0,7.996214867E0
1.780501770E-1,-8.045865893E-1,2.293520451E0,8.024929047E0
1.983214790E-1,-5.814558864E-1,2.322234392E0,7.878966808E0
2.185926770E-1,-1.232901812E0,2.355733871E0,8.247461319E0
2.388638230E-1,-8.787640929E-1,2.157129526E0,1.007916737E1
2.591349170E-1,-2.488535494E-1,1.654038668E0,1.070189953E1
2.794058540E-1,-9.332008660E-2,1.479362607E0,9.617352486E0
2.996768440E-1,1.866401732E-1,1.701895118E0,8.762516975E0
3.199477810E-1,6.705885530E-1,1.955534339E0,8.657232285E0
3.402186150E-1,1.220937729E0,1.883749604E0,8.726624489E0
3.604895000E-1,1.254437327E0,1.737787485E0,9.233902931E0
3.807603330E-1,1.566102386E0,2.075175524E0,9.064012527E0
4.010311670E-1,2.216950178E0,1.670788407E0,9.119047165E0
4.213020000E-1,2.452044964E0,7.082754970E-1,9.399605751E0
4.415727810E-1,2.483151674E0,-9.152546525E-2,1.065882874E1
4.619727810E-1,1.067797065E0,-2.997010350E-1,1.231286716E1
4.821143960E-1,9.571290575E-3,-1.489532143E-1,1.202333546E1
5.023851250E-1,8.739784956E-1,-2.159522474E-1,1.162612724E1
5.226559580E-1,7.040880919E-1,-7.639086246E-1,1.119003487E1
5.429267400E-1,5.988038778E-1,-6.759724021E-2,1.073539925E1
5.631974690E-1,1.322034478E0,5.503492057E-2,9.945169449E0
5.834683020E-1,1.525424480E0,-3.954139352E-1,9.028120041E0
6.037390310E-1,1.297508121E0,-1.369891018E-1,9.176474571E0
6.240098120E-1,1.024726272E0,2.105683982E-1,1.002891827E1
6.442805420E-1,7.998009920E-1,1.818545163E-1,1.022512913E1
6.645513230E-1,5.868397355E-1,2.512463629E-1,9.882955551E0
6.848220520E-1,2.709871531E-1,7.441678643E-1,9.717850685E0
7.050928330E-1,4.624129832E-1,9.116654396E-1,9.329615593E0
7.253635620E-1,8.811569214E-1,9.906286001E-1,9.202795982E0
7.456342920E-1,8.356932998E-1,1.074975610E0,9.847063065E0
7.660342920E-1,8.931210637E-1,1.177866936E0,1.028495026E1
7.861758020E-1,1.386640668E0,1.180259824E0,9.815957069E0
8.064465310E-1,2.516651154E0,1.713859200E0,9.059226990E0
8.267172600E-1,3.538984776E0,2.286342144E0,7.977072716E0
