"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.949793200E-2,-3.571726322E0,4.251982689E0,8.082933426E0
5.954678600E-2,-3.358673573E0,4.073993206E0,8.263914108E0
7.963168200E-2,-3.124416351E0,3.896327257E0,8.439612389E0
9.975543200E-2,-2.918868542E0,3.745359182E0,8.580377579E0
1.199191820E-1,-2.801571369E0,3.605445385E0,8.678845406E0
1.401224110E-1,-2.776431084E0,3.442363262E0,8.752825737E0
1.603630360E-1,-2.712294102E0,3.288855553E0,8.831605911E0
1.806376190E-1,-2.454872847E0,3.199808121E0,8.938971519E0
2.009413690E-1,-2.132283211E0,3.136362314E0,9.043615341E0
2.212686610E-1,-1.837348223E0,3.053298473E0,9.136296272E0
2.416130360E-1,-1.658574700E0,2.930176973E0,9.210515022E0
2.619677230E-1,-1.601188660E0,2.743362427E0,9.277959824E0
2.823257440E-1,-1.525399327E0,2.455698490E0,9.370863914E0
3.025975150E-1,-1.409301281E0,2.118681431E0,9.470768929E0
3.227882440E-1,-1.385675907E0,1.849119663E0,9.530532837E0
3.429735570E-1,-1.503023386E0,1.689608574E0,9.542354584E0
3.631592860E-1,-1.784012198E0,1.625977516E0,9.504940033E0
3.833456400E-1,-2.195920467E0,1.603890538E0,9.422093391E0
4.035327230E-1,-2.626573086E0,1.533295751E0,9.323116302E0
4.237206400E-1,-2.888768196E0,1.428942204E0,9.261939049E0
4.439094940E-1,-3.151699543E0,1.215517402E0,9.206501961E0
4.640992860E-1,-3.326070309E0,8.850475550E-1,9.182827950E0
4.842900150E-1,-3.379951239E0,5.507544279E-1,9.189286232E0
5.044816820E-1,-3.468235254E0,2.770891786E-1,9.168694496E0
5.246741820E-1,-3.647459745E0,5.910990387E-2,9.102908134E0
5.448674110E-1,-3.839506626E0,-1.755329818E-1,9.022071838E0
5.650612650E-1,-4.021077156E0,-4.950477183E-1,8.930635452E0
5.852556400E-1,-4.162834644E0,-9.361467957E-1,8.829770088E0
6.054503270E-1,-4.223396301E0,-1.428571939E0,8.734557152E0
6.256452230E-1,-4.182293892E0,-1.906550884E0,8.662786484E0
6.458509520E-1,-4.099316120E0,-2.394236565E0,8.581004143E0
6.660323070E-1,-3.994014263E0,-2.904059649E0,8.472583771E0
