"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.948074400E-2,-4.197634220E0,4.827907562E0,6.302735806E0
3.949793200E-2,-3.749918461E0,4.497508049E0,6.824671745E0
5.954678600E-2,-3.024475336E0,4.188655853E0,7.507019520E0
7.963168200E-2,-2.619855165E0,4.006696701E0,8.287528992E0
9.975543200E-2,-2.665344954E0,4.013879299E0,7.882909298E0
1.199191820E-1,-2.524087191E0,3.968389273E0,6.946776390E0
1.401224110E-1,-2.172139406E0,3.365050554E0,7.289146900E0
1.603630360E-1,-3.362057686E0,4.140771866E0,9.623494148E0
1.806376190E-1,-3.608660460E0,3.860650301E0,1.084932518E1
2.009413690E-1,-2.370858192E0,2.369062662E0,1.010472870E1
2.212686610E-1,-4.626794755E-1,1.267729759E0,8.632294655E0
2.416130360E-1,9.091981053E-1,1.104924083E0,7.404068947E0
2.619677230E-1,8.732850552E-1,1.545457244E0,7.274781704E0
2.823257440E-1,-2.687491477E-1,1.648407817E0,8.526948929E0
3.025975150E-1,-2.028487444E0,1.830367208E0,1.043512821E1
3.227882440E-1,-1.944690347E0,2.325966835E0,1.043752193E1
3.429735570E-1,-8.170213103E-1,2.208651066E0,9.968258858E0
3.631592860E-1,-1.006163239E0,2.287659645E0,8.965087891E0
3.833456400E-1,-3.094505668E-1,1.138442874E0,8.105569839E0
4.035327230E-1,4.614823759E-1,-8.224082589E-1,8.352172852E0
4.237206400E-1,-1.657984704E-1,-6.476315856E-1,7.159860134E0
4.439094940E-1,-1.044470549E0,3.076549172E-1,6.137536049E0
4.640992860E-1,-1.880046844E0,2.837128937E-1,7.437587738E0
4.842900150E-1,-2.090736628E0,-4.321534038E-1,8.775946617E0
5.044816820E-1,-2.694075346E0,-1.831564307E-1,8.771158218E0
5.246741820E-1,-1.726817966E0,-1.523909330E0,8.127118111E0
5.448674110E-1,-1.561618090E0,-3.187879562E0,6.350619793E0
5.650612650E-1,-2.521692991E0,-3.453635931E0,4.679467201E0
5.852556400E-1,-3.685275078E0,-4.114435673E0,4.897339344E0
6.054503270E-1,-3.673303843E0,-4.873397350E0,6.032191277E0
6.256452230E-1,-3.129820108E0,-5.488707542E0,6.865373611E0
6.458509520E-1,-3.788225651E0,-4.789600372E0,6.721721172E0
6.660323070E-1,-5.246294498E0,-5.742492676E0,7.538144112E0
6.862139730E-1,-6.531980991E0,-6.173449039E0,7.423222542E0
7.063963690E-1,-6.996456146E0,-6.180631638E0,6.862978935E0
7.265798070E-1,-6.517615795E0,-6.420052052E0,7.799111843E0
7.467644940E-1,-8.349180222E0,-6.829460144E0,1.046625233E1
7.669506400E-1,-1.068592072E1,-7.358579159E0,1.198896503E1
7.871383480E-1,-1.051353836E1,-6.925228596E0,1.077031612E1
8.073277230E-1,-9.007585526E0,-6.520608425E0,9.515754700E0
8.275187650E-1,-8.555081367E0,-6.834248543E0,8.828619003E0
8.477113690E-1,-8.787319183E0,-7.097610950E0,8.723274231E0
8.679054320E-1,-8.964489937E0,-7.135918140E0,9.161413193E0
8.881007440E-1,-8.677185059E0,-7.135918140E0,9.575610161E0
9.082970980E-1,-7.841609001E0,-6.673837185E0,9.309853554E0
9.284941820E-1,-7.039551735E0,-6.269217014E0,7.246051311E0
9.486916820E-1,-6.634931564E0,-6.922834396E0,6.700173378E0
9.688893900E-1,-6.579864979E0,-6.872556210E0,6.709750175E0
9.890855360E-1,-7.013215542E0,-6.874950409E0,6.173449039E0
1.009276369E0,-6.730699539E0,-6.752845764E0,5.306747913E0
1.029461786E0,-6.105813026E0,-6.084863663E0,4.401739597E0
1.049647619E0,-5.380369663E0,-5.629965305E0,3.207033157E0
1.069833973E0,-6.065111637E0,-5.045780182E0,1.629254222E0
