"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.948074400E-2,-8.050730228E-1,-6.153228879E-1,-3.382211924E-2
3.949793200E-2,-1.017060518E0,-1.000948310E0,6.045371294E-2
5.954678600E-2,-1.151283622E0,-1.233708501E0,1.243695319E-1
7.963168200E-2,-1.120923638E0,-1.315201163E0,1.430116445E-1
9.975543200E-2,-9.680583477E-1,-1.106409431E0,2.037316710E-1
1.199191820E-1,-9.105340838E-1,-5.748428702E-1,2.436790615E-1
1.401224110E-1,-1.011734128E0,-4.540686309E-2,2.287653685E-1
1.603630360E-1,-9.771130681E-1,-2.451438010E-1,3.251717389E-1
1.806376190E-1,-6.522076726E-1,-1.245426297E0,5.472791791E-1
2.009413690E-1,-4.460791349E-1,-1.594300151E0,4.945486486E-1
2.212686610E-1,-4.743086398E-1,-1.468066454E0,2.846917212E-1
2.416130360E-1,-6.309024096E-1,-9.029440880E-1,-7.190529723E-3
2.619677230E-1,-9.313067198E-1,-3.356912136E-1,-2.793653905E-1
2.823257440E-1,-1.440502763E0,-4.725775719E-1,-3.651190996E-1
3.025975150E-1,-1.700427055E0,-7.000113726E-1,-3.262369931E-1
3.227882440E-1,-1.391500592E0,-1.641837656E-1,-1.419463754E-1
3.429735570E-1,-8.183888197E-1,6.021402478E-1,-1.451421678E-1
3.631592860E-1,-3.416832983E-1,1.469797492E0,-5.299686641E-2
3.833456400E-1,-1.573926955E-1,2.232526302E0,2.181127369E-1
4.035327230E-1,-2.761695981E-1,2.317214727E0,-1.600558609E-1
4.237206400E-1,-3.235738277E-1,1.346759558E0,-6.282392144E-1
4.439094940E-1,-8.902940750E-1,1.329182744E0,-7.400919199E-1
4.640992860E-1,-1.625326037E0,9.105340838E-1,-4.103928208E-1
4.842900150E-1,-1.796833396E0,3.203780353E-1,5.246423557E-2
5.044816820E-1,-1.483645916E0,4.934833944E-1,5.246423557E-2
5.246741820E-1,-1.150218368E0,1.008538365E0,3.275685757E-2
5.448674110E-1,-1.182708979E0,1.077247858E0,-3.275685757E-2
5.650612650E-1,-1.584846020E0,1.001081467E0,-2.005358785E-1
5.852556400E-1,-2.195774794E0,7.901592851E-1,-3.539338410E-1
6.054503270E-1,-2.482863188E0,3.816306889E-1,-3.858917654E-1
6.256452230E-1,-2.435991526E0,-1.524658650E-1,-3.560643792E-1
6.458509520E-1,-2.460492611E0,-3.468764722E-1,-5.387570858E-1
6.660323070E-1,-2.561160088E0,-4.331628382E-1,-6.740455627E-1
6.862139730E-1,-2.653838158E0,-7.736477256E-2,-8.034750819E-1
7.063963690E-1,-3.027745485E0,5.717802644E-1,-9.201214910E-1
7.265798070E-1,-3.477286816E0,8.801741004E-1,-1.075117350E0
7.467644940E-1,-3.528419495E0,5.659213066E-1,-1.160871029E0
7.669506400E-1,-2.985667706E0,2.932138145E-1,-7.060034871E-1
7.871383480E-1,-2.453035831E0,2.745717168E-1,-7.323687524E-2
8.073277230E-1,-2.345444202E0,3.992075622E-1,2.527337968E-1
8.275187650E-1,-2.451437950E0,7.960182428E-1,2.729738057E-1
8.477113690E-1,-2.616021156E0,1.194426894E0,2.356895804E-1
8.679054320E-1,-2.560627460E0,1.314269066E0,3.491401672E-1
8.881007440E-1,-2.152098894E0,1.041028857E0,6.617950201E-1
9.082970980E-1,-1.542235494E0,7.187866569E-1,9.616667628E-1
9.284941820E-1,-1.083106756E0,8.391614556E-1,1.088965774E0
9.486916820E-1,-1.041028857E0,9.259804487E-1,1.034637332E0
9.688893900E-1,-8.098666668E-1,1.088433146E0,1.037300467E0
9.890855360E-1,-5.211802125E-1,1.134239435E0,1.199220538E0
1.009276369E0,-2.719085515E-1,9.078709483E-1,1.479384899E0
1.029461786E0,-1.089232042E-1,7.720498443E-1,1.683382869E0
1.049647619E0,-1.408811212E-1,6.399571300E-1,1.711612344E0
1.069833973E0,-4.503402114E-1,8.902940750E-1,1.512940645E0
1.090021057E0,-8.103992939E-1,1.186437368E0,1.682850242E0
1.110208973E0,-8.050730228E-1,5.866939425E-1,2.660229683E0
1.130397827E0,-4.034686089E-1,-4.629902244E-1,3.001113892E0
1.150587619E0,-1.637842804E-1,-4.075964987E-1,2.544115782E0
1.170778348E0,-1.446095407E-1,1.318263710E-1,1.780321836E0
1.190970015E0,-1.856221855E-1,3.795001805E-1,1.217862606E0
1.211162515E0,-2.681801319E-1,3.390201628E-1,8.242477179E-1
1.231355744E0,-2.740390599E-1,5.131907463E-1,8.524772525E-1
1.251549598E0,-2.356895804E-1,5.174518228E-1,9.659277797E-1
1.271743973E0,-3.587275445E-1,3.304980397E-1,1.126250029E0
1.291938661E0,-2.926811874E-1,6.684529036E-2,1.257809997E0
1.312133557E0,-6.045371294E-2,-3.218427896E-1,1.171523690E0
1.332339286E0,9.294424951E-2,-4.864259958E-1,1.085237384E0
1.352520536E0,1.845569313E-1,-2.669816911E-1,8.157256246E-1
1.372702098E0,8.602003753E-2,-1.198421582E-3,5.467465520E-1
1.392884390E0,3.091927767E-1,2.250369489E-1,3.795001805E-1
1.413067723E0,3.757717609E-1,6.149234176E-1,-5.832318589E-2
1.433252307E0,-7.004108280E-2,1.246092200E0,-9.174582958E-1
1.453438348E0,-5.648560524E-1,1.517734408E0,-1.973134637E0
1.473625952E0,-5.925529003E-1,1.160871029E0,-2.751842260E0
1.493815223E0,-5.885581672E-2,8.972182870E-1,-2.958503485E0
1.514006161E0,3.560643792E-1,5.067991614E-1,-3.117760420E0
1.534198661E0,3.086601496E-1,-1.018658355E-1,-3.557714224E0
1.554392619E0,-1.440769136E-1,-8.384956717E-1,-4.082889080E0
1.574587827E0,-5.259739161E-1,-6.110618711E-1,-4.113249302E0
1.594784077E0,3.861580789E-2,-8.006787896E-1,-3.042126656E0
1.614981161E0,4.167844057E-1,-2.914827764E-1,-1.716405988E0
1.635178765E0,5.536707640E-1,6.388918757E-1,-9.238498807E-1
1.655376577E0,5.643234253E-1,1.332378507E0,-5.845634341E-1
1.675573869E0,5.733781457E-1,1.977395654E0,-2.585927546E-1
1.695764702E0,5.030707717E-1,1.250885844E0,-1.302284747E-1
1.715950119E0,3.997401893E-1,1.525990218E-1,-6.538055539E-1
1.736135952E0,2.181127369E-1,-5.732449889E-1,-8.407593369E-1
1.756322307E0,-1.510011256E-1,-1.025449395E0,-1.488972306E0
1.776509390E0,-1.140631080E0,-9.615336061E-1,-2.175002098E0
1.796697307E0,-1.766473413E0,-1.558613896E0,-1.829856634E0
1.816886161E0,-1.937448263E0,-1.949565649E0,-1.235439539E0
1.837075952E0,-1.610412359E0,-2.026797295E0,-5.536707640E-1
1.857266682E0,-6.665887237E-1,-7.410240173E-1,9.187898785E-2
1.877458348E0,2.362222075E-1,5.206476152E-2,2.703106403E-1
1.897650848E0,1.451421678E-1,-5.466133952E-1,-1.771000773E-1
1.917844077E0,-4.764391780E-1,-6.041376591E-1,-4.940160215E-1
1.938037932E0,-6.932203174E-1,2.103895694E-2,-7.406245470E-1
1.958232307E0,-1.278582692E0,-1.077247858E-1,-3.912180662E-1
1.978426994E0,-1.373923779E0,-8.592683077E-1,-2.095906287E-1
1.998621890E0,-7.624624372E-1,-1.372192740E0,-8.412919641E-1
2.018827619E0,-5.792371035E-1,-1.237969518E0,-1.517734408E0
2.039008765E0,-9.765804410E-1,-1.193761110E0,-1.831987143E0
2.059190223E0,-1.059671044E0,-1.172988415E0,-1.602422833E0
2.079372411E0,-4.514054656E-1,-8.161250949E-1,-1.054877281E0
2.099555640E0,4.103928208E-1,1.211737394E-1,-6.687192321E-1
2.119740119E0,8.716519475E-1,1.229580522E0,-3.275685757E-2
2.139926057E0,8.380961418E-1,1.618934393E0,-1.185105816E-1
2.160113661E0,6.319676638E-1,1.098553181E0,-6.703171730E-1
2.180302932E0,3.880222738E-1,1.050616264E0,-5.504750013E-1
2.200493869E0,4.151864946E-1,8.567382693E-1,-8.255792782E-3
2.220686369E0,3.065296113E-1,9.046751261E-1,2.079927325E-1
2.240880327E0,3.808317333E-2,1.198687911E0,7.057371736E-2
2.261075536E0,-3.755054250E-2,1.281778455E0,1.808284968E-1
2.281271786E0,-3.382211924E-2,9.968204498E-1,6.436855793E-1
2.301468869E0,-5.052012801E-1,-2.430132627E-1,7.635276914E-1
2.321666473E0,-9.978857040E-1,-1.508013844E0,1.872200817E-1
