"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.967937700E-2,-1.742573142E0,1.601396561E0,8.362915039E0
4.996406400E-2,-1.359721422E0,1.118046403E0,8.592626572E0
7.008109600E-2,-6.604190469E-1,9.260223508E-1,9.171689034E0
9.035437700E-2,-6.723831892E-1,6.388836503E-1,9.569496155E0
1.106271370E-1,-1.366899967E0,2.081755698E-1,9.354142189E0
1.308974500E-1,-2.039881229E0,1.268195957E-1,9.044869423E0
1.512994290E-1,-1.505683661E0,2.201396823E-1,8.609375954E0
1.714418250E-1,-5.575276613E-1,2.392822690E-2,8.463413239E0
1.917134390E-1,-1.722832322E-1,-2.518445849E-1,8.956335068E0
2.119848460E-1,6.825526357E-1,-1.920240223E-1,7.350152969E0
2.322552620E-1,1.396211982E0,-1.417747438E-1,7.843074322E0
2.526560440E-1,1.434497118E0,-1.159322619E0,1.041236782E1
2.727975540E-1,4.384847581E-1,-1.822134495E0,1.057747269E1
2.930684910E-1,-7.393822074E-1,-1.580459356E0,8.623732567E0
3.133393770E-1,-4.761717021E-1,-1.905883193E0,8.717052460E0
3.336098460E-1,1.818545163E-1,-2.263011932E0,9.610174179E0
3.540101580E-1,1.348355532E0,-2.882753134E0,1.043629551E1
3.741513560E-1,2.523829699E0,-2.901895761E0,8.941978455E0
3.944219810E-1,1.422533035E0,-4.134797573E0,7.395616531E0
4.146925540E-1,5.264209956E-2,-5.631507874E0,7.716254711E0
4.349630230E-1,1.144367456E0,-5.779862881E0,7.215556622E0
4.552342210E-1,4.137190342E0,-7.240083218E0,7.807182312E0
4.755045850E-1,3.658625841E0,-4.453640938E0,1.065165043E1
4.959045850E-1,3.346960783E0,-4.592424870E0,9.390034676E0
5.160455230E-1,3.500699520E0,-4.377070904E0,7.524828911E0
5.363159910E-1,4.338187218E0,-3.924229145E0,6.978667259E0
5.565864080E-1,5.085346222E0,-3.206382275E0,7.352545738E0
5.768568770E-1,5.348556995E0,-2.236690998E0,7.347760201E0
5.971273460E-1,5.875576019E0,-3.522234917E0,6.409175396E0
6.175273460E-1,7.474579811E0,-6.704091072E0,5.372485161E0
6.378261480E-1,7.934599876E0,-6.282954216E0,3.174677372E0
6.579000540E-1,8.937790871E0,-4.527818680E0,2.937189817E0
6.782095850E-1,9.172286987E0,-4.700101852E0,3.957130432E0
6.984798980E-1,7.920242786E0,-5.787041664E0,4.512863636E0
7.188798980E-1,7.139584541E0,-6.172286034E0,4.395615101E0
7.391785960E-1,7.910671711E0,-5.858826160E0,5.671587944E0
7.592917730E-1,8.873184204E0,-5.188237667E0,5.034498692E0
7.795619290E-1,8.966505051E0,-4.853242397E0,2.645265341E0
7.998323460E-1,7.604390144E0,-5.839683533E0,2.283949137E0
