"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.954859600E-2,-1.281177282E0,1.877665639E0,9.539566994E0
3.984812700E-2,-1.162244558E0,1.754398108E0,9.578186035E0
5.996130400E-2,-1.029992342E0,1.569313288E0,9.625319481E0
8.023151200E-2,-9.100205302E-1,1.334313750E0,9.672738075E0
1.005017730E-1,-7.958481312E-1,1.086088777E0,9.713774681E0
1.207720850E-1,-6.721710563E-1,8.482223749E-1,9.746747017E0
1.411720850E-1,-5.159453750E-1,6.258372068E-1,9.773050308E0
1.613129190E-1,-3.020291626E-1,3.871883452E-1,9.794348717E0
1.815832830E-1,1.385028125E-3,5.818251148E-2,9.806477547E0
2.018536480E-1,4.096460044E-1,-3.843807578E-1,9.790547371E0
2.221240640E-1,6.086372733E-1,-9.355589747E-1,9.742929459E0
2.425240640E-1,5.776572227E-1,-1.515172601E0,9.671656609E0
2.626648980E-1,5.837739110E-1,-2.005020380E0,9.581727028E0
2.829353140E-1,6.774791479E-1,-2.353948832E0,9.495805740E0
3.032057830E-1,7.269093990E-1,-2.612528801E0,9.424260139E0
3.234762520E-1,7.663419247E-1,-2.868481159E0,9.346385956E0
3.438762520E-1,8.698596358E-1,-3.160980225E0,9.242399216E0
3.640171890E-1,1.074320793E0,-3.446147919E0,9.118128777E0
3.842876060E-1,1.260792732E0,-3.679857016E0,9.002190590E0
4.045580230E-1,1.280946970E0,-3.905260801E0,8.903847694E0
4.248284910E-1,1.333026290E0,-4.177557468E0,8.771627426E0
4.450977100E-1,1.563854814E0,-4.476093292E0,8.584248543E0
4.653690120E-1,1.960685730E0,-4.640048504E0,8.414038658E0
4.856393770E-1,2.566874981E0,-4.593304157E0,8.275450706E0
5.060394810E-1,3.280755043E0,-4.481425762E0,8.082317352E0
5.261804710E-1,3.906526089E0,-4.404064655E0,7.843064308E0
5.464509910E-1,4.512930393E0,-4.385788918E0,7.521215916E0
5.667214600E-1,5.135241985E0,-4.372785568E0,7.118878365E0
5.869919810E-1,5.795222282E0,-4.382963181E0,6.586001873E0
6.072624500E-1,6.408890724E0,-4.462523937E0,5.931473732E0
6.276704190E-1,6.924125671E0,-4.540179729E0,5.254868507E0
6.479480230E-1,7.196465015E0,-4.679270744E0,4.741909504E0
6.680285960E-1,7.292971611E0,-4.893535614E0,4.363055706E0
6.883394290E-1,7.329961777E0,-5.127093315E0,4.019323349E0
7.086097410E-1,7.405954361E0,-5.302918911E0,3.633355618E0
7.290188040E-1,7.497947216E0,-5.414992332E0,3.260221481E0
7.493010440E-1,7.600449562E0,-5.466388226E0,2.919272423E0
7.694167730E-1,7.699271679E0,-5.470592976E0,2.638979197E0
7.896889600E-1,7.761725426E0,-5.462172508E0,2.467930079E0
8.099610440E-1,7.810235500E0,-5.465742111E0,2.301365376E0
8.302313560E-1,7.882870674E0,-5.446419239E0,2.089799166E0
8.506326580E-1,7.953252316E0,-5.406995773E0,1.918484807E0
8.707744810E-1,8.017627716E0,-5.340333462E0,1.835452199E0
8.910457310E-1,8.115566254E0,-5.226965904E0,1.728235483E0
9.113167730E-1,8.242758751E0,-5.103528023E0,1.476929069E0
9.315871890E-1,8.334524155E0,-5.024437904E0,1.208772540E0
9.518602100E-1,8.370026588E0,-4.997343540E0,1.067521572E0
9.721306790E-1,8.378092766E0,-5.003382683E0,9.716485143E-1
9.924010960E-1,8.373514175E0,-5.038930893E0,8.147559166E-1
1.012671512E0,8.346672058E0,-5.104975224E0,6.653378606E-1
1.032941929E0,8.293991089E0,-5.213010788E0,4.523572624E-1
1.053212398E0,8.215885162E0,-5.349806309E0,2.217721641E-1
1.073482762E0,8.116211891E0,-5.504214764E0,3.320365772E-2
1.093753231E0,8.029520035E0,-5.629622936E0,-6.733425707E-2
1.114023648E0,7.998831272E0,-5.666210651E0,-2.883263826E-1
1.134294064E0,7.973245621E0,-5.687313080E0,-5.022144318E-1
1.154564533E0,7.949172497E0,-5.702777386E0,-6.777623892E-1
1.174834898E0,7.930307388E0,-5.706949711E0,-8.434063196E-1
1.195105419E0,7.884767056E0,-5.749775410E0,-9.700121284E-1
1.215375835E0,7.803896904E0,-5.839814186E0,-1.079879642E0
1.235646200E0,7.685288429E0,-5.985141754E0,-1.133499861E0
1.255916721E0,7.493640423E0,-6.209105968E0,-1.209440589E0
1.276187137E0,7.233700752E0,-6.518219948E0,-1.164805174E0
1.296457606E0,6.861922741E0,-6.936365128E0,-9.855132699E-1
1.316728023E0,6.334975719E0,-7.433950424E0,-8.802582026E-1
1.336998491E0,5.760547161E0,-7.895219326E0,-8.074613214E-1
1.357387658E0,5.235097408E0,-8.263266563E0,-6.946693659E-1
1.377697294E0,4.821367741E0,-8.525276184E0,-4.944321811E-1
1.397771148E0,4.625391006E0,-8.646387100E0,-1.269799620E-1
1.418080679E0,4.442898750E0,-8.739289284E0,2.363288254E-1
1.438409273E0,4.225304604E0,-8.838206291E0,4.508996010E-1
1.458810575E0,4.083867550E0,-8.897906303E0,5.653977990E-1
1.478887710E0,4.036989689E0,-8.918014526E0,5.848997831E-1
1.499158908E0,4.056486607E0,-8.914185524E0,5.025778413E-1
1.519430002E0,4.123273849E0,-8.887621880E0,4.232940078E-1
1.539700991E0,4.269402027E0,-8.820234299E0,3.821744025E-1
1.559971825E0,4.557267189E0,-8.677155495E0,3.296610117E-1
1.580242606E0,4.864265442E0,-8.514744759E0,9.179677069E-2
1.600513335E0,5.047705650E0,-8.406167984E0,-1.654865742E-1
1.620783856E0,5.120602131E0,-8.363525391E0,-3.588186577E-2
1.641054637E0,5.148330688E0,-8.346513748E0,2.812315710E-2
1.661325262E0,5.119975567E0,-8.363920212E0,-3.285646439E-2
1.681595835E0,5.058892727E0,-8.401065826E0,-8.326997980E-3
1.701866304E0,4.900720119E0,-8.481349945E0,-4.690556228E-1
1.722136773E0,4.517644882E0,-8.665911674E0,-8.143917918E-1
1.742526148E0,4.060596943E0,-8.895349503E0,-7.447860241E-1
1.762677866E0,3.595227003E0,-9.110301018E0,-4.971332848E-1
1.782948387E0,3.123073578E0,-9.291513443E0,-2.908134162E-1
1.803218908E0,2.724631786E0,-9.416786194E0,-2.662667334E-1
1.823489429E0,2.517126560E0,-9.470283508E0,-3.849573135E-1
1.843759950E0,2.489807606E0,-9.468367577E0,-5.668050051E-1
1.864030419E0,2.503492832E0,-9.446902275E0,-8.117567897E-1
1.884300939E0,2.404349804E0,-9.415975571E0,-1.314873815E0
1.904571460E0,2.169301271E0,-9.399412155E0,-1.765097976E0
1.924841981E0,1.981491327E0,-9.425957680E0,-1.842661262E0
1.945112450E0,1.897091866E0,-9.476604462E0,-1.662945032E0
1.965382971E0,1.860404611E0,-9.513986588E0,-1.480991840E0
1.985653439E0,1.893908858E0,-9.524766922E0,-1.364663124E0
2.005924012E0,1.968440890E0,-9.518835068E0,-1.299002409E0
2.026194533E0,2.051636934E0,-9.510102272E0,-1.232529283E0
2.046602450E0,2.133786917E0,-9.504078865E0,-1.135705590E0
2.066884116E0,2.199710608E0,-9.504858971E0,-9.946447015E-1
2.086999169E0,2.245705605E0,-9.510140419E0,-8.272907734E-1
2.107269585E0,2.293847322E0,-9.511955261E0,-6.567837000E-1
2.127679012E0,2.305743933E0,-9.518841743E0,-4.955652654E-1
2.147961721E0,2.240300894E0,-9.540944099E0,-3.490265906E-1
2.168074950E0,2.009053707E0,-9.597296715E0,-1.612120271E-1
2.188477814E0,1.579908729E0,-9.678415298E0,5.071177706E-2
2.208620939E0,1.036199450E0,-9.749230385E0,2.217845619E-1
2.228891304E0,4.369706810E-1,-9.790354729E0,3.583265245E-1
2.249293127E0,-1.000659317E-1,-9.795579910E0,4.549648762E-1
2.269435575E0,-4.585649967E-1,-9.780492783E0,5.496024489E-1
2.289707189E0,-5.841100216E-1,-9.762084961E0,7.286322713E-1
2.309978544E0,-5.217464566E-1,-9.748732567E0,9.275697470E-1
2.330249064E0,-4.197672606E-1,-9.742862701E0,1.034806490E0
2.350649794E0,-3.201905489E-1,-9.750311852E0,9.996430874E-1
2.370791408E0,-2.358063310E-1,-9.769033432E0,8.250795603E-1
2.391062450E0,-1.528603882E-1,-9.788685799E0,5.732803941E-1
2.411333387E0,-6.197006255E-2,-9.800848961E0,3.315517604E-1
2.431603908E0,2.264915593E-2,-9.805899620E0,1.191596836E-1
2.451876044E0,1.025047526E-1,-9.805690765E0,-9.114765376E-2
2.472146616E0,1.938577294E-1,-9.799363136E0,-3.245014548E-1
2.492417189E0,3.253758252E-1,-9.782094955E0,-6.124782562E-1
2.512687762E0,5.540629625E-1,-9.742067337E0,-9.775075316E-1
2.532958283E0,8.970745802E-1,-9.664670944E0,-1.399917364E0
2.553228856E0,1.279474258E0,-9.549243927E0,-1.829005837E0
2.573499481E0,1.621578455E0,-9.429107666E0,-2.152398586E0
2.593770054E0,1.889250636E0,-9.333588600E0,-2.342059851E0
2.614040679E0,2.075408936E0,-9.275203705E0,-2.415299654E0
2.634440679E0,2.224387884E0,-9.228266716E0,-2.462028503E0
2.654581877E0,2.353232384E0,-9.171669006E0,-2.552092552E0
2.674852502E0,2.481122017E0,-9.107060432E0,-2.660053015E0
2.695123075E0,2.614496946E0,-9.045539856E0,-2.740983486E0
2.715393700E0,2.740790844E0,-8.998250961E0,-2.773072243E0
2.735664325E0,2.841951132E0,-8.973242760E0,-2.752205372E0
2.755934950E0,2.916890621E0,-8.966238976E0,-2.696055651E0
2.776205575E0,2.955323219E0,-8.976615906E0,-2.618552685E0
2.796476200E0,2.989366293E0,-8.991875648E0,-2.525916100E0
2.816746825E0,2.989349604E0,-9.015625954E0,-2.439807415E0
2.837017450E0,2.956841230E0,-9.039980888E0,-2.388772488E0
2.857406825E0,2.918711662E0,-9.057206154E0,-2.370340347E0
2.877716616E0,2.915504456E0,-9.061079025E0,-2.359463930E0
2.897987398E0,2.931287289E0,-9.062798500E0,-2.333157539E0
2.918100679E0,2.938758850E0,-9.071732521E0,-2.288615227E0
2.938425366E0,2.958189726E0,-9.081983566E0,-2.221952677E0
2.958827502E0,2.996422529E0,-9.088081360E0,-2.144438505E0
2.978905679E0,3.011424065E0,-9.105315208E0,-2.048156261E0
2.999177554E0,2.963565350E0,-9.147847176E0,-1.924722791E0
3.019449221E0,2.837531805E0,-9.216360092E0,-1.782551765E0
3.039719846E0,2.625768185E0,-9.318377495E0,-1.563193083E0
3.060120679E0,2.347170353E0,-9.442861557E0,-1.222107649E0
3.080262658E0,2.229214430E0,-9.490901947E0,-1.060081601E0
3.100533752E0,2.283676386E0,-9.420750618E0,-1.484813452E0
3.120804846E0,2.360954285E0,-9.302515984E0,-2.014814615E0
3.141075887E0,2.359236002E0,-9.276855469E0,-2.131746054E0
3.161346825E0,2.220201492E0,-9.368535995E0,-1.863230705E0
3.181617658E0,1.935385823E0,-9.500879288E0,-1.468998432E0
3.201888491E0,1.597180486E0,-9.609365463E0,-1.131152511E0
3.222159325E0,1.302543998E0,-9.673964500E0,-9.424356818E-1
3.242430158E0,1.037960052E0,-9.704600334E0,-9.559094906E-1
3.262700887E0,7.789236307E-1,-9.713706970E0,-1.098890781E0
3.282971669E0,5.257351398E-1,-9.718107224E0,-1.205152631E0
3.303242398E0,2.650046647E-1,-9.745942116E0,-1.056776285E0
3.323513127E0,1.222360954E-1,-9.787917137E0,-5.933875442E-1
3.343783856E0,1.502593458E-1,-9.805457115E0,-2.871541306E-2
3.364054533E0,1.617290378E-1,-9.795577049E0,4.369025230E-1
3.384325262E0,1.192161739E-1,-9.780997276E0,6.987558603E-1
3.404595991E0,6.979142129E-2,-9.772916794E0,8.096984625E-1
3.424866669E0,-1.204123627E-2,-9.768240929E0,8.670033216E-1
3.445137398E0,-1.254323572E-1,-9.761013031E0,9.366283417E-1
3.465408127E0,-2.705506384E-1,-9.748555183E0,1.030947566E0
3.485678804E0,-4.482511580E-1,-9.729166985E0,1.145766139E0
3.505949481E0,-6.657528877E-1,-9.696814537E0,1.303444028E0
3.526220210E0,-9.423955679E-1,-9.642195702E0,1.519980550E0
3.546620210E0,-1.234677553E0,-9.563738823E0,1.783499241E0
3.566761564E0,-1.514754772E0,-9.471916199E0,2.039292336E0
3.587032294E0,-1.842432022E0,-9.350894928E0,2.310105562E0
3.607302971E0,-2.250811577E0,-9.188710213E0,2.582992315E0
3.627710939E0,-2.628605843E0,-9.029462814E0,2.780219555E0
