"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.812912400E-2,-4.321437836E0,3.926023722E0,7.107879639E0
4.839688500E-2,-3.777668715E0,3.311068296E0,7.103094101E0
6.866469700E-2,-3.435495138E0,2.815155745E0,6.495316982E0
8.893251000E-2,-2.892324448E0,2.604587555E0,5.702694416E0
1.092003220E-1,-2.425125837E0,2.379662037E0,5.111069202E0
1.294681350E-1,-2.226521492E0,2.341377020E0,4.134199142E0
1.497359470E-1,-3.055036306E0,1.857428551E0,3.354139090E0
1.700037600E-1,-2.885145903E0,5.575276613E-1,4.062414646E0
1.902715720E-1,-6.915257573E-1,-9.864411354E-1,5.262415409E0
2.105394370E-1,-3.110669553E-1,-2.691925503E-2,7.910073280E0
2.308072490E-1,-1.725823283E0,2.536391914E-1,9.911669731E0
2.510750620E-1,-2.394019127E0,-1.109073281E0,1.058704376E1
2.713428740E-1,-2.456232548E0,-1.159322619E0,1.049372387E1
2.916107390E-1,-4.029513359E0,-7.495517135E-1,1.027537823E1
3.118785510E-1,-6.545566559E0,-3.284149170E-1,1.028495026E1
3.321463640E-1,-7.208976269E0,-6.634100676E-1,9.310472488E0
3.524142290E-1,-5.726622581E0,-1.446461320E0,8.537590981E0
3.726820410E-1,-4.079762459E0,-2.047059774E0,8.846264839E0
3.929499060E-1,-2.085345030E0,-3.203989506E0,1.191805172E1
4.132177180E-1,-1.362114310E0,-3.287738323E0,1.187976646E1
4.334855830E-1,-1.975275040E0,-2.952144861E0,1.183669567E1
4.537533950E-1,-3.425923824E0,-2.231905222E0,1.179601765E1
4.740212600E-1,-4.766502857E0,-2.253440619E0,1.065643597E1
4.942891240E-1,-4.728217602E0,-3.004786968E0,1.067557812E1
5.145569890E-1,-3.445066452E0,-2.533401012E0,1.174576855E1
5.348248010E-1,-3.643670797E0,-7.686942816E-1,1.211904812E1
5.550926660E-1,-3.722633839E0,-1.070788145E0,9.928419113E0
5.753605310E-1,-3.315854073E0,-2.916252613E0,8.273782730E0
5.956283950E-1,-3.710669756E0,-2.717648268E0,7.752147198E0
6.158962600E-1,-3.698705673E0,-2.332403898E0,8.190033913E0
6.361641240E-1,-3.133999348E0,-1.668993831E0,1.003370380E1
6.565641240E-1,-2.310270309E0,-1.587637782E0,9.540781975E0
6.766998540E-1,-2.959323406E0,-1.525424480E0,8.242675781E0
6.969677700E-1,-2.853441000E0,-1.676172256E0,7.553543091E0
7.172356870E-1,-3.315854073E0,-1.422533035E0,6.725028038E0
