"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.470302800E-2,-4.240081787E0,1.603789330E0,8.182855606E0
4.506506000E-2,-3.576671600E0,1.252044439E0,9.023334503E0
6.531834100E-2,-2.035095692E0,1.213759303E0,8.578269005E0
8.543302800E-2,-2.288734913E0,6.867401004E-1,8.604590416E0
1.057039660E-1,-2.063809633E0,2.967100143E-1,9.078369141E0
1.259718300E-1,-6.699903607E-1,3.828516304E-1,8.559126854E0
1.463743830E-1,8.644071817E-1,5.790630579E-1,9.040083885E0
1.665121950E-1,9.792626500E-1,5.192425251E-1,9.763314247E0
1.867817260E-1,1.256830096E0,6.819544435E-1,9.799206734E0
2.070509450E-1,1.254437327E0,2.632105052E-1,1.088853931E1
2.273199030E-1,1.582852125E0,5.886343718E-1,1.096271706E1
2.475886530E-1,1.913061738E0,5.862415433E-1,1.031127071E1
2.678572470E-1,2.341975212E0,1.196411345E-2,9.516854286E0
2.881257890E-1,2.648256540E0,5.024927482E-2,8.630910873E0
3.083941740E-1,2.820539713E0,6.173482537E-1,8.865407944E0
3.286624550E-1,2.574079037E0,8.949156404E-1,9.205188751E0
3.489307370E-1,2.166700840E0,-6.520441920E-2,9.535996437E0
3.691989140E-1,1.652244091E0,-8.668000102E-1,9.334401131E0
3.894670910E-1,1.637887120E0,-1.597209096E0,7.934001446E0
4.097352160E-1,3.165106058E0,-2.325225353E0,8.211568832E0
4.300032890E-1,3.692125320E0,-2.193620205E0,9.109476089E0
4.502714140E-1,2.944966555E0,-2.791825771E0,9.332008362E0
4.705394870E-1,2.114058733E0,-9.529415965E-1,8.774480820E0
4.908075080E-1,3.119642496E0,-3.095714331E0,8.132605553E0
5.110755800E-1,4.122833252E0,-3.661018610E0,8.216354370E0
5.313436010E-1,3.014358282E0,-1.568495274E0,9.150154114E0
5.516116220E-1,1.956132531E0,-3.619144261E-1,8.628518105E0
5.718796430E-1,2.877967358E0,-6.466603279E-1,8.630910873E0
5.921476640E-1,6.658627033E0,-4.905884743E0,7.455437183E0
6.125476640E-1,8.866005898E0,-6.668198586E0,5.671587944E0
6.326836530E-1,6.582056999E0,-2.667398930E0,5.671587944E0
6.529516740E-1,5.832505226E0,-3.105285645E0,6.320641041E0
6.732196430E-1,7.211369038E0,-3.960121393E0,6.361319065E0
6.934876640E-1,8.204988480E0,-4.065405846E0,4.522434711E0
7.137556330E-1,9.447462082E0,-4.724030018E0,3.691527128E0
7.340236010E-1,1.036929703E1,-5.700900078E0,6.147759438E0
7.542916220E-1,9.711270332E0,-5.629115105E0,6.629314899E0
7.745596430E-1,8.513663292E0,-4.944169998E0,4.747360229E0
7.948276640E-1,8.037490845E0,-4.298107624E0,2.719442844E0
8.150956330E-1,8.003992081E0,-3.692125320E0,1.639681697E0
8.353635490E-1,8.988039970E0,-3.857230186E0,1.189831018E0
8.556315180E-1,9.390034676E0,-3.661018610E0,1.101296663E0
8.758995910E-1,9.205786705E0,-3.704089403E0,7.609176040E-1
8.961675600E-1,9.363713264E0,-4.084548473E0,2.943171859E-1
9.164355800E-1,9.358927727E0,-3.395415306E0,3.972085714E-1
9.367035490E-1,9.124430656E0,-3.625126362E0,1.127617717E0
9.569715180E-1,9.078967094E0,-3.955335855E0,1.354935765E0
9.772395390E-1,8.952147484E0,-3.921836376E0,5.479564071E-1
9.975075080E-1,9.421140671E0,-2.772683144E0,-1.625923038E0
1.017775528E0,9.370891571E0,-2.117049932E0,-2.858824968E0
1.038043497E0,9.428318977E0,-2.877967358E0,-1.350748420E0
1.058311518E0,9.437891006E0,-3.924229145E0,2.587837696E0
1.078579487E0,9.519247055E0,-5.559723377E0,5.748157978E0
1.098847508E0,8.827720642E0,-5.485546112E0,2.815155745E0
1.119115476E0,8.176275253E0,-3.790230989E0,-9.870393574E-2
1.139383497E0,8.563912392E0,-3.170490026E0,-2.413759947E0
1.159651466E0,9.201001167E0,-3.783052683E0,-1.168893814E0
1.179919487E0,9.720842361E0,-4.412963390E0,7.298108935E-1
1.200187508E0,9.284749985E0,-4.139583111E0,1.156331539E0
1.220455476E0,9.059824944E0,-3.622733593E0,-4.671986103E-1
1.240723393E0,8.655437469E0,-3.290131092E0,-1.884347796E0
1.260991466E0,9.411569595E0,-3.028715372E0,-1.910668850E0
1.281259435E0,9.821340561E0,-3.218346357E0,-1.611566067E0
1.301527508E0,8.461020470E0,-2.356332064E0,-1.824527234E-1
1.321795528E0,6.909873486E0,-2.423331022E0,1.701895118E0
