"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.869230200E-2,-2.585927546E-1,2.729738131E-2,2.143843099E-2
4.892693800E-2,-2.900180221E-1,-5.259739235E-2,-1.744369231E-2
6.919745800E-2,-1.536642760E-1,-2.063948289E-2,-4.940159991E-2
8.931063600E-2,-6.684529036E-2,3.102580272E-2,-3.448791057E-2
1.095810000E-1,-5.938844755E-2,3.368896246E-2,-2.170474641E-2
1.298513130E-1,-3.808317333E-2,1.131842658E-2,-1.797632314E-2
1.501217290E-1,1.837579720E-2,5.992108025E-3,2.263685223E-3
1.703920940E-1,2.783001214E-2,1.664474420E-2,3.368896246E-2
1.906625110E-1,8.788425475E-3,1.198421582E-3,5.286370963E-2
2.109329790E-1,-2.530001104E-2,-1.744369231E-2,4.487423226E-2
2.312033440E-1,-6.737792492E-2,-2.436790615E-2,3.422159329E-2
2.514738650E-1,-1.408811212E-1,-1.478053257E-2,1.018658355E-1
2.717442810E-1,-1.494032294E-1,1.327584833E-1,1.061268896E-1
2.920148020E-1,-1.142495275E-1,4.729770422E-1,1.162468940E-1
3.122852710E-1,-1.328916401E-1,3.781685829E-1,2.121206224E-1
3.325556880E-1,-1.888179779E-1,-7.337003201E-2,1.402153224E-1
3.528262080E-1,-1.446095407E-1,-6.703171730E-1,-6.910897791E-2
3.730966770E-1,-7.430213690E-2,-1.474857569E0,-2.948117256E-1
3.933671460E-1,-6.819018722E-1,-2.204962492E0,-6.788392663E-1
4.136375630E-1,-4.924181104E-1,-3.595264861E-3,-8.278430104E-1
4.339080310E-1,6.002760530E-1,2.324538469E0,-3.976096511E-1
4.541785000E-1,1.705753356E-1,3.590870619E0,-1.873532385E-1
4.744489690E-1,4.017375410E-1,2.246774197E0,1.731053460E-3
4.947194380E-1,1.011467814E0,-4.620581120E-2,6.085318699E-2
5.149899060E-1,7.478150725E-1,-1.675659657E0,-3.400854170E-1
5.352603750E-1,6.040045023E-1,-2.345444202E0,-7.422224283E-1
5.556603750E-1,4.182491302E-1,-3.267296791E0,-9.173251390E-1
5.758012610E-1,5.672528744E-1,-5.083571434E0,-1.094691515E0
5.960717290E-1,6.066676378E-1,-4.555333614E0,-1.519065976E0
6.163421460E-1,1.561942846E-1,-2.894454479E0,-1.535577536E0
6.366126150E-1,5.605949834E-2,4.607265294E-1,-9.583377838E-1
6.568830310E-1,-3.070622385E-1,4.410191476E-1,-1.016394615E0
6.772830310E-1,-1.882853508E-1,-4.540686309E-1,-1.057407379E0
6.976274580E-1,-1.944106072E-2,6.492781639E-1,-1.319861650E0
7.178524060E-1,-8.708529919E-2,2.419480085E-1,-1.557415485E0
7.379654790E-1,1.961416751E-1,-1.866874546E-1,-1.518000722E0
