"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.842756300E-2,-2.528268576E0,1.846390247E0,9.293497086E0
3.882756300E-2,-2.524967909E0,1.788375616E0,9.305731773E0
5.906219800E-2,-2.514264822E0,1.742755413E0,9.317277908E0
7.931699000E-2,-2.516604424E0,1.721737027E0,9.320552826E0
9.943334400E-2,-2.523734808E0,1.708657622E0,9.321032524E0
1.197062080E-1,-2.529100180E0,1.696609855E0,9.321779251E0
1.399785520E-1,-2.529711723E0,1.692557931E0,9.322348595E0
1.602505310E-1,-2.531737566E0,1.698429108E0,9.320731163E0
1.805221980E-1,-2.533238888E0,1.706782818E0,9.318796158E0
2.007936560E-1,-2.522533178E0,1.712530017E0,9.320646286E0
2.210649580E-1,-2.512089252E0,1.708573222E0,9.324193001E0
2.413359480E-1,-2.507231236E0,1.699873209E0,9.327090263E0
2.616069900E-1,-2.520186901E0,1.686436892E0,9.326037407E0
2.818778230E-1,-2.572879314E0,1.678031087E0,9.313156128E0
3.021487080E-1,-2.675979376E0,1.675592065E0,9.284498215E0
3.224194380E-1,-2.676543713E0,1.657951832E0,9.287502289E0
3.426900630E-1,-2.609950781E0,1.636704326E0,9.310195923E0
3.629607400E-1,-2.391371727E0,1.622148991E0,9.371252060E0
3.832313650E-1,-2.033150196E0,1.552145720E0,9.467181206E0
4.035019380E-1,-1.729356050E0,1.329683423E0,9.560944557E0
4.237724580E-1,-2.064179182E0,1.374558449E0,9.487894058E0
4.440429790E-1,-2.650554895E0,1.441549659E0,9.330963135E0
4.643135000E-1,-3.258707285E0,1.453701735E0,9.134437561E0
4.845840210E-1,-3.446633101E0,1.621435761E0,9.036705971E0
5.048545420E-1,-3.264084339E0,1.778088570E0,9.074940681E0
5.251250110E-1,-2.892013311E0,1.861516833E0,9.183757782E0
5.453954790E-1,-2.439718246E0,1.914950490E0,9.303285599E0
5.657955310E-1,-1.644024134E0,1.949092269E0,9.469350815E0
5.859364170E-1,-7.364025116E-1,2.048410892E0,9.562013626E0
6.062068860E-1,-3.614664823E-2,2.114924669E0,9.575811386E0
6.264773540E-1,9.743306786E-2,2.159559250E0,9.565416336E0
6.467478230E-1,-1.054734215E-1,2.131720543E0,9.571574211E0
6.670182400E-1,-1.245800331E-1,2.068082333E0,9.585295677E0
6.874182400E-1,-1.733507812E-1,2.066461563E0,9.584888458E0
7.077679270E-1,-3.449121416E-1,2.034961224E0,9.586988449E0
7.279761040E-1,-4.234638214E-1,2.032857418E0,9.584286690E0
7.480915210E-1,-3.559833765E-1,2.081461668E0,9.576595306E0
7.683636560E-1,-1.309589297E-1,2.176265240E0,9.561228752E0
7.886354270E-1,1.662100405E-1,2.295184374E0,9.532832146E0
8.089069380E-1,5.463299751E-1,2.412187576E0,9.489640236E0
8.291782400E-1,1.002548099E0,2.509609461E0,9.426938057E0
8.494492810E-1,1.367434144E0,2.551924229E0,9.369535446E0
8.697202710E-1,1.514897704E0,2.513312340E0,9.357282639E0
8.899910520E-1,1.534730196E0,2.402872562E0,9.383027077E0
9.102618330E-1,1.653863907E0,2.344314098E0,9.377595901E0
9.305325630E-1,1.867082596E0,2.344077826E0,9.337542534E0
9.508031880E-1,2.152220964E0,2.379413128E0,9.266969681E0
9.710737610E-1,2.502542973E0,2.459137201E0,9.157526970E0
9.913443330E-1,2.887199402E0,2.564220428E0,9.014390945E0
1.011614802E0,3.451622248E0,2.678946733E0,8.779518127E0
1.031885323E0,4.160190105E0,2.917126417E0,8.387704849E0
1.052155740E0,4.872407436E0,3.313799143E0,7.838926315E0
1.072426104E0,5.480386257E0,3.732064009E0,7.225471973E0
1.092826156E0,5.952934265E0,4.082384109E0,6.638305664E0
1.112966990E0,6.292351723E0,4.385544300E0,6.110949039E0
1.133237354E0,6.539694786E0,4.707159042E0,5.589760303E0
1.153507771E0,6.680445671E0,5.054216385E0,5.098719120E0
1.173778188E0,6.708422661E0,5.381821156E0,4.712054253E0
1.194048500E0,6.665277481E0,5.661919117E0,4.437019825E0
1.214318969E0,6.593563080E0,5.907063007E0,4.219232082E0
1.234589333E0,6.523987770E0,6.122365952E0,4.015546799E0
1.254859698E0,6.475884914E0,6.303122044E0,3.808405399E0
1.275130063E0,6.460070610E0,6.449188709E0,3.584110498E0
1.295400427E0,6.458896160E0,6.557086945E0,3.384918213E0
1.315670740E0,6.454930305E0,6.636515141E0,3.234337330E0
1.335941104E0,6.454386234E0,6.692585945E0,3.117783308E0
1.356211469E0,6.480222702E0,6.717456818E0,3.008799553E0
1.376481781E0,6.551122189E0,6.705615997E0,2.878872871E0
1.396752094E0,6.656426430E0,6.661950588E0,2.735102654E0
1.417022458E0,6.785292149E0,6.591811657E0,2.584223986E0
1.437292771E0,6.939929485E0,6.483837128E0,2.442870140E0
1.457563083E0,7.107649803E0,6.331576824E0,2.358566999E0
1.477833448E0,7.279326439E0,6.155607224E0,2.300062180E0
1.498103761E0,7.458501339E0,5.956504345E0,2.249712467E0
1.518374073E0,7.641718864E0,5.727274895E0,2.229986191E0
1.538644333E0,7.800917149E0,5.486038685E0,2.284613609E0
1.558914698E0,7.915794373E0,5.244956493E0,2.449696779E0
1.579185011E0,8.006683350E0,5.027997494E0,2.604352951E0
1.599455323E0,8.092421532E0,4.850445747E0,2.675122261E0
1.619725636E0,8.185909271E0,4.694654942E0,2.668613672E0
1.639995948E0,8.267142296E0,4.585685253E0,2.606958151E0
1.660266208E0,8.334259987E0,4.486824989E0,2.564938545E0
1.680536521E0,8.378571510E0,4.404066563E0,2.564005613E0
1.700806833E0,8.423996925E0,4.349283695E0,2.508065701E0
1.721077094E0,8.464720726E0,4.339719296E0,2.384477139E0
1.741347406E0,8.501962662E0,4.338532448E0,2.250367641E0
1.761617667E0,8.535919189E0,4.334425449E0,2.126322508E0
1.781887979E0,8.563085556E0,4.324919224E0,2.034461737E0
1.802158240E0,8.585178375E0,4.314449787E0,1.962297201E0
1.822428552E0,8.585625648E0,4.330454350E0,1.924731731E0
1.842698813E0,8.579072952E0,4.360045910E0,1.886770010E0
1.862969073E0,8.575026512E0,4.407306671E0,1.793033481E0
1.883239386E0,8.567308426E0,4.465867519E0,1.681557059E0
1.903509646E0,8.556624413E0,4.503635883E0,1.634572268E0
1.923779906E0,8.541941643E0,4.546368122E0,1.592530847E0
1.944050167E0,8.524080276E0,4.599008560E0,1.536092281E0
1.964320427E0,8.501264572E0,4.652012825E0,1.502555370E0
1.984590688E0,8.470224380E0,4.715386868E0,1.480136633E0
2.004861000E0,8.432540894E0,4.794346809E0,1.441138744E0
2.025131261E0,8.388991356E0,4.881174088E0,1.403336644E0
2.045401521E0,8.338909149E0,4.973793030E0,1.376354337E0
2.065671781E0,8.271969795E0,5.093789101E0,1.340978861E0
2.085942042E0,8.171431541E0,5.262343884E0,1.306070089E0
2.106212302E0,8.020071983E0,5.500075817E0,1.264111519E0
2.126482563E0,7.794565201E0,5.827177525E0,1.207947016E0
2.146752823E0,7.507704258E0,6.206082344E0,1.135476589E0
2.167023083E0,7.194792271E0,6.579365253E0,1.057018638E0
2.187293344E0,6.889045715E0,6.907102585E0,1.001680017E0
2.207693344E0,6.640660763E0,7.142859459E0,1.025457740E0
2.227833865E0,6.442022324E0,7.317784786E0,1.058662772E0
2.248104125E0,6.258845806E0,7.468461037E0,1.104227781E0
2.268374386E0,6.083174229E0,7.602874756E0,1.166909337E0
2.288644646E0,5.915068150E0,7.721420288E0,1.249812722E0
2.308914906E0,5.755716801E0,7.834679127E0,1.288376570E0
2.329185167E0,5.587388992E0,7.959855556E0,1.261817336E0
2.349455479E0,5.427067757E0,8.081045151E0,1.189126492E0
2.369725740E0,5.281180382E0,8.192180634E0,1.080589294E0
2.389996000E0,5.124367237E0,8.302696228E0,9.881740212E-1
2.410266261E0,4.838168621E0,8.480677605E0,9.168519378E-1
2.430536521E0,4.448652267E0,8.694867134E0,8.827043176E-1
2.450806833E0,4.086842537E0,8.879721642E0,7.865447998E-1
2.471206833E0,3.808991671E0,9.019980431E0,5.494691133E-1
