"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.653521300E-2,-8.135951310E-2,-1.934785098E-1,6.657897960E-3
3.672500500E-2,-1.894837767E-1,-5.332975984E-1,3.169159219E-2
5.691573400E-2,-2.768353820E-1,-9.636641145E-1,3.062633052E-2
7.710729600E-2,-3.146522343E-1,-1.182575822E0,4.447475821E-2
9.729969200E-2,-3.119890988E-1,-1.403085351E0,4.926844314E-2
1.174927130E-1,-3.359575272E-1,-1.534645438E0,3.914843872E-2
1.376862550E-1,-4.254396558E-1,-1.582582355E0,2.476738021E-2
1.578801090E-1,-4.898881316E-1,-1.768470764E0,1.025316268E-1
1.780741710E-1,-5.010733604E-1,-1.998567700E0,2.378201038E-1
1.982790670E-1,-4.504733682E-1,-2.002828836E0,3.123885691E-1
2.184591710E-1,-3.551322520E-1,-1.855822444E0,3.922833502E-1
2.386395880E-1,-2.901511788E-1,-1.743437052E0,4.439486265E-1
2.588207340E-1,-3.487406969E-1,-1.662477016E0,4.615254700E-1
2.790029210E-1,-5.372923613E-1,-1.485643268E0,5.147886276E-1
2.991863590E-1,-7.727156281E-1,-1.476055980E0,5.217128396E-1
3.193712550E-1,-8.286419511E-1,-1.828658223E0,4.940160215E-1
3.395578170E-1,-6.784397960E-1,-2.193511009E0,4.466117918E-1
3.597460460E-1,-5.314334035E-1,-1.951163530E0,4.668518007E-1
3.799359420E-1,-5.053344369E-1,-1.190032601E0,5.488771200E-1
4.001275050E-1,-5.559344888E-1,-6.057355404E-1,5.243760347E-1
4.203206300E-1,-6.486123800E-1,-5.819002539E-2,3.464770019E-1
4.405151090E-1,-1.005475760E0,2.358227372E-1,-2.210422046E-2
4.607106300E-1,-1.628122330E0,3.342264518E-2,-5.792371035E-1
4.809069840E-1,-2.121339321E0,-2.286322117E-1,-7.661908865E-1
5.011038590E-1,-2.185255289E0,-1.540637612E-1,-5.057339072E-1
5.213009420E-1,-1.866741419E0,-1.460742801E-1,-4.500738904E-2
5.414977130E-1,-1.344229579E0,-4.065312445E-1,4.689823091E-1
