"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
5.373177100E-2,2.589922249E-1,-3.597927988E-1,2.239716798E-1
7.384442800E-2,2.105227262E-1,1.344895363E-2,2.516685426E-1
9.411416700E-2,-4.767054692E-2,2.836264484E-2,2.617885470E-1
1.143839070E-1,-2.207758874E-1,-2.506032586E-1,2.202432603E-1
1.347839070E-1,-2.479401082E-1,-5.286371112E-1,1.861548275E-1
1.549237510E-1,-2.745717168E-1,-7.044056058E-1,1.083905771E-1
1.751934900E-1,-3.304980397E-1,-7.384940386E-1,-4.114580899E-2
1.954633860E-1,-3.709780574E-1,-6.676539779E-1,-1.238369010E-2
2.157332300E-1,-3.331612051E-1,-5.813676119E-1,8.868319541E-2
2.360031260E-1,-2.468748540E-1,-6.218476295E-1,-1.557948068E-2
2.562730210E-1,-1.802958697E-1,-7.379614115E-1,-1.466069072E-1
2.765429170E-1,-2.111885101E-1,-7.974829674E-1,-1.178447902E-1
2.968128130E-1,-3.805654347E-1,-8.811061978E-1,-8.482161909E-2
3.170827610E-1,-5.583313107E-1,-9.194557071E-1,-1.199753210E-1
3.373527090E-1,-6.648576856E-1,-8.784430027E-1,-3.410175145E-1
3.576226050E-1,-8.102661371E-1,-8.400935531E-1,-5.555350184E-1
3.778925010E-1,-8.874977827E-1,-9.104009271E-1,-5.816339254E-1
3.981624480E-1,-7.910913825E-1,-9.961546659E-1,-6.407560706E-1
4.184323960E-1,-6.371608377E-1,-1.126116872E0,-8.921582699E-1
4.387023440E-1,-5.318328738E-1,-1.184706330E0,-1.231311560E0
4.589722920E-1,-4.743086398E-1,-1.670866013E0,-1.176983118E0
4.792421360E-1,-4.956139028E-1,-1.990844607E0,-8.926909566E-1
4.995120840E-1,-4.231759906E-1,-1.534512281E0,-8.985498548E-1
5.197820320E-1,-4.141212404E-1,-8.992156982E-1,-1.263269544E0
5.400519800E-1,-5.366265774E-1,-7.862977386E-1,-1.576323867E0
5.603218760E-1,-6.568682194E-1,-1.045156837E0,-1.551955938E0
5.805918230E-1,-6.627271175E-1,-1.210272670E0,-1.550358057E0
6.008617710E-1,-5.886912942E-1,-1.266198993E0,-1.638109207E0
6.211317190E-1,-4.684496820E-1,-1.092561007E0,-1.654620767E0
6.414016670E-1,-3.475422561E-1,-8.070703745E-1,-1.632250190E0
6.616715630E-1,-2.261022031E-1,-5.110602379E-1,-1.592302799E0
6.819415110E-1,-5.885581672E-2,-6.484792233E-1,-1.528520226E0
7.022114590E-1,1.790974438E-1,-8.645945787E-1,-1.476322293E0
